Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;39,00;0,00;10,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;16,00;30,00;0,00;0,00;0,00;53,18;0,00;0,00;5,00;5,00;8,00
2019-01-13;51,00;11,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;30,00;2,00;1,82;1,82;80,14;0,00;0,00;8,00;6,00;0,00
2019-01-20;34,00;8,00;8,00;0,00;2,00;0,00;0,00;2,00;3,00;0,00;22,00;29,00;2,00;0,00;3,40;68,00;0,00;0,00;5,00;2,00;6,00
2019-01-27;39,00;5,00;9,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;13,00;30,00;0,00;0,00;3,55;56,73;1,77;2,00;5,00;2,00;2,00
2019-02-03;25,00;6,00;14,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;15,00;48,00;0,00;0,00;0,00;67,86;0,00;0,00;11,00;4,00;4,00
2019-02-10;35,00;8,00;17,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;25,00;45,00;0,00;0,00;0,00;56,00;0,00;0,00;11,00;3,00;3,00
2019-02-17;40,00;3,00;14,00;0,00;2,00;0,00;0,00;3,00;0,00;0,00;14,00;68,00;0,00;0,00;1,82;69,09;0,00;0,00;3,00;2,00;0,00
2019-02-24;43,00;8,00;17,00;0,00;2,00;0,00;0,00;2,00;0,00;1,00;15,00;28,00;0,00;0,00;0,00;60,92;3,58;0,00;9,00;0,00;2,00
2019-03-03;49,00;3,00;19,00;2,00;0,00;0,00;0,00;3,00;2,00;2,00;16,00;45,00;0,00;0,00;0,00;59,50;0,00;0,00;3,00;0,00;2,00
2019-03-10;55,00;8,00;8,00;0,00;2,00;0,00;0,00;0,00;0,00;3,00;17,00;61,00;0,00;0,00;0,00;61,88;3,44;0,00;6,00;3,00;3,00
2019-03-17;44,00;5,00;23,00;0,00;2,00;2,00;0,00;3,00;2,00;0,00;10,00;67,00;0,00;0,00;0,00;58,67;0,00;0,00;6,00;8,00;2,00
2019-03-24;56,00;9,00;22,00;2,00;3,00;2,00;0,00;2,00;0,00;0,00;13,00;57,00;2,00;1,75;0,00;80,50;1,75;0,00;13,00;5,00;0,00
2019-03-31;47,00;6,00;14,00;2,00;0,00;0,00;0,00;2,00;2,00;2,00;14,00;56,00;0,00;0,00;0,00;68,69;1,81;0,00;6,00;2,00;2,00
2019-04-07;50,00;6,00;15,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;16,00;52,00;0,00;0,00;1,79;92,86;1,79;0,00;6,00;3,00;5,00
2019-04-14;53,00;6,00;20,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;10,00;57,00;0,00;0,00;1,77;70,67;0,00;0,00;7,00;8,00;6,00
2019-04-21;51,00;6,00;16,00;0,00;0,00;2,00;0,00;3,00;0,00;0,00;13,00;45,00;0,00;0,00;1,82;61,93;0,00;0,00;3,00;6,00;2,00
2019-04-28;41,00;6,00;16,00;0,00;0,00;2,00;0,00;0,00;5,00;0,00;13,00;58,00;2,00;1,71;0,00;71,75;0,00;0,00;8,00;0,00;3,00
2019-05-05;62,00;6,00;21,00;2,00;0,00;0,00;0,00;0,00;3,00;0,00;18,00;64,00;0,00;0,00;0,00;83,88;0,00;0,00;2,00;2,00;5,00
2019-05-12;58,00;11,00;18,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;15,00;54,00;0,00;0,00;1,81;68,88;0,00;0,00;8,00;3,00;0,00
2019-05-19;36,00;5,00;7,00;0,00;0,00;0,00;2,00;0,00;3,00;0,00;20,00;61,00;0,00;0,00;0,00;79,20;1,80;2,00;0,00;7,00;5,00
2019-05-26;56,00;12,00;10,00;0,00;2,00;2,00;0,00;3,00;0,00;2,00;19,00;60,00;0,00;0,00;0,00;94,50;1,75;0,00;2,00;5,00;7,00
2019-06-02;56,00;5,00;25,00;2,00;0,00;2,00;0,00;2,00;0,00;3,00;13,00;77,00;0,00;0,00;1,75;350,00;0,00;0,00;11,00;6,00;6,00
2019-06-09;56,00;11,00;7,00;2,00;2,00;3,00;0,00;2,00;0,00;2,00;23,00;93,00;0,00;0,00;0,00;122,50;0,00;0,00;3,00;11,00;5,00
2019-06-16;34,00;3,00;20,00;0,00;0,00;0,00;0,00;3,00;2,00;0,00;18,00;72,00;0,00;1,70;0,00;88,40;0,00;0,00;8,00;2,00;2,00
2019-06-23;37,00;7,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;70,00;0,00;0,00;0,00;99,90;0,00;0,00;7,00;3,00;7,00
2019-06-30;70,00;7,00;17,00;0,00;0,00;2,00;0,00;2,00;0,00;2,00;17,00;70,00;0,00;0,00;0,00;66,50;1,75;0,00;5,00;3,00;5,00
2019-07-07;51,00;5,00;16,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;25,00;85,00;0,00;0,00;1,82;72,86;0,00;0,00;8,00;3,00;5,00
2019-07-14;48,00;7,00;8,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;12,00;59,00;0,00;0,00;0,00;65,14;6,86;2,00;2,00;2,00;2,00
2019-07-21;56,00;7,00;27,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;24,00;60,00;0,00;0,00;0,00;73,50;0,00;0,00;5,00;2,00;2,00
2019-07-28;48,00;3,00;12,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;21,00;52,00;0,00;0,00;1,85;55,38;1,85;0,00;0,00;0,00;2,00
2019-08-04;54,00;5,00;10,00;3,00;0,00;2,00;3,00;0,00;0,00;2,00;22,00;50,00;5,00;0,00;0,00;79,20;0,00;0,00;3,00;2,00;3,00
2019-08-11;44,00;5,00;19,00;3,00;0,00;2,00;0,00;2,00;0,00;0,00;16,00;54,00;0,00;0,00;0,00;62,33;0,00;0,00;3,00;3,00;0,00
2019-08-18;45,00;6,00;18,00;6,00;3,00;0,00;0,00;2,00;0,00;0,00;10,00;45,00;3,00;0,00;3,46;69,23;3,46;0,00;6,00;5,00;8,00
2019-08-25;44,00;8,00;14,00;2,00;0,00;5,00;0,00;0,00;0,00;0,00;17,00;44,00;0,00;1,83;0,00;62,33;1,83;0,00;3,00;5,00;3,00
2019-09-01;54,00;6,00;18,00;1,00;3,00;3,00;3,00;3,00;0,00;1,00;14,00;74,00;1,00;0,00;0,00;68,40;0,00;0,00;6,00;6,00;3,00
2019-09-08;48,00;4,00;6,00;1,00;3,00;0,00;1,00;3,00;1,00;1,00;18,00;38,00;0,00;0,00;1,85;62,77;0,00;0,00;4,00;4,00;3,00
2019-09-15;45,00;10,00;16,00;3,00;1,00;3,00;0,00;3,00;3,00;0,00;19,00;44,00;0,00;1,73;1,73;65,77;0,00;3,00;4,00;4,00;3,00
