Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;49,00;24,50;7,21;24,50;5,76;19,00;8,00;19,00;1,00;4,00;4,00;5,00;3,00;3,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00
2019-01-13;47,00;22,03;7,34;24,97;7,34;18,00;7,00;21,00;1,00;4,00;4,00;4,00;3,00;4,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00
2019-01-20;45,00;24,68;7,26;26,13;7,26;20,00;7,00;20,00;1,00;3,00;3,00;5,00;2,00;4,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2019-01-27;38,00;23,38;8,77;23,38;7,31;17,00;8,00;21,00;2,00;4,00;3,00;5,00;3,00;3,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2019-02-03;37,00;26,64;8,88;25,16;7,40;18,00;9,00;22,00;2,00;3,00;4,00;6,00;3,00;4,00;1,00;1,00;2,00;1,00;0,50;1,00;1,00
2019-02-10;36,00;27,36;10,08;31,68;7,20;21,00;9,00;22,00;2,00;4,00;6,00;6,00;4,00;4,00;1,00;2,00;3,00;2,00;1,00;1,00;1,00
2019-02-17;37,00;34,04;13,32;32,56;10,36;23,00;10,00;21,00;2,00;5,00;6,00;5,00;5,00;5,00;1,00;2,00;3,00;3,00;0,50;1,00;2,00
2019-02-24;39,00;31,78;11,56;28,89;10,11;21,00;9,00;22,00;2,00;5,00;6,00;5,00;4,00;6,00;1,00;2,00;3,00;3,00;0,50;1,00;1,00
2019-03-03;37,00;29,60;11,84;29,60;10,36;20,00;10,00;23,00;1,00;5,00;5,00;5,00;4,00;4,00;2,00;1,00;2,00;3,00;0,50;1,00;1,00
2019-03-10;41,00;27,82;10,25;26,36;10,25;22,00;10,00;22,00;2,00;4,00;4,00;5,00;5,00;5,00;1,00;2,00;2,00;2,00;1,00;1,00;1,00
2019-03-17;36,00;30,24;11,52;28,80;8,64;20,00;10,00;23,00;2,00;5,00;6,00;5,00;5,00;6,00;1,00;2,00;2,00;2,00;0,50;0,50;1,00
2019-03-24;43,00;29,66;14,83;26,69;10,38;22,00;10,00;23,00;2,00;5,00;6,00;6,00;5,00;7,00;1,00;2,00;4,00;1,00;0,50;1,00;1,00
2019-03-31;55,00;36,18;14,47;30,39;11,58;24,00;11,00;23,00;2,00;6,00;5,00;7,00;5,00;6,00;2,00;2,00;3,00;3,00;1,00;1,00;2,00
2019-04-07;60,00;33,66;21,95;32,20;14,63;30,00;12,00;27,00;2,00;7,00;6,00;8,00;7,00;6,00;2,00;3,00;3,00;3,00;1,00;1,00;2,00
2019-04-14;68,00;40,51;24,60;39,06;20,26;31,00;12,00;30,00;3,00;7,00;7,00;8,00;8,00;8,00;3,00;4,00;4,00;5,00;1,00;1,00;1,00
2019-04-21;65,00;40,44;23,11;37,56;18,78;35,00;13,00;31,00;2,00;7,00;6,00;10,00;7,00;9,00;2,00;3,00;4,00;6,00;1,00;1,00;2,00
2019-04-28;62,00;41,33;23,62;36,90;16,24;28,00;14,00;27,00;2,00;7,00;7,00;10,00;8,00;9,00;2,00;3,00;5,00;4,00;1,00;1,00;1,00
2019-05-05;59,00;35,40;17,70;29,50;13,28;27,00;13,00;29,00;1,00;6,00;6,00;9,00;6,00;7,00;2,00;2,00;3,00;3,00;1,00;0,50;1,00
2019-05-12;61,00;36,31;15,98;29,05;14,52;27,00;16,00;28,00;2,00;7,00;6,00;11,00;5,00;6,00;2,00;2,00;3,00;4,00;0,50;1,00;1,00
2019-05-19;59,00;36,88;20,65;32,45;20,65;27,00;16,00;27,00;2,00;7,00;5,00;10,00;7,00;8,00;2,00;2,00;4,00;4,00;1,00;1,00;1,00
2019-05-26;61,00;39,21;27,60;37,76;26,14;33,00;13,00;31,00;2,00;9,00;7,00;12,00;12,00;10,00;3,00;4,00;6,00;5,00;1,00;1,00;2,00
2019-06-02;69,00;36,70;23,49;30,83;23,49;30,00;13,00;27,00;3,00;8,00;6,00;12,00;8,00;10,00;2,00;2,00;3,00;5,00;1,00;1,00;2,00
2019-06-09;72,00;41,14;17,63;32,33;23,51;35,00;14,00;30,00;2,00;9,00;6,00;12,00;7,00;10,00;2,00;3,00;4,00;6,00;1,00;1,00;2,00
2019-06-16;78,00;39,00;20,22;31,78;26,00;34,00;15,00;30,00;2,00;11,00;7,00;13,00;9,00;12,00;3,00;3,00;4,00;4,00;1,00;1,00;1,00
2019-06-23;80,00;42,18;21,82;34,91;26,18;36,00;18,00;33,00;4,00;12,00;11,00;12,00;11,00;12,00;4,00;3,00;5,00;4,00;1,00;1,00;2,00
2019-06-30;79,00;48,28;20,48;39,50;30,72;37,00;17,00;35,00;3,00;15,00;8,00;14,00;11,00;12,00;4,00;4,00;4,00;5,00;1,00;2,00;2,00
2019-07-07;79,00;54,13;24,87;40,96;38,04;44,00;18,00;38,00;3,00;23,00;8,00;16,00;13,00;14,00;5,00;4,00;5,00;7,00;1,00;2,00;3,00
2019-07-14;80,00;58,18;30,55;43,64;42,18;54,00;21,00;37,00;3,00;22,00;10,00;17,00;14,00;17,00;6,00;5,00;6,00;7,00;1,00;3,00;3,00
2019-07-21;85,00;71,81;36,64;48,36;45,43;57,00;20,00;44,00;4,00;22,00;12,00;16,00;16,00;18,00;6,00;5,00;6,00;8,00;1,00;2,00;3,00
2019-07-28;88,00;74,80;36,67;54,27;49,87;59,00;22,00;45,00;4,00;26,00;10,00;19,00;19,00;17,00;5,00;7,00;7,00;8,00;1,00;3,00;3,00
2019-08-04;97,00;92,66;40,54;59,36;59,36;67,00;30,00;48,00;4,00;28,00;10,00;19,00;20,00;23,00;6,00;7,00;8,00;11,00;2,00;2,00;3,00
2019-08-11;100,00;105,80;44,93;59,42;62,32;70,00;28,00;51,00;4,00;27,00;8,00;21,00;19,00;25,00;8,00;7,00;8,00;13,00;2,00;3,00;3,00
2019-08-18;86,00;145,76;33,53;46,64;46,64;59,00;24,00;44,00;5,00;22,00;11,00;20,00;17,00;17,00;7,00;7,00;7,00;11,00;1,00;3,00;2,00
2019-08-25;76,00;74,54;26,31;40,92;29,23;43,00;17,00;33,00;3,00;14,00;8,00;16,00;10,00;12,00;4,00;4,00;4,00;6,00;1,00;2,00;2,00
2019-09-01;78,00;44,78;20,22;36,11;20,22;35,00;14,00;34,00;2,00;9,00;5,00;14,00;6,00;9,00;2,00;3,00;3,00;4,00;0,50;1,00;2,00
2019-09-08;71,00;38,46;17,75;32,54;17,75;29,00;14,00;29,00;2,00;7,00;5,00;13,00;8,00;8,00;2,00;2,00;3,00;5,00;0,50;1,00;2,00
2019-09-15;68,00;38,43;16,26;34,00;14,78;27,00;11,00;31,00;2,00;5,00;5,00;11,00;5,00;7,00;2,00;2,00;3,00;4,00;1,00;1,00;1,00
2019-09-22;64,00;33,45;11,64;33,45;10,18;24,00;12,00;26,00;1,00;4,00;4,00;10,00;4,00;6,00;1,00;2,00;2,00;2,00;0,50;0,50;1,00
2019-09-29;60,00;32,20;8,78;29,27;8,78;20,00;10,00;25,00;1,00;3,00;3,00;7,00;4,00;5,00;1,00;1,00;2,00;2,00;0,50;0,50;1,00
2019-10-06;59,00;30,98;8,85;29,50;7,38;23,00;8,00;25,00;1,00;3,00;4,00;6,00;3,00;4,00;1,00;2,00;2,00;2,00;1,00;1,00;0,50
2019-10-13;61,00;29,05;8,71;29,05;7,26;23,00;9,00;28,00;1,00;2,00;3,00;6,00;4,00;5,00;1,00;1,00;2,00;2,00;0,50;1,00;1,00
2019-10-20;67,00;34,96;10,20;33,50;10,20;24,00;9,00;30,00;2,00;5,00;4,00;7,00;4,00;6,00;1,00;2,00;3,00;3,00;1,00;1,00;1,00
2019-10-27;60,00;36,59;10,24;39,51;11,71;22,00;10,00;28,00;2,00;3,00;5,00;6,00;4,00;4,00;1,00;2,00;2,00;3,00;1,00;0,50;1,00
2019-11-03;55,00;27,50;7,24;27,50;5,79;21,00;8,00;25,00;1,00;3,00;3,00;5,00;4,00;3,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2019-11-10;51,00;23,31;4,37;27,69;5,83;22,00;7,00;26,00;1,00;4,00;3,00;4,00;5,00;4,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2019-11-17;54,00;23,35;4,38;24,81;4,38;24,00;7,00;25,00;1,00;6,00;3,00;3,00;3,00;4,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00
2019-11-24;50,00;20,00;5,71;22,86;4,29;25,00;8,00;25,00;1,00;7,00;2,00;4,00;2,00;4,00;1,00;1,00;2,00;1,00;0,50;0,50;0,50
2019-12-01;58,00;22,31;5,95;23,79;4,46;23,00;8,00;22,00;1,00;8,00;3,00;4,00;2,00;3,00;1,00;1,00;1,00;1,00;0,50;0,50;0,50
2019-12-08;54,00;24,81;4,38;23,35;5,84;18,00;6,00;21,00;1,00;7,00;2,00;3,00;2,00;3,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00
2019-12-15;65,00;26,59;5,91;25,11;4,43;20,00;7,00;26,00;1,00;7,00;3,00;3,00;2,00;3,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2019-12-22;61,00;33,40;8,71;31,95;5,81;18,00;9,00;22,00;2,00;9,00;4,00;4,00;3,00;5,00;1,00;2,00;2,00;1,00;0,50;0,50;1,00
2019-12-29;58,00;30,45;10,15;30,45;8,70;21,00;10,00;21,00;1,00;9,00;5,00;4,00;4,00;5,00;1,00;2,00;2,00;2,00;0,50;1,00;1,00
2020-01-05;55,00;24,61;7,24;27,50;7,24;21,00;8,00;19,00;1,00;5,00;3,00;5,00;3,00;4,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2020-01-12;56,00;26,53;7,37;26,53;7,37;22,00;7,00;22,00;1,00;4,00;5,00;5,00;3,00;4,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2020-01-19;52,00;24,56;7,22;26,00;7,22;19,00;8,00;22,00;2,00;7,00;3,00;5,00;3,00;4,00;2,00;1,00;2,00;2,00;0,50;0,50;1,00
2020-01-26;52,00;26,00;8,67;27,44;7,22;21,00;8,00;22,00;2,00;4,00;4,00;5,00;4,00;4,00;1,00;1,00;2,00;2,00;0,50;0,50;1,00
2020-02-02;53,00;27,97;8,83;27,97;7,36;21,00;9,00;19,00;2,00;5,00;4,00;5,00;3,00;5,00;1,00;1,00;2,00;2,00;0,50;1,00;1,00
2020-02-09;56,00;32,42;11,79;30,95;7,37;22,00;7,00;23,00;2,00;6,00;5,00;5,00;4,00;5,00;2,00;2,00;3,00;2,00;0,50;1,00;1,00
2020-02-16;59,00;32,45;13,28;36,88;10,33;24,00;10,00;23,00;1,00;6,00;5,00;4,00;4,00;6,00;1,00;2,00;3,00;3,00;0,50;1,00;1,00
2020-02-23;54,00;30,65;10,22;32,11;8,76;22,00;8,00;23,00;1,00;6,00;3,00;5,00;3,00;7,00;1,00;2,00;2,00;3,00;0,50;0,50;1,00
2020-03-01;49,00;25,94;8,65;25,94;8,65;20,00;8,00;21,00;1,00;5,00;3,00;5,00;3,00;6,00;1,00;2,00;2,00;2,00;0,50;1,00;1,00
2020-03-08;68,00;23,15;10,13;26,04;5,79;18,00;8,00;20,00;1,00;4,00;3,00;4,00;3,00;5,00;1,00;1,00;2,00;2,00;0,50;1,00;1,00
2020-03-15;35,00;13,13;10,21;17,50;4,38;13,00;4,00;16,00;1,00;3,00;1,00;3,00;2,00;3,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00
2020-03-22;17,00;11,33;5,67;11,33;5,67;10,00;2,00;12,00;0,50;2,00;1,00;3,00;2,00;2,00;0,50;1,00;0,50;1,00;0,50;0,50;1,00
2020-03-29;15,00;9,55;5,45;10,91;6,82;12,00;2,00;13,00;0,50;2,00;1,00;2,00;2,00;2,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50
2020-04-05;15,00;13,50;6,00;13,50;6,00;10,00;3,00;12,00;0,50;2,00;1,00;2,00;2,00;2,00;0,50;0,50;1,00;1,00;0,50;0,50;0,50
2020-04-12;15,00;12,00;7,50;12,00;6,00;12,00;3,00;14,00;0,50;2,00;1,00;3,00;2,00;2,00;0,50;1,00;1,00;1,00;0,50;0,50;1,00
2020-04-19;14,00;12,60;5,60;14,00;5,60;12,00;3,00;14,00;1,00;2,00;1,00;3,00;2,00;3,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00
2020-04-26;16,00;13,09;4,36;11,64;4,36;13,00;3,00;15,00;1,00;2,00;1,00;2,00;2,00;3,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-05-03;18,00;16,50;6,00;15,00;4,50;15,00;4,00;16,00;0,50;3,00;1,00;2,00;4,00;3,00;0,50;1,00;1,00;1,00;0,50;0,50;0,50
2020-05-10;24,00;19,50;10,50;21,00;9,00;23,00;6,00;22,00;1,00;3,00;2,00;3,00;4,00;5,00;0,50;1,00;1,00;1,00;0,50;0,50;1,00
2020-05-17;25,00;22,06;11,76;22,06;8,82;23,00;7,00;23,00;1,00;3,00;2,00;5,00;7,00;7,00;1,00;2,00;2,00;2,00;1,00;1,00;1,00
2020-05-24;31,00;22,14;14,76;25,10;8,86;24,00;7,00;23,00;2,00;5,00;3,00;5,00;8,00;8,00;1,00;1,00;2,00;2,00;1,00;1,00;1,00
2020-05-31;38,00;30,69;20,46;29,23;16,08;29,00;10,00;28,00;3,00;8,00;5,00;7,00;11,00;9,00;1,00;2,00;3,00;4,00;1,00;1,00;1,00
2020-06-07;42,00;47,79;20,28;31,86;17,38;35,00;11,00;30,00;2,00;9,00;5,00;8,00;9,00;10,00;2,00;3,00;4,00;5,00;1,00;1,00;2,00
2020-06-14;50,00;39,71;22,06;35,29;20,59;31,00;13,00;27,00;2,00;10,00;7,00;9,00;10,00;12,00;2,00;3,00;5,00;5,00;1,00;1,00;2,00
2020-06-21;52,00;44,78;27,44;39,00;23,11;37,00;14,00;33,00;4,00;12,00;10,00;10,00;12,00;15,00;3,00;4,00;5,00;5,00;1,00;2,00;2,00
2020-06-28;59,00;50,15;29,50;42,78;32,45;42,00;17,00;34,00;4,00;14,00;8,00;14,00;14,00;16,00;4,00;4,00;5,00;6,00;1,00;2,00;3,00
2020-07-05;68,00;56,17;32,52;50,26;38,43;50,00;21,00;39,00;4,00;18,00;11,00;14,00;17,00;19,00;4,00;5,00;6,00;8,00;2,00;2,00;3,00
2020-07-12;72,00;61,71;36,73;55,84;45,55;53,00;24,00;42,00;4,00;20,00;13,00;18,00;18,00;21,00;6,00;7,00;7,00;9,00;2,00;3,00;3,00
2020-07-19;71,00;57,69;36,98;47,33;47,33;53,00;25,00;44,00;4,00;20,00;10,00;15,00;16,00;18,00;5,00;7,00;6,00;7,00;1,00;3,00;3,00
2020-07-26;72,00;73,47;39,67;51,43;45,55;57,00;24,00;44,00;4,00;21,00;13,00;17,00;18,00;19,00;5,00;6,00;7,00;8,00;1,00;3,00;3,00
2020-08-02;88,00;80,67;51,33;58,67;58,67;62,00;31,00;53,00;5,00;28,00;17,00;18,00;21,00;26,00;6,00;8,00;9,00;11,00;2,00;3,00;4,00
2020-08-09;88,00;83,60;46,93;58,67;58,67;66,00;33,00;52,00;5,00;27,00;13,00;20,00;19,00;27,00;7,00;8,00;9,00;12,00;1,00;3,00;4,00
2020-08-16;76,00;68,69;42,38;52,62;54,08;58,00;25,00;45,00;3,00;22,00;10,00;19,00;19,00;25,00;5,00;7,00;9,00;10,00;2,00;2,00;3,00
2020-08-23;70,00;58,33;32,08;43,75;45,21;48,00;20,00;39,00;3,00;18,00;6,00;15,00;13,00;21,00;4,00;4,00;5,00;10,00;1,00;3,00;2,00
2020-08-30;54,00;46,70;24,81;37,95;18,97;35,00;13,00;34,00;2,00;11,00;5,00;15,00;9,00;10,00;3,00;3,00;4,00;5,00;1,00;2,00;2,00
