Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;33,00;396,00;82,50;33,00;16,50;21,00;15,00;16,00;9,00;9,00;3,00;4,00;3,00
2019-01-13;36,00;396,00;108,00;36,00;36,00;25,00;31,00;14,00;13,00;3,00;6,00;9,00;4,00
2019-01-20;30,00;285,00;75,00;15,00;30,00;24,00;19,00;16,00;8,00;7,00;6,00;5,00;3,00
2019-01-27;22,00;462,00;110,00;44,00;44,00;35,00;15,00;4,00;8,00;11,00;5,00;5,00;0,00
2019-02-03;19,00;437,00;76,00;38,00;38,00;31,00;13,00;4,00;9,00;14,00;5,00;4,00;2,00
2019-02-10;25,00;287,50;50,00;25,00;12,50;31,00;17,00;4,00;14,00;16,00;12,00;11,00;1,00
2019-02-17;24,00;252,00;48,00;24,00;36,00;31,00;28,00;4,00;11,00;9,00;8,00;9,00;2,00
2019-02-24;28,00;336,00;56,00;28,00;28,00;31,00;19,00;1,00;14,00;12,00;5,00;9,00;3,00
2019-03-03;32,00;416,00;80,00;32,00;32,00;25,00;26,00;3,00;11,00;14,00;7,00;10,00;2,00
2019-03-10;26,00;312,00;52,00;26,00;26,00;31,00;16,00;2,00;12,00;11,00;6,00;10,00;2,00
2019-03-17;29,00;377,00;58,00;14,50;14,50;22,00;19,00;6,00;4,00;14,00;4,00;2,00;2,00
2019-03-24;36,00;432,00;90,00;36,00;36,00;37,00;23,00;7,00;13,00;10,00;7,00;18,00;4,00
2019-03-31;37,00;462,50;92,50;18,50;37,00;41,00;25,00;14,00;16,00;16,00;12,00;15,00;9,00
2019-04-07;45,00;435,00;105,00;30,00;30,00;34,00;27,00;14,00;9,00;14,00;2,00;14,00;5,00
2019-04-14;37,00;1850,00;129,50;55,50;37,00;37,00;34,00;19,00;13,00;17,00;11,00;9,00;7,00
2019-04-21;41,00;341,67;68,33;27,33;27,33;44,00;30,00;8,00;11,00;10,00;9,00;10,00;2,00
2019-04-28;35,00;385,00;70,00;17,50;35,00;24,00;18,00;19,00;11,00;5,00;9,00;8,00;5,00
2019-05-05;44,00;322,67;58,67;14,67;14,67;33,00;30,00;19,00;15,00;14,00;4,00;15,00;7,00
2019-05-12;51,00;357,00;102,00;17,00;17,00;38,00;22,00;10,00;5,00;10,00;7,00;9,00;1,00
2019-05-19;46,00;352,67;76,67;30,67;30,67;26,00;25,00;27,00;8,00;7,00;10,00;9,00;4,00
2019-05-26;40,00;306,67;80,00;26,67;26,67;35,00;27,00;20,00;10,00;6,00;8,00;14,00;11,00
2019-06-02;38,00;291,33;63,33;25,33;25,33;43,00;27,00;18,00;14,00;6,00;10,00;9,00;8,00
2019-06-09;49,00;343,00;98,00;32,67;32,67;49,00;32,00;24,00;12,00;6,00;8,00;13,00;4,00
2019-06-16;55,00;288,75;68,75;27,50;27,50;40,00;19,00;16,00;16,00;13,00;5,00;19,00;3,00
2019-06-23;53,00;291,50;79,50;26,50;53,00;31,00;29,00;27,00;18,00;14,00;9,00;11,00;6,00
2019-06-30;54,00;351,00;94,50;40,50;27,00;51,00;39,00;19,00;23,00;20,00;16,00;15,00;8,00
2019-07-07;63,00;409,50;110,25;47,25;47,25;43,00;45,00;28,00;11,00;18,00;3,00;21,00;7,00
2019-07-14;78,00;452,40;124,80;46,80;46,80;48,00;37,00;16,00;20,00;27,00;7,00;19,00;8,00
2019-07-21;69,00;372,60;96,60;41,40;27,60;56,00;38,00;25,00;11,00;19,00;9,00;14,00;6,00
2019-07-28;68,00;435,20;95,20;13,60;40,80;50,00;39,00;25,00;13,00;17,00;11,00;21,00;7,00
2019-08-04;58,00;420,50;101,50;43,50;43,50;47,00;38,00;28,00;13,00;17,00;9,00;8,00;8,00
2019-08-11;58,00;391,50;101,50;29,00;43,50;46,00;43,00;16,00;10,00;20,00;17,00;12,00;7,00
2019-08-18;51,00;408,00;119,00;34,00;34,00;42,00;21,00;21,00;13,00;13,00;7,00;10,00;5,00
2019-08-25;44,00;337,33;102,67;29,33;44,00;42,00;24,00;18,00;13,00;9,00;9,00;12,00;5,00
2019-09-01;42,00;378,00;112,00;14,00;28,00;43,00;25,00;14,00;10,00;5,00;5,00;14,00;4,00
