Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;35,00;43,00;36,00;30,00;9,00;5,38;5,38;13,46;21,54
2019-01-13;43,00;38,00;21,00;22,00;16,00;2,69;5,38;13,44;16,13
2019-01-20;37,00;34,00;34,00;22,00;14,00;5,29;2,64;23,79;21,14
2019-01-27;38,00;48,00;27,00;17,00;15,00;5,43;5,43;16,29;13,57
2019-02-03;26,00;13,00;33,00;27,00;10,00;7,80;0,00;13,00;260,00
2019-02-10;46,00;10,00;32,00;19,00;6,00;2,71;5,41;8,12;18,94
2019-02-17;45,00;10,00;24,00;16,00;10,00;7,94;2,65;10,59;13,24
2019-02-24;33,00;16,00;31,00;15,00;6,00;2,54;5,08;20,31;5,08
2019-03-03;38,00;17,00;23,00;20,00;11,00;5,43;8,14;10,86;16,29
2019-03-10;27,00;12,00;20,00;32,00;7,00;2,70;2,70;10,80;18,90
2019-03-17;30,00;8,00;20,00;37,00;12,00;5,45;5,45;16,36;30,00
2019-03-24;53,00;27,00;21,00;8,00;32,00;5,30;10,60;13,25;15,90
2019-03-31;25,00;20,00;15,00;21,00;21,00;2,50;2,50;7,50;12,50
2019-04-07;25,00;6,00;16,00;14,00;12,00;2,78;5,56;8,33;8,33
2019-04-14;28,00;17,00;9,00;17,00;17,00;8,40;2,80;8,40;11,20
2019-04-21;68,00;11,00;16,00;25,00;7,00;5,23;13,08;13,08;18,31
2019-04-28;33,00;15,00;29,00;25,00;14,00;2,75;2,75;2,75;16,50
2019-05-05;27,00;28,00;4,00;22,00;10,00;8,10;2,70;8,10;13,50
2019-05-12;32,00;60,00;7,00;20,00;13,00;0,00;5,33;2,67;10,67
2019-05-19;58,00;100,00;23,00;22,00;11,00;2,64;7,91;10,55;18,45
2019-05-26;29,00;24,00;18,00;23,00;10,00;2,64;2,64;5,27;13,18
2019-06-02;38,00;30,00;15,00;31,00;3,00;8,14;2,71;16,29;16,29
2019-06-09;51,00;18,00;12,00;18,00;6,00;5,37;2,68;8,05;18,79
2019-06-16;45,00;14,00;15,00;29,00;6,00;2,65;5,29;13,24;15,88
2019-06-23;48,00;17,00;17,00;39,00;6,00;2,67;5,33;8,00;74,67
2019-06-30;68,00;18,00;9,00;26,00;14,00;2,72;13,60;10,88;13,60
2019-07-07;46,00;16,00;22,00;25,00;13,00;5,41;2,71;8,12;13,53
2019-07-14;22,00;21,00;17,00;34,00;2,00;2,75;5,50;11,00;16,50
2019-07-21;67,00;19,00;23,00;30,00;11,00;5,36;2,68;10,72;18,76
2019-07-28;78,00;20,00;17,00;21,00;6,00;2,69;2,69;10,76;29,59
2019-08-04;92,00;8,00;16,00;30,00;6,00;2,63;2,63;13,14;92,00
2019-08-11;85,00;43,00;36,00;37,00;5,00;2,66;5,31;21,25;23,91
2019-08-18;73,00;20,00;24,00;37,00;6,00;5,41;5,41;10,81;75,70
2019-08-25;38,00;25,00;7,00;24,00;10,00;5,43;2,71;10,86;21,71
2019-09-01;48,00;36,00;22,00;30,00;6,00;2,67;10,67;18,67;13,33
2019-09-08;48,00;17,00;19,00;22,00;6,00;5,33;5,33;10,67;18,67
2019-09-15;32,00;10,00;23,00;30,00;14,00;0,00;5,33;10,67;10,67
2019-09-22;26,00;17,00;11,00;34,00;8,00;0,00;5,20;7,80;15,60
2019-09-29;33,00;13,00;16,00;27,00;11,00;0,00;5,08;15,23;15,23
2019-10-06;38,00;20,00;14,00;23,00;13,00;2,71;2,71;8,14;32,57
2019-10-13;37,00;17,00;11,00;29,00;21,00;2,64;5,29;7,93;13,21
2019-10-20;19,00;12,00;11,00;21,00;4,00;8,14;5,43;16,29;24,43
2019-10-27;23,00;21,00;21,00;18,00;10,00;5,11;5,11;7,67;12,78
2019-11-03;17,00;24,00;20,00;50,00;7,00;2,43;4,86;7,29;21,86
2019-11-10;30,00;31,00;19,00;28,00;8,00;5,45;5,45;13,64;16,36
2019-11-17;34,00;23,00;20,00;21,00;3,00;2,62;2,62;5,23;15,69
2019-11-24;26,00;13,00;19,00;19,00;9,00;2,60;0,00;7,80;10,40
2019-12-01;18,00;24,00;13,00;21,00;8,00;2,57;5,14;12,86;12,86
2019-12-08;17,00;13,00;10,00;27,00;7,00;2,83;5,67;17,00;22,67
2019-12-15;33,00;27,00;14,00;27,00;6,00;0,00;2,54;20,31;10,15
2019-12-22;26,00;37,00;18,00;31,00;17,00;2,60;2,60;20,80;18,20
2019-12-29;32,00;37,00;22,00;33,00;17,00;5,33;10,67;10,67;13,33
2020-01-05;30,00;18,00;23,00;22,00;11,00;8,18;5,45;13,64;13,64
2020-01-12;41,00;35,00;21,00;23,00;9,00;2,73;5,47;16,40;13,67
2020-01-19;33,00;23,00;17,00;31,00;3,00;8,25;2,75;19,25;13,75
2020-01-26;27,00;34,00;16,00;13,00;14,00;2,70;5,40;13,50;10,80
2020-02-02;15,00;19,00;19,00;32,00;8,00;1,25;7,50;12,50;187,50
2020-02-09;23,00;16,00;12,00;27,00;8,00;2,56;5,11;7,67;20,44
2020-02-16;35,00;22,00;12,00;50,00;9,00;2,69;5,38;10,77;10,77
2020-02-23;26,00;15,00;14,00;20,00;9,00;2,60;5,20;10,40;10,40
2020-03-01;18,00;24,00;6,00;35,00;10,00;2,57;2,57;15,43;10,29
2020-03-08;18,00;19,00;14,00;17,00;7,00;2,57;2,57;7,71;10,29
2020-03-15;30,00;14,00;10,00;13,00;13,00;2,73;8,18;10,91;8,18
2020-03-22;24,00;7,00;2,00;10,00;10,00;2,67;5,33;2,67;13,33
2020-03-29;30,00;1,00;6,00;19,00;6,00;2,73;8,18;8,18;10,91
2020-04-05;37,00;5,00;7,00;16,00;11,00;0,00;2,64;2,64;10,57
2020-04-12;27,00;7,00;5,00;15,00;14,00;0,00;2,70;2,70;5,40
2020-04-19;37,00;7,00;6,00;17,00;3,00;2,64;2,64;7,93;10,57
2020-04-26;37,00;6,00;5,00;13,00;9,00;5,29;5,29;5,29;7,93
2020-05-03;30,00;12,00;6,00;17,00;11,00;0,00;5,45;8,18;10,91
2020-05-10;31,00;9,00;5,00;13,00;14,00;7,75;10,33;2,58;10,33
2020-05-17;16,00;5,00;6,00;18,00;20,00;2,67;2,67;8,00;8,00
2020-05-24;19,00;5,00;6,00;18,00;14,00;0,00;2,71;10,86;21,71
2020-05-31;36,00;15,00;4,00;24,00;15,00;0,00;2,77;2,77;30,46
2020-06-07;36,00;4,00;2,00;11,00;7,00;2,57;5,14;2,57;41,14
2020-06-14;46,00;6,00;6,00;21,00;14,00;2,71;0,00;2,71;21,65
2020-06-21;47,00;7,00;4,00;16,00;5,00;2,61;2,61;1,31;13,06
2020-06-28;30,00;4,00;4,00;30,00;13,00;2,73;2,73;2,73;19,09
