Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;8,00;0,00;8,00;40,00;8,00;76,00;0,00;0,00;45,33;6,40;22,40;78,40;0,00;0,00;0,00;272,00;8,00;8,00;56,00;0,00;18,67
2019-01-13;33,00;8,00;25,00;24,00;0,00;57,39;0,00;8,61;15,78;0,00;42,17;66,00;0,00;0,00;5,50;137,50;27,50;0,00;89,57;16,50;0,00
2019-01-20;24,00;0,00;31,00;23,00;8,00;15,53;0,00;7,06;15,53;14,77;24,00;24,00;0,00;0,00;0,00;168,00;6,00;24,00;48,00;0,00;14,40
2019-01-27;8,00;0,00;8,00;0,00;8,00;42,67;0,00;6,67;6,67;0,00;34,00;44,00;0,00;0,00;0,00;192,00;0,00;18,67;96,00;0,00;16,00
2019-02-03;16,00;0,00;0,00;16,00;0,00;40,73;0,00;0,00;0,00;7,11;23,11;48,00;0,00;0,00;0,00;128,00;21,33;16,00;54,86;0,00;6,86
2019-02-10;8,00;0,00;8,00;24,00;0,00;37,33;0,00;0,00;8,00;0,00;36,80;43,20;0,00;0,00;0,00;144,00;0,00;0,00;56,00;0,00;0,00
2019-02-17;25,00;0,00;50,00;25,00;0,00;8,33;0,00;0,00;16,67;7,14;48,21;57,14;7,14;0,00;0,00;206,25;18,75;0,00;0,00;7,50;17,50
2019-02-24;25,00;8,00;0,00;8,00;0,00;33,82;0,00;16,18;8,82;0,00;57,14;64,29;0,00;0,00;0,00;175,00;6,25;0,00;60,00;7,50;0,00
2019-03-03;25,00;24,00;16,00;8,00;0,00;41,18;0,00;0,00;16,18;0,00;32,14;64,29;0,00;0,00;0,00;218,75;6,25;17,50;17,50;7,50;25,00
2019-03-10;24,00;0,00;16,00;16,00;0,00;39,53;0,00;0,00;0,00;7,38;24,00;16,62;0,00;6,00;0,00;216,00;0,00;0,00;64,80;0,00;24,00
2019-03-17;16,00;0,00;0,00;0,00;0,00;64,00;0,00;0,00;8,73;0,00;23,11;39,11;7,11;0,00;0,00;106,67;0,00;0,00;29,71;0,00;0,00
2019-03-24;8,00;0,00;16,00;16,00;0,00;37,33;0,00;0,00;8,00;0,00;14,40;86,40;0,00;8,00;0,00;240,00;24,00;0,00;37,33;0,00;18,67
2019-03-31;25,00;8,00;0,00;33,00;0,00;8,33;8,33;8,33;8,33;0,00;25,00;130,36;0,00;0,00;0,00;143,75;6,25;25,00;17,50;7,50;17,50
2019-04-07;24,00;0,00;32,00;24,00;0,00;62,12;0,00;0,00;8,47;0,00;7,38;73,85;0,00;0,00;0,00;162,00;6,00;72,00;33,60;0,00;16,80
2019-04-14;35,00;25,00;26,00;17,00;0,00;26,25;0,00;0,00;8,75;0,00;44,21;51,58;16,58;0,00;0,00;128,33;0,00;17,50;45,00;35,00;17,50
2019-04-21;9,00;0,00;17,00;17,00;8,00;132,00;0,00;9,00;9,00;25,20;41,40;100,80;9,00;0,00;0,00;279,00;27,00;9,00;56,25;0,00;31,50
2019-04-28;24,00;8,00;8,00;16,00;0,00;62,12;0,00;0,00;15,53;16,62;48,00;88,62;7,38;6,00;0,00;246,00;48,00;31,20;31,20;14,40;7,20
2019-05-05;56,00;8,00;0,00;16,00;0,00;38,77;0,00;0,00;8,62;0,00;56,00;46,97;0,00;0,00;0,00;261,33;24,89;24,35;41,39;0,00;31,65
2019-05-12;24,00;0,00;16,00;32,00;0,00;63,53;0,00;0,00;24,00;31,38;7,38;57,23;0,00;0,00;0,00;132,00;6,00;16,80;24,00;16,80;31,20
2019-05-19;56,00;8,00;48,00;62,00;15,00;22,97;0,00;7,18;15,79;16,26;23,48;23,48;7,23;6,22;0,00;192,89;6,22;63,30;24,35;0,00;7,30
2019-05-26;57,00;8,00;16,00;24,00;0,00;86,93;0,00;0,00;31,35;16,55;40,45;64,35;0,00;0,00;0,00;202,67;19,00;40,38;104,50;0,00;7,13
2019-06-02;15,00;0,00;45,00;22,00;0,00;50,45;0,00;6,82;35,45;0,00;61,88;86,25;7,50;0,00;0,00;225,00;10,00;32,50;47,50;0,00;15,00
2019-06-09;8,00;8,00;15,00;38,00;8,00;68,80;0,00;0,00;8,00;0,00;76,00;120,00;0,00;8,00;0,00;328,00;40,00;34,67;96,00;0,00;16,00
2019-06-16;63,00;8,00;47,00;38,00;8,00;38,66;0,00;0,00;15,75;0,00;54,00;84,60;0,00;0,00;0,00;280,64;45,82;24,23;96,92;0,00;24,23
2019-06-23;32,00;8,00;32,00;32,00;8,00;38,96;0,00;0,00;15,30;0,00;39,11;32,00;0,00;0,00;0,00;300,80;51,20;7,38;108,31;17,23;7,38
2019-06-30;48,00;23,00;56,00;8,00;0,00;31,06;0,00;0,00;15,53;16,00;71,11;55,11;0,00;0,00;0,00;294,00;48,00;48,00;218,40;7,20;7,20
2019-07-07;80,00;8,00;39,00;31,00;15,00;78,57;7,14;0,00;22,86;14,55;181,82;125,45;7,27;0,00;6,15;424,62;49,23;72,73;242,42;24,24;55,76
2019-07-14;84,00;0,00;75,00;41,00;8,00;132,41;0,00;0,00;66,92;16,43;84,00;74,87;0,00;6,00;0,00;438,00;24,00;100,80;153,60;7,20;40,80
2019-07-21;36,00;0,00;36,00;53,00;9,00;138,46;0,00;8,31;18,00;27,00;90,00;45,00;9,00;6,00;0,00;558,00;42,00;55,20;201,60;36,00;26,40
2019-07-28;80,00;0,00;35,00;87,00;0,00;131,43;17,14;8,57;44,29;9,09;132,73;70,91;0,00;0,00;0,00;615,38;24,62;99,39;172,12;33,94;53,33
2019-08-04;55,00;9,00;36,00;44,00;0,00;89,74;0,00;8,68;36,18;18,33;119,17;91,67;9,17;0,00;0,00;360,56;6,11;26,30;126,74;9,57;9,57
2019-08-11;33,00;8,00;41,00;57,00;16,00;132,00;0,00;0,00;8,61;0,00;42,17;100,83;0,00;0,00;0,00;148,50;44,00;66,00;42,43;16,50;0,00
2019-08-18;43,00;8,00;43,00;33,00;0,00;58,77;0,00;0,00;0,00;0,00;34,04;41,21;0,00;0,00;0,00;92,14;18,43;26,28;95,56;33,44;0,00
2019-08-25;25,00;0,00;25,00;41,00;0,00;33,82;0,00;0,00;33,82;7,14;48,21;16,07;0,00;6,25;0,00;143,75;18,75;52,50;35,00;0,00;25,00
2019-09-01;39,00;0,00;16,00;15,00;0,00;52,93;0,00;0,00;6,96;0,00;30,14;53,18;0,00;0,00;0,00;105,86;22,29;39,00;56,06;0,00;7,31
2019-09-08;32,00;15,00;16,00;8,00;0,00;32,00;0,00;0,00;7,27;7,53;48,94;16,94;0,00;0,00;0,00;102,40;6,40;49,23;41,85;0,00;14,77
2019-09-15;24,00;8,00;16,00;23,00;0,00;7,06;0,00;7,06;0,00;0,00;40,62;24,00;0,00;0,00;0,00;126,00;18,00;16,80;7,20;14,40;7,20
2019-09-22;8,00;0,00;8,00;8,00;0,00;8,00;0,00;0,00;8,00;8,00;60,00;92,00;0,00;0,00;0,00;88,00;24,00;0,00;26,67;0,00;0,00
2019-09-29;8,00;7,00;15,00;15,00;7,00;17,60;0,00;0,00;33,60;8,00;42,00;50,00;8,00;0,00;0,00;104,00;0,00;8,00;69,33;0,00;8,00
2019-10-06;0,00;0,00;8,00;7,00;0,00;11,00;0,00;0,00;11,00;4,00;8,00;25,00;4,00;0,00;0,00;10,00;2,00;13,00;0,00;0,00;0,00
2019-10-13;8,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;50,00;34,00;0,00;0,00;0,00;88,00;8,00;8,00;42,67;16,00;0,00
2019-10-20;8,00;8,00;15,00;15,00;0,00;17,60;0,00;0,00;0,00;0,00;16,00;42,00;0,00;0,00;0,00;32,00;0,00;26,67;8,00;16,00;8,00
2019-10-27;23,00;7,00;8,00;15,00;0,00;7,19;0,00;0,00;0,00;0,00;30,08;44,23;0,00;0,00;0,00;51,75;0,00;15,33;25,56;0,00;15,33
2019-11-03;15,00;0,00;0,00;0,00;0,00;28,64;0,00;0,00;0,00;0,00;24,38;7,50;0,00;0,00;5,00;45,00;0,00;7,50;55,00;0,00;7,50
2019-11-10;8,00;0,00;15,00;7,00;0,00;16,00;0,00;0,00;0,00;0,00;26,00;42,00;0,00;0,00;0,00;96,00;16,00;34,67;8,00;8,00;16,00
2019-11-17;8,00;0,00;15,00;8,00;0,00;25,60;0,00;0,00;8,00;0,00;26,00;16,00;0,00;8,00;0,00;96,00;8,00;0,00;61,33;0,00;0,00
2019-11-24;0,00;0,00;0,00;7,00;0,00;10,00;0,00;0,00;5,00;4,00;0,00;12,00;0,00;0,00;0,00;11,00;1,00;9,00;19,00;3,00;0,00
2019-12-01;23,00;15,00;8,00;30,00;7,00;15,81;0,00;0,00;0,00;0,00;30,08;23,00;0,00;0,00;0,00;69,00;17,25;0,00;43,70;6,90;6,90
2019-12-08;0,00;0,00;15,00;8,00;0,00;16,00;0,00;5,00;0,00;0,00;13,00;30,00;0,00;0,00;0,00;13,00;1,00;3,00;10,00;3,00;3,00
2019-12-15;8,00;0,00;15,00;7,00;0,00;25,60;0,00;0,00;0,00;0,00;26,00;58,00;8,00;0,00;8,00;64,00;56,00;0,00;50,67;16,00;8,00
2019-12-22;0,00;0,00;8,00;8,00;0,00;29,00;0,00;0,00;6,00;0,00;23,00;23,00;0,00;0,00;0,00;21,00;3,00;3,00;25,00;3,00;7,00
2019-12-29;40,00;0,00;31,00;8,00;8,00;22,86;7,14;0,00;22,86;0,00;54,55;47,27;0,00;0,00;0,00;154,29;22,86;32,50;100,00;0,00;0,00
2020-01-05;37,00;0,00;29,00;22,00;7,00;51,23;0,00;0,00;21,35;0,00;75,85;44,40;0,00;6,17;0,00;148,00;6,17;22,20;83,87;7,40;29,60
2020-01-12;29,00;0,00;7,00;0,00;0,00;65,25;0,00;7,25;29,00;0,00;92,44;70,69;0,00;0,00;0,00;104,40;11,60;21,75;58,00;7,25;43,50
2020-01-19;15,00;0,00;0,00;29,00;0,00;28,64;0,00;0,00;13,64;22,50;30,00;37,50;0,00;5,00;0,00;155,00;20,00;7,50;62,50;15,00;30,00
2020-01-26;29,00;7,00;29,00;0,00;0,00;27,62;0,00;0,00;6,90;7,25;21,75;50,75;0,00;0,00;0,00;127,60;5,80;21,75;74,92;0,00;21,75
2020-02-02;7,00;0,00;37,00;22,00;0,00;49,00;0,00;7,00;21,00;7,00;49,00;35,00;0,00;0,00;0,00;161,00;0,00;42,00;51,33;7,00;28,00
2020-02-09;14,00;7,00;36,00;49,00;7,00;28,00;0,00;0,00;7,00;7,00;35,00;21,00;0,00;0,00;0,00;84,00;35,00;14,00;63,00;0,00;7,00
2020-02-16;51,00;21,00;15,00;29,00;21,00;35,42;0,00;0,00;14,17;0,00;51,00;43,71;0,00;0,00;0,00;192,67;0,00;29,14;43,71;0,00;14,57
2020-02-23;7,00;0,00;14,00;0,00;0,00;35,00;0,00;0,00;7,00;0,00;0,00;63,00;0,00;7,00;7,00;161,00;14,00;0,00;70,00;7,00;28,00
2020-03-01;14,00;7,00;28,00;14,00;0,00;35,00;14,00;0,00;7,00;0,00;35,00;47,25;0,00;21,00;0,00;77,00;0,00;14,00;28,00;0,00;14,00
2020-03-08;7,00;0,00;7,00;20,00;7,00;19,60;0,00;0,00;7,00;0,00;14,00;14,00;7,00;14,00;0,00;42,00;0,00;25,67;21,00;0,00;7,00
2020-03-15;7,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;7,00;14,00;7,00;0,00;0,00;28,00;0,00;21,00;0,00;0,00;0,00
2020-03-22;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;7,00;0,00
2020-03-29;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;21,00;0,00;7,00;7,00;7,00;0,00
2020-04-05;7,00;7,00;7,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;7,00;19,25;0,00;0,00;0,00;28,00;0,00;7,00;0,00;7,00;7,00
2020-04-12;0,00;0,00;0,00;7,00;0,00;5,00;0,00;0,00;0,00;0,00;15,00;8,00;4,00;1,00;0,00;0,00;1,00;0,00;6,00;0,00;0,00
2020-04-19;7,00;0,00;13,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;12,25;19,25;0,00;0,00;0,00;7,00;14,00;7,00;7,00;0,00;7,00
2020-04-26;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;7,00;1,00;3,00;6,00;0,00;3,00
2020-05-03;14,00;7,00;7,00;0,00;0,00;12,60;0,00;0,00;12,60;0,00;0,00;14,00;0,00;0,00;0,00;49,00;0,00;14,00;21,00;0,00;0,00
2020-05-10;20,00;0,00;7,00;0,00;0,00;12,86;0,00;5,71;0,00;0,00;20,00;20,00;0,00;0,00;0,00;40,00;0,00;7,50;0,00;0,00;12,50
2020-05-17;7,00;0,00;7,00;13,00;0,00;12,60;0,00;0,00;7,00;0,00;33,25;7,00;0,00;0,00;0,00;70,00;7,00;14,00;32,67;0,00;0,00
