Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-01-06;52,00;387,11;57,78;17,33;28,89;28,00;46,00;20,00;28,00;12,00;9,00;13,00;13,00;4,43;23,23;3,32;48,68;7,26;10,88;97,95;7,26;61,10;3,90;2,60;2,60;49,00;13,00;32,00;1,00;46,97;25,16;45,29;6,71;5,00;8,00;8,00
2019-01-13;51,00;340,00;51,00;17,00;28,33;24,00;36,00;22,00;21,00;12,00;11,00;12,00;10,00;5,43;16,28;3,26;54,26;7,12;14,23;91,33;3,56;61,20;3,83;1,28;1,28;49,00;13,00;27,00;2,00;49,35;31,26;39,48;8,23;6,00;10,00;7,00
2019-01-20;51,00;379,67;39,67;17,00;22,67;21,00;47,00;21,00;22,00;10,00;9,00;9,00;9,00;3,33;16,63;4,43;58,76;6,07;10,93;98,36;7,29;58,85;5,23;3,92;2,62;50,00;16,00;28,00;2,00;44,42;32,90;46,06;8,23;3,00;9,00;7,00
2019-01-27;42,00;408,00;36,00;12,00;24,00;21,00;42,00;19,00;20,00;11,00;10,00;11,00;9,00;3,32;22,11;4,42;53,05;6,00;8,40;75,60;8,40;59,06;2,63;2,63;1,31;71,00;16,00;17,00;1,00;40,32;25,20;42,00;10,08;7,00;4,00;7,00
2019-02-03;41,00;410,00;46,86;17,57;23,43;23,00;34,00;25,00;25,00;8,00;13,00;9,00;12,00;4,43;18,84;4,43;54,30;4,82;10,85;73,56;7,24;66,13;3,97;2,65;2,65;54,00;17,00;15,00;4,00;50,84;29,52;44,28;9,84;6,00;7,00;8,00
2019-02-10;38,00;449,67;50,67;19,00;25,33;27,00;38,00;20,00;27,00;11,00;11,00;10,00;16,00;3,35;20,12;2,24;63,71;5,94;9,50;73,63;5,94;69,45;3,93;2,62;2,62;54,00;15,00;17,00;2,00;52,87;31,39;51,22;9,91;7,00;6,00;6,00
2019-02-17;43,00;448,43;49,14;18,43;30,71;25,00;31,00;22,00;29,00;8,00;11,00;12,00;16,00;4,30;21,50;2,15;52,68;3,58;11,94;80,03;5,97;69,06;5,21;2,61;1,30;51,00;17,00;15,00;1,00;51,27;31,42;44,65;8,27;6,00;7,00;9,00
2019-02-24;38,00;443,33;44,33;19,00;31,67;28,00;38,00;27,00;24,00;11,00;12,00;10,00;13,00;4,34;19,54;3,26;52,11;9,50;10,69;78,38;4,75;96,97;3,93;2,62;2,62;54,00;19,00;23,00;2,00;56,17;33,04;46,26;9,91;5,00;6,00;8,00
2019-03-03;40,00;394,29;40,00;17,14;28,57;27,00;30,00;25,00;26,00;10,00;8,00;9,00;14,00;3,33;20,00;4,44;57,78;4,85;10,91;73,94;4,85;69,68;3,87;2,58;1,29;51,00;17,00;18,00;2,00;51,67;36,67;43,33;11,67;6,00;7,00;5,00
2019-03-10;46,00;425,50;40,25;17,25;28,75;20,00;30,00;22,00;25,00;9,00;13,00;11,00;15,00;4,38;21,90;3,29;54,76;7,26;13,32;77,47;8,47;73,60;2,63;2,63;1,31;50,00;19,00;15,00;3,00;54,21;36,14;39,43;8,21;4,00;5,00;8,00
2019-03-17;47,00;423,00;41,13;17,63;29,38;26,00;35,00;22,00;23,00;9,00;12,00;9,00;13,00;4,37;20,77;3,28;51,37;7,23;10,85;69,90;4,82;77,03;3,92;1,31;2,61;46,00;13,00;15,00;2,00;45,32;33,57;40,29;6,71;7,00;9,00;7,00
2019-03-24;43,00;442,29;43,00;18,43;24,57;29,00;39,00;20,00;30,00;9,00;11,00;8,00;13,00;3,31;20,95;3,31;66,15;5,97;11,94;68,08;7,17;75,58;2,61;2,61;3,91;56,00;16,00;16,00;4,00;52,92;31,42;34,73;4,96;8,00;6,00;9,00
2019-03-31;57,00;416,10;39,90;17,10;34,20;36,00;48,00;18,00;27,00;9,00;9,00;12,00;16,00;5,48;20,83;4,38;58,10;8,31;10,69;83,13;5,94;69,95;2,59;3,89;2,59;61,00;16,00;33,00;3,00;37,46;35,83;61,89;9,77;7,00;9,00;12,00
2019-04-07;69,00;437,00;40,25;23,00;34,50;28,00;48,00;27,00;31,00;9,00;12,00;16,00;15,00;2,19;21,90;5,48;59,14;7,14;13,09;91,60;8,33;79,42;3,91;2,60;2,60;53,00;13,00;28,00;2,00;49,29;27,93;50,93;13,14;7,00;12,00;11,00
2019-04-14;73,00;608,33;48,67;18,25;36,50;26,00;54,00;19,00;24,00;10,00;12,00;14,00;15,00;3,27;22,88;5,45;58,84;8,38;9,57;89,75;5,98;83,43;5,21;1,30;2,61;52,00;17,00;36,00;3,00;48,11;36,50;59,73;14,93;9,00;12,00;10,00
2019-04-21;69,00;425,50;40,25;11,50;34,50;26,00;42,00;22,00;22,00;10,00;11,00;10,00;9,00;3,29;16,43;4,38;59,14;8,33;8,33;90,41;7,14;78,11;3,91;2,60;2,60;61,00;10,00;36,00;2,00;42,71;37,79;41,07;14,79;10,00;12,00;9,00
2019-04-28;70,00;402,50;40,83;17,50;35,00;28,00;47,00;19,00;25,00;8,00;12,00;14,00;14,00;1,09;18,59;2,19;53,59;8,45;10,86;89,31;7,24;80,37;3,89;2,59;3,89;48,00;14,00;29,00;3,00;48,33;36,67;38,33;11,67;5,00;12,00;9,00
2019-05-05;62,00;396,80;43,40;12,40;31,00;24,00;42,00;28,00;25,00;10,00;10,00;14,00;14,00;3,32;18,82;4,43;62,00;13,12;11,92;75,12;5,96;77,83;3,96;2,64;1,32;50,00;11,00;27,00;1,00;45,24;35,19;43,57;10,05;9,00;8,00;9,00
2019-05-12;64,00;401,45;40,73;11,64;29,09;31,00;46,00;21,00;17,00;6,00;7,00;14,00;11,00;3,25;15,19;4,34;55,32;10,67;9,48;84,15;5,93;78,08;3,84;1,28;2,56;54,00;13,00;31,00;1,00;49,23;34,46;39,38;9,85;4,00;11,00;8,00
2019-05-19;65,00;395,91;35,45;11,82;35,45;23,00;42,00;21,00;21,00;8,00;10,00;11,00;11,00;2,17;16,25;5,42;56,33;8,27;9,45;102,82;4,73;81,90;3,90;1,30;1,30;54,00;12,00;32,00;2,00;45,50;27,63;40,63;9,75;8,00;9,00;8,00
2019-05-26;71,00;431,92;41,42;11,83;35,50;21,00;43,00;19,00;20,00;7,00;8,00;9,00;10,00;4,37;14,20;3,28;53,52;8,28;9,47;87,57;5,92;80,04;3,87;3,87;2,58;60,00;12,00;32,00;3,00;46,23;34,67;46,23;13,21;9,00;12,00;13,00
2019-06-02;72,00;432,00;42,00;12,00;36,00;24,00;44,00;20,00;20,00;6,00;12,00;14,00;9,00;3,27;24,00;3,27;58,91;7,08;8,26;82,62;7,08;87,43;3,86;1,29;2,57;57,00;16,00;34,00;2,00;47,45;36,00;45,82;11,45;5,00;14,00;11,00
2019-06-09;71,00;461,50;35,50;11,83;35,50;21,00;48,00;17,00;21,00;5,00;11,00;10,00;12,00;3,28;18,57;3,28;55,71;8,42;7,22;91,46;6,02;85,46;2,63;2,63;3,94;57,00;13,00;35,00;2,00;47,88;42,93;39,63;19,81;8,00;11,00;10,00
