Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-03-24;49,00;16,00;0,00;8,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;8,65;17,29;0,00;0,00;8,00;0,00;0,00;0,00;66,15;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;147,00;73,50;49,00
2019-03-31;55,00;16,00;16,00;8,00;0,00;0,00;8,00;8,00;0,00;8,25;0,00;0,00;38,50;0,00;0,00;0,00;16,00;7,17;0,00;23,91;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;16,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;110,00;55,00;220,00
2019-04-07;62,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,55;0,00;0,00;8,00;8,00;14,88;0,00;32,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;62,00;62,00;0,00
2019-04-14;48,00;0,00;8,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;16,94;0,00;0,00;0,00;8,00;0,00;0,00;16,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;144,00;240,00;0,00
2019-04-21;33,00;8,00;0,00;41,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,50;8,00;0,00;0,00;8,00;7,07;0,00;23,57;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;16,00;2,00;0,00
2019-04-28;23,00;8,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,63;14,38;0,00;0,00;0,00;8,00;0,00;0,00;20,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;92,00;23,00
2019-05-05;7,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,33;0,00;0,00;0,00;7,00;0,00;0,00;72,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;2,33;14,00;0,00
2019-05-12;22,00;0,00;0,00;15,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;14,67;0,00;29,33;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;2,00
2019-05-19;7,00;0,00;15,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,67;7,00;7,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;45,50;7,00
2019-05-26;29,00;0,00;7,00;22,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;8,70;8,70;0,00;0,00;0,00;0,00;0,00;0,00;70,08;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,00;2,00
2019-06-02;23,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,63;8,63;0,00;0,00;0,00;8,00;0,00;0,00;29,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23,00;540,50;0,00
2019-06-09;15,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;7,50;0,00;62,50;0,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;15,00;127,50;15,00
2019-06-16;39,00;0,00;0,00;31,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;30,64;8,00;0,00;0,00;0,00;0,00;0,00;70,69;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;16,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;78,00;0,00
2019-06-23;16,00;0,00;0,00;40,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;16,00;37,33;0,00;0,00;16,00;0,00;8,00;0,00;61,33;0,00;0,00;8,00;16,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00
2019-06-30;24,00;0,00;16,00;32,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;24,00;24,00;8,00;0,00;8,00;0,00;0,00;0,00;24,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;16,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;2,00
2019-07-07;38,00;0,00;8,00;15,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;43,43;8,00;0,00;0,00;23,00;0,00;0,00;83,13;0,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;15,00;0,00;0,00;0,00;8,00;0,00;0,00;38,00;38,00;0,00
2019-07-14;80,00;16,00;16,00;32,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;17,14;31,43;16,00;0,00;8,00;0,00;16,97;0,00;126,06;7,27;8,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;40,00;320,00;0,00
2019-07-21;48,00;32,00;8,00;32,00;0,00;16,00;0,00;16,00;0,00;0,00;0,00;0,00;282,35;0,00;0,00;8,00;16,00;0,00;0,00;72,00;0,00;0,00;0,00;0,00;24,00;0,00;16,00;0,00;8,00;0,00;8,00;0,00;8,00;8,00;0,00;0,00;8,00;0,00;0,00;32,00;120,00;16,00
2019-07-28;89,00;0,00;0,00;16,00;16,00;8,00;0,00;0,00;0,00;8,34;0,00;8,34;25,03;0,00;0,00;0,00;16,00;7,22;0,00;96,22;7,22;0,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;8,00;32,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;2,00;0,00
2019-08-04;76,00;0,00;0,00;34,00;8,00;8,00;8,00;17,00;0,00;0,00;0,00;25,33;50,67;0,00;0,00;8,00;0,00;0,00;0,00;68,65;0,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;152,00;228,00;76,00
2019-08-11;97,00;0,00;9,00;9,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;8,31;52,66;18,00;0,00;0,00;0,00;9,70;0,00;104,28;9,70;9,00;0,00;18,00;0,00;9,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;145,50;0,00
2019-08-18;16,00;8,00;0,00;8,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;8,00;37,33;0,00;0,00;0,00;16,00;0,00;0,00;91,43;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;16,00;0,00;0,00;0,00;0,00;0,00;8,00;12,00;4,00
2019-08-25;68,00;0,00;8,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;14,17;31,17;8,00;0,00;8,00;0,00;0,00;7,29;68,00;0,00;0,00;7,00;0,00;8,00;0,00;0,00;8,00;0,00;8,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;14,00;7,00;0,00;21,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;5,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;86,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;42,00;14,00
2019-09-08;44,00;7,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;8,25;7,00;7,00;0,00;0,00;0,00;0,00;58,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;15,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;132,00;220,00;44,00
2019-09-15;29,00;7,00;7,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00;8,70;8,70;29,00;0,00;0,00;22,00;29,00;7,25;0,00;50,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;58,00;29,00;0,00
2019-09-22;57,00;0,00;14,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,25;0,00;0,00;21,00;7,00;0,00;0,00;76,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;45,60;22,80;22,80
2019-09-29;50,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;8,33;41,67;0,00;0,00;0,00;14,00;7,14;0,00;35,71;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;175,00;100,00;100,00
2019-10-06;67,00;0,00;7,00;15,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;8,38;8,38;0,00;7,00;0,00;22,00;7,44;0,00;37,22;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;33,50;0,00;67,00
2019-10-13;7,00;0,00;7,00;15,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;11,67;0,00;0,00;7,00;7,00;0,00;0,00;84,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;15,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;14,00;14,00
2019-10-20;42,00;7,00;7,00;35,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;5,60;42,00;0,00;7,00;7,00;7,00;0,00;0,00;64,24;0,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;126,00;84,00;84,00
2019-10-27;43,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;8,60;8,60;22,93;0,00;0,00;14,00;14,00;7,17;0,00;54,94;0,00;0,00;7,00;0,00;0,00;0,00;0,00;14,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;4,00;2,00;2,00
2019-11-03;21,00;0,00;0,00;14,00;0,00;7,00;14,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;7,00;7,00;0,00;0,00;53,67;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;4,00;11,00
2019-11-10;64,00;14,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;13,91;8,35;0,00;0,00;7,00;7,00;0,00;0,00;108,31;0,00;0,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;128,00;64,00;64,00
2019-11-17;42,00;14,00;21,00;7,00;7,00;14,00;0,00;0,00;0,00;5,60;5,60;5,60;33,60;0,00;0,00;21,00;21,00;7,41;0,00;79,06;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;273,00;231,00
2019-11-24;28,00;14,00;14,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;47,60;0,00;0,00;0,00;0,00;0,00;0,00;67,67;0,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;7,00;7,00;7,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;14,00;49,00;14,00
2019-12-01;65,00;0,00;0,00;22,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;65,00;0,00;0,00;7,00;0,00;0,00;0,00;84,26;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;32,50;113,75;65,00
2019-12-08;44,00;29,00;0,00;0,00;15,00;0,00;0,00;7,00;7,00;0,00;0,00;13,75;22,00;15,00;7,00;7,00;0,00;7,33;0,00;124,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;132,00;154,00
2019-12-15;52,00;22,00;7,00;7,00;15,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;14,86;0,00;113,90;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;15,00;15,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;11,00;13,00;4,00
2019-12-22;100,00;8,00;8,00;17,00;8,00;8,00;0,00;8,00;0,00;8,33;0,00;0,00;41,67;0,00;0,00;0,00;0,00;7,32;0,00;165,85;0,00;0,00;8,00;0,00;17,00;0,00;8,00;0,00;0,00;8,00;8,00;0,00;8,00;0,00;0,00;0,00;17,00;0,00;0,00;4,00;0,00;12,00
2019-12-29;95,00;8,00;16,00;40,00;0,00;8,00;8,00;8,00;0,00;0,00;8,38;0,00;30,74;0,00;0,00;8,00;0,00;0,00;0,00;236,28;0,00;8,00;16,00;0,00;0,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;118,75;178,13;47,50
2020-01-05;22,00;7,00;36,00;0,00;15,00;14,00;0,00;0,00;0,00;8,25;0,00;8,25;27,50;0,00;0,00;7,00;0,00;7,33;0,00;51,33;0,00;0,00;7,00;0,00;14,00;7,00;7,00;0,00;14,00;7,00;7,00;7,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;77,00;176,00;22,00
2020-01-12;46,00;7,00;7,00;13,00;13,00;7,00;0,00;7,00;0,00;5,41;0,00;0,00;37,88;7,00;0,00;0,00;7,00;0,00;0,00;65,37;0,00;7,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;27,00;7,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;460,00;207,00;207,00
2020-01-19;28,00;7,00;21,00;14,00;14,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;33,60;7,00;0,00;7,00;0,00;7,64;0,00;94,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,40;28,00;28,00
2020-01-26;20,00;7,00;0,00;7,00;13,00;0,00;0,00;7,00;0,00;0,00;0,00;5,71;5,71;0,00;0,00;13,00;13,00;0,00;0,00;117,50;0,00;0,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;13,00;7,00;0,00;0,00;0,00;0,00;0,00;34,29;34,29;14,29
2020-02-02;13,00;13,00;0,00;13,00;13,00;0,00;0,00;7,00;7,00;0,00;5,20;0,00;23,40;0,00;0,00;0,00;13,00;0,00;0,00;85,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;16,25;22,75;45,50
2020-02-09;48,00;14,00;14,00;7,00;14,00;0,00;0,00;14,00;0,00;0,00;0,00;5,65;5,65;0,00;0,00;0,00;0,00;7,20;0,00;120,00;0,00;0,00;7,00;7,00;7,00;0,00;0,00;7,00;7,00;14,00;21,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;14,00;3,00
2020-02-16;48,00;0,00;7,00;7,00;7,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;19,76;0,00;0,00;0,00;7,00;0,00;0,00;33,60;7,20;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;86,40;48,00;105,60
2020-02-23;70,00;6,00;6,00;19,00;0,00;0,00;0,00;6,00;6,00;5,60;0,00;0,00;30,80;6,00;0,00;0,00;0,00;7,24;0,00;86,90;7,24;0,00;13,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;5,00;5,00
2020-03-01;19,00;6,00;0,00;13,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,57;0,00;0,00;6,00;6,00;0,00;0,00;38,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;14,00;7,00
2020-03-08;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;42,00;22,00;16,00
2020-03-15;6,00;0,00;0,00;6,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;16,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;6,00;6,00
2020-03-22;11,00;0,00;0,00;0,00;34,00;0,00;0,00;6,00;0,00;0,00;0,00;5,50;22,00;0,00;0,00;11,00;0,00;0,00;0,00;4,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44,00;11,00
2020-03-29;6,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00
2020-04-05;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;3,00;5,00
2020-04-12;6,00;0,00;6,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00;16,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;2,00;2,00;3,00
2020-04-19;12,00;0,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;4,80;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;12,00;0,00;0,00
2020-04-26;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;6,00;0,00;0,00;2,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;3,00;0,00
2020-05-03;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;0,00;6,00;12,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;6,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;2,00
2020-05-17;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;6,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00
2020-05-24;6,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;6,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00
2020-05-31;0,00;0,00;0,00;19,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00
2020-06-07;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48,00;0,00;0,00;0,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00
