Semaine;Nice (FR);Paris (FR);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-06-02;84,00;358,40;263,20;459,20;178,50;10,50;273,00;84,00;108,00;106,00;96,00;118,00;95,45;381,82;34,36;15,27;96,00;468,00;12,00;60,00;25,00;37,00;27,00;44,00;29,40;51,45;18,90;36,75;19,00;12,00;4,00;6,00;12,00;0,00;4,00
2019-06-09;97,00;377,22;247,89;463,44;204,78;10,78;183,22;107,78;105,08;111,15;94,98;141,46;78,35;249,96;52,23;11,19;91,29;439,35;17,12;28,53;19,00;33,00;34,00;39,00;40,07;39,01;7,38;29,52;15,00;6,00;10,00;6,00;16,00;1,00;3,00
2019-06-16;97,00;414,94;231,72;441,89;194,00;10,78;150,89;86,22;84,88;149,54;97,00;151,56;89,54;208,92;44,77;3,73;97,00;479,29;17,12;45,65;21,00;35,00;23,00;31,00;24,25;46,39;9,49;31,63;12,00;5,00;15,00;5,00;12,00;3,00;2,00
2019-06-23;88,00;440,00;269,50;445,50;231,00;11,00;143,00;77,00;108,47;147,35;102,33;143,26;84,17;241,04;42,09;11,48;117,33;445,87;35,20;41,07;26,00;53,00;17,00;46,00;27,57;50,89;16,96;24,39;11,00;8,00;9,00;15,00;8,00;2,00;3,00
2019-06-30;81,00;356,40;259,20;399,60;219,86;11,57;150,43;115,71;113,40;109,35;76,95;139,73;108,00;219,86;57,86;7,71;109,93;491,79;34,71;34,71;29,00;26,00;27,00;47,00;27,71;40,50;10,66;18,12;17,00;11,00;8,00;5,00;15,00;0,00;3,00
2019-07-07;100,00;388,89;244,44;477,78;200,00;22,22;133,33;88,89;132,65;151,02;89,80;122,45;119,23;219,23;65,38;3,85;111,76;423,53;23,53;41,18;18,00;32,00;23,00;49,00;27,37;30,53;7,37;23,16;37,00;14,00;11,00;6,00;12,00;2,00;2,00
2019-07-14;83,00;415,00;271,13;442,67;177,86;11,86;154,14;106,71;133,61;113,37;60,73;135,63;83,00;241,45;56,59;15,09;112,64;444,64;17,79;35,57;25,00;29,00;20,00;52,00;35,12;48,95;7,45;34,05;15,00;8,00;15,00;8,00;14,00;2,00;5,00
2019-07-21;97,00;431,11;317,94;468,83;183,22;21,56;140,11;97,00;135,40;121,25;88,92;151,56;78,35;249,96;59,69;11,19;108,41;473,59;22,82;39,94;31,00;38,00;33,00;38,00;32,68;44,28;9,49;25,30;20,00;9,00;14,00;8,00;13,00;3,00;2,00
2019-07-28;56,00;425,60;235,20;476,00;212,80;11,20;168,00;89,60;126,00;118,00;84,00;144,00;85,87;216,53;52,27;7,47;100,80;504,00;22,40;44,80;22,00;34,00;31,00;42,00;29,58;42,26;9,51;25,36;12,00;9,00;22,00;8,00;14,00;2,00;2,00
2019-08-04;83,00;426,07;276,67;415,00;189,71;23,71;177,86;83,00;125,51;125,51;80,98;121,46;105,64;252,77;56,59;7,55;59,29;527,64;29,64;53,36;23,00;32,00;36,00;36,00;22,06;38,87;11,56;33,62;17,00;14,00;15,00;11,00;17,00;0,00;3,00
2019-08-11;89,00;400,50;278,13;439,44;222,50;11,13;133,50;100,13;111,25;117,32;80,91;175,98;96,74;236,04;54,17;3,87;77,13;545,87;17,80;35,60;23,00;41,00;42,00;48,00;25,43;54,04;13,77;30,73;26,00;11,00;17,00;11,00;14,00;5,00;2,00
2019-08-18;80,00;368,00;261,33;416,00;182,86;11,43;160,00;114,29;133,33;145,64;90,26;123,08;95,24;209,52;57,14;7,62;68,57;485,71;17,14;45,71;12,00;53,00;25,00;47,00;19,20;43,73;9,60;22,40;17,00;11,00;19,00;6,00;11,00;0,00;2,00
2019-08-25;52,00;327,60;244,40;421,20;197,60;10,40;156,00;83,20;110,00;120,00;102,00;140,00;100,29;196,86;44,57;7,43;98,22;410,22;23,11;63,56;20,00;50,00;40,00;32,00;31,84;38,20;9,55;38,20;14,00;12,00;14,00;6,00;11,00;2,00;3,00
2019-09-01;77,00;374,00;291,50;412,50;242,00;22,00;165,00;99,00;131,71;156,03;105,37;176,29;107,80;257,95;61,60;7,70;82,92;527,15;23,69;47,38;19,00;51,00;42,00;39,00;30,59;45,36;13,71;37,97;27,00;3,00;6,00;4,00;15,00;0,00;1,00
2019-09-08;77,00;500,50;324,50;467,50;253,00;11,00;187,00;99,00;123,61;131,71;115,50;141,84;103,95;200,20;46,20;7,70;106,62;462,00;29,62;59,23;27,00;73,00;43,00;52,00;23,21;59,07;8,44;40,08;18,00;6,00;6,00;6,00;13,00;0,00;4,00
2019-09-15;56,00;453,60;274,40;392,00;257,60;22,40;212,80;89,60;180,00;172,00;154,00;178,00;93,33;238,93;70,93;11,20;95,20;459,20;22,40;67,20;19,00;55,00;38,00;40,00;15,85;58,11;6,34;51,77;18,00;18,00;19,00;4,00;15,00;1,00;1,00
2019-09-22;69,00;382,15;313,15;392,77;218,50;11,50;207,00;80,50;150,18;146,12;103,50;123,79;88,17;222,33;57,50;15,33;109,25;414,00;23,00;86,25;18,00;44,00;41,00;59,00;28,66;44,58;7,43;21,23;11,00;13,00;7,00;7,00;13,00;3,00;1,00
2019-09-29;65,00;438,75;276,25;373,75;205,83;10,83;162,50;75,83;164,53;158,44;83,28;176,72;76,47;214,12;61,18;11,47;82,73;490,45;11,82;70,91;24,00;58,00;52,00;55,00;23,44;63,93;17,05;36,23;14,00;10,00;10,00;4,00;19,00;1,00;7,00
2019-10-06;61,00;432,55;327,18;393,73;219,60;12,20;183,00;97,60;132,17;168,77;103,70;195,20;83,88;228,75;53,38;15,25;85,40;469,70;36,60;42,70;30,00;69,00;46,00;54,00;34,25;67,42;9,63;37,46;20,00;13,00;8,00;8,00;8,00;0,00;3,00
2019-10-13;47,00;360,33;323,78;475,22;211,50;23,50;164,50;105,75;169,61;138,96;108,30;157,35;109,67;211,50;74,42;7,83;76,38;458,25;17,63;58,75;21,00;43,00;44,00;34,00;17,09;50,20;13,89;42,73;18,00;11,00;9,00;6,00;11,00;3,00;1,00
2019-10-20;37,00;375,29;264,29;343,57;222,00;6,17;197,33;86,33;122,68;124,63;107,11;120,74;77,70;199,80;55,50;14,80;74,00;437,83;18,50;49,33;22,00;46,00;39,00;42,00;17,97;76,11;10,57;37,00;12,00;6,00;7,00;4,00;17,00;0,00;1,00
2019-10-27;36,00;329,14;282,86;288,00;168,00;24,00;168,00;72,00;130,00;134,00;86,00;116,00;61,20;154,80;46,80;10,80;66,00;438,00;18,00;60,00;14,00;35,00;39,00;38,00;12,71;43,41;8,47;39,18;15,00;4,00;7,00;1,00;8,00;1,00;1,00
2019-11-03;31,00;366,83;263,50;289,33;175,67;10,33;134,33;62,00;144,67;206,67;70,27;109,53;89,13;205,38;58,13;11,63;68,20;415,40;12,40;55,80;18,00;45,00;34,00;37,00;13,43;56,83;8,27;24,80;19,00;12,00;10,00;1,00;8,00;1,00;1,00
2019-11-10;31,00;310,00;237,67;232,50;134,33;10,33;144,67;62,00;132,27;130,20;90,93;144,67;81,38;372,00;69,75;11,63;68,20;434,00;18,60;62,00;7,00;40,00;26,00;27,00;22,73;45,47;17,57;27,90;14,00;10,00;7,00;8,00;7,00;1,00;3,00
2019-11-17;36,00;303,43;241,71;236,57;180,00;12,00;204,00;48,00;106,00;126,00;90,00;94,00;96,00;172,00;64,00;4,00;78,00;396,00;18,00;54,00;14,00;45,00;29,00;51,00;18,00;33,88;8,47;36,00;23,00;7,00;11,00;3,00;10,00;1,00;1,00
2019-11-24;45,00;315,00;264,38;253,13;202,50;11,25;168,75;67,50;110,45;116,59;90,00;126,82;82,50;157,50;56,25;15,00;56,25;337,50;22,50;45,00;8,00;45,00;38,00;41,00;20,36;42,86;17,14;17,14;11,00;8,00;14,00;1,00;8,00;1,00;1,00
2019-12-01;36,00;303,43;205,71;231,43;204,00;12,00;192,00;60,00;120,00;112,00;94,00;118,00;68,00;144,00;72,00;16,00;60,00;384,00;18,00;48,00;10,00;38,00;29,00;45,00;15,88;63,53;5,29;28,59;12,00;10,00;8,00;3,00;7,00;0,00;0,00
2019-12-08;27,00;318,60;243,00;237,60;189,00;13,50;175,50;54,00;114,23;105,92;87,23;120,46;77,14;135,00;65,57;11,57;37,80;334,80;10,80;48,60;17,00;35,00;24,00;38,00;16,20;46,44;8,64;36,72;14,00;11,00;13,00;3,00;3,00;1,00;0,00
2019-12-15;38,00;358,29;228,00;271,43;164,67;12,67;190,00;88,67;104,00;114,00;100,00;132,00;60,80;163,40;64,60;11,40;76,00;399,00;25,33;63,33;19,00;52,00;44,00;39,00;14,78;50,67;14,78;45,39;16,00;6,00;12,00;7,00;13,00;4,00;4,00
2019-12-22;48,00;357,33;266,67;304,00;216,00;12,00;144,00;84,00;140,00;122,00;92,00;130,00;96,00;184,62;88,62;11,08;72,00;372,00;18,00;54,00;17,00;51,00;44,00;51,00;13,87;82,13;10,67;41,60;16,00;13,00;9,00;2,00;11,00;0,00;3,00
2019-12-29;40,00;491,43;377,14;354,29;230,00;10,00;130,00;110,00;140,00;132,00;84,00;128,00;92,00;212,00;80,00;4,00;68,57;451,43;22,86;40,00;27,00;60,00;44,00;36,00;29,47;64,21;4,21;20,00;16,00;13,00;11,00;6,00;6,00;1,00;1,00
2020-01-05;72,00;470,77;393,23;365,54;240,00;24,00;192,00;108,00;182,00;120,00;116,00;172,00;136,42;208,42;72,00;22,74;96,00;492,00;24,00;48,00;13,00;47,00;35,00;46,00;23,29;77,29;7,41;33,88;21,00;12,00;17,00;12,00;16,00;1,00;3,00
2020-01-12;67,00;480,17;407,58;452,25;245,67;11,17;178,67;100,50;168,52;156,33;115,73;156,33;122,83;264,28;67,00;11,17;91,36;566,45;30,45;42,64;22,00;57,00;37,00;39,00;26,59;65,94;22,33;25,52;21,00;8,00;14,00;6,00;14,00;0,00;1,00
2020-01-19;47,00;438,67;302,89;449,11;246,75;11,75;176,25;117,50;165,52;136,91;118,52;128,74;105,75;227,17;94,00;7,83;88,13;522,88;23,50;47,00;25,00;67,00;36,00;47,00;24,57;94,00;17,09;32,05;28,00;7,00;8,00;5,00;11,00;1,00;1,00
2020-01-26;53,00;344,50;312,70;328,60;222,60;10,60;159,00;84,80;128,42;130,46;103,96;132,50;98,43;204,43;49,21;7,57;76,56;482,89;23,56;47,11;23,00;48,00;33,00;37,00;25,98;61,31;21,82;24,94;16,00;13,00;3,00;3,00;16,00;3,00;3,00
2020-02-02;59,00;370,09;370,09;380,82;224,20;11,80;224,20;94,40;148,52;126,14;113,93;162,76;102,27;200,60;70,80;15,73;82,60;489,70;17,70;47,20;20,00;41,00;37,00;40,00;22,13;69,54;16,86;30,55;16,00;3,00;9,00;4,00;7,00;4,00;3,00
2020-02-09;55,00;434,50;407,00;385,00;231,00;11,00;198,00;88,00;128,33;136,48;95,74;126,30;110,00;243,57;74,64;15,71;91,67;611,11;24,44;61,11;16,00;44,00;40,00;56,00;27,50;87,79;22,21;41,25;26,00;4,00;10,00;7,00;12,00;3,00;1,00
2020-02-16;65,00;411,67;303,33;411,67;216,67;10,83;162,50;97,50;134,06;134,06;97,50;148,28;107,06;198,82;72,65;7,65;76,82;502,27;11,82;41,36;30,00;37,00;48,00;64,00;23,06;72,34;8,39;18,87;21,00;10,00;8,00;0,00;13,00;3,00;0,00
2020-02-23;48,00;384,00;282,67;394,67;252,00;12,00;216,00;108,00;96,00;122,00;132,00;118,00;70,15;365,54;51,69;14,77;96,00;456,00;18,00;48,00;15,00;52,00;38,00;39,00;14,61;67,83;16,70;26,09;10,00;3,00;10,00;3,00;13,00;4,00;1,00
2020-03-01;33,00;401,50;236,50;352,00;253,00;5,50;187,00;55,00;90,75;125,81;84,56;119,63;69,67;194,33;51,33;11,00;44,00;390,50;22,00;38,50;17,00;50,00;47,00;36,00;18,10;71,32;17,03;35,13;9,00;13,00;10,00;4,00;5,00;1,00;1,00
2020-03-08;35,00;326,67;256,67;332,50;210,00;11,67;233,33;70,00;162,65;117,35;123,53;109,12;62,22;221,67;31,11;7,78;58,33;350,00;11,67;40,83;16,00;42,00;27,00;25,00;7,42;73,18;15,91;24,39;14,00;5,00;4,00;5,00;10,00;0,00;1,00
2020-03-15;24,00;240,00;132,00;150,00;120,00;6,00;144,00;60,00;38,00;62,00;50,00;74,00;56,00;344,00;24,00;12,00;54,00;228,00;12,00;36,00;13,00;45,00;18,00;19,00;17,74;56,35;1,04;27,13;11,00;4,00;1,00;0,00;4,00;0,00;0,00
2020-03-22;14,00;102,67;46,67;79,33;98,00;0,00;112,00;28,00;30,00;42,00;46,00;66,00;14,00;129,50;7,00;7,00;35,00;154,00;7,00;21,00;6,00;23,00;6,00;11,00;9,69;11,85;2,15;23,69;4,00;2,00;4,00;4,00;1,00;2,00;0,00
2020-03-29;9,00;99,00;49,50;67,50;63,00;4,50;54,00;18,00;18,00;41,40;27,00;45,00;13,50;117,00;18,00;9,00;22,50;67,50;4,50;13,50;4,00;15,00;20,00;11,00;3,00;10,00;3,00;6,00;0,00;7,00;5,00;1,00;5,00;0,00;0,00
2020-04-05;15,00;135,00;55,00;80,00;75,00;0,00;90,00;15,00;20,63;30,00;52,50;54,38;11,25;75,00;15,00;3,75;25,00;90,00;10,00;15,00;11,00;23,00;13,00;13,00;11,00;7,00;1,00;10,00;11,00;6,00;0,00;0,00;5,00;1,00;2,00
2020-04-12;14,00;102,67;46,67;70,00;84,00;7,00;98,00;42,00;36,00;38,00;42,00;52,00;17,50;77,00;10,50;7,00;42,00;112,00;7,00;28,00;9,00;11,00;20,00;15,00;6,46;14,00;2,15;8,62;5,00;4,00;1,00;1,00;7,00;0,00;0,00
2020-04-19;9,00;76,50;45,00;63,00;45,00;4,50;45,00;18,00;23,40;37,80;19,80;48,60;18,00;85,50;22,50;4,50;22,50;63,00;4,50;13,50;2,00;15,00;19,00;18,00;12,00;13,00;4,00;9,00;7,00;5,00;2,00;2,00;6,00;0,00;1,00
2020-04-26;7,00;140,00;63,00;98,00;49,00;3,50;49,00;14,00;32,67;44,33;44,33;60,67;21,00;73,50;21,00;3,50;35,00;133,00;3,50;28,00;2,00;23,00;15,00;13,00;4,67;7,00;5,83;11,67;7,00;3,00;2,00;0,00;6,00;2,00;1,00
2020-05-03;15,00;105,00;55,00;95,00;90,00;0,00;90,00;30,00;30,00;42,86;49,29;81,43;15,00;71,25;11,25;7,50;35,00;100,00;10,00;15,00;4,00;16,00;21,00;15,00;3,21;9,64;6,43;9,64;7,00;2,00;1,00;0,00;6,00;0,00;0,00
2020-05-10;13,00;156,00;58,50;97,50;65,00;6,50;65,00;26,00;36,83;39,00;36,83;58,50;21,67;86,67;17,33;13,00;32,50;136,50;6,50;26,00;12,00;27,00;17,00;20,00;4,33;14,08;5,42;9,75;2,00;1,00;5,00;1,00;7,00;0,00;0,00
2020-05-17;22,00;104,50;71,50;104,50;77,00;5,50;66,00;11,00;40,00;34,00;64,00;46,00;22,00;95,33;11,00;3,67;38,50;126,50;5,50;16,50;11,00;19,00;19,00;21,00;9,43;14,67;3,14;11,52;8,00;1,00;1,00;4,00;7,00;0,00;1,00
2020-05-24;9,00;108,00;45,00;76,50;54,00;9,00;54,00;27,00;38,25;63,00;45,00;83,25;27,00;90,00;18,00;4,50;63,00;171,00;9,00;27,00;5,00;16,00;25,00;16,00;9,00;6,75;0,00;15,75;10,00;1,00;5,00;2,00;5,00;4,00;4,00
2020-05-31;24,00;144,00;108,00;96,00;96,00;6,00;72,00;36,00;34,00;60,00;46,00;64,00;16,00;76,00;16,00;8,00;54,00;156,00;12,00;24,00;7,00;18,00;16,00;18,00;9,39;12,52;3,13;15,65;9,00;3,00;1,00;0,00;9,00;0,00;3,00
2020-06-07;19,00;123,50;66,50;104,50;76,00;4,75;57,00;28,50;30,40;49,40;28,50;62,70;19,00;64,60;19,00;3,80;50,67;139,33;6,33;25,33;9,00;10,00;27,00;19,00;12,67;11,61;3,17;11,61;6,00;7,00;5,00;6,00;34,00;2,00;2,00
2020-06-14;26,00;150,80;62,40;114,40;104,00;6,50;91,00;26,00;36,00;64,00;40,00;72,00;29,71;55,71;18,57;3,71;39,00;156,00;6,50;19,50;10,00;24,00;10,00;21,00;8,67;22,75;3,25;23,83;13,00;6,00;6,00;1,00;29,00;1,00;1,00
2020-06-21;42,00;173,25;89,25;157,50;84,00;10,50;84,00;31,50;30,00;42,00;52,00;66,00;26,73;91,64;26,73;7,64;48,00;156,00;18,00;18,00;14,00;22,00;17,00;29,00;21,00;21,00;3,15;10,50;8,00;5,00;12,00;5,00;22,00;1,00;0,00
2020-06-28;29,00;208,80;145,00;208,80;106,33;4,83;77,33;29,00;51,79;62,14;45,57;91,14;32,63;90,63;32,63;7,25;58,00;197,20;11,60;23,20;16,00;16,00;17,00;23,00;20,41;21,48;9,67;16,11;12,00;5,00;13,00;5,00;8,00;2,00;0,00
2020-07-05;48,00;208,00;144,00;160,00;120,00;6,00;96,00;24,00;58,00;68,00;58,00;86,00;36,92;84,92;18,46;11,08;48,00;180,00;12,00;18,00;19,00;29,00;10,00;28,00;14,61;30,26;5,22;24,00;10,00;10,00;5,00;5,00;6,00;1,00;1,00
2020-07-12;47,00;182,78;146,22;276,78;105,75;11,75;105,75;35,25;44,96;61,30;71,52;116,48;31,33;94,00;39,17;3,92;64,63;188,00;17,63;29,38;17,00;22,00;14,00;28,00;24,02;25,07;11,49;17,76;4,00;10,00;14,00;8,00;17,00;0,00;1,00
2020-07-19;64,00;245,33;160,00;277,33;106,67;10,67;74,67;42,67;60,00;70,00;76,00;120,00;33,88;109,18;33,88;7,53;64,00;226,91;11,64;40,73;17,00;30,00;29,00;29,00;26,23;28,33;6,30;22,03;12,00;4,00;13,00;16,00;11,00;5,00;1,00
2020-07-26;56,00;201,60;128,80;117,60;112,00;11,20;78,40;33,60;52,00;64,00;66,00;116,00;22,40;108,27;22,40;7,47;72,80;224,00;11,20;28,00;17,00;26,00;18,00;31,00;15,85;33,81;9,51;20,08;13,00;0,00;8,00;1,00;13,00;1,00;3,00
2020-08-02;33,00;203,50;159,50;88,00;121,00;11,00;77,00;44,00;53,63;68,06;63,94;129,94;18,33;91,67;29,33;3,67;71,50;198,00;5,50;22,00;13,00;23,00;18,00;27,00;23,42;21,29;10,65;17,03;16,00;12,00;6,00;6,00;13,00;8,00;4,00
2020-08-09;44,00;187,00;121,00;143,00;132,00;5,50;55,00;44,00;74,00;76,00;64,00;128,00;29,33;110,00;18,33;11,00;71,50;170,50;11,00;33,00;27,00;35,00;29,00;36,00;15,71;17,81;9,43;26,19;10,00;6,00;3,00;3,00;14,00;1,00;0,00
2020-08-16;27,00;145,80;86,40;124,20;148,50;6,75;81,00;81,00;64,38;76,85;56,08;151,62;46,29;108,00;34,71;15,43;59,40;189,00;10,80;27,00;10,00;39,00;14,00;30,00;7,56;32,40;7,56;17,28;13,00;8,00;3,00;1,00;12,00;0,00;3,00
2020-08-23;32,00;133,33;133,33;90,67;117,33;5,33;64,00;74,67;56,00;70,00;74,00;130,00;32,00;99,56;24,89;10,67;80,00;192,00;10,67;32,00;9,00;27,00;14,00;23,00;20,65;25,81;9,29;22,71;13,00;6,00;3,00;5,00;9,00;1,00;1,00
2020-08-30;17,00;130,33;107,67;136,00;102,00;4,25;51,00;34,00;39,67;68,00;88,78;103,89;34,00;112,20;13,60;6,80;62,33;198,33;11,33;34,00;16,00;43,00;27,00;31,00;8,50;11,69;6,38;21,25;8,00;5,00;9,00;3,00;7,00;1,00;0,00
2020-09-06;17,00;158,67;107,67;124,67;102,00;8,50;59,50;34,00;38,25;63,75;57,38;123,25;42,50;114,75;21,25;4,25;62,33;187,00;5,67;28,33;12,00;22,00;26,00;30,00;11,69;19,13;2,13;31,88;7,00;3,00;4,00;1,00;8,00;3,00;0,00
2020-09-13;22,00;121,00;115,50;104,50;121,00;11,00;88,00;22,00;28,00;78,00;56,00;126,00;11,00;99,00;18,33;7,33;66,00;181,50;11,00;22,00;3,00;20,00;26,00;29,00;5,24;18,86;4,19;10,48;8,00;3,00;1,00;1,00;7,00;1,00;0,00
2020-09-20;9,00;90,00;81,00;76,50;90,00;4,50;45,00;18,00;36,00;72,00;90,00;121,50;22,50;108,00;22,50;9,00;49,50;121,50;9,00;27,00;0,00;22,00;22,00;32,00;11,25;13,50;2,25;12,38;6,00;4,00;1,00;5,00;4,00;4,00;0,00
2020-09-27;18,00;138,00;84,00;114,00;90,00;4,50;63,00;18,00;40,00;64,00;72,00;118,00;10,80;93,60;21,60;7,20;72,00;138,00;12,00;48,00;7,00;25,00;25,00;29,00;11,65;16,94;4,24;23,29;3,00;3,00;0,00;3,00;12,00;0,00;0,00
