Semaine;London (GB);Paris (FR);Amsterdam (NL);Roma (IT);Lille (FR);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2021-05-23;24,00;39,43;5,14;26,67;0,00;8,00;6,00;5,00;6,00;9,00;2,00;7,00;6,00;1,00;3,00;3,00;2,00;4,00;1,00;3,00;4,00;1,00;0,50;3,00;0,50;2,00;0,50;2,00;1,00;1,00;0,00;0,00;0,00
2021-05-30;15,00;36,67;8,33;27,50;1,25;12,50;6,00;5,00;8,00;10,00;1,00;5,00;5,00;1,00;2,00;7,00;2,00;4,00;0,50;5,00;4,00;0,50;3,00;1,00;1,00;0,50;3,00;1,00;0,50;0,00;4,00;0,00;0,00
2021-06-06;18,00;32,73;4,91;23,14;0,00;12,86;6,00;7,00;13,00;12,00;3,00;9,00;8,00;4,00;6,00;6,00;3,00;5,00;3,00;3,00;5,00;3,00;2,00;5,00;1,00;1,00;1,00;1,00;4,00;0,00;0,50;0,50;0,50
2021-06-13;14,00;31,50;8,75;35,00;2,33;11,67;5,00;5,00;6,00;6,00;2,00;9,00;6,00;1,00;4,00;3,00;3,00;3,00;3,00;5,00;2,00;1,00;3,00;3,00;1,00;1,00;4,00;1,00;0,50;0,00;2,00;0,00;1,00
2021-06-20;24,00;40,00;8,00;26,40;0,00;14,40;5,00;9,00;12,00;17,00;8,00;11,00;10,00;0,50;5,00;6,00;3,00;4,00;1,00;4,00;5,00;2,00;5,00;3,00;0,50;1,00;2,00;1,00;1,00;0,00;2,00;0,50;0,50
2021-06-27;22,00;38,92;10,15;29,33;1,22;9,78;8,00;9,00;11,00;18,00;4,00;15,00;11,00;1,00;8,00;8,00;2,00;3,00;6,00;4,00;5,00;2,00;2,00;1,00;0,00;2,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;16,00;40,00;11,20;38,86;2,29;9,14;6,00;7,00;8,00;11,00;3,00;10,00;7,00;2,00;5,00;8,00;2,00;5,00;3,00;5,00;4,00;2,00;4,00;2,00;0,50;5,00;1,00;2,00;2,00;0,50;3,00;0,00;1,00
2021-07-11;15,00;48,33;11,67;37,50;2,50;10,00;8,00;9,00;11,00;10,00;3,00;7,00;11,00;2,00;6,00;11,00;5,00;10,00;4,00;6,00;4,00;1,00;5,00;1,00;1,00;5,00;3,00;1,00;1,00;0,00;2,00;0,00;0,50
2021-07-18;18,00;39,27;9,82;30,86;1,29;10,29;8,00;11,00;16,00;16,00;3,00;10,00;7,00;2,00;5,00;15,00;2,00;5,00;3,00;7,00;3,00;4,00;3,00;2,00;1,00;3,00;2,00;1,00;1,00;0,00;2,00;0,00;0,50
2021-07-25;22,00;42,31;10,15;41,56;1,22;12,22;7,00;8,00;15,00;13,00;3,00;11,00;9,00;2,00;6,00;17,00;2,00;7,00;3,00;4,00;9,00;3,00;4,00;3,00;0,00;4,00;5,00;1,00;1,00;0,00;1,00;0,00;0,00
2021-08-01;25,00;55,00;13,33;42,50;1,25;17,50;11,00;9,00;9,00;13,00;3,00;16,00;7,00;2,00;7,00;10,00;2,00;8,00;5,00;4,00;5,00;3,00;6,00;3,00;1,00;3,00;3,00;2,00;4,00;0,50;1,00;0,00;0,00
2021-08-08;25,00;85,00;13,33;52,50;1,25;20,00;11,00;12,00;15,00;15,00;6,00;20,00;11,00;3,00;5,00;16,00;2,00;8,00;6,00;4,00;2,00;3,00;6,00;5,00;1,00;3,00;6,00;4,00;4,00;2,00;1,00;1,00;1,00
2021-08-15;34,00;76,10;14,57;41,29;2,43;12,14;7,00;15,00;18,00;16,00;4,00;19,00;15,00;1,00;6,00;14,00;2,00;9,00;3,00;5,00;5,00;3,00;10,00;5,00;1,00;5,00;3,00;2,00;0,00;0,00;0,50;0,50;0,00
2021-08-22;34,00;61,52;17,81;51,00;2,43;14,57;15,00;14,00;15,00;14,00;5,00;17,00;11,00;1,00;6,00;16,00;3,00;6,00;4,00;8,00;8,00;5,00;6,00;4,00;1,00;3,00;3,00;3,00;1,00;1,00;2,00;0,00;0,00
2021-08-29;42,00;71,08;16,15;51,88;1,24;14,82;18,00;16,00;16,00;13,00;4,00;14,00;12,00;3,00;7,00;17,00;2,00;8,00;4,00;7,00;6,00;3,00;4,00;4,00;1,00;3,00;3,00;1,00;3,00;0,00;3,00;0,00;0,00
2021-09-05;37,00;65,96;14,48;49,33;2,47;17,27;12,00;12,00;17,00;16,00;4,00;24,00;13,00;2,00;5,00;16,00;1,00;6,00;6,00;7,00;6,00;4,00;7,00;3,00;1,00;3,00;2,00;3,00;2,00;1,00;2,00;0,00;0,00
2021-09-12;33,00;82,50;18,15;60,92;1,27;22,85;14,00;11,00;17,00;13,00;5,00;15,00;16,00;2,00;4,00;16,00;2,00;8,00;5,00;4,00;6,00;3,00;7,00;5,00;1,00;2,00;6,00;3,00;1,00;0,00;2,00;1,00;1,00
2021-09-19;47,00;66,45;17,83;56,89;1,24;17,32;14,00;15,00;18,00;11,00;8,00;14,00;13,00;4,00;5,00;18,00;5,00;8,00;2,00;12,00;9,00;3,00;5,00;3,00;1,00;4,00;5,00;2,00;0,50;1,00;1,00;1,00;0,00
2021-09-26;43,00;87,65;16,54;53,12;0,00;12,65;18,00;18,00;14,00;18,00;7,00;17,00;16,00;3,00;7,00;14,00;3,00;9,00;4,00;10,00;5,00;3,00;7,00;6,00;1,00;5,00;3,00;1,00;3,00;1,00;2,00;0,00;1,00
2021-10-03;44,00;66,81;21,19;53,78;1,22;14,67;22,00;16,00;18,00;21,00;13,00;18,00;18,00;2,00;3,00;18,00;3,00;7,00;2,00;6,00;5,00;3,00;5,00;2,00;1,00;3,00;3,00;1,00;1,00;0,00;2,00;0,00;0,50
2021-10-10;35,00;71,67;16,67;57,50;0,00;20,00;26,00;18,00;18,00;20,00;15,00;17,00;23,00;3,00;3,00;15,00;2,00;8,00;2,00;7,00;5,00;3,00;5,00;2,00;1,00;3,00;2,00;1,00;2,00;1,00;0,50;0,50;0,00
2021-10-17;40,00;65,00;13,33;45,00;0,00;12,50;23,00;20,00;15,00;20,00;16,00;13,00;16,00;4,00;3,00;17,00;0,50;8,00;2,00;6,00;5,00;4,00;2,00;3,00;0,50;4,00;3,00;1,00;0,50;0,00;1,00;0,00;0,00
2021-10-24;33,00;64,35;16,50;48,23;1,27;15,23;17,00;13,00;16,00;18,00;10,00;16,00;37,00;3,00;3,00;16,00;2,00;7,00;4,00;6,00;5,00;2,00;6,00;4,00;1,00;6,00;2,00;1,00;1,00;0,00;2,00;0,50;1,00
2021-10-31;44,00;71,70;14,67;48,89;1,22;19,56;21,00;12,00;17,00;25,00;12,00;15,00;18,00;6,00;2,00;10,00;4,00;8,00;2,00;5,00;7,00;2,00;3,00;1,00;0,00;3,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00
2021-11-07;35,00;73,33;16,67;30,00;1,25;12,50;18,00;11,00;18,00;23,00;15,00;20,00;22,00;4,00;4,00;9,00;2,00;6,00;3,00;6,00;12,00;3,00;5,00;2,00;1,00;1,00;2,00;2,00;1,00;1,00;1,00;0,00;0,50
2021-11-14;43,00;59,54;13,23;40,47;1,26;12,65;22,00;13,00;13,00;20,00;18,00;18,00;17,00;4,00;3,00;14,00;3,00;5,00;4,00;4,00;6,00;3,00;6,00;3,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,00
2021-11-21;37,00;48,77;11,77;37,00;0,00;12,33;17,00;10,00;13,00;19,00;17,00;16,00;14,00;3,00;3,00;9,00;1,00;4,00;1,00;2,00;5,00;1,00;4,00;1,00;0,50;4,00;2,00;2,00;2,00;1,00;0,50;0,00;0,00
2021-11-28;33,00;52,80;8,25;27,92;1,27;12,69;21,00;9,00;15,00;23,00;15,00;14,00;9,00;3,00;2,00;11,00;2,00;5,00;2,00;4,00;7,00;3,00;5,00;3,00;0,50;3,00;2,00;0,50;0,50;0,50;1,00;0,50;0,00
2021-12-05;23,00;49,29;8,21;33,22;0,00;7,67;17,00;10,00;12,00;16,00;17,00;14,00;6,00;4,00;1,00;12,00;3,00;6,00;1,00;5,00;4,00;3,00;4,00;1,00;1,00;2,00;0,50;1,00;1,00;0,00;0,50;0,00;0,00
2021-12-12;23,00;46,00;11,50;30,67;1,28;12,78;12,00;8,00;14,00;9,00;13,00;10,00;6,00;4,00;3,00;7,00;2,00;4,00;3,00;3,00;4,00;1,00;3,00;1,00;0,50;3,00;0,00;0,50;1,00;0,50;1,00;0,00;0,00
