Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-04-28;60,00;400,00;530,00;400,00;500,00;300,00;13,33;223,33;143,33;310,00;135,00;380,00;84,00;360,00;348,00;168,00;91,20;168,00;2,40;28,57;97,14;62,86;10,00;35,00;10,00;13,00;10,00;6,00;6,00;35,00;3,00;0,00
2019-05-05;63,00;493,50;567,00;451,50;567,00;248,68;0,00;258,63;159,16;247,15;174,46;339,23;75,60;403,20;428,40;138,60;111,46;172,04;29,08;55,84;121,70;65,86;25,00;54,00;6,00;9,00;9,00;0,00;9,00;13,00;0,00;0,00
2019-05-12;82,00;440,75;502,25;317,75;502,25;295,20;16,40;229,60;186,96;281,88;169,13;384,38;128,86;351,43;281,14;164,00;123,00;207,41;12,06;15,82;97,82;51,79;17,00;17,00;10,00;23,00;17,00;7,00;3,00;33,00;0,00;0,00
2019-05-19;49,00;637,00;526,75;502,25;539,00;274,40;9,80;186,20;98,00;240,10;137,20;328,30;98,00;355,25;416,50;183,75;90,65;161,70;31,85;36,03;70,62;74,94;46,00;36,00;0,00;16,00;7,00;3,00;10,00;23,00;6,00;0,00
2019-05-26;59,00;519,20;554,60;531,00;554,60;301,56;13,11;219,61;163,89;280,25;122,92;339,25;247,80;342,20;365,80;212,40;113,08;149,96;17,21;31,66;74,83;74,83;20,00;39,00;13,00;16,00;26,00;13,00;10,00;33,00;13,00;0,00
2019-06-02;61,00;528,67;508,33;457,50;549,00;321,94;13,56;183,00;159,28;259,25;152,50;330,42;122,00;671,00;353,80;195,20;122,00;190,32;31,72;42,12;142,33;84,24;19,00;26,00;6,00;23,00;10,00;10,00;3,00;32,00;3,00;3,00
2019-06-09;89,00;611,88;500,63;445,00;534,00;227,44;6,59;181,30;191,19;291,72;187,89;405,44;100,13;367,13;344,88;178,00;96,42;165,64;12,36;35,89;130,63;99,05;36,00;40,00;13,00;23,00;13,00;13,00;13,00;33,00;3,00;3,00
2019-06-16;69,00;563,50;529,00;483,00;540,50;233,29;6,57;170,86;190,57;295,71;157,71;364,71;92,00;368,00;345,00;195,50;88,71;145,39;17,25;33,06;143,75;110,69;40,00;46,00;13,00;26,00;30,00;3,00;7,00;13,00;7,00;0,00
2019-06-23;56,00;537,60;504,00;425,60;436,80;273,41;6,59;184,47;164,71;229,09;162,91;473,45;89,60;280,00;268,80;145,60;99,83;172,87;12,17;45,95;110,56;94,77;30,00;43,00;13,00;30,00;16,00;23,00;0,00;7,00;0,00;10,00
2019-06-30;59,00;554,60;637,20;507,40;507,40;213,06;0,00;199,94;111,44;295,00;127,83;368,75;82,60;271,40;330,40;129,80;157,33;169,63;41,79;38,85;116,56;74,83;36,00;26,00;3,00;26,00;16,00;7,00;7,00;29,00;7,00;7,00
2019-07-07;100,00;533,33;622,22;544,44;600,00;276,67;10,00;140,00;210,00;295,00;145,00;380,00;112,50;562,50;375,00;212,50;104,88;173,17;51,22;31,88;89,86;97,10;36,00;39,00;13,00;19,00;16,00;3,00;19,00;6,00;6,00;3,00
2019-07-14;71,00;627,17;556,17;603,50;603,50;250,19;3,38;189,33;152,14;360,07;172,43;431,07;142,00;426,00;390,50;213,00;105,28;178,72;12,24;33,33;94,18;81,14;34,00;17,00;7,00;0,00;14,00;20,00;14,00;13,00;17,00;0,00
2019-07-21;53,00;508,80;540,60;625,40;519,40;255,06;9,94;215,31;172,25;289,09;130,09;433,64;106,00;450,50;397,50;225,25;143,86;176,67;25,24;42,69;100,11;125,14;28,00;28,00;7,00;21,00;14,00;11,00;4,00;4,00;7,00;0,00
2019-07-28;51,00;520,20;459,00;571,20;489,60;295,80;3,40;176,80;180,20;316,20;142,80;418,20;89,25;369,75;395,25;178,50;36,43;157,86;29,14;40,80;126,77;93,26;31,00;44,00;21,00;27,00;10,00;7,00;0,00;31,00;0,00;3,00
2019-08-04;76,00;618,86;477,71;499,43;564,57;307,30;6,61;171,83;168,52;288,80;141,87;364,80;88,67;392,67;380,00;228,00;85,81;176,52;14,71;48,23;80,38;118,38;31,00;45,00;17,00;10,00;7,00;10,00;3,00;17,00;10,00;0,00
2019-08-11;49,00;526,75;575,75;588,00;612,50;267,87;6,53;124,13;166,60;298,90;132,30;328,30;98,00;392,00;441,00;196,00;73,50;203,35;12,25;57,65;83,59;73,50;29,00;26,00;13,00;16,00;10,00;10,00;6,00;13,00;3,00;0,00
2019-08-18;81,00;590,14;694,29;613,29;555,43;219,38;3,38;162,00;178,88;258,19;146,81;394,88;92,57;405,00;462,86;358,71;127,64;152,18;24,55;30,38;117,16;73,77;20,00;40,00;24,00;10,00;13,00;3,00;7,00;13,00;7,00;0,00
2019-08-25;59,00;483,80;566,40;531,00;554,60;278,61;6,56;236,00;186,83;260,58;127,83;413,00;106,20;354,00;354,00;590,00;56,54;167,17;49,17;46,05;79,15;97,85;26,00;53,00;10,00;13,00;13,00;10,00;3,00;20,00;0,00;3,00
2019-09-01;67,00;524,83;725,83;446,67;591,83;298,15;6,70;194,30;204,35;335,00;201,00;381,38;78,17;290,33;323,83;134,00;94,30;248,15;9,93;37,87;90,30;77,20;29,00;19,00;13,00;16,00;13,00;13,00;3,00;22,00;3,00;3,00
2019-09-08;54,00;442,80;637,20;432,00;518,40;297,00;6,75;266,63;151,88;284,73;112,91;402,55;75,60;302,40;324,00;140,40;137,45;169,36;24,55;34,11;81,00;75,32;32,00;42,00;16,00;19,00;3,00;19,00;6,00;16,00;6,00;10,00
2019-09-15;41,00;451,00;656,00;512,50;471,50;324,58;10,25;215,25;167,42;307,50;133,25;410,00;82,00;396,33;437,33;205,00;94,06;144,71;12,06;31,10;62,21;72,10;16,00;22,00;6,00;10,00;16,00;10,00;3,00;16,00;3,00;3,00
2019-09-22;62,00;537,33;640,67;506,33;444,33;306,74;3,26;225,16;179,47;351,33;165,33;516,67;148,80;347,20;372,00;285,20;119,04;141,36;14,88;37,49;89,40;62,00;37,00;22,00;12,00;25,00;3,00;9,00;3,00;19,00;6,00;3,00
2019-09-29;34,00;600,67;736,67;566,67;442,00;340,00;17,00;244,80;193,80;427,43;170,00;456,57;79,33;283,33;362,67;283,33;87,43;167,57;14,57;34,00;94,92;79,33;31,00;31,00;6,00;13,00;13,00;3,00;9,00;28,00;0,00;0,00
2019-10-06;41,00;502,25;553,50;492,00;492,00;293,83;3,42;232,33;174,25;348,50;133,25;358,75;95,67;273,33;369,00;191,33;84,41;161,59;12,06;24,89;79,07;67,36;16,00;22,00;19,00;13,00;16,00;6,00;9,00;9,00;0,00;3,00
2019-10-13;37,00;579,67;715,33;493,33;826,33;255,64;3,36;191,73;151,36;354,14;148,00;322,43;74,00;308,33;394,67;185,00;78,93;157,87;22,20;24,19;76,85;89,65;19,00;34,00;9,00;6,00;3,00;3,00;6,00;3,00;0,00;0,00
2019-10-20;49,00;563,50;649,25;490,00;600,25;310,33;3,27;261,33;104,53;333,20;132,30;382,20;73,50;318,50;367,50;196,00;110,25;151,90;14,70;30,26;63,41;76,38;15,00;18,00;6,00;15,00;3,00;6,00;3,00;18,00;0,00;0,00
2019-10-27;27,00;621,00;715,50;499,50;472,50;266,63;3,38;172,13;138,38;334,80;162,00;372,60;67,50;229,50;459,00;270,00;90,82;112,91;34,36;27,00;59,68;56,84;15,00;24,00;3,00;18,00;9,00;6,00;6,00;9,00;6,00;3,00
2019-11-03;33,00;440,00;473,00;374,00;363,00;270,60;9,90;211,20;115,50;245,14;122,57;301,71;55,00;187,00;319,00;132,00;99,00;116,77;20,31;30,13;61,70;55,96;30,00;30,00;9,00;18,00;6,00;12,00;6,00;12,00;3,00;3,00
2019-11-10;27,00;553,50;634,50;445,50;459,00;192,38;13,50;182,25;141,75;270,00;124,20;302,40;108,00;1350,00;351,00;162,00;73,64;137,45;19,64;35,53;82,42;55,42;9,00;27,00;6,00;9,00;3,00;3,00;0,00;6,00;0,00;3,00
2019-11-17;9,00;342,00;468,00;315,00;279,00;207,00;3,00;159,00;117,00;229,50;90,00;274,50;45,00;405,00;216,00;117,00;85,50;121,50;20,25;18,00;58,50;34,50;12,00;36,00;3,00;12,00;6,00;9,00;3,00;12,00;0,00;0,00
2019-11-24;15,00;600,00;750,00;510,00;435,00;172,50;3,75;172,50;105,00;235,00;130,00;275,00;60,00;270,00;375,00;225,00;90,00;132,50;20,00;24,00;70,50;55,50;21,00;15,00;9,00;12,00;6,00;6,00;6,00;3,00;0,00;3,00
2019-12-01;42,00;430,50;483,00;273,00;430,50;187,38;0,00;206,77;109,85;267,75;115,50;252,00;52,50;168,00;262,50;178,50;44,47;140,82;24,71;21,72;44,90;36,21;9,00;21,00;6,00;33,00;3,00;6,00;0,00;21,00;3,00;0,00
2019-12-08;33,00;484,00;506,00;363,00;319,00;207,90;13,20;198,00;85,80;381,86;136,71;278,14;44,00;132,00;319,00;154,00;58,93;160,29;4,71;30,13;87,52;51,65;30,00;33,00;12,00;9,00;0,00;0,00;0,00;3,00;0,00;3,00
2019-12-15;43,00;483,75;473,00;365,50;376,25;162,08;6,62;241,46;76,08;248,44;133,78;320,11;64,50;129,00;311,75;139,75;75,88;151,76;2,53;15,77;103,20;54,47;15,00;25,00;3,00;9,00;9,00;0,00;6,00;25,00;3,00;3,00
2019-12-22;49,00;686,00;588,00;563,50;355,25;261,33;3,27;189,47;111,07;352,80;112,70;436,10;85,75;318,50;514,50;269,50;75,95;132,30;9,80;49,00;103,76;76,38;11,00;42,00;7,00;14,00;10,00;4,00;3,00;14,00;7,00;7,00
2019-12-29;42,00;546,00;588,00;483,00;430,50;271,38;0,00;180,92;148,62;357,00;147,00;409,50;126,00;336,00;462,00;238,00;59,29;185,29;19,76;42,00;70,97;63,72;6,00;35,00;10,00;19,00;16,00;10,00;3,00;22,00;3,00;0,00
2020-01-05;31,00;454,67;496,00;361,67;382,33;248,00;17,22;175,67;179,11;217,00;139,50;346,17;62,00;186,00;330,67;82,67;100,15;174,08;14,31;33,82;102,86;94,41;23,00;26,00;9,00;9,00;11,00;6,00;6,00;11,00;3,00;3,00
2020-01-12;36,00;612,00;660,00;372,00;444,00;284,73;6,55;232,36;183,27;231,43;149,14;339,43;120,00;288,00;420,00;108,00;81,60;170,40;21,60;41,76;105,12;74,88;17,00;39,00;14,00;17,00;6,00;8,00;0,00;11,00;6,00;3,00
2020-01-19;49,00;401,80;519,40;333,20;382,20;231,93;6,53;150,27;179,67;235,20;132,30;372,40;110,25;245,00;404,25;122,50;90,65;154,35;34,30;43,24;83,59;54,76;20,00;35,00;3,00;15,00;12,00;3,00;6,00;14,00;3,00;0,00
2020-01-26;52,00;405,60;447,20;384,80;353,60;263,25;13,00;149,50;149,50;234,00;119,60;296,40;78,00;247,00;364,00;91,00;116,38;198,10;17,33;20,22;83,78;92,44;23,00;38,00;6,00;32,00;9,00;6,00;3,00;0,00;9,00;0,00
2020-02-02;43,00;397,75;451,50;354,75;376,25;241,46;3,31;261,31;158,77;272,33;138,56;430,00;86,00;247,25;290,25;118,25;149,24;177,06;25,29;22,93;93,17;53,03;17,00;20,00;11,00;20,00;14,00;11,00;3,00;9,00;3,00;3,00
2020-02-09;58,00;498,80;568,40;394,40;406,00;283,56;0,00;196,56;145,00;251,33;125,67;381,83;81,20;255,20;382,80;150,80;91,83;132,92;21,75;24,65;84,10;49,30;17,00;33,00;6,00;14,00;11,00;3,00;6,00;11,00;0,00;0,00
2020-02-16;43,00;494,50;548,25;430,00;397,75;231,54;0,00;165,38;152,15;248,44;162,44;353,56;64,50;258,00;333,25;150,50;66,89;203,06;19,11;28,67;80,27;48,73;26,00;20,00;9,00;17,00;9,00;9,00;6,00;26,00;3,00;6,00
2020-02-23;39,00;370,50;468,00;341,25;380,25;230,75;3,25;159,25;136,50;214,50;141,38;365,63;91,00;364,00;338,00;130,00;97,50;165,75;21,94;27,44;83,78;39,00;11,00;53,00;14,00;17,00;6,00;6,00;11,00;22,00;3,00;3,00
2020-03-01;53,00;381,60;413,40;307,40;402,80;274,94;13,25;165,63;132,50;197,55;125,27;356,55;79,50;278,25;278,25;145,75;88,33;113,57;17,67;42,69;64,78;55,94;17,00;45,00;25,00;8,00;14,00;11,00;0,00;3,00;6,00;3,00
2020-03-08;27,00;513,00;486,00;432,00;499,50;226,13;3,38;334,13;101,25;210,60;156,60;437,40;108,00;283,50;310,50;162,00;66,27;132,55;4,91;7,50;60,00;40,50;5,00;19,00;11,00;5,00;11,00;0,00;0,00;11,00;3,00;8,00
2020-03-15;16,00;256,00;336,00;240,00;208,00;137,60;0,00;208,00;60,80;48,00;42,67;213,33;32,00;736,00;192,00;80,00;50,67;64,00;10,67;16,00;29,09;18,91;5,00;10,00;5,00;5,00;0,00;5,00;0,00;8,00;0,00;0,00
2020-03-22;13,00;208,00;208,00;117,00;130,00;94,25;3,25;113,75;29,25;34,67;47,67;104,00;26,00;377,00;104,00;78,00;41,60;49,40;5,20;28,89;26,00;10,11;5,00;8,00;3,00;0,00;3,00;3,00;5,00;3,00;0,00;0,00
2020-03-29;5,00;160,00;130,00;70,00;90,00;75,00;5,00;67,50;22,50;25,00;30,00;85,00;10,00;110,00;50,00;20,00;17,50;50,00;10,00;5,00;20,00;8,75;13,00;18,00;0,00;5,00;3,00;0,00;3,00;5,00;0,00;0,00
2020-04-05;6,00;96,00;90,00;48,00;54,00;87,00;0,00;60,00;24,00;60,00;60,00;168,00;24,00;156,00;72,00;48,00;57,00;42,00;12,00;15,00;24,00;3,00;9,00;14,00;0,00;3,00;0,00;3,00;0,00;6,00;0,00;0,00
2020-04-12;14,00;168,00;154,00;112,00;126,00;105,00;0,00;70,00;28,00;37,33;46,67;107,33;28,00;140,00;84,00;70,00;28,00;63,00;4,67;17,11;23,33;14,00;3,00;17,00;6,00;6,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-04-19;5,00;100,00;130,00;50,00;70,00;57,50;0,00;25,00;30,00;30,00;25,00;110,00;5,00;100,00;60,00;40,00;7,50;50,00;0,00;6,25;20,00;11,25;5,00;5,00;16,00;3,00;5,00;0,00;5,00;3,00;0,00;5,00
2020-04-26;8,00;72,00;88,00;40,00;48,00;116,00;4,00;76,00;36,00;28,00;20,00;52,00;4,00;56,00;48,00;16,00;48,00;53,33;2,67;8,00;25,60;11,20;8,00;3,00;3,00;5,00;3,00;3,00;0,00;8,00;0,00;0,00
2020-05-03;13,00;169,00;156,00;104,00;130,00;100,75;3,25;87,75;26,00;30,33;39,00;78,00;13,00;117,00;130,00;26,00;36,40;41,60;2,60;5,78;15,89;18,78;3,00;16,00;10,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-05-10;16,00;208,00;208,00;144,00;128,00;73,60;6,40;60,80;19,20;32,00;37,33;112,00;32,00;176,00;128,00;32,00;34,67;29,33;2,67;10,18;18,91;13,09;5,00;11,00;5,00;3,00;8,00;3,00;3,00;3,00;0,00;0,00
2020-05-17;11,00;143,00;121,00;176,00;88,00;113,67;3,67;62,33;22,00;49,50;49,50;126,50;11,00;121,00;121,00;44,00;68,75;44,00;11,00;8,25;46,75;5,50;3,00;6,00;0,00;14,00;3,00;6,00;0,00;3,00;3,00;0,00
2020-05-24;27,00;175,50;216,00;175,50;148,50;70,88;0,00;54,00;37,13;54,00;43,20;108,00;27,00;108,00;135,00;40,50;36,82;41,73;4,91;24,16;31,26;21,32;11,00;22,00;5,00;5,00;3,00;5,00;3,00;13,00;0,00;0,00
2020-05-31;13,00;208,00;195,00;234,00;130,00;136,50;0,00;55,25;39,00;60,67;47,67;112,67;39,00;208,00;234,00;39,00;62,40;52,00;5,20;13,00;34,67;41,89;18,00;11,00;5,00;11,00;8,00;8,00;3,00;3,00;0,00;0,00
2020-06-07;34,00;215,33;147,33;283,33;158,67;119,00;6,80;37,40;61,20;165,14;58,29;155,43;22,67;226,67;170,00;45,33;85,00;38,86;9,71;15,58;21,25;25,50;37,00;24,00;3,00;3,00;8,00;8,00;3,00;13,00;8,00;3,00
2020-06-14;39,00;185,25;136,50;312,00;107,25;84,50;0,00;68,25;74,75;126,75;58,50;131,63;39,00;234,00;208,00;91,00;48,75;36,56;12,19;39,00;26,00;43,33;21,00;16,00;3,00;0,00;10,00;3,00;8,00;8,00;13,00;3,00
2020-06-21;22,00;209,00;121,00;407,00;187,00;103,71;9,43;72,29;56,57;143,00;60,50;170,50;33,00;209,00;176,00;88,00;70,89;48,89;24,44;19,07;30,80;22,00;14,00;19,00;8,00;8,00;8,00;3,00;6,00;14,00;3,00;3,00
2020-06-28;59,00;295,00;165,20;495,60;236,00;127,83;16,39;85,22;45,89;157,33;54,08;211,42;59,00;236,00;224,20;165,20;61,46;63,92;9,83;18,71;0,00;56,12;19,00;16,00;5,00;11,00;5,00;3,00;8,00;8,00;5,00;0,00
2020-07-05;70,00;291,67;175,00;595,00;280,00;156,67;0,00;106,67;80,00;140,00;60,00;230,00;46,67;233,33;233,33;140,00;70,00;32,50;22,50;30,63;30,63;21,88;25,00;31,00;8,00;8,00;8,00;8,00;0,00;22,00;8,00;3,00
2020-07-12;64,00;320,00;138,67;618,67;245,33;141,47;0,00;229,05;77,47;246,15;78,77;201,85;89,60;230,40;307,20;140,80;68,92;41,85;22,15;26,18;40,73;52,36;29,00;20,00;12,00;12,00;9,00;55,00;6,00;23,00;3,00;0,00
2020-07-19;56,00;358,40;156,80;560,00;268,80;135,06;9,88;79,06;75,76;274,91;40,73;183,27;56,00;336,00;246,40;156,80;58,43;56,00;26,78;28,72;22,97;50,26;21,00;33,00;12,00;3,00;12,00;6,00;3,00;35,00;9,00;3,00
2020-07-26;68,00;260,67;192,67;668,67;328,67;156,40;3,40;47,60;81,60;233,14;77,71;213,71;68,00;317,33;226,67;170,00;85,00;43,71;9,71;23,15;34,72;34,72;15,00;24,00;15,00;3,00;15,00;6,00;9,00;26,00;0,00;3,00
2020-08-02;59,00;271,40;212,40;625,40;247,80;154,06;6,56;85,22;52,44;201,58;68,83;191,75;35,40;365,80;247,80;141,60;73,75;39,33;14,75;50,37;33,10;41,73;18,00;9,00;0,00;0,00;12,00;3,00;6,00;18,00;6,00;3,00
2020-08-09;49,00;294,00;183,75;490,00;294,00;98,00;0,00;81,67;81,67;161,70;58,80;200,90;73,50;428,75;257,25;147,00;73,50;66,15;22,05;20,18;20,18;37,47;20,00;40,00;17,00;0,00;12,00;6,00;3,00;9,00;3,00;0,00
2020-08-16;35,00;268,33;186,67;361,67;163,33;89,09;0,00;76,36;105,00;200,00;95,00;170,00;70,00;326,67;245,00;140,00;45,00;45,00;15,00;32,08;37,92;46,67;26,00;3,00;9,00;12,00;9,00;6,00;6,00;23,00;0,00;0,00
2020-08-23;38,00;266,00;202,67;354,67;152,00;107,09;10,36;24,18;96,73;180,50;57,00;175,75;38,00;418,00;215,33;164,67;63,33;50,67;5,07;20,46;23,38;35,08;23,00;47,00;3,00;6,00;3,00;6,00;3,00;6,00;12,00;0,00
2020-08-30;20,00;130,00;170,00;320,00;120,00;110,00;0,00;56,67;60,00;200,00;70,00;110,00;30,00;290,00;180,00;110,00;52,50;50,00;15,00;11,43;31,43;31,43;17,00;12,00;6,00;20,00;3,00;9,00;0,00;6,00;0,00;3,00
2020-09-06;20,00;140,00;170,00;310,00;70,00;100,00;0,00;50,00;60,00;215,00;80,00;165,00;30,00;290,00;190,00;110,00;95,00;65,00;12,50;8,57;40,00;40,00;12,00;15,00;9,00;0,00;0,00;3,00;0,00;12,00;3,00;0,00
2020-09-13;6,00;108,00;102,00;150,00;84,00;138,00;0,00;60,00;51,00;108,00;108,00;180,00;36,00;408,00;180,00;120,00;90,00;51,00;3,00;27,00;24,00;33,00;6,00;20,00;3,00;0,00;6,00;3,00;6,00;9,00;0,00;0,00
2020-09-20;8,00;104,00;136,00;80,00;96,00;114,67;2,67;77,33;77,33;40,00;48,00;100,00;24,00;192,00;88,00;56,00;66,67;61,33;16,00;5,33;18,67;33,33;6,00;14,00;0,00;8,00;0,00;6,00;3,00;11,00;0,00;3,00
2020-09-27;17,00;127,50;144,50;110,50;93,50;125,80;3,40;105,40;57,80;62,33;68,00;215,33;17,00;374,00;153,00;153,00;60,71;31,57;0,00;8,50;39,67;19,83;6,00;14,00;6,00;3,00;3,00;3,00;0,00;20,00;0,00;0,00
2020-10-04;12,00;156,00;192,00;120,00;84,00;148,00;0,00;84,00;52,00;72,00;120,00;156,00;12,00;276,00;108,00;84,00;91,20;48,00;9,60;0,00;24,00;9,00;6,00;12,00;3,00;6,00;0,00;0,00;3,00;3,00;0,00;3,00
2020-10-11;6,00;72,00;78,00;48,00;54,00;78,00;0,00;48,00;36,00;48,00;48,00;216,00;12,00;84,00;48,00;42,00;102,00;45,00;18,00;6,00;22,50;12,00;6,00;18,00;6,00;0,00;3,00;0,00;0,00;21,00;0,00;0,00
2020-10-18;9,00;81,00;126,00;63,00;81,00;75,00;0,00;90,00;18,00;40,50;18,00;94,50;9,00;90,00;54,00;27,00;63,00;24,75;2,25;3,00;15,00;9,00;9,00;9,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00
2020-10-25;23,00;80,50;149,50;69,00;115,00;62,43;3,29;78,86;26,29;41,40;32,20;133,40;11,50;80,50;80,50;23,00;48,56;20,44;2,56;8,63;25,88;11,50;6,00;3,00;3,00;6,00;3,00;3,00;3,00;6,00;0,00;0,00
2020-11-01;15,00;135,00;165,00;60,00;120,00;45,00;3,00;36,00;18,00;40,00;20,00;125,00;15,00;90,00;240,00;15,00;35,00;30,00;0,00;9,55;19,09;5,45;0,00;5,00;0,00;0,00;5,00;3,00;3,00;8,00;0,00;0,00
2020-11-08;9,00;72,00;126,00;54,00;72,00;42,00;0,00;60,00;12,00;18,00;13,50;112,50;4,50;63,00;63,00;18,00;36,00;54,00;6,00;12,00;15,00;6,00;0,00;0,00;3,00;12,00;3,00;3,00;0,00;3,00;0,00;0,00
2020-11-15;0,00;9,00;12,00;4,00;10,00;16,00;0,00;34,00;13,00;7,00;9,00;30,00;0,50;5,00;14,00;3,00;13,00;15,00;3,00;6,00;14,00;6,00;0,00;17,00;0,00;0,00;3,00;6,00;3,00;14,00;3,00;0,00
2020-11-22;6,00;48,00;78,00;30,00;42,00;72,00;0,00;33,00;36,00;48,00;48,00;156,00;12,00;48,00;84,00;36,00;39,00;57,00;15,00;3,00;9,00;6,00;0,00;11,00;3,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00
