Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;84,00;43,00;62,00;56,00;19,00;74,00;34,00;31,00;12,00;31,00;12,00;56,00;40,00;12,00;12,00;19,00;0,00;137,70;9,64;19,28;31,67;6,00;9,00;9,00;6,00;12,00;22,00;0,00;68,00;22,00;15,00;12,00;0,00;3,00;12,00;6,00;0,00;0,00;0,00;0,00;0,00;35,16;72,28;35,16
2019-01-13;91,00;30,00;46,00;43,00;18,00;55,00;43,00;27,00;21,00;21,00;15,00;82,00;34,00;3,00;6,00;40,00;3,00;89,62;5,52;12,41;33,09;3,00;12,00;9,00;3,00;6,00;18,00;0,00;49,00;36,00;12,00;21,00;0,00;0,00;3,00;0,00;0,00;9,00;3,00;6,00;0,00;280,58;235,08;91,00
2019-01-20;67,00;21,00;40,00;43,00;6,00;70,00;31,00;15,00;0,00;12,00;6,00;21,00;21,00;0,00;12,00;30,00;3,00;69,73;9,57;9,57;30,08;3,00;34,00;21,00;0,00;9,00;12,00;0,00;18,00;12,00;6,00;6,00;0,00;3,00;3,00;0,00;0,00;6,00;6,00;0,00;0,00;134,00;67,00;178,67
2019-01-27;63,00;39,00;51,00;30,00;12,00;18,00;39,00;18,00;15,00;3,00;6,00;54,00;36,00;0,00;9,00;33,00;3,00;80,80;0,00;27,39;38,35;0,00;6,00;6,00;0,00;6,00;6,00;0,00;39,00;12,00;9,00;9,00;0,00;0,00;0,00;3,00;0,00;15,00;0,00;3,00;3,00;157,50;157,50;63,00
2019-02-03;72,00;39,00;48,00;18,00;6,00;48,00;39,00;24,00;9,00;6,00;12,00;36,00;24,00;6,00;12,00;27,00;3,00;72,00;2,77;33,23;23,54;0,00;15,00;0,00;3,00;12,00;18,00;0,00;36,00;6,00;3,00;6,00;0,00;0,00;3,00;0,00;0,00;18,00;0,00;3,00;0,00;89,28;106,56;89,28
2019-02-10;64,00;25,00;45,00;32,00;6,00;38,00;25,00;3,00;10,00;13,00;13,00;38,00;25,00;3,00;10,00;29,00;3,00;75,13;12,52;32,00;16,70;0,00;19,00;10,00;3,00;6,00;10,00;0,00;51,00;13,00;13,00;13,00;0,00;3,00;6,00;0,00;0,00;10,00;0,00;0,00;0,00;128,00;533,33;394,67
2019-02-17;82,00;25,00;41,00;25,00;0,00;16,00;28,00;16,00;3,00;6,00;22,00;25,00;41,00;0,00;3,00;22,00;0,00;62,87;2,73;28,70;31,43;0,00;16,00;3,00;0,00;9,00;22,00;0,00;38,00;19,00;6,00;6,00;3,00;6,00;3,00;0,00;0,00;16,00;6,00;0,00;3,00;26,00;45,00;26,00
2019-02-24;60,00;22,00;35,00;16,00;6,00;53,00;28,00;9,00;13,00;9,00;6,00;28,00;22,00;6,00;0,00;22,00;3,00;64,19;0,00;19,53;15,35;0,00;28,00;13,00;0,00;3,00;3,00;0,00;28,00;9,00;9,00;13,00;0,00;3,00;0,00;0,00;0,00;9,00;3,00;0,00;0,00;115,38;115,38;143,08
2019-03-03;68,00;31,00;25,00;34,00;6,00;50,00;25,00;22,00;6,00;9,00;12,00;19,00;25,00;6,00;0,00;34,00;0,00;68,00;0,00;9,52;9,52;0,00;19,00;3,00;0,00;15,00;12,00;0,00;25,00;22,00;6,00;9,00;0,00;0,00;3,00;0,00;0,00;6,00;0,00;6,00;3,00;21,47;204,00;89,47
2019-03-10;71,00;15,00;15,00;34,00;0,00;34,00;22,00;9,00;3,00;9,00;3,00;25,00;12,00;0,00;6,00;18,00;0,00;51,88;0,00;24,58;19,12;0,00;9,00;0,00;3,00;0,00;6,00;0,00;15,00;9,00;15,00;3,00;3,00;0,00;0,00;3,00;0,00;9,00;0,00;0,00;0,00;142,00;1183,33;591,67
2019-03-17;48,00;25,00;29,00;10,00;0,00;29,00;22,00;0,00;16,00;16,00;3,00;38,00;22,00;0,00;10,00;13,00;0,00;35,66;2,74;28,80;6,86;0,00;10,00;3,00;0,00;6,00;0,00;0,00;32,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48,00;0,00;48,00
2019-03-24;52,00;26,00;45,00;26,00;0,00;45,00;16,00;3,00;10,00;19,00;13,00;23,00;26,00;0,00;3,00;19,00;0,00;19,16;2,74;6,84;12,32;0,00;19,00;3,00;3,00;3,00;6,00;0,00;16,00;26,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;35,58;16,42
2019-03-31;47,00;16,00;25,00;9,00;0,00;51,00;38,00;0,00;6,00;3,00;3,00;13,00;16,00;0,00;3,00;16,00;0,00;31,79;0,00;16,59;6,91;0,00;16,00;3,00;0,00;0,00;9,00;0,00;13,00;6,00;6,00;9,00;0,00;3,00;3,00;6,00;0,00;16,00;0,00;0,00;0,00;33,84;58,28;33,84
2019-04-07;31,00;19,00;16,00;16,00;3,00;22,00;6,00;0,00;3,00;9,00;0,00;22,00;19,00;0,00;3,00;19,00;3,00;24,26;0,00;9,43;9,43;0,00;9,00;6,00;0,00;3,00;6,00;0,00;22,00;9,00;3,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;47,69;78,69;62,00
2019-04-14;26,00;23,00;17,00;0,00;0,00;23,00;13,00;3,00;3,00;3,00;0,00;7,00;17,00;3,00;3,00;7,00;0,00;23,26;0,00;13,68;0,00;0,00;10,00;0,00;0,00;7,00;7,00;0,00;10,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00
2019-04-21;26,00;26,00;13,00;3,00;0,00;26,00;13,00;10,00;0,00;0,00;3,00;10,00;10,00;0,00;0,00;6,00;0,00;19,16;0,00;9,58;2,74;0,00;3,00;0,00;0,00;10,00;0,00;0,00;3,00;13,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;12,00;12,00
2019-04-28;25,00;6,00;3,00;3,00;6,00;9,00;3,00;6,00;3,00;3,00;9,00;3,00;9,00;0,00;0,00;9,00;0,00;19,44;0,00;9,72;0,00;0,00;3,00;0,00;0,00;6,00;0,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;25,00;12,50;12,50
2019-05-05;25,00;6,00;19,00;0,00;3,00;9,00;0,00;9,00;0,00;3,00;0,00;3,00;6,00;0,00;0,00;3,00;3,00;9,72;2,78;6,94;2,78;0,00;3,00;6,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
