Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-31;66,00;282,33;209,00;102,67;187,00;76,65;6,39;83,03;59,61;47,14;150,86;254,57;132,00;18,00;84,00;84,00;42,00;66,00;60,13;11,73;54,27;48,16;98,11;35,68;5,35;5,21;0,00;95,53;0,00;12,00;12,00;0,00;0,00;0,00;6,00
2019-04-07;39,00;301,36;205,64;145,36;234,00;136,50;0,00;136,50;56,33;63,38;199,88;331,50;73,13;30,00;138,00;108,00;51,00;66,44;54,89;60,67;99,67;46,09;124,09;74,45;10,64;5,09;10,17;98,35;17,00;11,00;6,00;6,00;6,00;11,00;11,00
2019-04-14;65,00;361,11;180,56;122,78;245,56;158,17;6,50;93,17;32,50;46,43;236,79;464,29;125,36;26,59;97,50;135,91;38,41;44,78;76,56;70,78;128,56;26,35;98,38;33,38;26,35;14,05;0,00;86,08;13,00;7,00;13,00;0,00;65,00;7,00;0,00
2019-04-21;65,00;252,78;278,06;83,06;198,61;99,67;0,00;145,17;80,17;51,07;255,36;301,79;143,93;38,41;118,18;85,68;44,32;26,00;39,00;57,78;70,78;45,68;65,00;26,35;12,30;40,41;0,00;79,05;0,00;7,00;13,00;7,00;39,00;13,00;20,00
2019-04-28;46,00;264,50;180,17;115,00;214,67;111,71;6,57;122,67;98,57;55,20;147,20;248,40;105,80;30,67;131,87;76,67;46,00;17,81;75,68;17,81;75,68;23,00;97,31;10,62;23,00;12,38;5,31;86,69;6,00;11,00;0,00;0,00;11,00;11,00;0,00
2019-05-05;46,00;272,46;155,69;109,69;212,31;140,19;0,00;219,05;46,00;46,00;151,80;174,80;92,00;55,20;125,73;70,53;58,27;46,00;51,94;35,61;99,42;28,31;63,69;23,00;63,69;30,08;12,38;152,15;0,00;6,00;12,00;17,00;12,00;6,00;12,00
2019-05-12;29,00;235,63;188,50;116,00;188,50;149,14;0,00;91,14;74,57;67,67;159,50;290,00;82,17;34,80;133,40;81,20;52,20;52,20;34,80;52,20;81,20;5,12;109,18;11,94;34,12;5,12;5,12;133,06;6,00;0,00;24,00;6,00;12,00;0,00;6,00
2019-05-19;35,00;260,56;190,56;124,44;190,56;107,19;0,00;111,56;70,00;45,00;235,00;225,00;110,00;23,33;113,75;84,58;64,17;64,17;58,33;74,38;58,33;12,25;57,75;40,25;22,75;22,75;0,00;110,25;6,00;17,00;0,00;0,00;17,00;23,00;0,00
2019-05-26;50,00;235,71;185,71;75,00;221,43;129,17;0,00;116,67;54,17;31,82;118,18;259,09;122,73;61,76;132,35;150,00;94,12;32,35;38,24;57,35;76,47;6,90;105,17;37,93;31,03;43,10;6,90;131,03;6,00;13,00;6,00;25,00;13,00;6,00;13,00
2019-06-02;65,00;238,33;173,33;54,17;191,39;108,33;6,50;84,50;71,50;23,21;171,79;297,14;106,79;35,45;195,00;59,09;41,36;29,55;29,55;41,36;53,18;29,86;107,16;87,84;42,16;12,30;5,27;94,86;12,00;12,00;12,00;12,00;18,00;6,00;6,00
2019-06-09;47,00;267,54;195,23;65,08;213,31;128,18;6,41;111,09;70,50;23,50;159,80;164,50;94,00;29,38;105,75;64,63;41,13;35,25;35,25;41,13;76,38;22,63;69,63;34,81;17,41;12,19;5,22;81,81;18,00;12,00;0,00;6,00;0,00;0,00;0,00
2019-06-16;55,00;249,33;157,67;73,33;165,00;101,54;12,69;78,27;35,96;22,92;128,33;224,58;77,92;36,67;82,50;36,67;24,44;74,32;25,27;43,11;43,11;42,58;97,58;37,26;67,42;12,42;19,52;99,35;12,00;6,00;6,00;12,00;12,00;0,00;0,00
2019-06-23;51,00;313,29;204,00;65,57;229,50;51,00;0,00;108,38;102,00;64,91;115,91;236,45;83,45;39,00;90,00;60,00;21,00;107,83;13,11;51,00;56,83;12,31;96,72;70,34;38,69;7,03;12,31;77,38;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2019-06-30;50,00;189,29;164,29;25,00;157,14;100,00;0,00;126,09;76,09;50,00;104,55;177,27;95,45;17,65;100,00;55,88;17,65;69,12;80,88;25,00;61,76;32,14;107,14;12,50;19,64;36,21;6,90;67,24;6,00;6,00;0,00;19,00;12,00;0,00;0,00
2019-07-07;56,00;261,33;257,60;78,40;190,40;81,85;12,92;120,62;107,69;14,00;182,00;168,00;70,00;23,58;132,63;44,21;38,32;80,41;43,08;67,49;91,90;24,50;80,50;68,25;12,25;43,75;0,00;145,25;13,00;19,00;13,00;13,00;13,00;0,00;0,00
2019-07-14;74,00;210,90;233,10;103,60;251,60;126,86;12,69;114,17;74,00;27,75;161,88;203,50;115,63;20,72;136,16;121,36;53,28;100,12;87,06;66,75;26,12;14,10;128,62;14,10;40,52;6,88;0,00;166,93;0,00;14,00;20,00;14,00;20,00;14,00;0,00
2019-07-21;87,00;221,13;177,63;235,63;235,63;142,17;21,22;135,80;99,73;87,00;114,47;315,95;87,00;45,00;177,00;147,00;51,00;58,98;51,61;64,88;64,88;7,10;117,18;65,69;7,10;0,00;0,00;174,00;22,00;7,00;0,00;7,00;36,00;7,00;7,00
2019-07-28;73,00;277,40;211,70;116,80;233,60;81,59;0,00;88,03;57,97;63,88;159,69;214,44;63,88;64,24;137,24;116,80;78,84;51,10;73,00;36,50;146,00;21,37;81,90;51,63;74,78;22,60;6,95;139,05;7,00;22,00;15,00;0,00;37,00;15,00;7,00
2019-08-04;66,00;179,67;220,00;91,67;146,67;132,00;6,39;97,94;78,77;47,14;202,71;207,43;99,00;12,00;75,00;54,00;21,00;66,00;46,93;46,93;107,07;6,95;59,05;33,00;19,11;26,05;0,00;105,95;7,00;7,00;7,00;7,00;7,00;0,00;0,00
2019-08-11;43,00;215,00;243,67;60,92;243,67;49,45;0,00;73,10;60,20;33,44;162,44;215,00;81,22;18,43;125,93;64,50;43,00;31,14;80,07;43,00;86,00;37,63;62,71;5,38;55,54;30,96;6,88;84,28;6,00;0,00;0,00;6,00;6,00;12,00;0,00
2019-08-18;18,00;198,00;151,20;97,20;133,20;60,75;0,00;105,75;74,25;36,00;144,00;238,50;72,00;42,00;90,00;48,00;48,00;36,00;78,00;36,00;72,00;18,00;138,60;54,00;18,00;30,60;5,40;109,80;6,00;6,00;12,00;0,00;12,00;0,00;0,00
2019-08-25;47,00;245,85;198,85;86,77;235,00;106,82;12,82;123,91;64,09;18,80;136,30;239,70;94,00;17,63;94,00;64,63;47,00;29,38;35,25;23,50;52,88;17,41;99,22;52,22;17,41;5,22;12,19;118,37;0,00;6,00;12,00;0,00;6,00;18,00;6,00
2019-09-01;39,00;340,36;180,82;92,18;163,09;160,33;0,00;91,00;101,83;58,50;209,63;307,13;102,38;24,00;102,00;93,00;63,00;44,78;83,78;39,00;56,33;33,68;90,41;39,00;46,09;22,04;10,17;88,17;0,00;6,00;6,00;6,00;6,00;6,00;0,00
2019-09-08;23,00;256,83;230,00;111,17;168,67;102,45;0,00;89,91;85,73;27,60;128,80;248,40;92,00;11,50;80,50;86,25;23,00;63,25;57,50;34,50;80,50;35,38;106,15;17,69;30,08;12,38;5,31;123,85;17,00;6,00;17,00;0,00;6,00;6,00;0,00
2019-09-15;29,00;308,13;184,88;79,75;242,88;113,93;0,00;113,93;68,36;53,17;193,33;352,83;125,67;11,60;92,80;121,80;46,40;92,80;98,60;46,40;58,00;34,12;107,47;11,94;29,00;22,18;0,00;85,29;12,00;6,00;12,00;0,00;23,00;0,00;0,00
2019-09-22;12,00;344,00;272,00;132,00;248,00;122,40;19,20;182,40;76,80;84,00;228,00;378,00;120,00;24,00;147,00;78,00;30,00;42,00;60,00;66,00;112,50;39,43;96,00;17,14;12,00;5,14;0,00;149,14;12,00;12,00;0,00;0,00;17,00;17,00;6,00
2019-09-29;30,00;330,00;225,00;116,25;213,75;70,71;0,00;60,00;60,00;40,00;180,00;320,00;135,00;36,00;132,00;66,00;48,00;79,50;36,00;36,00;73,50;17,65;120,00;24,71;42,35;30,00;12,35;139,41;0,00;18,00;6,00;0,00;12,00;6,00;6,00
2019-10-06;18,00;277,20;226,80;122,40;140,40;99,00;0,00;92,25;74,25;72,00;184,50;292,50;81,00;30,00;120,00;120,00;78,00;24,00;66,00;60,00;48,00;36,00;97,20;18,00;18,00;12,60;5,40;135,00;12,00;6,00;0,00;0,00;12,00;6,00;0,00
2019-10-13;18,00;244,80;259,20;97,20;342,00;56,25;0,00;92,25;67,50;58,50;144,00;301,50;121,50;36,00;102,00;60,00;18,00;36,00;60,00;60,00;96,00;23,40;66,60;12,60;23,40;0,00;0,00;115,20;18,00;18,00;6,00;6,00;18,00;12,00;0,00
2019-10-20;40,00;309,09;243,64;90,91;156,36;93,33;0,00;153,33;93,33;45,00;130,00;310,00;75,00;33,85;70,77;116,92;76,92;40,00;28,15;45,93;62,22;18,18;81,82;23,64;18,18;5,22;5,22;73,04;6,00;11,00;11,00;0,00;0,00;6,00;6,00
2019-10-27;45,00;277,50;232,50;82,50;97,50;45,00;10,71;107,14;85,71;58,50;121,50;175,50;45,00;18,00;81,00;81,00;45,00;27,58;21,77;50,81;56,61;22,50;88,27;22,50;32,88;0,00;12,12;34,62;0,00;0,00;17,00;0,00;17,00;23,00;0,00
2019-11-03;17,00;272,00;190,40;98,60;153,00;82,88;10,63;97,75;55,25;34,00;144,50;233,75;59,50;25,50;79,33;42,50;79,33;35,55;35,55;58,73;98,91;30,22;88,78;24,56;41,56;5,10;0,00;81,60;6,00;6,00;11,00;0,00;0,00;17,00;0,00
2019-11-10;33,00;311,67;212,67;88,00;168,67;59,81;0,00;74,25;43,31;23,57;207,43;235,71;89,57;39,00;300,00;78,00;57,00;43,04;48,78;43,04;33,00;5,21;38,21;33,00;22,58;27,79;0,00;50,37;11,00;0,00;6,00;6,00;11,00;6,00;0,00
2019-11-17;28,00;210,00;210,00;101,50;105,00;84,00;10,77;60,31;32,31;32,67;121,33;233,33;79,33;18,67;74,67;87,11;46,67;56,00;44,21;66,32;106,11;10,50;105,00;28,00;28,00;5,25;10,50;77,00;17,00;6,00;0,00;0,00;17,00;6,00;6,00
2019-11-24;28,00;266,00;175,00;73,50;91,00;84,00;0,00;122,77;56,00;46,67;121,33;256,67;56,00;12,44;18,67;93,33;71,56;33,89;33,89;44,21;89,89;5,25;77,00;22,75;33,25;0,00;5,25;56,00;11,00;6,00;0,00;0,00;17,00;0,00;0,00
2019-12-01;11,00;227,33;117,33;106,33;157,67;85,80;6,60;121,00;63,80;93,50;181,50;247,50;104,50;22,00;30,25;52,25;85,25;48,13;63,25;37,13;63,25;5,50;69,67;11,00;23,83;5,50;5,50;58,67;0,00;6,00;6,00;0,00;6,00;0,00;0,00
2019-12-08;34,00;170,00;192,67;56,67;151,11;82,88;6,38;82,88;38,25;58,29;87,43;238,00;63,14;12,36;64,91;123,64;58,73;34,00;62,09;73,91;34,00;10,74;75,16;39,37;10,74;5,37;5,37;127,05;0,00;0,00;0,00;11,00;17,00;6,00;0,00
2019-12-15;34,00;306,00;211,56;83,11;124,67;108,38;0,00;165,75;61,63;53,43;97,14;306,00;87,43;45,33;70,83;138,83;45,33;29,57;29,57;39,91;63,57;5,37;64,42;46,53;5,37;11,90;0,00;56,10;0,00;11,00;11,00;0,00;17,00;23,00;0,00
2019-12-22;60,00;285,00;217,50;142,50;232,50;66,43;0,00;53,57;60,00;50,77;189,23;226,15;96,92;33,00;135,00;102,00;21,00;26,34;65,85;39,51;52,68;19,41;45,88;19,41;7,06;33,53;7,06;74,12;0,00;20,00;0,00;0,00;0,00;0,00;7,00
2019-12-29;44,00;315,33;220,00;128,33;150,33;92,19;6,29;104,76;92,19;17,60;127,60;299,20;35,20;11,73;55,73;126,13;61,60;32,27;38,13;13,20;95,33;12,32;75,68;44,00;19,36;26,40;12,32;133,76;0,00;0,00;19,00;6,00;32,00;13,00;0,00
2020-01-05;22,00;223,67;238,33;91,67;139,33;94,60;6,60;66,00;66,00;39,60;145,20;220,00;105,60;40,86;81,71;75,43;28,29;44,00;32,27;16,13;70,40;22,00;100,83;33,00;16,50;16,50;5,50;73,33;16,00;11,00;5,00;0,00;0,00;5,00;0,00
2020-01-12;21,00;266,00;238,00;136,50;168,00;73,50;0,00;98,70;56,70;67,20;142,80;239,40;79,80;15,00;42,00;69,00;39,00;21,00;56,00;35,00;35,00;15,75;63,00;63,00;15,75;0,00;0,00;150,50;0,00;11,00;5,00;11,00;5,00;5,00;0,00
2020-01-19;16,00;264,00;216,00;92,00;168,00;114,29;0,00;148,57;102,86;37,33;138,67;224,00;101,33;35,20;80,00;99,20;16,00;36,36;48,00;36,36;110,55;0,00;119,11;48,00;26,67;16,00;0,00;119,11;5,00;11,00;11,00;0,00;5,00;5,00;5,00
2020-01-26;11,00;212,67;201,67;84,33;139,33;110,00;4,40;81,40;70,40;33,00;132,00;297,00;77,00;19,25;55,00;74,25;30,25;28,29;28,29;28,29;91,14;27,50;60,50;38,50;27,50;22,00;0,00;111,83;5,00;0,00;5,00;5,00;0,00;5,00;0,00
2020-02-02;21,00;238,00;168,00;105,00;147,00;84,00;10,50;155,40;63,00;63,00;79,80;176,40;67,20;21,00;66,00;87,00;39,00;40,60;46,20;30,80;46,20;10,50;52,50;47,25;15,75;21,00;5,25;75,25;11,00;11,00;0,00;0,00;5,00;11,00;5,00
2020-02-09;32,00;256,00;199,11;92,44;110,22;68,27;4,27;85,33;85,33;50,29;182,86;196,57;68,57;37,82;52,36;104,73;40,73;21,82;16,00;16,00;132,36;5,33;42,67;32,00;16,00;5,33;10,67;110,22;5,00;16,00;0,00;0,00;27,00;5,00;0,00
2020-02-16;22,00;242,00;187,00;80,67;157,67;112,20;6,60;145,20;44,00;39,60;154,00;237,60;96,80;22,00;97,43;69,14;28,29;27,87;38,13;44,00;76,27;5,50;78,83;27,50;22,00;11,00;0,00;86,17;11,00;0,00;0,00;0,00;11,00;0,00;0,00
2020-02-23;31,00;240,25;174,38;69,75;147,25;86,36;4,43;124,00;53,14;17,71;172,71;163,86;88,57;27,90;99,20;55,80;34,10;51,67;36,90;67,90;51,67;25,83;41,33;25,83;31,00;20,67;5,17;72,33;0,00;10,00;10,00;0,00;5,00;16,00;0,00
2020-03-01;26,00;189,43;118,86;37,14;163,43;99,67;0,00;88,83;73,67;43,33;104,00;164,67;112,67;28,89;66,44;28,89;26,00;40,44;40,44;56,33;30,33;5,20;71,07;10,40;31,20;0,00;0,00;76,27;10,00;10,00;5,00;0,00;15,00;10,00;5,00
2020-03-08;10,00;116,67;106,67;53,33;106,67;74,00;0,00;106,00;32,00;40,00;85,00;125,00;50,00;10,00;60,00;56,67;33,33;24,29;48,57;24,29;71,43;5,00;51,67;5,00;18,33;5,00;0,00;51,67;5,00;5,00;5,00;0,00;0,00;0,00;0,00
2020-03-15;5,00;150,00;80,00;50,00;60,00;87,50;5,00;117,50;30,00;0,00;85,00;80,00;30,00;25,00;107,50;25,00;7,50;16,67;11,67;11,67;35,00;5,00;15,00;10,00;5,00;20,00;0,00;20,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00
2020-03-22;5,00;120,00;65,00;20,00;15,00;40,00;0,00;97,50;22,50;0,00;55,00;55,00;40,00;5,00;37,50;7,50;7,50;5,00;11,67;0,00;45,00;13,33;18,33;10,00;5,00;0,00;5,00;13,33;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2020-03-29;10,00;86,67;60,00;13,33;26,67;46,00;0,00;42,00;10,00;5,00;50,00;35,00;35,00;0,00;33,33;23,33;0,00;14,29;14,29;10,00;28,57;5,00;28,33;13,33;0,00;10,00;0,00;15,00;0,00;10,00;5,00;0,00;5,00;5,00;0,00
2020-04-05;16,00;48,00;76,00;16,00;36,00;38,86;0,00;57,14;22,86;5,33;37,33;58,67;10,67;0,00;44,80;0,00;6,40;10,18;5,82;16,00;10,18;16,00;16,00;10,67;5,33;0,00;5,33;32,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00
2020-04-12;11,00;47,67;44,00;25,67;62,33;26,40;0,00;11,00;15,40;5,50;44,00;115,50;49,50;5,50;30,25;35,75;11,00;22,00;6,29;11,00;34,57;5,50;44,00;0,00;0,00;5,50;11,00;22,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00
2020-04-19;10,00;50,00;36,67;26,67;13,33;24,00;0,00;18,00;18,00;20,00;40,00;20,00;25,00;10,00;33,33;33,33;0,00;14,29;10,00;0,00;24,29;0,00;33,33;5,00;15,00;5,00;0,00;30,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;0,00;17,00;13,00;6,00;5,00;15,00;0,00;18,00;18,00;1,00;9,00;8,00;3,00;5,00;11,00;6,00;3,00;3,00;3,00;3,00;13,00;0,00;11,00;3,00;0,00;3,00;0,00;22,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2020-05-03;10,00;23,33;50,00;33,33;13,33;10,00;0,00;32,00;4,00;15,00;85,00;50,00;5,00;0,00;50,00;30,00;6,67;20,00;4,29;0,00;34,29;5,00;23,33;10,00;10,00;5,00;10,00;15,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00
2020-05-10;10,00;90,00;60,00;13,33;30,00;28,00;0,00;36,00;18,00;5,00;30,00;80,00;45,00;10,00;40,00;10,00;6,67;24,29;10,00;10,00;28,57;0,00;18,33;18,33;5,00;5,00;0,00;18,33;0,00;0,00;0,00;0,00;10,00;0,00;0,00
2020-05-17;11,00;44,00;36,67;36,67;33,00;28,60;0,00;44,00;44,00;11,00;82,50;82,50;38,50;11,00;30,25;24,75;13,75;45,57;11,00;6,29;23,57;5,50;22,00;22,00;11,00;5,50;0,00;40,33;0,00;5,00;0,00;5,00;16,00;0,00;0,00
2020-05-24;10,00;110,00;46,67;10,00;33,33;54,00;0,00;14,00;44,00;15,00;45,00;115,00;45,00;6,67;16,67;46,67;0,00;10,00;15,71;5,71;30,00;5,00;15,00;0,00;5,00;5,00;0,00;30,00;0,00;0,00;0,00;10,00;5,00;0,00;0,00
2020-05-31;15,00;52,50;26,25;30,00;56,25;55,71;0,00;49,29;34,29;10,00;60,00;115,00;25,00;9,00;45,00;45,00;6,00;46,50;10,50;15,00;25,50;0,00;28,33;5,00;10,00;20,00;10,00;20,00;5,00;10,00;0,00;0,00;5,00;20,00;5,00
2020-06-07;20,00;96,00;48,00;16,00;36,00;60,00;4,44;51,11;60,00;35,00;80,00;95,00;25,00;5,71;57,14;22,86;8,57;35,38;20,00;10,77;50,77;20,00;45,45;14,55;10,91;14,55;0,00;50,91;10,00;0,00;5,00;5,00;15,00;0,00;5,00
2020-06-14;35,00;89,44;46,67;62,22;77,78;70,00;0,00;50,31;35,00;10,00;110,00;130,00;45,00;0,00;99,17;52,50;20,42;43,75;43,75;39,38;39,38;29,75;54,25;14,00;10,50;5,25;5,25;70,00;0,00;15,00;0,00;5,00;15,00;10,00;5,00
2020-06-21;43,00;175,58;43,00;25,08;68,08;43,00;0,00;58,05;53,75;23,89;76,44;114,67;52,56;6,14;61,43;39,93;33,79;10,38;26,69;37,07;53,38;16,13;37,63;10,75;10,75;5,38;0,00;55,54;0,00;11,00;11,00;11,00;16,00;5,00;0,00
2020-06-28;42,00;129,82;61,09;49,64;61,09;25,20;0,00;21,00;50,40;32,67;116,67;116,67;23,33;12,00;69,00;81,00;27,00;72,41;15,93;30,41;62,28;36,75;63,00;5,25;10,50;15,75;5,25;57,75;5,00;16,00;16,00;16,00;16,00;5,00;10,00
2020-07-05;100,00;151,85;11,11;40,74;96,30;48,94;0,00;27,66;27,66;9,52;61,90;142,86;66,67;11,76;67,65;55,88;44,12;22,06;22,06;55,88;39,71;33,33;56,14;5,26;33,33;28,07;0,00;45,61;0,00;17,00;0,00;0,00;28,00;0,00;0,00
2020-07-12;85,00;85,00;44,35;11,09;55,43;51,00;0,00;55,25;44,63;28,33;113,33;103,89;51,94;0,00;85,00;43,97;23,45;39,57;21,98;45,43;27,84;28,33;33,65;0,00;17,71;12,14;0,00;67,65;0,00;0,00;74,00;0,00;6,00;6,00;11,00
2020-07-19;69,00;112,58;50,84;61,74;98,05;92,72;0,00;23,72;23,72;23,00;96,60;105,80;55,20;24,00;111,00;45,00;51,00;33,77;23,49;29,36;29,36;58,38;69,00;35,38;5,31;28,31;0,00;28,31;6,00;0,00;34,00;17,00;17,00;6,00;11,00
2020-07-26;88,00;154,00;51,33;40,33;69,67;57,95;0,00;23,61;47,22;23,16;106,53;148,21;64,84;23,47;146,67;58,67;52,80;29,33;11,73;70,40;41,07;35,20;35,20;12,32;5,28;24,16;12,08;70,75;6,00;29,00;18,00;12,00;29,00;18,00;6,00
2020-08-02;67,00;148,89;33,50;29,78;74,44;34,58;0,00;45,39;10,81;9,57;143,57;162,71;52,64;23,30;93,22;67,00;26,22;55,35;27,67;33,50;39,33;33,50;38,79;5,29;5,29;32,64;5,15;67,00;0,00;17,00;11,00;6,00;6,00;0,00;11,00
2020-08-09;32,00;156,44;35,56;42,67;67,56;49,07;0,00;27,73;59,73;22,86;132,57;109,71;32,00;5,82;122,18;32,00;5,82;37,82;10,18;21,82;10,18;26,67;26,67;32,00;10,67;0,00;5,33;55,11;5,00;16,00;11,00;0,00;16,00;0,00;0,00
2020-08-16;32,00;149,33;71,11;56,89;60,44;46,93;4,27;53,33;46,93;27,43;82,29;73,14;36,57;11,64;93,09;40,73;26,18;32,00;0,00;26,18;32,00;21,33;48,00;16,00;0,00;10,67;5,33;65,78;0,00;0,00;5,00;5,00;5,00;0,00;0,00
2020-08-23;26,00;185,71;81,71;37,14;37,14;47,67;0,00;43,33;47,67;21,67;108,33;112,67;52,00;31,78;130,00;14,44;14,44;31,78;15,89;26,00;36,11;15,60;52,00;20,80;26,00;5,20;10,40;41,60;5,00;11,00;0,00;0,00;5,00;0,00;5,00
2020-08-30;21,00;80,50;49,00;35,00;21,00;56,70;4,20;10,50;56,70;4,20;88,20;117,60;42,00;6,00;117,00;42,00;33,00;27,00;21,00;0,00;48,00;10,50;26,25;5,25;5,25;10,50;0,00;68,25;5,00;0,00;11,00;0,00;5,00;5,00;0,00
2020-09-06;21,00;112,00;31,50;49,00;42,00;52,50;10,50;14,70;46,20;4,20;79,80;142,80;46,20;12,00;93,00;75,00;54,00;27,00;6,00;49,50;49,50;10,50;21,00;15,75;10,50;15,75;0,00;42,00;0,00;11,00;11,00;5,00;5,00;0,00;0,00
2020-09-13;10,00;76,67;30,00;63,33;33,33;78,00;4,00;30,00;68,00;25,00;105,00;185,00;60,00;5,00;130,00;22,50;12,50;20,00;25,71;5,71;45,71;10,00;35,00;0,00;5,00;5,00;0,00;35,00;0,00;0,00;5,00;0,00;5,00;5,00;0,00
2020-09-20;5,00;120,00;50,00;75,00;55,00;157,50;5,00;42,50;55,00;10,00;110,00;230,00;105,00;7,50;122,50;22,50;17,50;35,00;0,00;26,25;13,75;15,00;68,33;10,00;0,00;0,00;5,00;40,00;0,00;0,00;10,00;0,00;10,00;0,00;0,00
2020-09-27;16,00;84,00;64,00;36,00;40,00;70,00;0,00;30,00;26,00;16,00;138,67;240,00;138,67;6,40;294,40;16,00;35,20;53,82;16,00;43,64;37,82;10,67;49,78;16,00;10,67;5,33;0,00;78,22;0,00;5,00;0,00;0,00;0,00;11,00;0,00
