Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Flachau (AT);La Clusaz (FR);Zillertal (AT);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-08-11;33,00;6,00;0,00;0,00;11,00;0,00;0,00;6,00;0,00;6,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;6,00;0,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;48,00;0,00;0,00;0,00;16,00;11,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;5,00;11,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;27,00;0,00;16,00;0,00;5,00;0,00;0,00;11,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;31,00;0,00;0,00;0,00;15,00;0,00;5,00;5,00;0,00;10,00;0,00;20,00;0,00;5,00;0,00;10,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;53,00;0,00;0,00;5,00;16,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00
2019-09-15;64,00;0,00;0,00;0,00;11,00;5,00;0,00;5,00;0,00;0,00;0,00;11,00;0,00;0,00;5,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;53,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;16,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;27,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;5,00;0,00;11,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;43,00;11,00;5,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;5,00;11,00;11,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;52,00;0,00;0,00;5,00;26,00;0,00;0,00;5,00;0,00;0,00;0,00;15,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;46,00;0,00;0,00;0,00;10,00;0,00;5,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;50,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;10,00;0,00;20,00;0,00;0,00;10,00;0,00;10,00;5,00;0,00;0,00;5,00;5,00;0,00;10,00;0,00;0,00;0,00;10,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;41,00;5,00;0,00;0,00;35,00;0,00;0,00;0,00;0,00;5,00;0,00;10,00;0,00;0,00;5,00;15,00;15,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;40,00;10,00;15,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00;5,00;30,00;0,00;10,00;5,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;45,00;5,00;5,00;0,00;30,00;0,00;0,00;0,00;5,00;0,00;5,00;10,00;5,00;15,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;31,00;0,00;10,00;0,00;21,00;10,00;0,00;0,00;0,00;26,00;5,00;15,00;0,00;20,00;10,00;0,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;15,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;31,00;5,00;5,00;0,00;36,00;10,00;0,00;0,00;5,00;10,00;0,00;20,00;0,00;5,00;10,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;5,00;5,00;10,00;41,00;0,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;16,00;5,00;0,00;0,00;26,00;0,00;5,00;0,00;0,00;10,00;5,00;5,00;0,00;5,00;0,00;0,00;10,00;16,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;10,00;16,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;97,00;12,00;0,00;12,00;30,00;18,00;6,00;6,00;0,00;12,00;6,00;30,00;0,00;18,00;18,00;12,00;18,00;18,00;0,00;12,00;0,00;0,00;0,00;18,00;0,00;0,00;12,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;69,00;6,00;6,00;6,00;29,00;6,00;0,00;6,00;6,00;17,00;6,00;29,00;0,00;34,00;0,00;0,00;11,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;11,00;0,00;0,00;6,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;30,00;0,00;0,00;5,00;20,00;0,00;5,00;10,00;0,00;15,00;0,00;24,00;0,00;15,00;5,00;20,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;10,00;15,00;10,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;77,00;24,00;0,00;0,00;29,00;15,00;0,00;0,00;0,00;19,00;5,00;14,00;19,00;10,00;0,00;19,00;0,00;19,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;5,00;5,00;24,00;0,00;0,00;0,00;5,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;78,00;5,00;10,00;5,00;19,00;10,00;0,00;0,00;0,00;5,00;0,00;34,00;0,00;14,00;5,00;10,00;10,00;10,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;5,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00
2020-01-26;24,00;5,00;0,00;10,00;29,00;5,00;0,00;5,00;0,00;34,00;0,00;29,00;0,00;5,00;10,00;5,00;19,00;14,00;0,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;5,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;68,00;0,00;0,00;10,00;5,00;10,00;5,00;0,00;0,00;10,00;0,00;19,00;5,00;10,00;0,00;0,00;14,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;97,00;5,00;0,00;0,00;24,00;0,00;0,00;34,00;0,00;24,00;0,00;34,00;0,00;10,00;19,00;0,00;15,00;24,00;0,00;5,00;5,00;10,00;0,00;0,00;0,00;0,00;5,00;29,00;10,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;55,00;10,00;10,00;5,00;25,00;5,00;5,00;5,00;0,00;5,00;0,00;20,00;0,00;5,00;0,00;20,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;10,00;5,00;0,00;0,00;10,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;24,00;5,00;0,00;0,00;24,00;9,00;5,00;0,00;0,00;23,00;0,00;33,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;14,00;0,00;0,00;0,00;5,00;0,00;0,00;9,00;19,00;9,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;33,00;0,00;5,00;0,00;9,00;5,00;0,00;0,00;9,00;23,00;0,00;28,00;0,00;14,00;0,00;0,00;5,00;19,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;14,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;54,00;9,00;0,00;0,00;90,00;0,00;5,00;9,00;5,00;13,00;0,00;27,00;0,00;22,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;9,00;9,00;5,00;5,00;32,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;4,00;0,00;4,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;9,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;4,00;4,00;0,00;0,00;13,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;0,00;5,00;5,00;0,00;24,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;5,00;10,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-04-19;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;9,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;9,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;5,00;0,00;9,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;15,00;0,00;0,00;0,00;10,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;5,00;0,00;0,00;0,00;14,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;9,00;0,00;0,00;0,00;14,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;27,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;9,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-06-14;59,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;4,00;4,00;5,00;5,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;4,00;9,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-06-21;58,00;0,00;0,00;0,00;10,00;5,00;0,00;10,00;0,00;0,00;0,00;14,00;0,00;5,00;5,00;10,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;62,00;0,00;10,00;0,00;19,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;14,00;0,00;9,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;20,00;0,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;5,00;15,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
