Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-17;0,00;33,00;43,00;25,00;26,00;9,00;31,00;29,00;30,00;54,00;24,00;50,00;20,00;22,00;29,00;5,00;28,00;35,00;17,00;31,00;15,00;67,00;47,00;52,00;39,00;26,00;0,00;39,00;19,00;0,00;6,00;6,00;0,00;0,00;0,00
2019-03-24;20,00;350,00;450,00;210,00;140,00;16,00;192,00;148,00;70,00;196,67;50,00;140,00;50,00;70,00;82,50;12,50;45,45;85,45;7,27;45,45;6,25;52,50;46,25;52,50;40,00;26,00;13,00;66,00;0,00;0,00;0,00;0,00;13,00;7,00;7,00
2019-03-31;59,00;363,83;452,33;324,50;206,50;18,44;129,06;103,25;86,76;215,18;83,29;177,00;72,41;72,41;32,18;5,36;38,72;105,09;7,38;64,53;38,91;52,72;59,00;32,64;13,00;26,00;13,00;33,00;7,00;7,00;0,00;13,00;13,00;7,00;0,00
2019-04-07;32,00;480,00;426,67;437,33;152,89;10,67;96,00;92,44;177,78;202,67;60,44;138,67;109,33;117,33;45,33;5,33;65,88;92,24;26,35;92,24;25,85;82,46;25,85;25,85;32,00;19,00;19,00;51,00;6,00;6,00;0,00;13,00;6,00;13,00;0,00
2019-04-14;13,00;1300,00;741,00;403,00;156,00;13,00;143,00;81,25;94,25;217,75;68,25;113,75;20,80;85,80;65,00;13,00;79,86;141,14;13,00;79,86;5,91;43,73;56,73;43,73;33,00;53,00;33,00;93,00;7,00;20,00;7,00;7,00;13,00;7,00;0,00
2019-04-21;67,00;491,33;491,33;323,83;85,61;14,89;197,28;111,67;102,26;236,26;59,95;148,11;75,04;40,20;40,20;0,00;100,50;46,53;20,47;67,00;0,00;34,13;67,00;46,77;7,00;27,00;40,00;60,00;7,00;0,00;7,00;0,00;13,00;7,00;0,00
2019-04-28;88,00;572,00;605,00;396,00;133,91;7,65;279,30;191,30;109,12;299,20;45,76;165,44;69,33;101,33;88,00;5,33;63,66;82,38;13,11;114,21;25,14;75,43;88,00;37,71;12,00;19,00;31,00;12,00;13,00;31,00;6,00;6,00;0,00;12,00;6,00
2019-05-05;31,00;279,00;434,00;279,00;108,50;31,00;387,50;124,00;79,22;230,78;48,22;161,89;54,25;116,25;80,08;31,00;85,71;80,24;74,76;74,76;18,60;55,80;80,60;24,80;25,00;25,00;31,00;81,00;13,00;6,00;6,00;0,00;12,00;0,00;6,00
2019-05-12;70,00;430,00;420,00;370,00;154,74;18,42;180,53;110,53;133,00;241,50;45,50;140,00;70,00;59,23;123,85;13,46;75,53;114,21;31,32;57,11;31,25;37,50;43,75;51,25;32,00;38,00;19,00;51,00;6,00;13,00;6,00;6,00;6,00;0,00;0,00
2019-05-19;100,00;511,11;444,44;433,33;137,04;11,11;103,70;111,11;106,90;172,41;86,21;155,17;92,11;81,58;63,16;5,26;112,96;74,07;5,56;44,44;37,50;75,00;50,00;62,50;37,00;25,00;19,00;25,00;19,00;19,00;0,00;13,00;31,00;6,00;0,00
2019-05-26;50,00;410,00;490,00;310,00;184,62;30,77;134,62;176,92;128,57;242,86;57,14;178,57;92,11;100,00;118,42;13,16;74,07;87,04;24,07;50,00;43,75;93,75;75,00;43,75;25,00;0,00;31,00;50,00;0,00;19,00;12,00;12,00;50,00;0,00;0,00
2019-06-02;65,00;520,00;346,67;292,50;183,53;11,47;168,24;107,06;75,26;225,79;85,53;157,37;78,54;270,83;97,50;10,83;46,43;105,86;11,14;70,57;11,25;87,50;46,25;65,00;35,00;18,00;12,00;70,00;12,00;18,00;12,00;6,00;23,00;0,00;0,00
2019-06-09;61,00;396,50;538,83;274,50;194,44;7,63;156,31;68,63;125,39;210,11;71,17;142,33;55,70;111,39;55,70;13,26;55,45;122,00;5,55;55,45;36,10;54,78;36,10;42,33;31,00;31,00;18,00;67,00;6,00;18,00;12,00;12,00;12,00;6,00;6,00
2019-06-16;75,00;417,86;385,71;353,57;142,50;7,50;161,25;63,75;92,05;207,95;85,23;139,77;50,89;75,00;93,75;18,75;93,29;85,98;12,80;67,68;31,25;62,50;31,25;50,00;37,00;25,00;12,00;62,00;19,00;50,00;6,00;6,00;0,00;6,00;0,00
2019-06-23;94,00;386,44;417,78;229,78;150,40;18,80;124,08;105,28;83,56;219,33;69,63;181,04;44,39;75,72;94,00;18,28;44,24;106,90;36,86;49,76;30,92;86,58;55,66;49,47;13,00;25,00;25,00;50,00;13,00;25,00;0,00;6,00;13,00;6,00;0,00
2019-06-30;81,00;394,88;445,50;253,13;62,59;18,41;121,50;92,05;112,70;239,48;63,39;126,78;67,94;62,71;62,71;5,23;68,11;62,59;75,48;81,00;49,85;74,77;56,08;56,08;31,00;37,00;25,00;44,00;31,00;13,00;6,00;6,00;0,00;0,00;6,00
2019-07-07;75,00;503,57;492,86;428,57;161,25;18,75;168,75;112,50;129,55;255,68;47,73;207,95;93,75;163,39;101,79;5,36;104,27;73,17;18,29;73,17;25,00;125,00;37,50;56,25;25,00;31,00;56,00;74,00;19,00;25,00;25,00;6,00;25,00;6,00;6,00
2019-07-14;72,00;689,14;576,00;421,71;193,26;18,95;125,05;178,11;123,43;246,86;96,00;147,43;106,67;133,33;66,67;18,67;33,23;79,38;25,85;64,62;26,07;78,21;45,93;52,14;72,00;7,00;39,00;78,00;20,00;26,00;0,00;26,00;13,00;0,00;0,00
2019-07-21;55,00;539,00;605,00;407,00;113,67;14,67;88,00;128,33;110,00;302,50;137,50;171,88;102,14;130,95;75,95;34,05;122,83;75,17;34,83;102,67;27,50;123,75;35,00;62,50;48,00;34,00;55,00;62,00;21,00;7,00;14,00;7,00;7,00;21,00;0,00
2019-07-28;91,00;667,33;515,67;384,22;125,13;22,75;132,71;41,71;112,00;252,00;70,00;119,00;77,62;182,00;147,21;13,38;48,29;76,14;48,29;167,14;63,19;126,39;63,19;70,78;83,00;7,00;14,00;90,00;0,00;28,00;7,00;14,00;35,00;14,00;14,00
2019-08-04;62,00;485,67;516,67;434,00;147,25;27,13;143,38;120,13;124,00;251,44;103,33;148,11;97,04;113,22;97,04;35,04;82,06;82,06;12,76;107,59;19,84;88,04;60,76;74,40;34,00;27,00;34,00;62,00;21,00;28,00;14,00;7,00;21,00;0,00;0,00
2019-08-11;65,00;498,33;585,00;368,33;172,06;7,65;152,94;141,47;130,00;342,11;88,95;109,47;57,20;91,00;109,20;39,00;72,43;79,86;39,00;78,00;26,25;58,75;46,25;58,75;13,00;39,00;20,00;91,00;7,00;26,00;13,00;7,00;20,00;7,00;7,00
2019-08-18;47,00;505,25;505,25;352,50;168,42;15,67;152,75;125,33;97,62;235,00;61,46;180,77;86,17;65,28;65,28;20,89;60,16;67,68;26,32;75,20;20,32;47,00;60,97;87,65;7,00;13,00;13,00;67,00;13,00;13,00;7,00;7,00;0,00;0,00;0,00
2019-08-25;26,00;312,00;533,00;442,00;107,71;18,57;178,29;141,14;118,86;267,43;26,00;137,43;18,20;52,00;70,20;13,00;44,57;122,57;0,00;83,57;38,38;56,95;50,76;26,00;13,00;45,00;26,00;45,00;6,00;19,00;0,00;13,00;13,00;6,00;13,00
2019-09-01;42,00;388,50;556,50;262,50;160,36;22,91;221,45;122,18;59,50;276,50;84,00;164,50;55,13;115,50;115,50;5,25;60,26;107,74;29,22;71,22;23,47;90,18;42,00;54,35;18,00;24,00;30,00;42,00;18,00;6,00;0,00;0,00;0,00;6,00;0,00
2019-09-08;69,00;384,43;581,57;285,86;107,33;7,67;164,83;145,67;100,05;210,45;69,00;117,30;87,58;82,27;69,00;23,88;76,46;113,76;18,65;57,81;6,27;69,00;50,18;37,64;19,00;38,00;38,00;69,00;19,00;13,00;0,00;0,00;13,00;6,00;0,00
2019-09-15;31,00;310,00;568,33;299,67;170,50;38,75;236,38;108,50;110,22;275,56;65,44;151,56;59,42;49,08;23,25;5,17;114,88;96,65;5,47;60,18;24,80;73,16;54,56;66,96;12,00;25,00;37,00;80,00;12,00;0,00;0,00;0,00;6,00;6,00;0,00
2019-09-22;18,00;405,00;540,00;252,00;136,80;18,00;136,80;75,60;97,20;183,60;68,40;154,80;87,43;92,57;46,29;18,00;81,00;180,00;0,00;81,00;12,86;104,14;24,43;55,29;30,00;24,00;24,00;36,00;0,00;18,00;6,00;0,00;36,00;0,00;0,00
2019-09-29;82,00;399,75;502,25;338,25;167,73;18,64;175,18;104,36;150,33;228,92;75,17;136,67;29,10;105,81;129,61;10,58;52,18;95,05;11,18;52,18;11,18;63,36;41,00;52,18;6,00;23,00;47,00;41,00;12,00;0,00;0,00;12,00;6,00;0,00;0,00
2019-10-06;18,00;405,00;531,00;324,00;154,80;10,80;176,40;90,00;86,40;252,00;32,40;172,80;46,29;56,57;156,86;5,14;70,20;91,80;5,40;81,00;30,86;66,86;66,86;55,29;18,00;59,00;18,00;41,00;18,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;78,00;568,29;690,86;490,29;170,86;0,00;178,29;137,43;120,55;226,91;99,27;170,18;18,83;43,03;110,28;24,21;83,57;120,71;0,00;42,71;6,29;41,52;60,39;30,19;24,00;42,00;18,00;42,00;6,00;0,00;6,00;0,00;12,00;0,00;0,00
2019-10-20;37,00;416,25;582,75;185,00;111,00;29,60;133,20;85,10;107,64;222,00;84,09;178,27;37,00;55,50;68,71;23,79;37,00;92,50;24,05;49,95;6,17;72,77;55,50;60,43;25,00;25,00;25,00;37,00;12,00;6,00;12,00;0,00;0,00;0,00;0,00
2019-10-27;30,00;330,00;570,00;210,00;112,50;22,50;105,00;153,75;90,00;203,33;63,33;120,00;92,73;43,64;98,18;0,00;71,25;103,13;11,25;71,25;6,25;47,50;65,00;41,25;24,00;35,00;18,00;59,00;12,00;0,00;6,00;0,00;6,00;6,00;0,00
2019-11-03;48,00;278,40;451,20;230,40;62,77;18,46;77,54;110,77;92,57;198,86;72,00;157,71;29,33;61,33;96,00;18,67;11,08;112,62;24,00;72,00;30,32;48,00;48,00;41,68;12,00;12,00;12,00;24,00;6,00;12,00;6,00;0,00;0,00;0,00;6,00
2019-11-10;24,00;408,00;612,00;204,00;120,00;8,00;132,00;132,00;89,14;216,00;51,43;123,43;29,33;192,00;48,00;0,00;53,54;123,69;0,00;53,54;17,68;54,32;41,68;24,00;12,00;24,00;35,00;53,00;12,00;6,00;0,00;0,00;0,00;0,00;6,00
2019-11-17;30,00;430,00;590,00;200,00;101,25;18,75;97,50;120,00;80,00;196,67;70,00;120,00;68,18;130,91;62,73;13,64;54,38;103,13;5,63;48,75;17,50;66,25;47,50;53,75;12,00;12,00;12,00;42,00;12,00;6,00;6,00;0,00;0,00;0,00;0,00
2019-11-24;35,00;420,00;746,67;256,67;132,22;66,11;140,00;77,78;112,00;140,00;35,00;133,00;48,46;113,08;59,23;5,38;51,58;57,11;16,58;46,05;6,25;63,75;23,75;70,00;6,00;17,00;12,00;12,00;6,00;6,00;12,00;0,00;6,00;6,00;0,00
2019-12-01;12,00;612,00;588,00;264,00;128,00;12,00;160,00;104,00;96,00;236,00;40,00;96,00;26,40;60,00;64,80;16,80;66,86;84,00;0,00;49,71;6,00;75,60;28,80;28,80;6,00;18,00;18,00;18,00;6,00;0,00;6,00;0,00;12,00;0,00;0,00
2019-12-08;18,00;306,00;369,00;198,00;104,40;21,60;115,20;93,60;50,40;154,80;68,40;154,80;54,00;41,14;82,29;54,00;46,80;59,40;5,40;82,80;18,00;74,57;37,29;18,00;30,00;42,00;12,00;36,00;0,00;6,00;12,00;0,00;0,00;6,00;6,00
2019-12-15;24,00;396,00;672,00;240,00;80,00;20,00;228,00;88,00;75,43;147,43;65,14;140,57;24,00;58,67;106,67;0,00;35,08;48,00;11,08;64,62;6,32;59,37;30,32;30,32;12,00;29,00;12,00;18,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00
2019-12-22;45,00;551,25;720,00;270,00;127,50;26,25;146,25;82,50;90,00;211,15;58,85;173,08;39,71;39,71;103,24;26,47;97,50;91,88;26,25;39,38;18,75;63,75;51,25;32,50;6,00;32,00;32,00;45,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2019-12-29;0,00;49,00;46,00;21,00;33,00;2,00;35,00;44,00;37,00;53,00;32,00;30,00;23,00;16,00;47,00;5,00;37,00;43,00;7,00;57,00;15,00;64,00;44,00;25,00;31,00;12,00;12,00;25,00;43,00;0,00;0,00;0,00;6,00;0,00;0,00
2020-01-05;34,00;612,00;430,67;374,00;162,44;30,22;204,00;162,44;156,40;282,20;71,40;180,20;78,46;73,23;68,00;0,00;105,58;116,32;10,74;60,84;21,86;55,86;44,93;44,93;17,00;34,00;11,00;40,00;0,00;6,00;0,00;6,00;0,00;6,00;0,00
2020-01-12;39,00;477,75;468,00;234,00;167,70;15,60;218,40;167,70;152,45;276,55;102,82;163,09;39,00;59,80;80,60;10,40;94,71;83,57;0,00;78,00;22,65;78,00;66,68;55,35;39,00;17,00;22,00;17,00;22,00;6,00;0,00;6,00;6,00;6,00;0,00
2020-01-19;40,00;380,00;350,00;300,00;232,73;0,00;123,64;170,91;83,33;200,00;66,67;200,00;53,33;58,67;98,67;0,00;56,36;90,91;21,82;56,36;17,50;68,75;62,50;40,00;0,00;23,00;23,00;17,00;12,00;0,00;0,00;0,00;29,00;0,00;0,00
2020-01-26;17,00;255,00;467,50;178,50;139,40;6,80;156,40;108,80;61,20;241,40;71,40;183,60;36,43;48,57;68,00;17,00;105,78;117,11;17,00;22,67;17,00;60,71;49,79;66,79;17,00;29,00;80,00;29,00;12,00;6,00;12,00;0,00;0,00;0,00;0,00
2020-02-02;46,00;414,00;989,00;230,00;122,67;19,17;341,17;130,33;99,08;233,54;42,46;152,15;75,76;81,18;64,94;18,94;57,04;103,04;34,96;22,08;6,22;50,97;68,38;34,81;11,00;6,00;29,00;57,00;29,00;6,00;6,00;0,00;23,00;0,00;0,00
2020-02-09;34,00;521,33;646,00;283,33;147,33;26,44;173,78;139,78;108,80;132,60;108,80;149,60;65,38;28,77;60,15;15,69;85,00;132,22;11,33;98,22;27,70;102,00;50,37;68,00;17,00;56,00;34,00;34,00;11,00;6,00;0,00;0,00;6,00;0,00;0,00
2020-02-16;35,00;361,67;595,00;408,33;190,56;19,44;190,56;155,56;112,00;227,50;77,00;157,50;45,77;75,38;70,00;10,77;29,47;86,58;5,53;57,11;28,75;46,25;40,00;35,00;29,00;29,00;23,00;23,00;17,00;6,00;0,00;6,00;17,00;0,00;0,00
2020-02-23;34,00;464,67;566,67;419,33;109,56;22,67;177,56;204,00;44,20;166,60;81,60;149,60;68,00;83,69;54,92;10,46;69,89;103,89;17,00;45,33;22,67;62,96;68,00;56,67;6,00;56,00;17,00;45,00;11,00;11,00;11,00;0,00;6,00;0,00;0,00
2020-03-01;44,00;429,00;418,00;308,00;95,33;22,00;150,33;84,33;44,00;145,54;20,31;118,46;59,53;44,00;59,53;10,35;55,00;66,00;0,00;44,00;22,63;82,97;22,63;50,29;5,00;33,00;16,00;49,00;17,00;6,00;6,00;11,00;5,00;11,00;5,00
2020-03-08;37,00;259,00;333,00;231,25;99,90;3,70;236,80;111,00;87,45;97,55;67,27;124,45;37,00;15,86;42,29;15,86;62,90;79,55;11,10;59,20;4,93;41,93;37,00;30,83;16,00;32,00;21,00;26,00;21,00;5,00;0,00;5,00;5,00;0,00;0,00
2020-03-15;22,00;242,00;220,00;132,00;44,00;0,00;84,33;62,33;18,33;154,00;33,00;84,33;38,50;151,25;49,50;5,50;33,00;27,50;5,50;80,67;5,18;78,94;11,65;16,82;5,00;11,00;0,00;16,00;5,00;11,00;0,00;0,00;11,00;0,00;0,00
2020-03-22;0,00;7,00;18,00;6,00;10,00;1,00;17,00;3,00;6,00;11,00;2,00;12,00;8,00;18,00;4,00;0,00;3,00;34,00;0,00;9,00;17,00;29,00;8,00;8,00;5,00;11,00;0,00;32,00;11,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;16,00;208,00;160,00;32,00;24,00;4,00;72,00;40,00;9,60;57,60;9,60;51,20;10,67;21,33;21,33;5,33;28,00;56,00;12,00;16,00;4,92;30,77;14,77;20,92;10,00;0,00;0,00;16,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;16,00;80,00;88,00;56,00;24,00;0,00;12,00;24,00;6,40;51,20;16,00;76,80;5,33;66,67;16,00;0,00;10,67;26,67;0,00;32,00;0,00;43,08;16,00;11,08;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;11,00;0,00;5,00
2020-04-12;16,00;128,00;120,00;48,00;36,00;0,00;12,00;36,00;16,00;44,80;9,60;25,60;10,67;42,67;21,33;0,00;35,56;16,00;5,33;5,33;0,00;11,08;4,92;0,00;0,00;5,00;21,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;5,00;80,00;120,00;50,00;20,00;0,00;35,00;15,00;12,50;35,00;15,00;22,50;10,00;25,00;15,00;5,00;10,00;15,00;5,00;28,33;0,00;31,25;10,00;5,00;10,00;10,00;5,00;21,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;0,00;8,00;11,00;3,00;11,00;0,00;10,00;3,00;4,00;18,00;4,00;4,00;6,00;6,00;8,00;0,00;0,00;20,00;3,00;0,00;0,00;4,00;8,00;8,00;0,00;0,00;10,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2020-05-03;5,00;55,00;45,00;40,00;65,00;0,00;40,00;15,00;12,50;15,00;12,50;27,50;20,00;20,00;5,00;0,00;15,00;15,00;0,00;15,00;0,00;5,00;21,25;5,00;0,00;0,00;5,00;11,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00
2020-05-10;20,00;110,00;130,00;70,00;28,00;0,00;32,00;28,00;13,33;43,33;10,00;66,67;5,00;25,00;25,00;0,00;14,55;34,55;0,00;25,45;5,00;10,00;25,00;10,00;0,00;10,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00
2020-05-17;5,00;80,00;130,00;50,00;95,00;0,00;30,00;30,00;15,00;95,00;60,00;50,00;20,00;45,00;25,00;0,00;38,33;23,33;10,00;28,33;0,00;21,25;15,00;5,00;10,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00
2020-05-24;16,00;144,00;144,00;96,00;48,00;0,00;48,00;32,00;24,00;64,00;16,00;60,00;26,67;37,33;21,33;5,33;34,00;22,00;6,00;0,00;5,33;22,67;22,67;28,00;10,00;0,00;5,00;10,00;0,00;21,00;0,00;0,00;5,00;0,00;5,00
2020-05-31;25,00;237,50;75,00;87,50;32,14;3,57;57,14;46,43;25,00;85,71;14,29;71,43;11,11;63,89;36,11;0,00;53,57;42,86;8,93;23,21;10,00;20,00;35,00;20,00;10,00;20,00;10,00;20,00;5,00;5,00;0,00;15,00;5,00;0,00;5,00
2020-06-07;25,00;212,50;112,50;137,50;28,57;3,57;60,71;25,00;39,29;107,14;10,71;60,71;5,56;52,78;47,22;16,67;25,00;21,15;21,15;46,15;25,00;50,00;15,00;10,00;15,00;10,00;0,00;25,00;15,00;0,00;5,00;10,00;5,00;5,00;0,00
2020-06-14;56,00;224,00;156,80;134,40;44,80;3,73;59,73;33,60;3,50;112,00;14,00;35,00;29,33;29,33;21,33;0,00;41,07;29,87;14,93;35,47;29,87;29,87;24,89;14,93;10,00;25,00;25,00;10,00;15,00;5,00;10,00;0,00;20,00;5,00;5,00
2020-06-21;21,00;220,50;147,00;105,00;49,00;10,50;70,00;63,00;28,00;122,50;10,50;73,50;36,75;47,25;26,25;5,25;32,45;38,18;38,18;49,64;21,00;25,94;16,06;37,06;11,00;5,00;5,00;32,00;16,00;5,00;5,00;5,00;0,00;0,00;11,00
2020-06-28;20,00;240,00;170,00;210,00;60,00;16,00;48,00;120,00;20,00;123,33;40,00;63,33;37,50;35,00;42,50;15,00;60,00;20,00;25,45;25,45;20,00;51,25;15,00;41,25;10,00;5,00;15,00;41,00;5,00;15,00;10,00;5,00;0,00;20,00;0,00
2020-07-05;43,00;354,75;107,50;258,00;43,00;15,64;82,09;70,36;71,67;175,58;43,00;82,42;53,75;64,50;48,38;21,50;31,78;31,78;37,39;22,43;21,50;54,38;5,06;26,56;32,00;21,00;0,00;48,00;11,00;11,00;0,00;5,00;16,00;11,00;5,00
2020-07-12;98,00;381,11;239,56;294,00;86,69;11,31;56,54;18,85;56,00;171,50;42,00;73,50;58,27;68,86;63,57;29,14;57,32;22,19;35,13;62,87;40,21;62,82;17,59;22,62;23,00;40,00;11,00;74,00;17,00;6,00;17,00;0,00;11,00;6,00;0,00
2020-07-19;58,00;371,20;197,20;208,80;46,40;7,73;77,33;19,33;44,35;136,47;34,12;105,76;23,73;68,55;44,82;18,45;46,77;41,16;22,45;46,77;11,35;75,65;22,70;35,30;29,00;17,00;0,00;40,00;6,00;0,00;0,00;0,00;23,00;6,00;12,00
2020-07-26;71,00;304,29;172,43;202,86;48,58;18,68;29,89;33,63;88,75;127,80;35,50;88,75;23,67;34,19;18,41;34,19;84,08;18,68;18,68;65,39;17,44;64,77;34,88;17,44;18,00;29,00;6,00;12,00;6,00;0,00;6,00;6,00;29,00;0,00;0,00
2020-08-02;72,00;267,43;123,43;82,29;49,26;18,95;53,05;22,74;48,00;123,43;58,29;65,14;48,00;125,33;29,33;24,00;42,46;42,46;11,08;53,54;48,00;65,68;30,32;48,00;6,00;12,00;6,00;36,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00
2020-08-09;68,00;464,67;158,67;136,00;45,33;34,00;60,44;34,00;28,63;132,42;7,16;85,89;10,46;78,46;28,77;23,54;49,62;33,08;16,54;27,57;16,37;34,00;16,37;56,67;17,00;34,00;11,00;28,00;28,00;11,00;6,00;6,00;17,00;6,00;0,00
2020-08-16;62,00;144,67;134,33;82,67;81,38;0,00;50,38;38,75;37,89;72,33;34,44;79,22;35,04;97,04;29,65;16,17;50,73;11,27;28,18;45,09;16,45;22,78;11,39;22,78;6,00;28,00;11,00;34,00;11,00;11,00;11,00;0,00;6,00;11,00;6,00
2020-08-23;49,00;147,00;264,60;39,20;60,31;22,62;15,08;33,92;42,00;213,50;49,00;49,00;27,22;89,83;49,00;16,33;43,35;22,62;5,65;28,27;16,33;27,64;5,03;21,36;22,00;11,00;5,00;16,00;16,00;5,00;5,00;5,00;0,00;5,00;0,00
2020-08-30;43,00;118,25;215,00;32,25;39,09;0,00;39,09;35,18;32,25;89,58;39,42;60,92;10,75;59,13;37,63;21,50;71,04;22,43;11,22;11,22;11,06;47,91;20,89;20,89;5,00;0,00;5,00;38,00;5,00;0,00;5,00;0,00;5,00;5,00;5,00
2020-09-06;38,00;190,00;123,50;66,50;49,40;0,00;38,00;38,00;31,09;117,45;41,45;79,45;16,29;73,29;27,14;10,86;41,62;32,57;10,86;16,29;0,00;38,00;11,40;44,33;0,00;16,00;0,00;27,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00
2020-09-13;22,00;176,00;176,00;66,00;69,67;11,00;55,00;25,67;36,67;143,00;40,33;88,00;5,50;63,25;46,75;5,50;66,00;27,50;11,00;27,50;4,89;55,00;11,00;22,00;6,00;6,00;11,00;50,00;0,00;6,00;0,00;0,00;17,00;0,00;0,00
2020-09-20;16,00;104,00;72,00;48,00;56,00;4,00;40,00;40,00;25,60;96,00;60,80;60,80;16,00;77,33;50,67;45,33;26,67;21,33;10,67;10,67;0,00;16,00;11,08;11,08;0,00;11,00;0,00;33,00;0,00;5,00;0,00;0,00;5,00;5,00;0,00
2020-09-27;0,00;12,00;15,00;4,00;9,00;0,00;13,00;9,00;5,00;22,00;11,00;19,00;4,00;29,00;15,00;2,00;30,00;6,00;3,00;12,00;18,00;31,00;13,00;0,00;6,00;11,00;0,00;17,00;6,00;11,00;6,00;0,00;0,00;0,00;6,00
