Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-06-09;33,00;0,00;0,00;0,00;66,00;0,00;0,00;297,00;16,50;0,00;0,00;90,75;107,25;176,00;0,00;33,00;220,00;16,50;0,00;152,63;16,50;0,00;0,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;16,50;143,00;0,00;83,77;0,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;16,00;0,00;16,00;0,00;64,00;32,00;0,00;320,00;0,00;0,00;48,00;104,00;136,00;112,00;0,00;0,00;384,00;0,00;0,00;80,00;0,00;0,00;0,00;64,00;16,00;0,00;0,00;16,00;0,00;0,00;0,00;117,33;0,00;69,33;0,00;69,33;16,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;0,00;0,50;2,00;1,00;5,00;0,00;1,00;14,00;0,00;0,00;2,00;9,00;15,00;11,00;0,00;1,00;21,00;0,00;0,00;20,00;4,00;0,00;5,00;15,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;80,00;0,00;40,00;40,00;160,00;0,00;0,00;200,00;0,00;0,00;0,00;109,09;109,09;57,14;34,29;0,00;285,71;0,00;0,00;80,00;0,00;0,00;0,00;33,33;16,67;0,00;0,00;0,00;16,00;0,00;0,00;145,00;0,00;47,50;0,00;32,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;63,00;15,75;15,75;0,00;157,50;0,00;0,00;189,00;0,00;0,00;15,75;196,88;102,38;176,40;0,00;63,00;466,20;0,00;0,00;141,75;15,75;0,00;16,58;79,58;0,00;0,00;0,00;0,00;0,00;15,75;15,75;99,75;0,00;113,40;0,00;47,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;66,00;33,00;66,00;0,00;198,00;0,00;0,00;330,00;0,00;0,00;0,00;117,33;256,67;145,20;0,00;13,20;488,40;0,00;0,00;112,59;0,00;0,00;0,00;82,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;35,54;0,00;112,44;0,00;17,11;0,00;17,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;52,00;0,00;104,00;0,00;260,00;13,00;0,00;247,00;0,00;0,00;0,00;89,14;170,86;260,00;0,00;39,00;390,00;0,00;0,00;68,00;16,00;0,00;0,00;32,50;0,00;0,00;0,00;34,00;0,00;15,60;15,60;36,40;0,00;170,86;0,00;17,33;17,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;50,00;0,00;25,00;25,00;250,00;0,00;0,00;287,50;0,00;14,29;0,00;192,86;142,86;100,00;0,00;50,00;487,50;0,00;30,77;30,77;0,00;0,00;0,00;133,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;0,00;135,00;0,00;32,50;0,00;17,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;68,00;0,00;17,00;17,00;68,00;0,00;0,00;326,40;13,60;15,11;0,00;151,11;120,89;158,67;0,00;11,33;317,33;0,00;0,00;120,00;0,00;0,00;0,00;51,00;0,00;0,00;0,00;17,00;17,00;0,00;0,00;88,92;0,00;68,00;0,00;17,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;16,00;32,00;32,00;16,00;192,00;16,00;0,00;304,00;0,00;0,00;0,00;120,00;168,00;336,00;0,00;16,00;464,00;32,00;0,00;176,00;0,00;0,00;0,00;76,80;16,00;0,00;0,00;0,00;0,00;32,00;0,00;218,67;0,00;69,33;16,00;34,67;0,00;16,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;49,00;0,00;0,00;24,50;294,00;12,25;12,25;232,75;12,25;0,00;0,00;105,00;105,00;134,75;0,00;49,00;355,25;0,00;15,08;173,38;15,08;0,00;0,00;130,67;32,67;0,00;0,00;0,00;0,00;0,00;0,00;127,40;0,00;98,00;0,00;17,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;49,00;24,50;49,00;0,00;294,00;0,00;0,00;261,33;16,33;0,00;0,00;196,00;106,17;85,75;0,00;36,75;490,00;0,00;0,00;65,33;0,00;0,00;0,00;94,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;171,50;0,00;116,05;15,47;15,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;63,00;0,00;15,75;0,00;189,00;0,00;0,00;409,50;15,75;0,00;15,75;133,88;133,88;113,40;0,00;0,00;264,60;0,00;0,00;126,00;0,00;0,00;0,00;29,84;0,00;0,00;0,00;0,00;0,00;15,75;0,00;99,75;0,00;78,12;0,00;47,88;0,00;16,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;47,00;0,00;47,00;0,00;188,00;0,00;0,00;282,00;15,67;0,00;15,67;101,83;101,83;258,50;0,00;0,00;364,25;0,00;0,00;125,33;0,00;0,00;0,00;191,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;99,22;0,00;94,00;0,00;32,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;47,00;47,00;47,00;0,00;282,00;0,00;0,00;235,00;15,67;0,00;15,67;164,50;180,17;70,50;0,00;0,00;411,25;0,00;0,00;78,33;0,00;0,00;0,00;63,79;0,00;0,00;0,00;0,00;16,00;15,67;0,00;161,89;0,00;94,00;0,00;32,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;31,00;0,00;62,00;0,00;186,00;15,50;0,00;279,00;0,00;0,00;0,00;108,50;77,50;103,33;0,00;0,00;299,67;15,50;0,00;89,13;0,00;17,22;17,22;127,44;17,22;0,00;0,00;0,00;0,00;0,00;0,00;62,00;0,00;95,58;0,00;46,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;31,00;15,50;0,00;0,00;248,00;0,00;15,50;263,50;0,00;0,00;0,00;77,50;108,50;124,00;10,33;10,33;454,67;15,50;0,00;15,50;0,00;0,00;0,00;96,44;17,22;0,00;0,00;0,00;0,00;0,00;0,00;93,00;0,00;49,08;0,00;49,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;0,00;0,50;0,00;1,00;5,00;0,00;1,00;17,00;1,00;0,00;0,00;12,00;17,00;12,00;0,00;0,00;23,00;4,00;0,00;23,00;0,00;0,00;5,00;19,00;0,00;0,00;0,00;0,00;15,00;3,00;3,00;55,00;0,00;19,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;15,00;0,00;15,00;0,00;240,00;45,00;0,00;330,00;0,00;0,00;0,00;120,00;172,50;225,00;0,00;0,00;285,00;0,00;0,00;71,25;0,00;0,00;0,00;180,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;120,00;0,00;30,00;15,00;45,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;15,00;0,00;15,00;0,00;180,00;15,00;0,00;300,00;0,00;15,00;0,00;180,00;75,00;105,00;0,00;15,00;300,00;30,00;0,00;71,25;0,00;0,00;0,00;108,00;15,00;0,00;0,00;15,00;0,00;0,00;0,00;180,00;0,00;15,00;0,00;75,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;30,00;15,00;0,00;0,00;210,00;15,00;0,00;255,00;0,00;0,00;0,00;135,00;180,00;255,00;0,00;15,00;495,00;15,00;0,00;56,25;0,00;0,00;43,33;30,00;13,33;0,00;0,00;0,00;15,00;15,00;0,00;90,00;0,00;90,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;15,00;15,00;15,00;15,00;240,00;0,00;0,00;375,00;0,00;0,00;0,00;165,00;135,00;285,00;0,00;30,00;495,00;0,00;15,00;112,50;0,00;0,00;15,00;116,25;33,75;0,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;45,00;0,00;102,50;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;15,00;15,00;30,00;0,00;510,00;0,00;0,00;465,00;0,00;0,00;0,00;232,50;105,00;165,00;0,00;15,00;330,00;0,00;0,00;168,75;0,00;0,00;0,00;67,50;67,50;0,00;0,00;0,00;44,00;0,00;0,00;130,00;0,00;147,50;0,00;60,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;59,00;14,75;29,50;14,75;383,50;14,75;0,00;339,25;0,00;14,75;14,75;236,00;162,25;295,00;0,00;47,20;424,80;0,00;0,00;161,27;0,00;0,00;0,00;147,50;29,50;0,00;0,00;15,00;0,00;14,75;0,00;231,08;0,00;115,54;0,00;59,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;73,00;36,50;18,25;0,00;657,00;0,00;0,00;335,80;0,00;0,00;0,00;240,90;73,00;206,83;12,17;12,17;304,17;16,22;16,22;166,28;0,00;0,00;29,86;29,86;13,27;0,00;15,00;0,00;0,00;15,64;0,00;182,50;0,00;133,41;0,00;45,31;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;15,00;60,00;0,00;0,00;420,00;15,00;15,00;480,00;30,00;0,00;15,00;360,00;150,00;420,00;15,00;30,00;375,00;0,00;0,00;127,50;0,00;0,00;0,00;251,25;33,75;0,00;0,00;15,00;15,00;0,00;0,00;130,00;0,00;180,00;0,00;75,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;15,00;30,00;30,00;30,00;450,00;45,00;0,00;885,00;15,00;0,00;15,00;270,00;315,00;330,00;0,00;15,00;495,00;15,00;0,00;168,75;0,00;0,00;15,00;150,00;15,00;0,00;15,00;0,00;30,00;15,00;0,00;295,00;0,00;30,00;0,00;90,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;60,00;15,00;15,00;0,00;330,00;15,00;45,00;645,00;15,00;0,00;45,00;285,00;150,00;300,00;0,00;12,00;372,00;16,00;16,00;260,00;0,00;0,00;0,00;150,00;16,67;0,00;0,00;0,00;45,00;15,00;0,00;180,00;0,00;105,00;15,00;75,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;51,00;102,00;25,50;0,00;1071,00;25,50;0,00;803,25;12,75;0,00;0,00;415,29;233,14;586,50;38,25;38,25;943,50;0,00;0,00;306,00;0,00;0,00;15,94;181,69;0,00;0,00;0,00;0,00;0,00;35,70;0,00;504,90;0,00;233,14;34,00;99,57;0,00;34,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;0,00;0,50;0,50;0,00;21,00;1,00;1,00;62,00;1,00;0,00;6,00;91,00;42,00;46,00;1,00;5,00;70,00;4,00;8,00;100,00;0,00;0,00;19,00;100,00;14,00;0,00;16,00;0,00;0,00;0,00;0,00;100,00;0,00;89,00;0,00;44,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;42,00;42,00;42,00;42,00;756,00;14,00;14,00;798,00;70,00;0,00;14,00;420,00;119,00;490,00;0,00;28,00;938,00;26,73;15,27;190,91;0,00;0,00;12,92;122,77;0,00;0,00;0,00;0,00;14,00;0,00;0,00;362,25;0,00;138,35;0,00;96,35;0,00;28,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;82,00;41,00;41,00;41,00;533,00;0,00;27,33;683,33;0,00;0,00;29,82;462,18;134,18;503,71;11,71;11,71;644,29;11,71;11,71;273,33;0,00;0,00;0,00;259,12;0,00;0,00;0,00;0,00;14,00;15,38;0,00;194,75;0,00;164,00;0,00;27,33;14,00;14,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;29,00;29,00;14,50;29,00;464,00;0,00;0,00;870,00;14,50;14,50;43,50;377,00;94,25;435,00;0,00;14,50;594,50;16,57;0,00;343,86;16,57;0,00;12,89;70,89;12,89;0,00;0,00;0,00;43,00;14,50;14,50;343,17;0,00;121,27;0,00;76,45;29,00;14,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;43,00;43,00;86,00;0,00;516,00;14,33;28,67;702,33;28,67;0,00;14,33;329,67;121,83;301,00;10,75;21,50;473,00;15,64;0,00;156,36;0,00;0,00;13,23;129,00;13,23;0,00;28,00;14,00;28,00;0,00;0,00;209,63;0,00;101,18;0,00;58,18;0,00;29,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;70,00;70,00;0,00;17,50;560,00;28,00;28,00;672,00;0,00;31,11;0,00;365,56;178,89;303,33;0,00;23,33;548,33;0,00;15,56;151,67;15,56;0,00;0,00;183,33;43,33;0,00;14,00;0,00;14,00;15,00;0,00;250,00;0,00;182,50;0,00;70,00;28,00;14,00;14,00;0,00;0,00;0,00;0,00
2020-02-09;41,00;41,00;0,00;20,50;574,00;13,67;13,67;738,00;0,00;16,40;16,40;237,80;147,60;314,33;13,67;13,67;656,00;0,00;0,00;168,10;0,00;0,00;0,00;99,08;13,67;14,00;0,00;0,00;14,00;0,00;0,00;292,13;0,00;84,56;0,00;69,19;14,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;28,00;0,00;28,00;14,00;308,00;14,00;0,00;490,00;14,00;0,00;14,00;252,00;133,00;308,00;0,00;14,00;616,00;0,00;0,00;172,00;0,00;0,00;12,44;174,22;28,00;0,00;0,00;0,00;14,00;14,00;0,00;116,67;0,00;160,36;0,00;15,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;28,00;56,00;0,00;14,00;280,00;14,00;14,00;406,00;0,00;28,00;0,00;217,00;154,00;322,00;0,00;70,00;490,00;0,00;12,00;152,00;0,00;0,00;0,00;115,50;28,00;0,00;0,00;14,00;14,00;0,00;0,00;184,80;0,00;140,00;0,00;84,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00
2020-03-01;41,00;82,00;41,00;41,00;656,00;13,67;0,00;642,33;13,67;0,00;16,40;451,00;237,80;232,33;0,00;27,33;779,00;0,00;0,00;213,20;0,00;0,00;0,00;140,08;41,00;0,00;14,00;0,00;27,00;41,00;0,00;251,13;0,00;181,94;0,00;69,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;39,00;39,00;39,00;39,00;3900,00;26,00;0,00;728,00;52,00;15,60;0,00;780,00;343,20;351,00;13,00;26,00;1040,00;11,70;0,00;179,40;0,00;0,00;13,00;230,75;152,75;0,00;13,00;0,00;39,00;24,38;14,63;190,13;0,00;153,56;0,00;51,19;0,00;26,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;38,00;19,00;38,00;38,00;1520,00;25,33;12,67;152,00;0,00;0,00;38,00;144,40;91,20;88,67;0,00;12,67;468,67;0,00;22,80;87,40;0,00;0,00;0,00;47,50;12,67;13,00;0,00;13,00;38,00;14,25;0,00;23,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;0,00;0,00;0,00;0,00;33,00;1,00;1,00;4,00;0,00;0,00;0,00;9,00;19,00;3,00;0,00;0,00;19,00;0,00;0,00;23,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;0,00;0,50;0,00;0,00;26,00;0,00;0,00;7,00;1,00;0,00;0,00;2,00;9,00;6,00;0,00;1,00;11,00;0,00;0,00;19,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;14,00;14,00;14,00;0,00;560,00;0,00;0,00;84,00;0,00;0,00;0,00;63,00;14,00;56,00;0,00;0,00;28,00;0,00;0,00;73,50;0,00;0,00;0,00;45,50;14,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;0,00;0,00;0,00;0,00;9,00;0,00;0,00;3,00;1,00;0,00;0,00;7,00;5,00;2,00;0,00;0,00;4,00;0,00;0,00;24,00;3,00;0,00;0,00;12,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;11,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;13,00;0,00;13,00;0,00;130,00;0,00;0,00;78,00;0,00;0,00;0,00;13,00;32,50;26,00;0,00;26,00;52,00;13,00;0,00;86,67;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;13,00;0,00;13,00;0,00;260,00;0,00;0,00;65,00;0,00;0,00;0,00;52,00;19,50;26,00;0,00;0,00;39,00;0,00;0,00;26,00;0,00;0,00;13,00;26,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;0,00;0,00;0,50;0,00;4,00;0,00;0,00;9,00;0,00;0,00;0,00;5,00;5,00;3,00;0,00;0,00;12,00;0,00;0,00;23,00;0,00;0,00;0,00;8,00;4,00;13,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;13,00;0,00;13,00;0,00;156,00;0,00;0,00;39,00;13,00;0,00;0,00;19,50;32,50;13,00;0,00;0,00;117,00;0,00;0,00;56,33;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;65,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;14,00;14,00;14,00;0,00;84,00;0,00;0,00;56,00;0,00;14,00;0,00;14,00;98,00;84,00;28,00;0,00;252,00;0,00;0,00;98,00;0,00;0,00;0,00;84,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;37,33;0,00;44,80;0,00;30,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;26,00;0,00;26,00;0,00;52,00;0,00;0,00;117,00;0,00;0,00;0,00;26,00;91,00;39,00;0,00;0,00;104,00;0,00;0,00;48,29;0,00;0,00;0,00;65,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;109,20;0,00;26,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
