Semaine;Nice (FR);Paris (FR);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-08-25;75,00;320,00;235,00;400,00;240,00;15,00;127,50;105,00;150,00;116,38;85,34;124,14;169,74;193,42;55,26;15,79;91,07;417,86;16,07;53,57;18,00;43,00;39,00;43,00;28,00;39,00;2,00;21,00;14,00;12,00;14,00;5,00;17,00;2,00;2,00
2019-09-01;80,00;380,00;310,00;380,00;272,00;16,00;168,00;104,00;183,23;154,84;123,87;198,71;224,00;264,00;64,00;16,00;85,33;453,33;21,33;48,00;21,00;49,00;46,00;45,00;22,00;32,00;7,00;40,00;18,00;8,00;8,00;8,00;10,00;2,00;2,00
2019-09-08;90,00;435,00;275,00;425,00;262,50;15,00;172,50;90,00;198,00;131,14;123,43;128,57;226,96;207,39;58,70;15,65;105,88;450,00;15,88;52,94;14,00;77,00;41,00;46,00;33,00;41,00;10,00;32,00;18,00;7,00;7,00;9,00;10,00;3,00;1,00
2019-09-15;61,00;406,67;269,42;396,50;259,25;15,25;183,00;106,75;177,92;132,17;116,92;170,29;195,20;276,53;73,20;12,20;99,82;427,00;16,64;49,91;15,00;65,00;46,00;43,00;19,00;52,00;7,00;49,00;20,00;12,00;11,00;4,00;11,00;1,00;3,00
2019-09-22;62,00;392,67;304,83;356,50;255,75;15,50;170,50;100,75;201,50;131,75;111,08;165,33;197,63;236,38;62,00;15,50;93,00;444,33;20,67;56,83;17,00;49,00;38,00;55,00;34,00;44,00;7,00;20,00;14,00;10,00;6,00;4,00;11,00;2,00;0,00
2019-09-29;62,00;392,67;310,00;346,17;255,75;15,50;155,00;116,25;191,17;142,08;100,75;170,50;178,25;209,25;58,13;15,50;95,82;484,73;28,18;50,73;15,00;48,00;39,00;47,00;26,00;48,00;10,00;23,00;14,00;10,00;5,00;1,00;18,00;2,00;2,00
2019-10-06;48,00;384,00;264,00;331,20;280,00;16,00;160,00;80,00;252,63;126,32;111,16;159,16;204,00;228,00;60,00;12,00;90,67;421,33;21,33;37,33;17,00;42,00;45,00;62,00;22,00;48,00;9,00;32,00;19,00;12,00;10,00;4,00;9,00;2,00;3,00
2019-10-13;53,00;361,36;255,36;419,18;219,57;15,14;166,57;98,43;209,48;123,67;100,95;128,71;220,15;228,31;69,31;16,31;84,80;413,40;21,20;42,40;11,00;56,00;41,00;44,00;16,00;48,00;8,00;45,00;14,00;8,00;11,00;2,00;12,00;1,00;1,00
2019-10-20;38,00;375,25;247,00;323,00;220,40;15,20;167,20;91,20;207,73;136,80;108,93;139,33;190,00;193,80;72,20;11,40;70,57;390,86;21,71;43,43;12,00;54,00;38,00;41,00;15,00;51,00;6,00;39,00;13,00;3,00;13,00;5,00;12,00;1,00;2,00
2019-10-27;47,00;334,22;287,22;302,89;211,50;15,67;141,00;70,50;159,28;120,11;96,61;122,72;180,17;152,75;62,67;11,75;52,22;391,67;15,67;41,78;9,00;68,00;31,00;40,00;19,00;44,00;5,00;40,00;7,00;4,00;10,00;3,00;5,00;3,00;3,00
2019-11-03;26,00;384,80;275,60;275,60;208,00;8,67;156,00;69,33;187,20;189,80;96,20;104,00;221,00;195,00;73,67;13,00;62,40;384,80;15,60;52,00;15,00;36,00;40,00;39,00;19,00;43,00;5,00;25,00;21,00;7,00;5,00;5,00;9,00;3,00;0,00
2019-11-10;26,00;338,00;270,40;218,40;216,67;8,67;173,33;78,00;176,80;135,20;98,80;143,00;167,14;352,86;52,00;7,43;62,40;317,20;10,40;36,40;14,00;43,00;25,00;28,00;20,00;51,00;7,00;29,00;14,00;5,00;8,00;2,00;10,00;1,00;1,00
2019-11-17;48,00;325,33;256,00;234,67;192,00;16,00;168,00;64,00;171,79;118,74;98,53;83,37;184,00;188,00;60,00;12,00;69,33;346,67;16,00;48,00;6,00;45,00;40,00;41,00;19,00;48,00;4,00;18,00;13,00;7,00;7,00;3,00;9,00;3,00;0,00
2019-11-24;50,00;295,00;230,00;230,00;225,00;16,67;141,67;83,33;192,11;126,32;89,47;97,37;200,00;158,33;54,17;16,67;61,11;350,00;5,56;44,44;13,00;37,00;36,00;46,00;15,00;48,00;11,00;23,00;11,00;8,00;8,00;3,00;10,00;1,00;1,00
2019-12-01;43,00;338,63;225,75;220,38;172,00;14,33;129,00;64,50;166,94;108,76;108,76;98,65;172,00;136,82;62,55;15,64;53,75;338,63;16,13;43,00;21,00;46,00;32,00;47,00;16,00;52,00;11,00;31,00;7,00;7,00;5,00;4,00;6,00;1,00;0,00
2019-12-08;36,00;303,43;231,43;241,71;172,80;7,20;115,20;64,80;162,00;100,29;102,86;123,43;176,00;144,00;60,00;12,00;41,14;318,86;15,43;46,29;20,00;44,00;36,00;36,00;18,00;50,00;2,00;31,00;12,00;1,00;6,00;3,00;8,00;2,00;0,00
2019-12-15;38,00;299,25;209,00;213,75;152,00;7,60;159,60;68,40;182,40;116,53;73,47;126,67;136,80;148,20;72,20;11,40;59,71;336,57;21,71;59,71;21,00;54,00;43,00;60,00;10,00;53,00;5,00;34,00;12,00;7,00;7,00;4,00;4,00;2,00;4,00
2019-12-22;38,00;327,75;237,50;280,25;250,80;22,80;136,80;76,00;195,07;124,13;98,80;164,67;182,40;159,60;79,80;22,80;81,43;358,29;21,71;48,86;14,00;35,00;43,00;59,00;22,00;72,00;7,00;24,00;17,00;19,00;7,00;6,00;8,00;4,00;0,00
2019-12-29;54,00;402,55;353,45;294,55;262,29;7,71;138,86;108,00;205,71;128,57;102,86;133,71;185,14;200,57;77,14;15,43;75,60;437,40;27,00;48,60;26,00;38,00;54,00;39,00;30,00;67,00;3,00;37,00;18,00;8,00;11,00;5,00;3,00;3,00;2,00
2020-01-05;73,00;432,79;391,07;365,00;300,11;16,22;137,89;113,56;208,57;125,14;122,54;153,82;255,50;231,17;60,83;12,17;106,69;454,85;28,08;61,77;16,00;47,00;41,00;46,00;26,00;81,00;11,00;25,00;25,00;12,00;11,00;7,00;16,00;3,00;2,00
2020-01-12;62,00;465,00;372,00;403,00;294,50;15,50;201,50;108,50;229,92;157,58;124,00;144,67;248,00;272,80;74,40;12,40;95,82;518,55;16,91;39,45;26,00;42,00;41,00;46,00;28,00;57,00;3,00;33,00;21,00;6,00;11,00;5,00;11,00;3,00;1,00
2020-01-19;58,00;448,18;369,09;406,00;273,43;16,57;140,86;107,71;201,74;116,00;108,43;121,04;224,27;224,27;73,47;11,60;100,18;453,45;26,36;31,64;22,00;58,00;38,00;45,00;30,00;64,00;6,00;32,00;29,00;9,00;5,00;4,00;13,00;2,00;0,00
2020-01-26;51,00;331,50;306,00;331,50;255,00;7,29;160,29;102,00;193,80;119,85;114,75;127,50;200,08;184,38;62,77;7,85;85,00;470,33;17,00;34,00;17,00;44,00;24,00;40,00;21,00;71,00;9,00;17,00;21,00;6,00;6,00;2,00;12,00;5,00;4,00
2020-02-02;64,00;344,62;334,77;305,23;264,00;16,00;192,00;104,00;192,00;130,56;92,16;168,96;240,00;220,00;68,00;12,00;85,33;442,67;16,00;42,67;14,00;44,00;40,00;43,00;27,00;68,00;9,00;31,00;18,00;8,00;10,00;4,00;8,00;7,00;2,00
2020-02-09;58,00;411,27;358,55;348,00;273,43;16,57;198,86;116,00;191,65;136,17;110,96;131,13;204,93;189,47;54,13;15,47;89,64;522,00;26,36;52,73;19,00;44,00;37,00;54,00;35,00;75,00;7,00;39,00;17,00;7,00;9,00;5,00;17,00;2,00;0,00
2020-02-16;77,00;374,73;297,73;405,53;300,30;7,70;184,80;100,10;161,70;115,50;110,37;148,87;226,95;231,00;64,84;12,16;77,00;473,00;16,50;44,00;22,00;50,00;37,00;50,00;23,00;67,00;8,00;26,00;12,00;4,00;9,00;3,00;17,00;2,00;1,00
2020-02-23;49,00;347,90;254,80;347,90;269,50;4,08;187,83;98,00;152,16;105,74;134,11;128,95;200,08;404,25;57,17;12,25;81,67;386,56;16,33;27,22;16,00;52,00;43,00;44,00;27,00;61,00;6,00;25,00;11,00;9,00;7,00;7,00;15,00;1,00;2,00
2020-03-01;38,00;323,00;237,50;285,00;243,20;7,60;144,40;76,00;139,33;114,00;83,60;121,60;159,60;197,60;38,00;7,60;54,29;401,71;16,29;32,57;13,00;35,00;32,00;39,00;19,00;50,00;7,00;24,00;10,00;12,00;8,00;2,00;5,00;2,00;2,00
2020-03-08;50,00;270,00;205,00;295,00;233,33;16,67;241,67;75,00;213,16;102,63;110,53;115,79;176,92;203,85;42,31;3,85;61,11;383,33;22,22;38,89;14,00;43,00;20,00;40,00;18,00;76,00;14,00;17,00;12,00;5,00;4,00;4,00;5,00;0,00;2,00
2020-03-15;27,00;199,80;135,00;124,20;144,00;9,00;153,00;63,00;62,10;43,20;51,30;75,60;77,14;335,57;27,00;11,57;43,20;216,00;16,20;32,40;17,00;40,00;19,00;19,00;8,00;67,00;5,00;19,00;14,00;9,00;7,00;0,00;3,00;0,00;0,00
2020-03-22;11,00;115,50;60,50;99,00;132,00;5,50;132,00;33,00;44,00;55,00;44,00;57,75;40,33;124,67;14,67;3,67;33,00;121,00;5,50;16,50;4,00;26,00;9,00;9,00;7,00;9,00;4,00;13,00;5,00;2,00;3,00;0,00;0,00;1,00;0,00
2020-03-29;11,00;126,50;44,00;93,50;99,00;5,50;88,00;22,00;27,50;46,75;27,50;57,75;29,33;88,00;14,67;11,00;27,50;104,50;5,50;22,00;1,00;14,00;18,00;6,00;7,00;14,00;3,00;6,00;2,00;3,00;1,00;0,00;7,00;0,00;0,00
2020-04-05;9,00;117,00;54,00;81,00;90,00;9,00;63,00;9,00;27,00;36,00;36,00;58,50;45,00;94,50;22,50;4,50;22,50;94,50;4,50;9,00;4,00;20,00;18,00;13,00;7,00;10,00;4,00;11,00;8,00;5,00;0,00;1,00;6,00;0,00;2,00
2020-04-12;20,00;125,00;50,00;75,00;66,67;3,33;53,33;20,00;42,50;45,00;35,00;47,50;40,00;68,00;12,00;8,00;25,00;95,00;10,00;20,00;8,00;12,00;19,00;17,00;8,00;16,00;2,00;12,00;4,00;3,00;0,00;0,00;6,00;0,00;0,00
2020-04-19;13,00;86,67;39,00;73,67;52,00;3,25;45,50;19,50;39,00;39,00;28,60;44,20;34,67;82,33;17,33;4,33;39,00;123,50;13,00;19,50;5,00;18,00;22,00;11,00;10,00;10,00;1,00;7,00;6,00;5,00;3,00;0,00;4,00;0,00;0,00
2020-04-26;6,00;102,00;48,00;78,00;60,00;3,00;48,00;12,00;51,00;36,00;39,00;66,00;24,00;57,00;12,00;1,50;48,00;108,00;3,00;18,00;3,00;15,00;13,00;14,00;6,00;11,00;5,00;11,00;6,00;4,00;0,00;1,00;8,00;1,00;0,00
2020-05-03;14,00;88,67;42,00;79,33;77,00;3,50;63,00;28,00;30,33;42,00;35,00;51,33;38,50;70,00;17,50;3,50;32,67;84,00;4,67;9,33;4,00;14,00;17,00;7,00;11,00;13,00;3,00;9,00;4,00;3,00;1,00;1,00;5,00;1,00;0,00
2020-05-10;11,00;110,00;60,50;88,00;110,00;5,50;66,00;44,00;101,75;41,25;35,75;63,25;33,00;62,33;18,33;7,33;33,00;132,00;2,75;16,50;8,00;22,00;20,00;12,00;6,00;13,00;7,00;10,00;4,00;4,00;3,00;0,00;7,00;0,00;1,00
2020-05-17;18,00;103,50;54,00;76,50;99,00;9,00;81,00;18,00;46,29;38,57;43,71;61,71;28,80;75,60;18,00;3,60;48,00;126,00;12,00;12,00;6,00;16,00;25,00;27,00;9,00;15,00;2,00;15,00;5,00;3,00;4,00;1,00;5,00;0,00;0,00
2020-05-24;15,00;130,00;50,00;105,00;75,00;7,50;45,00;37,50;57,50;40,00;42,50;57,50;30,00;67,50;18,75;3,75;40,00;100,00;10,00;15,00;13,00;11,00;29,00;16,00;9,00;12,00;2,00;9,00;4,00;3,00;6,00;4,00;3,00;4,00;2,00
2020-05-31;19,00;114,00;76,00;95,00;114,00;4,75;85,50;47,50;49,88;59,38;35,63;59,38;49,40;76,00;19,00;3,80;33,25;104,50;9,50;14,25;10,00;22,00;18,00;12,00;8,00;14,00;4,00;11,00;9,00;4,00;2,00;4,00;12,00;0,00;1,00
2020-06-07;23,00;105,80;69,00;110,40;99,67;3,83;53,67;30,67;30,67;48,56;38,33;79,22;42,17;72,83;15,33;1,92;46,00;143,75;11,50;23,00;9,00;18,00;19,00;12,00;6,00;11,00;3,00;15,00;4,00;7,00;4,00;3,00;21,00;3,00;0,00
2020-06-14;28,00;126,00;65,33;107,33;84,00;7,00;63,00;28,00;48,36;63,64;35,64;63,64;48,00;68,00;20,00;8,00;33,60;145,60;16,80;28,00;6,00;24,00;13,00;24,00;12,00;20,00;3,00;12,00;5,00;9,00;1,00;4,00;20,00;2,00;0,00
2020-06-21;50,00;145,00;100,00;165,00;116,67;4,17;75,00;41,67;52,50;45,00;45,00;72,50;53,85;92,31;26,92;3,85;55,56;161,11;16,67;16,67;19,00;15,00;20,00;19,00;14,00;23,00;3,00;14,00;11,00;5,00;11,00;4,00;20,00;0,00;1,00
2020-06-28;39,00;185,25;107,25;160,88;117,00;3,90;62,40;31,20;80,60;52,00;54,60;88,40;70,20;93,60;27,30;7,80;66,86;183,86;16,71;22,29;16,00;13,00;14,00;22,00;20,00;26,00;9,00;20,00;12,00;10,00;9,00;5,00;11,00;1,00;1,00
2020-07-05;52,00;197,60;109,20;161,20;111,43;7,43;66,86;37,14;75,40;62,40;67,60;91,00;68,00;84,00;24,00;4,00;41,60;166,40;5,20;15,60;14,00;23,00;17,00;23,00;14,00;25,00;6,00;21,00;14,00;7,00;13,00;3,00;11,00;1,00;2,00
2020-07-12;46,00;204,44;138,00;270,89;107,33;7,67;69,00;46,00;69,00;51,11;53,67;94,56;75,27;117,09;25,09;4,18;69,00;207,00;17,25;17,25;13,00;29,00;17,00;17,00;18,00;22,00;4,00;28,00;7,00;7,00;18,00;2,00;16,00;2,00;3,00
2020-07-19;60,00;240,00;135,00;255,00;127,50;7,50;67,50;45,00;77,50;62,50;62,50;120,00;60,00;104,00;36,00;8,00;70,91;207,27;10,91;21,82;17,00;22,00;11,00;25,00;21,00;17,00;9,00;14,00;15,00;9,00;16,00;9,00;15,00;2,00;3,00
2020-07-26;51,00;198,90;122,40;137,70;116,57;7,29;72,86;29,14;66,30;66,30;63,75;109,65;62,77;121,62;27,46;11,77;73,67;226,67;17,00;28,33;16,00;25,00;31,00;25,00;19,00;26,00;7,00;19,00;11,00;5,00;10,00;1,00;13,00;2,00;1,00
2020-08-02;54,00;196,36;142,36;93,27;108,00;15,43;77,14;30,86;66,86;69,43;54,00;90,00;42,43;100,29;27,00;7,71;64,80;205,20;5,40;27,00;19,00;25,00;19,00;26,00;24,00;20,00;5,00;24,00;9,00;9,00;5,00;5,00;13,00;5,00;3,00
2020-08-09;51,00;168,30;127,50;107,10;131,14;7,29;51,00;36,43;104,55;51,00;68,85;140,25;43,15;117,69;23,54;11,77;79,33;192,67;17,00;34,00;22,00;30,00;26,00;35,00;19,00;22,00;9,00;21,00;9,00;5,00;11,00;6,00;18,00;4,00;3,00
2020-08-16;24,00;115,20;100,80;115,20;136,00;8,00;80,00;72,00;85,33;58,67;74,67;130,67;84,00;104,00;32,00;12,00;78,00;228,00;12,00;30,00;12,00;25,00;18,00;24,00;11,00;25,00;7,00;19,00;11,00;10,00;3,00;1,00;9,00;0,00;0,00
2020-08-23;30,00;115,00;120,00;95,00;127,50;3,75;60,00;75,00;77,50;55,00;72,50;120,00;55,71;141,43;25,71;12,86;78,00;210,00;6,00;30,00;13,00;23,00;30,00;19,00;18,00;23,00;4,00;19,00;12,00;7,00;7,00;5,00;7,00;4,00;0,00
2020-08-30;32,00;138,67;101,33;122,67;152,00;8,00;72,00;56,00;71,38;51,69;76,31;113,23;60,00;120,00;20,00;8,00;58,67;197,33;5,33;32,00;9,00;35,00;21,00;30,00;7,00;16,00;5,00;14,00;8,00;4,00;6,00;4,00;13,00;3,00;0,00
2020-09-06;18,00;121,50;85,50;81,00;135,00;9,00;81,00;54,00;64,29;66,86;61,71;105,43;54,00;112,50;22,50;4,50;60,00;228,00;6,00;18,00;10,00;32,00;13,00;25,00;6,00;12,00;3,00;25,00;6,00;8,00;7,00;0,00;7,00;2,00;0,00
2020-09-13;15,00;100,00;95,00;100,00;127,50;3,75;67,50;37,50;42,50;77,50;60,00;97,50;30,00;101,25;18,75;3,75;60,00;180,00;10,00;20,00;7,00;31,00;32,00;22,00;11,00;14,00;3,00;13,00;6,00;9,00;3,00;2,00;5,00;2,00;0,00
2020-09-20;17,00;136,00;85,00;96,33;136,00;4,25;85,00;25,50;38,86;72,86;55,86;106,86;42,50;102,00;21,25;8,50;45,33;147,33;17,00;22,67;7,00;25,00;25,00;27,00;5,00;15,00;5,00;14,00;6,00;7,00;1,00;1,00;6,00;6,00;1,00
2020-09-27;13,00;91,00;82,33;86,67;104,00;6,50;65,00;19,50;46,80;65,00;59,80;119,60;39,00;112,67;26,00;13,00;78,00;156,00;13,00;45,50;6,00;26,00;20,00;17,00;11,00;19,00;4,00;16,00;5,00;7,00;3,00;1,00;11,00;1,00;0,00
