Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;52,00;24,00;34,00;27,00;1,00;26,00;24,00;0,00;17,00;17,00;14,00;2,00;2,00;2,00;24,00;3,00;1,00;14,00;6,00;2,00;13,00;9,00;13,00;0,00;0,00;19,00;16,00;8,00;11,00;6,00;11,00;0,50;15,00;0,00;0,00;5,00;0,00;0,50;1,00;20,00;8,00;2,00;9,00;9,00
2019-01-13;42,00;24,00;38,00;24,00;0,50;31,00;25,00;0,00;15,00;13,00;10,00;3,00;1,00;0,00;28,00;0,50;0,00;17,00;10,00;0,50;20,00;7,00;12,00;0,00;0,00;14,00;12,00;9,00;10,00;12,00;9,00;1,00;12,00;0,00;0,00;6,00;0,00;2,00;0,50;17,00;10,00;3,00;8,00;9,00
2019-01-20;48,00;31,00;44,00;23,00;1,00;23,00;22,00;0,00;13,00;16,00;14,00;2,00;3,00;1,00;23,00;3,00;0,50;14,00;7,00;1,00;19,00;7,00;25,00;1,00;0,00;15,00;13,00;6,00;12,00;9,00;11,00;2,00;13,00;0,50;0,00;7,00;0,00;0,50;0,00;33,00;17,00;3,00;9,00;14,00
2019-01-27;59,00;26,00;38,00;35,00;1,00;31,00;30,00;1,00;20,00;18,00;18,00;1,00;1,00;0,50;30,00;2,00;0,50;12,00;7,00;2,00;16,00;13,00;14,00;0,00;0,00;19,00;11,00;6,00;16,00;13,00;11,00;0,50;7,00;0,50;0,00;5,00;0,00;0,00;0,50;27,00;16,00;2,00;11,00;9,00
2019-02-03;62,00;19,00;49,00;33,00;1,00;29,00;35,00;0,50;19,00;14,00;13,00;1,00;4,00;0,00;23,00;2,00;0,50;19,00;9,00;1,00;16,00;13,00;18,00;0,50;0,00;19,00;8,00;7,00;9,00;9,00;12,00;0,50;6,00;0,50;0,00;7,00;0,00;1,00;0,00;30,00;13,00;3,00;5,00;8,00
2019-02-10;51,00;26,00;38,00;26,00;2,00;23,00;26,00;0,00;17,00;14,00;11,00;1,00;3,00;0,00;31,00;2,00;0,50;14,00;9,00;1,00;23,00;10,00;13,00;0,50;0,00;26,00;14,00;4,00;17,00;9,00;14,00;1,00;4,00;0,00;0,00;7,00;0,00;0,00;0,50;19,00;17,00;3,00;10,00;9,00
2019-02-17;54,00;20,00;39,00;33,00;1,00;23,00;31,00;0,50;20,00;18,00;13,00;3,00;3,00;0,00;20,00;1,00;0,50;14,00;12,00;3,00;20,00;10,00;21,00;0,50;0,50;33,00;11,00;8,00;15,00;10,00;16,00;0,50;4,00;0,00;0,50;6,00;0,00;0,50;0,00;25,00;13,00;3,00;8,00;6,00
2019-02-24;46,00;23,00;27,00;26,00;0,50;25,00;30,00;0,50;33,00;15,00;14,00;0,00;3,00;0,00;28,00;6,00;0,00;13,00;10,00;1,00;12,00;9,00;16,00;0,50;0,00;17,00;15,00;7,00;16,00;12,00;14,00;0,00;6,00;0,00;0,00;9,00;0,50;0,50;0,00;21,00;13,00;1,00;7,00;5,00
2019-03-03;52,00;20,00;34,00;28,00;1,00;25,00;25,00;0,50;17,00;14,00;12,00;1,00;3,00;0,00;24,00;3,00;0,00;14,00;5,00;2,00;12,00;8,00;12,00;0,00;0,00;14,00;11,00;2,00;12,00;11,00;9,00;0,50;5,00;1,00;0,00;2,00;0,00;1,00;0,00;24,00;8,00;1,00;6,00;9,00
2019-03-10;50,00;26,00;34,00;23,00;0,50;25,00;27,00;0,00;17,00;15,00;12,00;0,00;2,00;0,00;21,00;4,00;0,00;13,00;9,00;0,50;11,00;5,00;15,00;0,00;0,00;18,00;9,00;4,00;13,00;8,00;9,00;0,50;3,00;0,00;0,00;6,00;0,00;1,00;0,50;10,00;8,00;2,00;6,00;5,00
2019-03-17;42,00;19,00;30,00;14,00;0,50;23,00;15,00;0,00;10,00;10,00;8,00;0,00;5,00;0,00;14,00;2,00;0,00;12,00;3,00;1,00;10,00;4,00;12,00;0,00;0,00;6,00;6,00;3,00;8,00;6,00;7,00;0,00;2,00;0,00;0,00;3,00;0,00;0,50;0,00;11,00;6,00;1,00;6,00;4,00
2019-03-24;35,00;17,00;21,00;19,00;0,50;18,00;16,00;0,50;11,00;7,00;4,00;0,50;2,00;0,50;9,00;2,00;0,00;7,00;2,00;1,00;5,00;2,00;8,00;0,00;0,00;7,00;7,00;4,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;4,00;0,00;1,00;0,00;6,00;4,00;1,00;1,00;1,00
2019-03-31;47,00;16,00;16,00;11,00;0,50;18,00;16,00;0,50;8,00;6,00;4,00;0,50;3,00;0,00;9,00;1,00;0,00;8,00;4,00;2,00;7,00;3,00;6,00;0,50;0,00;6,00;8,00;2,00;5,00;7,00;4,00;0,00;9,00;1,00;0,00;0,00;0,00;0,00;0,00;6,00;5,00;0,50;4,00;3,00
2019-04-07;31,00;16,00;13,00;15,00;2,00;21,00;12,00;0,00;11,00;4,00;4,00;0,50;3,00;0,00;8,00;2,00;0,00;7,00;3,00;0,50;4,00;5,00;4,00;0,00;0,00;7,00;7,00;1,00;7,00;6,00;4,00;0,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;6,00;1,00;0,00;3,00;2,00
2019-04-14;44,00;12,00;9,00;10,00;0,00;24,00;13,00;0,50;4,00;4,00;3,00;0,00;4,00;0,00;9,00;0,50;0,00;9,00;3,00;2,00;5,00;2,00;6,00;0,00;0,00;4,00;4,00;2,00;3,00;4,00;4,00;0,00;2,00;0,50;0,00;1,00;0,00;0,00;0,50;5,00;1,00;0,50;2,00;1,00
2019-04-21;46,00;14,00;7,00;11,00;1,00;12,00;6,00;1,00;2,00;3,00;3,00;0,00;4,00;0,00;8,00;2,00;0,00;4,00;2,00;1,00;2,00;0,00;2,00;0,00;0,00;2,00;4,00;0,50;1,00;3,00;2,00;0,50;4,00;0,00;0,00;1,00;0,00;0,50;0,50;5,00;1,00;0,00;0,00;2,00
2019-04-28;32,00;10,00;4,00;2,00;0,00;9,00;5,00;0,00;2,00;2,00;0,50;1,00;4,00;0,00;6,00;0,50;0,00;3,00;1,00;1,00;3,00;2,00;3,00;0,00;0,00;2,00;1,00;2,00;3,00;3,00;2,00;0,00;0,50;0,00;0,00;1,00;0,00;1,00;0,00;5,00;1,00;0,00;0,50;0,50
2019-05-05;27,00;2,00;5,00;4,00;0,00;6,00;3,00;0,00;3,00;2,00;3,00;0,00;0,50;0,00;7,00;1,00;0,50;3,00;3,00;0,50;5,00;1,00;1,00;0,50;0,00;3,00;4,00;2,00;2,00;1,00;2,00;0,50;3,00;0,00;0,00;1,00;0,00;0,00;0,00;4,00;1,00;1,00;0,00;0,50
2019-05-12;21,00;2,00;2,00;2,00;1,00;6,00;1,00;0,00;2,00;0,50;1,00;1,00;2,00;0,00;2,00;2,00;0,00;5,00;2,00;0,00;3,00;0,00;3,00;0,00;0,00;2,00;3,00;1,00;4,00;0,00;2,00;0,50;1,00;0,00;0,00;0,50;0,00;0,00;0,50;9,00;0,50;0,50;1,00;0,50
2019-05-19;20,00;1,00;6,00;5,00;0,50;5,00;3,00;0,00;2,00;2,00;0,50;0,50;2,00;0,50;3,00;1,00;0,00;4,00;1,00;0,50;3,00;1,00;2,00;0,00;0,00;2,00;6,00;1,00;1,00;1,00;3,00;0,50;2,00;0,00;0,00;2,00;0,00;0,00;1,00;4,00;0,50;0,00;1,00;0,00
2019-05-26;31,00;1,00;3,00;3,00;0,50;6,00;3,00;0,50;2,00;2,00;1,00;0,00;1,00;0,50;5,00;2,00;0,00;5,00;3,00;0,50;1,00;1,00;1,00;0,00;0,00;0,50;5,00;0,50;2,00;0,50;2,00;0,00;1,00;0,50;0,00;0,50;0,50;0,00;0,00;6,00;3,00;0,00;0,50;0,50
2019-06-02;32,00;2,00;6,00;3,00;0,00;7,00;2,00;0,00;1,00;1,00;1,00;0,50;2,00;0,50;7,00;1,00;0,50;5,00;2,00;0,00;2,00;0,50;3,00;0,50;0,00;0,50;7,00;3,00;1,00;1,00;2,00;0,50;1,00;0,00;0,00;1,00;0,00;0,00;0,50;5,00;0,50;0,00;0,00;1,00
2019-06-09;36,00;4,00;4,00;2,00;0,50;6,00;3,00;0,00;4,00;2,00;2,00;0,50;2,00;0,50;6,00;1,00;0,00;6,00;2,00;0,50;3,00;1,00;1,00;0,00;0,00;5,00;15,00;3,00;2,00;2,00;2,00;0,50;2,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;2,00;0,00;0,00;0,50
2019-06-16;39,00;2,00;8,00;6,00;0,00;6,00;3,00;0,00;3,00;1,00;1,00;0,00;2,00;0,00;7,00;2,00;1,00;9,00;3,00;0,00;6,00;0,00;3,00;0,00;0,00;5,00;10,00;1,00;2,00;1,00;5,00;1,00;2,00;0,50;0,00;0,50;0,00;0,00;0,00;5,00;3,00;0,50;1,00;0,50
2019-06-23;45,00;3,00;6,00;9,00;0,00;8,00;6,00;1,00;2,00;1,00;0,50;0,00;2,00;0,00;8,00;1,00;0,50;5,00;4,00;1,00;6,00;1,00;2,00;0,00;0,00;3,00;8,00;3,00;3,00;0,50;3,00;0,00;3,00;0,00;0,00;3,00;0,50;0,00;0,00;8,00;2,00;1,00;0,50;0,50
2019-06-30;39,00;5,00;11,00;8,00;0,50;10,00;5,00;0,00;4,00;5,00;1,00;0,00;4,00;0,00;6,00;3,00;0,50;14,00;5,00;1,00;6,00;1,00;3,00;0,00;0,00;5,00;8,00;1,00;3,00;1,00;5,00;1,00;3,00;0,00;0,00;3,00;0,00;1,00;0,00;10,00;2,00;0,00;2,00;0,50
2019-07-07;54,00;6,00;10,00;11,00;0,50;15,00;9,00;0,00;4,00;3,00;3,00;0,50;1,00;0,50;14,00;4,00;0,50;24,00;3,00;0,50;13,00;4,00;4,00;0,50;0,00;4,00;8,00;2,00;4,00;2,00;4,00;0,50;3,00;0,00;0,00;2,00;0,00;0,50;1,00;14,00;3,00;0,50;2,00;0,00
2019-07-14;55,00;7,00;13,00;11,00;0,00;16,00;8,00;0,50;6,00;6,00;4,00;0,50;1,00;0,00;10,00;1,00;0,50;10,00;4,00;0,00;9,00;2,00;5,00;0,50;0,50;7,00;11,00;3,00;5,00;3,00;7,00;0,00;3,00;0,00;0,00;7,00;0,00;1,00;0,00;10,00;5,00;2,00;2,00;2,00
2019-07-21;66,00;16,00;16,00;13,00;0,00;28,00;7,00;0,50;10,00;5,00;3,00;1,00;5,00;0,50;17,00;1,00;0,50;8,00;4,00;2,00;6,00;4,00;2,00;0,00;0,00;8,00;7,00;10,00;4,00;4,00;7,00;0,00;4,00;0,00;0,00;3,00;0,00;0,50;2,00;14,00;7,00;0,50;1,00;2,00
2019-07-28;63,00;6,00;10,00;11,00;0,50;19,00;11,00;0,00;6,00;5,00;6,00;1,00;4,00;0,00;19,00;2,00;2,00;15,00;5,00;1,00;8,00;5,00;7,00;1,00;0,00;8,00;12,00;4,00;5,00;3,00;10,00;2,00;4,00;0,50;0,00;4,00;0,00;0,50;0,00;11,00;4,00;1,00;0,50;1,00
2019-08-04;68,00;7,00;17,00;13,00;0,50;19,00;11,00;0,00;9,00;11,00;5,00;1,00;5,00;0,00;18,00;1,00;0,00;17,00;7,00;1,00;15,00;5,00;7,00;0,00;0,00;12,00;13,00;5,00;6,00;4,00;7,00;0,00;6,00;0,00;0,00;6,00;0,00;1,00;0,00;13,00;11,00;1,00;4,00;0,50
