Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-09-22;40,00;10,00;22,00;7,00;9,00;5,00
2019-09-29;44,00;7,00;22,00;8,00;10,00;3,00
2019-10-06;39,00;10,00;25,00;16,00;7,00;4,00
2019-10-13;42,00;11,00;20,00;9,00;9,00;3,00
2019-10-20;54,00;31,00;23,00;10,00;11,00;5,00
2019-10-27;44,00;12,00;26,00;15,00;8,00;4,00
2019-11-03;43,00;7,00;28,00;7,00;9,00;4,00
2019-11-10;42,00;9,00;24,00;8,00;7,00;6,00
2019-11-17;39,00;11,00;25,00;7,00;7,00;4,00
2019-11-24;42,00;7,00;19,00;5,00;8,00;4,00
2019-12-01;34,00;10,00;23,00;9,00;7,00;6,00
2019-12-08;35,00;18,00;21,00;6,00;6,00;2,00
2019-12-15;33,00;9,00;21,00;10,00;9,00;4,00
2019-12-22;45,00;6,00;37,00;12,00;18,00;4,00
2019-12-29;48,00;6,00;33,00;12,00;15,00;4,00
2020-01-05;51,00;7,00;30,00;13,00;12,00;4,00
2020-01-12;44,00;8,00;34,00;14,00;12,00;4,00
2020-01-19;47,00;9,00;31,00;9,00;11,00;4,00
2020-01-26;45,00;8,00;39,00;12,00;11,00;5,00
2020-02-02;44,00;7,00;35,00;9,00;8,00;3,00
2020-02-09;39,00;8,00;30,00;12,00;11,00;3,00
2020-02-16;43,00;5,00;29,00;11,00;10,00;5,00
2020-02-23;39,00;9,00;26,00;11,00;11,00;4,00
2020-03-01;41,00;9,00;26,00;11,00;9,00;5,00
2020-03-08;43,00;9,00;32,00;10,00;6,00;5,00
2020-03-15;41,00;7,00;22,00;9,00;3,00;3,00
2020-03-22;34,00;10,00;18,00;7,00;4,00;3,00
2020-03-29;34,00;9,00;15,00;15,00;3,00;3,00
2020-04-05;28,00;8,00;12,00;7,00;2,00;2,00
2020-04-12;31,00;8,00;12,00;6,00;5,00;2,00
2020-04-19;30,00;9,00;12,00;4,00;3,00;2,00
2020-04-26;34,00;7,00;12,00;4,00;3,00;2,00
2020-05-03;27,00;25,00;11,00;4,00;4,00;3,00
2020-05-10;30,00;18,00;10,00;4,00;3,00;2,00
2020-05-17;30,00;11,00;10,00;4,00;2,00;3,00
2020-05-24;29,00;14,00;11,00;3,00;2,00;2,00
2020-05-31;28,00;7,00;14,00;3,00;3,00;2,00
2020-06-07;32,00;8,00;12,00;3,00;4,00;2,00
2020-06-14;36,00;9,00;13,00;5,00;3,00;2,00
2020-06-21;37,00;10,00;11,00;5,00;3,00;3,00
2020-06-28;34,00;10,00;10,00;4,00;3,00;4,00
2020-07-05;40,00;12,00;9,00;5,00;5,00;2,00
2020-07-12;35,00;11,00;8,00;5,00;3,00;2,00
2020-07-19;39,00;8,00;9,00;7,00;2,00;3,00
2020-07-26;36,00;7,00;11,00;7,00;2,00;2,00
2020-08-02;38,00;9,00;24,00;6,00;3,00;2,00
2020-08-09;36,00;8,00;51,00;5,00;4,00;2,00
2020-08-16;41,00;9,00;23,00;5,00;11,00;3,00
2020-08-23;44,00;8,00;10,00;6,00;4,00;2,00
2020-08-30;39,00;8,00;19,00;5,00;3,00;2,00
2020-09-06;39,00;9,00;10,00;5,00;3,00;4,00
2020-09-13;36,00;6,00;9,00;3,00;3,00;3,00
2020-09-20;40,00;9,00;10,00;4,00;4,00;2,00
2020-09-27;36,00;9,00;9,00;5,00;3,00;2,00
2020-10-04;39,00;6,00;9,00;3,00;3,00;3,00
2020-10-11;41,00;6,00;10,00;3,00;3,00;3,00
2020-10-18;42,00;7,00;8,00;6,00;4,00;3,00
2020-10-25;41,00;11,00;6,00;2,00;2,00;3,00
2020-11-01;29,00;7,00;7,00;3,00;3,00;1,00
2020-11-08;37,00;7,00;10,00;3,00;2,00;3,00
2020-11-15;35,00;7,00;8,00;3,00;4,00;2,00
2020-11-22;36,00;10,00;9,00;4,00;6,00;2,00
2020-11-29;34,00;7,00;7,00;4,00;4,00;3,00
2020-12-06;41,00;10,00;10,00;3,00;5,00;3,00
2020-12-13;54,00;16,00;10,00;4,00;7,00;2,00
2020-12-20;48,00;8,00;11,00;5,00;11,00;1,00
2020-12-27;56,00;7,00;10,00;7,00;11,00;4,00
2021-01-03;59,00;10,00;9,00;5,00;11,00;3,00
2021-01-10;100,00;10,00;13,00;6,00;13,00;3,00
2021-01-17;62,00;9,00;15,00;6,00;10,00;3,00
2021-01-24;48,00;13,00;13,00;6,00;8,00;2,00
2021-01-31;41,00;21,00;9,00;5,00;6,00;2,00
2021-02-07;39,00;10,00;9,00;5,00;4,00;2,00
2021-02-14;38,00;8,00;10,00;3,00;6,00;2,00
2021-02-21;39,00;15,00;9,00;5,00;6,00;2,00
2021-02-28;44,00;10,00;9,00;5,00;4,00;2,00
2021-03-07;37,00;9,00;10,00;5,00;51,00;2,00
2021-03-14;31,00;9,00;8,00;7,00;6,00;2,00
2021-03-21;37,00;9,00;8,00;5,00;17,00;2,00
2021-03-28;29,00;9,00;10,00;4,00;7,00;3,00
2021-04-04;33,00;8,00;7,00;8,00;5,00;2,00
2021-04-11;32,00;9,00;8,00;6,00;3,00;1,00
2021-04-18;39,00;9,00;8,00;7,00;6,00;2,00
2021-04-25;29,00;8,00;10,00;5,00;5,00;3,00
2021-05-02;36,00;8,00;8,00;15,00;6,00;2,00
2021-05-09;38,00;7,00;10,00;29,00;14,00;1,00
2021-05-16;39,00;9,00;9,00;12,00;7,00;3,00
2021-05-23;43,00;8,00;11,00;8,00;10,00;3,00
2021-05-30;38,00;7,00;13,00;18,00;8,00;3,00
2021-06-06;39,00;9,00;12,00;10,00;7,00;3,00
2021-06-13;36,00;8,00;14,00;8,00;10,00;2,00
2021-06-20;39,00;10,00;15,00;10,00;10,00;3,00
2021-06-27;44,00;8,00;11,00;6,00;7,00;2,00
2021-07-04;39,00;8,00;8,00;6,00;8,00;2,00
2021-07-11;57,00;13,00;8,00;16,00;7,00;2,00
2021-07-18;41,00;9,00;10,00;8,00;17,00;3,00
2021-07-25;68,00;8,00;14,00;8,00;12,00;3,00
2021-08-01;48,00;8,00;14,00;6,00;13,00;2,00
2021-08-08;48,00;11,00;13,00;8,00;12,00;3,00
2021-08-15;44,00;8,00;16,00;10,00;13,00;3,00
2021-08-22;42,00;9,00;20,00;9,00;14,00;2,00
2021-08-29;46,00;8,00;12,00;10,00;15,00;2,00
2021-09-05;39,00;9,00;13,00;7,00;11,00;3,00
2021-09-12;42,00;10,00;17,00;10,00;9,00;3,00
2021-09-19;41,00;9,00;17,00;7,00;12,00;3,00
2021-09-26;41,00;9,00;21,00;7,00;12,00;3,00
2021-10-03;47,00;8,00;22,00;7,00;10,00;2,00
2021-10-10;44,00;10,00;22,00;10,00;13,00;3,00
2021-10-17;51,00;6,00;23,00;11,00;12,00;5,00
2021-10-24;50,00;9,00;25,00;8,00;17,00;4,00
