Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-08-11;100,00;431,58;57,89;15,79;47,37;34,00;46,00;20,00;38,00;15,00;10,00;16,00;12,00;12,16;21,62;5,41;64,86;8,00;11,00;83,00;10,00;103,33;2,22;3,33;3,33;66,00;16,00;39,00;2,00;51,85;56,79;50,62;13,58;13,00;12,00;12,00
2019-08-18;90,00;397,06;47,65;15,88;37,06;30,00;42,00;16,00;26,00;14,00;7,00;14,00;13,00;9,55;19,09;5,45;77,73;12,00;11,00;84,00;21,00;83,33;3,33;3,33;2,22;61,00;15,00;33,00;2,00;46,22;46,22;41,35;13,38;12,00;10,00;12,00
2019-08-25;83,00;373,50;41,50;15,56;31,13;24,00;47,00;19,00;30,00;12,00;7,00;10,00;10,00;10,89;14,97;4,08;72,11;7,00;9,00;85,00;24,00;75,15;3,36;2,24;1,12;57,00;15,00;37,00;2,00;45,84;35,93;39,64;9,91;9,00;11,00;9,00
2019-09-01;77,00;359,33;51,33;10,27;30,80;26,00;41,00;17,00;26,00;11,00;9,00;11,00;13,00;9,63;15,13;4,13;61,88;8,00;11,00;85,00;6,00;65,84;2,23;2,23;1,12;49,00;13,00;33,00;2,00;42,78;35,44;35,44;8,56;8,00;13,00;7,00
2019-09-08;70,00;370,00;50,00;15,00;25,00;28,00;43,00;18,00;27,00;12,00;8,00;14,00;12,00;9,42;16,15;5,38;61,92;6,00;10,00;85,00;6,00;64,44;3,33;3,33;3,33;51,00;12,00;37,00;3,00;46,67;29,47;38,07;9,82;7,00;10,00;8,00
2019-09-15;67,00;360,77;46,38;15,46;25,77;30,00;37,00;23,00;25,00;15,00;8,00;14,00;13,00;10,94;16,41;4,10;61,53;5,00;10,00;82,00;6,00;65,88;3,35;2,23;1,12;52,00;10,00;30,00;2,00;46,29;32,89;42,64;9,75;10,00;11,00;7,00
2019-09-22;61,00;340,58;55,92;15,25;25,42;25,00;35,00;18,00;21,00;14,00;9,00;12,00;16,00;12,20;17,62;5,42;58,29;5,00;11,00;79,00;4,00;65,44;4,44;3,33;2,22;50,00;12,00;32,00;3,00;43,92;28,06;35,38;8,54;9,00;21,00;7,00
2019-09-29;56,00;346,18;56,00;15,27;20,36;26,00;36,00;19,00;26,00;13,00;10,00;12,00;13,00;12,29;16,39;6,83;66,93;5,00;9,00;70,00;5,00;64,96;4,48;3,36;3,36;52,00;13,00;34,00;2,00;41,07;32,36;37,33;7,47;7,00;10,00;8,00
2019-10-06;58,00;353,27;58,00;15,82;26,36;27,00;36,00;19,00;27,00;15,00;8,00;12,00;13,00;10,79;17,53;5,40;63,40;5,00;8,00;83,00;5,00;58,00;4,46;1,12;1,12;49,00;15,00;31,00;2,00;43,19;23,45;38,26;7,40;6,00;7,00;10,00
2019-10-13;64,00;378,67;53,33;16,00;32,00;26,00;38,00;22,00;21,00;11,00;9,00;12,00;12,00;10,89;14,98;5,45;70,81;5,00;11,00;82,00;7,00;58,39;1,12;2,25;2,25;44,00;15,00;28,00;2,00;45,54;30,77;40,62;9,85;7,00;10,00;7,00
2019-10-20;61,00;386,33;61,00;15,25;25,42;27,00;41,00;20,00;26,00;17,00;9,00;13,00;12,00;10,84;16,27;5,42;69,13;7,00;13,00;87,00;9,00;65,44;4,44;2,22;1,11;57,00;13,00;33,00;2,00;45,14;35,38;39,04;10,98;6,00;14,00;7,00
2019-10-27;55,00;407,00;66,00;16,50;22,00;25,00;34,00;19,00;26,00;15,00;9,00;10,00;12,00;12,38;15,13;8,25;61,88;4,00;9,00;84,00;6,00;62,86;3,37;3,37;4,49;55,00;12,00;33,00;2,00;37,89;31,78;40,33;8,56;7,00;11,00;6,00
2019-11-03;52,00;348,40;57,20;15,60;20,80;28,00;33,00;17,00;23,00;15,00;15,00;15,00;12,00;10,95;13,68;5,47;64,32;5,00;8,00;77,00;5,00;53,11;3,32;2,21;2,21;48,00;14,00;33,00;2,00;38,38;32,19;39,62;7,43;4,00;12,00;7,00
2019-11-10;50,00;355,56;100,00;16,67;44,44;26,00;32,00;15,00;19,00;15,00;10,00;9,00;11,00;11,11;18,06;5,56;65,28;5,00;7,00;84,00;5,00;48,86;2,27;2,27;1,14;44,00;14,00;37,00;1,00;41,25;27,50;30,00;6,25;6,00;10,00;6,00
2019-11-17;52,00;327,60;57,20;10,40;20,80;20,00;37,00;17,00;19,00;14,00;10,00;11,00;9,00;10,95;12,32;4,11;67,05;5,00;9,00;75,00;7,00;50,89;3,32;2,21;2,21;38,00;13,00;25,00;1,00;33,86;25,40;32,65;6,05;5,00;9,00;7,00
2019-11-24;48,00;309,33;64,00;10,67;16,00;24,00;35,00;19,00;16,00;12,00;8,00;10,00;11,00;10,97;10,97;5,49;67,20;5,00;6,00;69,00;4,00;52,47;3,35;1,12;2,23;43,00;10,00;31,00;2,00;35,69;25,85;34,46;6,15;4,00;7,00;6,00
2019-12-01;57,00;321,27;46,64;15,55;41,45;17,00;35,00;16,00;17,00;11,00;7,00;8,00;8,00;13,57;9,50;5,43;73,29;4,00;9,00;76,00;5,00;49,18;3,35;2,24;1,12;42,00;9,00;30,00;1,00;44,61;26,02;29,74;7,43;6,00;8,00;5,00
2019-12-08;49,00;326,67;43,56;10,89;27,22;21,00;42,00;16,00;16,00;12,00;4,00;11,00;10,00;9,53;12,25;4,08;69,42;3,00;8,00;66,00;3,00;53,45;3,34;1,11;2,23;41,00;12,00;32,00;2,00;40,43;33,08;31,85;6,13;5,00;10,00;6,00
2019-12-15;63,00;341,25;42,00;15,75;21,00;18,00;35,00;17,00;16,00;14,00;8,00;9,00;13,00;9,59;10,96;5,48;78,07;6,00;9,00;74,00;5,00;55,13;3,38;2,25;2,25;57,00;12,00;32,00;1,00;43,24;28,41;33,35;7,41;4,00;9,00;8,00
2019-12-22;53,00;386,90;53,00;15,90;31,80;32,00;32,00;16,00;25,00;15,00;8,00;11,00;12,00;10,87;14,95;6,79;63,87;4,00;11,00;83,00;6,00;58,64;4,51;3,38;3,38;46,00;17,00;35,00;2,00;40,67;28,35;36,98;7,40;6,00;10,00;6,00
2019-12-29;60,00;355,00;55,00;15,00;25,00;30,00;36,00;21,00;25,00;15,00;8,00;12,00;14,00;13,64;16,36;8,18;54,55;5,00;10,00;80,00;5,00;57,78;3,33;3,33;2,22;45,00;18,00;32,00;2,00;40,41;26,94;42,86;4,90;8,00;9,00;6,00
2020-01-05;53,00;328,60;53,00;15,90;21,20;29,00;39,00;18,00;28,00;13,00;6,00;10,00;15,00;13,59;16,31;5,44;57,08;5,00;11,00;75,00;5,00;70,67;2,21;2,21;1,10;46,00;17,00;30,00;1,00;43,14;22,19;36,98;6,16;6,00;8,00;7,00
2020-01-12;53,00;339,20;53,00;15,90;21,20;32,00;34,00;18,00;28,00;14,00;8,00;10,00;16,00;13,59;14,95;4,08;53,00;4,00;11,00;78,00;5,00;63,15;2,26;3,38;3,38;50,00;13,00;35,00;1,00;41,91;30,81;40,67;6,16;6,00;7,00;8,00
2020-01-19;54,00;334,80;48,60;16,20;27,00;32,00;35,00;16,00;31,00;13,00;8,00;12,00;13,00;10,80;14,85;4,05;55,35;7,00;11,00;85,00;6,00;63,92;3,31;2,20;2,20;41,00;13,00;31,00;2,00;47,86;28,23;35,59;7,36;5,00;7,00;6,00
2020-01-26;46,00;296,44;46,00;15,33;20,44;29,00;39,00;16,00;26,00;14,00;7,00;10,00;13,00;10,82;16,24;5,41;81,18;6,00;10,00;77,00;4,00;73,38;3,29;3,29;2,19;47,00;15,00;31,00;2,00;38,74;29,05;36,32;6,05;6,00;10,00;7,00
2020-02-02;56,00;325,82;50,91;15,27;25,45;33,00;37,00;18,00;31,00;18,00;7,00;11,00;16,00;12,29;16,39;4,10;58,73;5,00;7,00;85,00;5,00;60,48;3,36;2,24;2,24;39,00;14,00;26,00;3,00;52,27;29,87;39,82;7,47;5,00;9,00;8,00
2020-02-09;56,00;346,18;50,91;15,27;25,45;30,00;37,00;20,00;30,00;14,00;8,00;16,00;14,00;10,93;16,39;4,10;58,73;7,00;10,00;80,00;7,00;66,08;3,36;1,12;2,24;46,00;14,00;27,00;3,00;44,80;33,60;41,07;7,47;5,00;9,00;9,00
2020-02-16;56,00;351,27;50,91;20,36;25,45;33,00;37,00;21,00;33,00;13,00;9,00;13,00;13,00;9,56;21,85;5,46;60,10;6,00;10,00;85,00;6,00;65,88;3,29;2,20;2,20;47,00;14,00;32,00;1,00;42,61;28,00;41,39;9,74;5,00;10,00;6,00
2020-02-23;51,00;326,40;45,90;10,20;20,40;30,00;35,00;19,00;28,00;13,00;7,00;12,00;14,00;12,08;29,53;4,03;63,08;9,00;7,00;81,00;4,00;60,98;3,33;1,11;2,22;45,00;13,00;37,00;2,00;37,64;32,79;31,57;7,29;6,00;7,00;9,00
2020-03-01;45,00;280,00;35,00;10,00;20,00;20,00;33,00;18,00;21,00;9,00;6,00;4,00;9,00;9,55;10,91;2,73;53,18;6,00;8,00;68,00;3,00;49,50;4,50;0,56;2,25;35,00;13,00;29,00;1,00;30,00;25,00;31,25;7,50;5,00;8,00;8,00
2020-03-08;63,00;294,00;26,25;10,50;15,75;19,00;30,00;18,00;21,00;9,00;4,00;7,00;11,00;6,85;8,22;2,74;46,57;3,00;5,00;62,00;5,00;46,13;2,25;1,13;1,13;35,00;15,00;24,00;1,00;34,59;22,24;28,41;6,18;4,00;7,00;7,00
2020-03-15;32,00;181,33;16,00;5,33;10,67;7,00;12,00;12,00;7,00;3,00;3,00;4,00;4,00;2,67;10,67;1,33;26,67;1,00;2,00;31,00;5,00;27,59;2,21;1,10;0,55;16,00;9,00;16,00;1,00;17,23;12,31;16,00;3,69;3,00;3,00;2,00
2020-03-22;16,00;96,00;16,00;5,33;5,33;8,00;7,00;7,00;4,00;3,00;3,00;3,00;4,00;2,67;6,67;1,33;13,33;1,00;2,00;18,00;2,00;17,14;1,14;1,14;0,57;10,00;4,00;15,00;1,00;11,08;8,62;8,62;2,46;1,00;5,00;3,00
2020-03-29;14,00;79,33;14,00;2,33;4,67;8,00;6,00;3,00;6,00;2,00;3,00;2,00;4,00;2,80;5,60;0,70;18,20;1,00;2,00;13,00;1,00;12,83;1,17;1,17;0,58;9,00;2,00;14,00;1,00;10,18;7,64;7,64;2,55;1,00;4,00;1,00
2020-04-05;15,00;75,00;10,00;2,50;5,00;8,00;7,00;5,00;5,00;2,00;2,00;2,00;4,00;2,73;4,09;1,36;16,36;1,00;2,00;15,00;1,00;15,00;1,15;1,15;0,58;10,00;3,00;15,00;0,50;11,25;6,25;8,75;1,25;2,00;3,00;2,00
2020-04-12;12,00;90,00;12,00;3,00;6,00;8,00;7,00;5,00;3,00;3,00;1,00;2,00;5,00;1,33;4,00;1,33;17,33;1,00;1,00;17,00;1,00;17,45;1,09;1,09;0,55;8,00;3,00;16,00;1,00;8,40;8,40;6,00;2,40;1,00;4,00;2,00
2020-04-19;16,00;85,33;10,67;2,67;5,33;8,00;8,00;4,00;4,00;2,00;2,00;2,00;4,00;1,33;1,33;1,33;14,67;2,00;2,00;14,00;1,00;20,57;0,00;1,14;0,57;12,00;3,00;14,00;1,00;8,62;7,38;7,38;2,46;3,00;3,00;2,00
2020-04-26;16,00;85,33;10,67;2,67;5,33;6,00;9,00;2,00;4,00;3,00;2,00;2,00;3,00;1,45;4,36;1,45;18,91;1,00;3,00;19,00;1,00;17,14;1,14;1,14;0,57;11,00;3,00;16,00;0,50;9,85;7,38;8,62;2,46;2,00;4,00;2,00
2020-05-03;17,00;102,00;11,33;2,83;5,67;7,00;9,00;4,00;5,00;2,00;3,00;3,00;4,00;2,83;2,83;0,71;21,25;1,00;2,00;22,00;2,00;20,40;1,13;1,13;0,57;14,00;2,00;17,00;1,00;10,93;9,71;7,29;2,43;2,00;5,00;3,00
2020-05-10;20,00;105,00;10,00;2,50;5,00;9,00;15,00;5,00;4,00;2,00;2,00;2,00;5,00;2,67;4,00;1,33;25,33;1,00;2,00;23,00;2,00;30,00;0,56;1,11;1,11;17,00;4,00;22,00;1,00;12,50;11,25;10,00;6,25;2,00;7,00;5,00
2020-05-17;26,00;130,00;10,40;2,60;5,20;9,00;17,00;4,00;6,00;3,00;3,00;4,00;4,00;2,74;2,74;1,37;30,11;2,00;2,00;33,00;1,00;33,91;1,13;1,13;0,57;18,00;3,00;27,00;0,50;16,10;16,10;14,86;3,71;2,00;6,00;5,00
2020-05-24;29,00;149,83;9,67;2,42;4,83;8,00;17,00;5,00;5,00;3,00;3,00;5,00;3,00;2,64;3,95;0,66;32,95;2,00;3,00;36,00;1,00;37,92;0,56;0,56;0,56;24,00;4,00;25,00;1,00;19,33;15,71;19,33;4,83;4,00;7,00;6,00
2020-05-31;39,00;211,71;16,71;5,57;11,14;12,00;24,00;4,00;10,00;2,00;3,00;6,00;4,00;2,79;9,75;1,39;36,21;3,00;3,00;47,00;2,00;44,57;2,23;1,11;1,11;29,00;5,00;32,00;1,00;24,38;28,03;20,72;7,31;4,00;9,00;5,00
2020-06-07;41,00;194,75;10,25;5,13;30,75;10,00;29,00;4,00;9,00;3,00;3,00;5,00;5,00;2,73;5,47;1,37;36,90;3,00;3,00;49,00;2,00;50,97;1,11;1,11;0,55;30,00;7,00;26,00;0,50;26,09;27,33;24,85;7,45;5,00;8,00;7,00
2020-06-14;49,00;239,56;10,89;5,44;16,33;13,00;29,00;6,00;15,00;5,00;4,00;6,00;7,00;4,08;8,17;1,36;43,56;5,00;3,00;56,00;3,00;60,14;1,11;1,11;0,56;37,00;8,00;33,00;1,00;29,40;29,40;30,63;8,58;6,00;12,00;8,00
2020-06-21;51,00;229,50;15,30;5,10;15,30;10,00;30,00;7,00;19,00;4,00;4,00;7,00;7,00;4,14;5,51;1,38;46,86;4,00;3,00;59,00;2,00;68,74;1,11;1,11;1,11;43,00;11,00;33,00;1,00;32,34;32,34;26,12;9,95;7,00;7,00;10,00
2020-06-28;54,00;259,20;10,80;5,40;16,20;10,00;34,00;7,00;14,00;5,00;4,00;7,00;7,00;4,05;6,75;2,70;58,05;4,00;4,00;73,00;4,00;79,88;3,38;0,56;1,13;41,00;12,00;35,00;1,00;40,50;36,82;27,00;11,05;7,00;9,00;9,00
2020-07-05;64,00;266,67;16,00;10,67;16,00;13,00;40,00;7,00;12,00;5,00;5,00;7,00;7,00;4,09;9,53;1,36;58,55;5,00;2,00;70,00;3,00;88,70;2,25;0,56;1,12;51,00;12,00;36,00;2,00;35,69;39,38;27,08;12,31;8,00;10,00;12,00
2020-07-12;66,00;279,23;15,23;10,15;15,23;14,00;31,00;10,00;13,00;4,00;6,00;10,00;7,00;4,04;9,43;2,69;48,49;6,00;3,00;77,00;2,00;82,78;2,24;1,12;1,12;48,00;11,00;38,00;2,00;41,56;45,22;122,22;13,44;11,00;12,00;12,00
2020-07-19;69,00;265,38;15,92;10,62;15,92;11,00;34,00;6,00;10,00;4,00;5,00;8,00;7,00;2,71;8,12;1,35;50,06;6,00;4,00;70,00;3,00;82,35;1,11;0,56;1,11;51,00;11,00;38,00;2,00;35,73;40,66;64,07;9,86;10,00;10,00;12,00
2020-07-26;66,00;258,92;15,23;10,15;10,15;13,00;32,00;7,00;11,00;5,00;5,00;7,00;8,00;4,13;9,63;1,38;49,50;6,00;4,00;71,00;3,00;81,66;2,24;1,12;1,12;51,00;11,00;34,00;1,00;39,11;50,11;41,56;13,44;11,00;11,00;11,00
2020-08-02;78,00;275,60;15,60;5,20;10,40;16,00;35,00;9,00;16,00;5,00;4,00;8,00;7,00;5,47;9,58;1,37;53,37;7,00;3,00;76,00;5,00;103,63;1,11;1,11;2,23;58,00;12,00;35,00;1,00;45,81;53,24;38,38;14,86;13,00;9,00;14,00
2020-08-09;76,00;258,40;20,27;10,13;10,13;13,00;35,00;9,00;17,00;6,00;6,00;8,00;7,00;5,43;10,86;1,36;51,57;6,00;4,00;79,00;4,00;111,76;1,12;1,12;1,12;59,00;15,00;41,00;2,00;44,13;51,48;34,32;14,71;13,00;11,00;15,00
2020-08-16;72,00;252,00;15,43;5,14;15,43;10,00;34,00;5,00;18,00;5,00;5,00;7,00;6,00;5,43;8,15;1,36;46,19;6,00;3,00;67,00;3,00;92,25;2,25;1,13;1,13;52,00;12,00;37,00;0,50;37,83;47,59;34,17;13,42;12,00;10,00;11,00
2020-08-23;63,00;236,25;15,75;5,25;10,50;10,00;30,00;7,00;19,00;6,00;5,00;6,00;7,00;5,48;6,85;2,74;54,78;7,00;3,00;66,00;4,00;65,25;1,13;1,13;1,13;44,00;7,00;34,00;2,00;33,35;35,82;27,18;12,35;10,00;9,00;10,00
2020-08-30;46,00;219,78;15,33;10,22;5,11;11,00;31,00;8,00;12,00;4,00;4,00;4,00;6,00;2,71;8,12;1,35;51,41;6,00;4,00;60,00;2,00;51,61;2,24;0,56;0,56;40,00;10,00;30,00;1,00;31,08;32,32;29,84;8,70;7,00;10,00;5,00
2020-09-06;43,00;231,13;16,13;5,38;10,75;11,00;27,00;7,00;10,00;5,00;4,00;5,00;8,00;2,69;8,06;1,34;49,72;4,00;4,00;57,00;1,00;44,10;2,21;0,55;1,10;38,00;7,00;30,00;1,00;29,49;28,26;25,80;8,60;6,00;9,00;8,00
