Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2020-09-06;15,00;10,00;2,00;13,00;0,00;27,86
2020-09-13;10,00;7,00;0,00;20,00;5,00;43,00
2020-09-20;5,00;15,00;2,00;27,00;5,00;35,00
2020-09-27;12,00;32,00;0,00;22,00;2,00;21,00
2020-10-04;0,00;7,00;0,00;15,00;0,00;31,00
2020-10-11;0,00;13,00;3,00;23,00;3,00;30,00
2020-10-18;3,00;5,00;5,00;15,00;0,00;43,50
2020-10-25;2,00;12,00;2,00;20,00;0,00;23,00
2020-11-01;5,00;2,00;0,00;11,00;0,00;32,50
2020-11-08;7,00;2,00;2,00;25,00;2,00;24,00
2020-11-15;0,00;19,00;0,00;19,00;2,00;16,00
2020-11-22;5,00;5,00;0,00;19,00;5,00;28,00
2020-11-29;2,00;7,00;2,00;15,00;7,00;21,00
2020-12-06;5,00;10,00;10,00;5,00;7,00;25,00
2020-12-13;12,00;15,00;12,00;27,00;17,00;23,00
2020-12-20;3,00;25,00;3,00;22,00;8,00;32,00
2020-12-27;13,00;34,00;0,00;42,00;0,00;38,00
2021-01-03;19,00;12,00;7,00;43,00;10,00;28,50
2021-01-10;7,00;12,00;0,00;42,00;7,00;35,00
2021-01-17;11,00;21,00;7,00;28,00;2,00;28,00
2021-01-24;5,00;7,00;5,00;18,00;2,00;86,25
2021-01-31;5,00;16,00;0,00;37,00;7,00;41,25
2021-02-07;5,00;9,00;7,00;12,00;5,00;13,00
2021-02-14;7,00;7,00;2,00;26,00;5,00;22,00
2021-02-21;7,00;17,00;2,00;7,00;0,00;23,00
2021-02-28;2,00;12,00;0,00;31,00;0,00;22,00
2021-03-07;7,00;12,00;9,00;21,00;0,00;9,00
2021-03-14;9,00;4,00;0,00;20,00;0,00;21,38
2021-03-21;7,00;5,00;0,00;24,00;2,00;13,00
2021-03-28;3,00;0,00;3,00;29,00;3,00;30,00
2021-04-04;0,00;0,00;0,00;36,00;7,00;32,00
2021-04-11;12,00;19,00;2,00;33,00;2,00;36,00
2021-04-18;9,00;16,00;5,00;26,00;5,00;13,00
2021-04-25;0,00;10,00;5,00;57,00;0,00;27,00
2021-05-02;4,00;2,00;0,00;47,00;4,00;13,00
2021-05-09;7,00;21,00;5,00;54,00;2,00;18,00
2021-05-16;5,00;7,00;2,00;39,00;7,00;18,75
2021-05-23;10,00;15,00;2,00;71,00;5,00;51,11
2021-05-30;15,00;8,00;5,00;51,00;3,00;32,00
2021-06-06;5,00;15,00;0,00;51,00;0,00;21,00
2021-06-13;10,00;8,00;3,00;53,00;5,00;38,00
2021-06-20;12,00;15,00;2,00;44,00;5,00;30,00
2021-06-27;5,00;10,00;3,00;43,00;10,00;29,00
2021-07-04;10,00;13,00;5,00;56,00;3,00;19,00
2021-07-11;5,00;21,00;0,00;52,00;5,00;25,00
2021-07-18;11,00;25,00;0,00;52,00;0,00;34,10
2021-07-25;8,00;13,00;0,00;51,00;5,00;23,00
2021-08-01;3,00;27,00;0,00;73,00;8,00;31,00
2021-08-08;11,00;8,00;3,00;80,00;6,00;34,00
2021-08-15;3,00;11,00;3,00;68,00;3,00;36,00
2021-08-22;14,00;11,00;9,00;51,00;3,00;40,00
2021-08-29;3,00;3,00;0,00;90,00;8,00;59,00
2021-09-05;14,00;9,00;6,00;74,00;3,00;38,00
2021-09-12;6,00;11,00;6,00;81,00;6,00;51,60
2021-09-19;11,00;23,00;0,00;66,00;9,00;8,00
2021-09-26;11,00;14,00;6,00;42,00;3,00;32,00
2021-10-03;17,00;17,00;3,00;59,00;3,00;34,00
2021-10-10;17,00;17,00;0,00;97,00;14,00;28,69
2021-10-17;8,00;14,00;3,00;48,00;17,00;48,00
2021-10-24;11,00;20,00;11,00;48,00;6,00;40,00
