Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-03-17;17,00;0,00;0,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;17,00;4,86;0,00;0,00;0,00;9,00;0,00;0,00;57,38;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-03-24;30,00;9,00;9,00;4,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;4,62;4,62;0,00;0,00;9,00;0,00;0,00;0,00;34,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;42,00;8,00;8,00;0,00;0,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;32,67;4,00;0,00;4,00;0,00;0,00;0,00;44,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;50,00;0,00;0,00;4,00;4,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;9,52;0,00;0,00;0,00;0,00;0,00;0,00;45,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;31,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,08;0,00;0,00;4,00;0,00;0,00;0,00;43,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;23,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,60;18,40;5,00;5,00;0,00;9,00;0,00;0,00;27,18;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;34,00;4,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;9,71;17,00;4,00;4,00;4,00;4,00;4,25;0,00;36,13;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;12,00;0,00;0,00;12,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;4,80;21,60;0,00;0,00;16,00;4,00;0,00;0,00;56,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;36,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,25;4,00;0,00;0,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;12,00;0,00;12,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,60;4,00;0,00;0,00;4,00;0,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;23,00;0,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,60;0,00;0,00;0,00;0,00;0,00;0,00;66,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-06-02;17,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,71;0,00;0,00;0,00;0,00;4,25;0,00;29,75;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;17,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,86;0,00;17,00;17,00;0,00;0,00;0,00;8,00;0,00;0,00;29,75;0,00;0,00;13,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;21,00;0,00;0,00;21,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;16,33;4,00;0,00;0,00;0,00;4,20;0,00;48,30;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;9,00;0,00;0,00;9,00;0,00;4,00;0,00;0,00;0,00;4,50;0,00;15,75;24,75;0,00;0,00;9,00;0,00;9,00;0,00;47,25;4,50;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;13,00;0,00;9,00;4,00;0,00;4,00;0,00;9,00;0,00;0,00;0,00;0,00
2019-06-30;43,00;0,00;4,00;22,00;4,00;0,00;0,00;13,00;0,00;0,00;0,00;9,05;24,89;4,00;0,00;0,00;0,00;0,00;0,00;51,19;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;33,00;0,00;4,00;12,00;0,00;4,00;0,00;4,00;0,00;4,71;0,00;4,71;21,21;0,00;0,00;4,00;12,00;0,00;0,00;84,56;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;8,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;68,00;4,00;4,00;17,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;4,69;35,17;9,00;0,00;17,00;9,00;0,00;0,00;55,64;4,12;4,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-07-21;44,00;22,00;13,00;26,00;4,00;9,00;0,00;13,00;0,00;0,00;0,00;0,00;231,58;4,00;0,00;4,00;17,00;0,00;0,00;62,86;0,00;0,00;4,00;4,00;4,00;4,00;4,00;0,00;9,00;4,00;13,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;79,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;4,65;0,00;0,00;53,44;4,00;4,00;9,00;9,00;0,00;0,00;62,37;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;9,00;9,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;82,00;0,00;9,00;23,00;0,00;14,00;0,00;5,00;0,00;0,00;0,00;9,37;32,80;0,00;0,00;0,00;5,00;0,00;0,00;49,20;0,00;5,00;9,00;5,00;5,00;5,00;0,00;14,00;5,00;0,00;5,00;0,00;9,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;48,00;0,00;0,00;10,00;5,00;0,00;0,00;10,00;0,00;0,00;0,00;22,86;43,43;14,00;0,00;0,00;5,00;4,17;0,00;133,57;0,00;10,00;5,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;14,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;58,00;0,00;9,00;13,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;4,64;27,84;4,00;0,00;0,00;4,00;0,00;4,14;118,07;0,00;4,00;4,00;0,00;4,00;0,00;9,00;4,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;49,00;0,00;4,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;4,67;11,67;37,33;4,00;4,00;4,00;8,00;0,00;4,08;73,50;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;31,00;0,00;0,00;12,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00;4,77;23,85;4,00;0,00;4,00;0,00;0,00;0,00;70,27;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;24,00;4,00;8,00;8,00;8,00;0,00;0,00;4,00;0,00;4,80;0,00;4,80;24,00;0,00;0,00;8,00;8,00;4,00;0,00;40,00;0,00;0,00;0,00;0,00;4,00;0,00;8,00;4,00;8,00;8,00;8,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;23,00;0,00;12,00;8,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;4,60;27,60;0,00;0,00;0,00;8,00;0,00;0,00;39,73;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;39,00;0,00;4,00;8,00;8,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;27,53;4,00;0,00;12,00;16,00;0,00;0,00;78,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;31,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,15;23,85;4,00;0,00;0,00;0,00;0,00;0,00;26,87;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;44,00;0,00;8,00;20,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;4,63;23,16;4,00;0,00;0,00;4,00;20,95;0,00;37,71;4,19;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;8,00;4,00;0,00;0,00;4,00;0,00;8,00;4,00;0,00;0,00;0,00;5,33;18,67;0,00;0,00;0,00;8,00;4,00;0,00;58,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;27,00;0,00;4,00;11,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;4,50;33,75;0,00;4,00;0,00;8,00;0,00;0,00;39,46;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2019-10-27;23,00;0,00;0,00;15,00;0,00;4,00;4,00;8,00;0,00;0,00;4,60;4,60;23,00;0,00;0,00;12,00;8,00;0,00;0,00;52,27;0,00;0,00;0,00;4,00;4,00;0,00;0,00;8,00;4,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;15,00;0,00;4,00;0,00;0,00;0,00;8,00;0,00;0,00;7,50;0,00;5,00;40,00;0,00;0,00;8,00;11,00;0,00;0,00;62,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;8,00;4,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;31,00;4,00;4,00;12,00;8,00;0,00;0,00;4,00;0,00;0,00;4,77;7,15;19,08;0,00;0,00;0,00;0,00;0,00;0,00;88,87;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;15,00;0,00;4,00;8,00;4,00;4,00;0,00;0,00;0,00;4,29;0,00;0,00;17,14;0,00;4,00;11,00;4,00;0,00;0,00;42,86;0,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;38,00;0,00;4,00;8,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;4,75;38,00;4,00;0,00;0,00;0,00;0,00;0,00;68,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;4,00;4,00
2019-12-01;24,00;0,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;7,20;19,20;4,00;0,00;8,00;0,00;0,00;0,00;130,91;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;28,00;8,00;0,00;12,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;11,67;18,67;8,00;4,00;12,00;0,00;0,00;0,00;99,08;0,00;0,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;8,00;4,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;48,00;20,00;4,00;0,00;16,00;0,00;0,00;4,00;0,00;0,00;0,00;7,20;7,20;0,00;0,00;4,00;4,00;0,00;0,00;112,70;0,00;4,00;20,00;0,00;12,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;83,00;5,00;5,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;4,61;59,94;5,00;0,00;14,00;5,00;4,15;0,00;153,55;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;9,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;100,00;0,00;9,00;30,00;13,00;4,00;4,00;0,00;9,00;9,30;0,00;9,30;30,23;0,00;0,00;22,00;4,00;8,16;0,00;204,08;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;9,00;22,00;4,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;70,00;0,00;16,00;16,00;4,00;4,00;0,00;0,00;4,00;4,67;0,00;7,00;39,67;4,00;0,00;8,00;8,00;0,00;0,00;61,76;0,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00;12,00;4,00;0,00;4,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;54,00;4,00;7,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;4,70;39,91;25,00;0,00;7,00;11,00;0,00;0,00;92,00;0,00;4,00;4,00;0,00;11,00;4,00;4,00;0,00;4,00;0,00;7,00;15,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;41,00;4,00;11,00;7,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;29,61;4,00;0,00;0,00;0,00;4,10;0,00;82,00;0,00;0,00;0,00;4,00;7,00;0,00;0,00;4,00;4,00;7,00;7,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;15,00;7,00;0,00;15,00;7,00;0,00;4,00;7,00;0,00;0,00;0,00;7,50;20,00;0,00;0,00;7,00;0,00;0,00;4,29;49,29;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;7,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;25,00;11,00;0,00;7,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;6,82;18,18;4,00;4,00;0,00;4,00;0,00;0,00;54,17;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;7,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;44,00;7,00;0,00;4,00;15,00;0,00;0,00;11,00;0,00;0,00;0,00;6,95;11,58;0,00;0,00;4,00;4,00;0,00;0,00;86,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;15,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;55,00;0,00;4,00;7,00;7,00;0,00;7,00;7,00;0,00;0,00;0,00;4,58;13,75;0,00;0,00;15,00;4,00;0,00;0,00;83,52;0,00;0,00;7,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;31,00;7,00;3,00;7,00;0,00;3,00;0,00;7,00;3,00;7,15;0,00;14,31;16,69;7,00;0,00;3,00;3,00;0,00;0,00;88,87;0,00;0,00;3,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;17,00;0,00;0,00;10,00;17,00;0,00;0,00;3,00;0,00;2,43;0,00;0,00;14,57;0,00;0,00;7,00;3,00;4,25;0,00;51,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;17,00;0,00;0,00;0,00;7,00;3,00;0,00;3,00;0,00;2,43;0,00;9,71;14,57;0,00;0,00;7,00;0,00;4,25;0,00;27,63;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-03-15;13,00;0,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;2,17;3,00;0,00;0,00;3,00;0,00;0,00;17,33;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;6,00;3,00;0,00;3,00;35,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;10,00;0,00;6,00;0,00;16,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;12,50;0,00;0,00;6,00;3,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;3,00;0,00;10,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;9,00;0,00;3,00;10,00;3,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;7,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;18,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;3,00;0,00;3,00;6,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;3,00;0,00;0,00;0,00;3,00;0,00;12,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;3,00;0,00;0,00;7,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;3,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;7,00;3,00;0,00;0,00;12,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;10,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;3,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;3,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;3,00;3,00;3,00;7,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;10,00;0,00;0,00;10,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;4,00;0,00;10,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;3,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;3,00;0,00;0,00;0,00;22,50;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
