Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-01-06;78,00;3,00;318,00;288,00;6,00;31,00
2019-01-13;71,00;5,92;278,08;266,25;0,00;53,00
2019-01-20;73,00;3,04;237,25;231,17;0,00;38,00
2019-01-27;45,00;5,63;196,88;191,25;0,00;15,00
2019-02-03;51,00;2,83;175,67;181,33;5,67;18,00
2019-02-10;46,00;2,88;155,25;189,75;0,00;16,00
2019-02-17;52,00;5,78;173,33;312,00;0,00;45,00
2019-02-24;46,00;5,75;138,00;132,25;0,00;16,00
2019-03-03;59,00;2,95;206,50;153,40;0,00;31,00
2019-03-10;54,00;6,00;168,00;156,00;0,00;26,00
2019-03-17;59,00;11,80;118,00;159,30;5,90;11,00
2019-03-24;29,00;2,90;145,00;139,20;0,00;29,00
2019-03-31;32,00;19,20;211,20;134,40;0,00;21,00
2019-04-07;72,00;6,00;132,00;156,00;0,00;13,00
2019-04-14;78,00;3,00;120,00;186,00;0,00;9,00
2019-04-21;39,00;2,79;128,14;139,29;0,00;28,00
2019-04-28;36,00;3,00;162,00;216,00;0,00;13,00
2019-05-05;49,00;6,13;116,38;153,13;0,00;23,00
2019-05-12;34,00;5,67;124,67;187,00;0,00;19,00
2019-05-19;32,00;12,80;160,00;134,40;3,20;13,00
2019-05-26;51,00;0,00;130,33;130,33;0,00;11,00
2019-06-02;29,00;0,00;133,40;168,20;0,00;18,00
2019-06-09;43,00;3,07;159,71;153,57;0,00;16,00
2019-06-16;43,00;6,14;159,71;184,29;0,00;8,00
2019-06-23;38,00;0,00;120,33;126,67;0,00;19,00
2019-06-30;50,00;3,13;143,75;200,00;0,00;16,00
2019-07-07;53,00;5,89;212,00;182,56;0,00;27,00
2019-07-14;44,00;6,29;132,00;207,43;6,29;16,00
2019-07-21;69,00;0,00;178,25;143,75;0,00;14,00
2019-07-28;47,00;2,94;193,88;182,13;0,00;14,00
2019-08-04;48,00;6,00;168,00;198,00;3,00;14,00
2019-08-11;54,00;3,00;204,00;162,00;0,00;30,00
2019-08-18;46,00;2,88;161,00;270,25;0,00;30,00
2019-08-25;59,00;0,00;194,70;542,80;0,00;22,00
2019-09-01;44,00;3,14;169,71;169,71;3,14;16,00
2019-09-08;68,00;0,00;136,00;173,09;0,00;26,00
2019-09-15;76,00;0,00;163,69;157,85;0,00;27,00
2019-09-22;62,00;6,20;173,60;155,00;0,00;29,00
2019-09-29;54,00;18,00;156,00;198,00;3,00;10,00
2019-10-06;74,00;5,69;125,23;136,62;0,00;13,00
2019-10-13;79,00;12,15;145,85;170,15;0,00;18,00
2019-10-20;55,00;12,22;195,56;158,89;3,06;12,00
2019-10-27;55,00;3,06;158,89;171,11;3,06;12,00
2019-11-03;72,00;3,00;138,00;132,00;0,00;29,00
2019-11-10;59,00;2,95;147,50;171,10;0,00;34,00
2019-11-17;51,00;5,67;221,00;187,00;0,00;29,00
2019-11-24;43,00;6,14;196,57;129,00;0,00;34,00
2019-12-01;42,00;0,00;162,00;126,00;0,00;20,00
2019-12-08;56,00;5,60;134,40;140,00;0,00;20,00
2019-12-15;30,00;6,00;114,00;204,00;0,00;25,00
2019-12-22;72,00;3,00;240,00;222,00;0,00;32,00
2019-12-29;66,00;6,00;312,00;216,00;0,00;32,00
2020-01-05;56,00;5,60;257,60;274,40;0,00;31,00
2020-01-12;57,00;2,85;216,60;210,90;2,85;30,00
2020-01-19;100,00;5,88;235,29;170,59;0,00;44,00
2020-01-26;52,00;17,33;225,33;202,22;0,00;31,00
2020-02-02;56,00;18,67;205,33;192,89;0,00;31,00
2020-02-09;32,00;6,40;185,60;230,40;0,00;27,00
2020-02-16;45,00;11,25;191,25;303,75;0,00;14,00
2020-02-23;32,00;6,40;147,20;198,40;3,20;27,00
2020-03-01;60,00;3,00;162,00;210,00;3,00;16,00
2020-03-08;47,00;0,00;123,38;193,88;0,00;19,00
2020-03-15;28,00;11,20;67,20;95,20;0,00;4,00
2020-03-22;21,00;2,63;42,00;68,25;2,63;15,00
2020-03-29;23,00;0,00;46,00;86,25;2,88;17,00
2020-04-05;25,00;0,00;25,00;62,50;0,00;14,00
2020-04-12;46,00;11,50;23,00;74,75;0,00;15,00
2020-04-19;25,00;6,25;25,00;68,75;0,00;17,00
2020-04-26;23,00;5,75;28,75;40,25;0,00;13,00
2020-05-03;25,00;12,50;37,50;68,75;3,13;21,00
2020-05-10;47,00;5,88;23,50;47,00;0,00;19,00
2020-05-17;36,00;12,00;36,00;66,00;6,00;29,00
2020-05-24;22,00;5,50;44,00;44,00;0,00;2,00
2020-05-31;34,00;2,83;56,67;62,33;0,00;9,00
2020-06-07;43,00;6,14;61,43;86,00;0,00;4,00
2020-06-14;28,00;2,80;44,80;50,40;0,00;15,00
2020-06-21;34,00;5,67;39,67;73,67;0,00;20,00
2020-06-28;26,00;6,50;39,00;91,00;0,00;4,00
2020-07-05;34,00;5,67;28,33;62,33;0,00;11,00
2020-07-12;19,00;3,17;63,33;63,33;0,00;19,00
2020-07-19;22,00;2,75;49,50;66,00;0,00;10,00
2020-07-26;26,00;6,50;39,00;97,50;0,00;10,00
2020-08-02;24,00;6,00;48,00;72,00;0,00;12,00
2020-08-09;26,00;13,00;97,50;78,00;0,00;7,00
2020-08-16;14,00;7,00;70,00;84,00;0,00;7,00
2020-08-23;38,00;6,33;38,00;44,33;0,00;5,00
2020-08-30;30,00;6,00;30,00;84,00;3,00;21,00
2020-09-06;60,00;6,00;24,00;78,00;0,00;5,00
2020-09-13;26,00;3,25;39,00;91,00;0,00;10,00
2020-09-20;30,00;12,00;30,00;84,00;0,00;14,00
2020-09-27;16,00;0,00;42,67;144,00;0,00;5,00
2020-10-04;21,00;5,25;26,25;89,25;0,00;19,00
2020-10-11;35,00;5,83;17,50;105,00;0,00;30,00
2020-10-18;22,00;5,50;27,50;77,00;0,00;15,00
2020-10-25;33,00;5,50;27,50;104,50;0,00;2,00
2020-11-01;19,00;3,17;31,67;76,00;0,00;2,00
2020-11-08;21,00;2,63;26,25;105,00;2,63;7,00
2020-11-15;18,00;6,00;30,00;102,00;0,00;19,00
2020-11-22;14,00;0,00;21,00;231,00;0,00;12,00
2020-11-29;26,00;3,25;45,50;97,50;0,00;9,00
2020-12-06;30,00;6,00;30,00;108,00;3,00;7,00
2020-12-13;58,00;2,90;40,60;104,40;2,90;5,00
2020-12-20;40,00;2,86;40,00;102,86;2,86;16,00
2020-12-27;28,00;5,60;84,00;560,00;0,00;18,00
2021-01-03;39,00;11,14;50,14;195,00;0,00;5,00
2021-01-10;18,00;3,00;48,00;192,00;0,00;11,00
2021-01-17;42,00;0,00;60,00;96,00;0,00;18,00
2021-01-24;35,00;11,67;58,33;87,50;2,92;17,00
2021-01-31;42,00;12,00;48,00;108,00;6,00;16,00
2021-02-07;50,00;3,13;62,50;231,25;0,00;14,00
2021-02-14;22,00;2,75;27,50;71,50;0,00;11,00
2021-02-21;18,00;0,00;36,00;60,00;0,00;11,00
2021-02-28;31,00;6,20;49,60;86,80;3,10;16,00
2021-03-07;22,00;2,75;22,00;77,00;2,75;13,00
2021-03-14;15,00;7,50;45,00;127,50;0,00;17,00
2021-03-21;16,00;5,33;26,67;80,00;2,67;11,00
2021-03-28;17,00;2,83;11,33;68,00;0,00;5,00
2021-04-04;25,00;6,25;31,25;118,75;3,13;12,00
2021-04-11;24,00;18,00;30,00;114,00;0,00;16,00
2021-04-18;20,00;0,00;33,33;113,33;0,00;2,00
2021-04-25;32,00;3,20;38,40;115,20;0,00;5,00
2021-05-02;17,00;5,67;51,00;124,67;0,00;11,00
2021-05-09;20,00;6,67;66,67;173,33;0,00;16,00
2021-05-16;28,00;5,60;50,40;162,40;0,00;20,00
2021-05-23;37,00;3,08;67,83;154,17;0,00;14,00
