Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;100,00;43,00;39,00;34,00;9,00;64,00;23,00;41,00;7,00;32,00;14,00;61,00;29,00;7,00;16,00;38,00;5,00;116,28;11,63;26,74;33,72;5,00;11,00;9,00;7,00;14,00;16,00;5,00;57,00;30,00;14,00;11,00;0,00;0,00;5,00;2,00;2,00;5,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-01-13;80,00;33,00;35,00;29,00;15,00;71,00;22,00;35,00;16,00;27,00;13,00;75,00;33,00;2,00;4,00;26,00;4,00;68,41;6,96;28,99;28,99;0,00;24,00;9,00;0,00;2,00;15,00;2,00;40,00;24,00;7,00;18,00;0,00;4,00;9,00;0,00;0,00;11,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;74,00;27,00;31,00;25,00;7,00;49,00;34,00;27,00;0,00;11,00;7,00;38,00;31,00;4,00;4,00;24,00;0,00;61,08;4,70;15,27;22,32;0,00;65,00;11,00;0,00;7,00;9,00;0,00;31,00;18,00;9,00;9,00;0,00;4,00;0,00;2,00;0,00;9,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;50,00;24,00;37,00;41,00;4,00;17,00;20,00;20,00;13,00;13,00;11,00;24,00;33,00;4,00;4,00;37,00;0,00;65,12;2,33;24,42;19,77;2,00;11,00;7,00;0,00;9,00;7,00;0,00;37,00;20,00;11,00;13,00;0,00;0,00;0,00;2,00;2,00;20,00;4,00;2,00;0,00;0,00;0,00;0,00
2019-02-03;83,00;33,00;48,00;22,00;4,00;37,00;33,00;28,00;9,00;15,00;17,00;35,00;24,00;4,00;13,00;17,00;0,00;75,99;10,52;12,86;17,54;2,00;24,00;2,00;0,00;6,00;11,00;0,00;30,00;15,00;6,00;13,00;0,00;2,00;6,00;0,00;0,00;11,00;2,00;2,00;2,00;0,00;0,00;0,00
2019-02-10;62,00;23,00;25,00;23,00;7,00;37,00;14,00;18,00;11,00;18,00;9,00;30,00;11,00;2,00;9,00;32,00;5,00;45,62;7,02;25,74;21,06;5,00;25,00;0,00;0,00;9,00;5,00;0,00;18,00;16,00;2,00;16,00;0,00;2,00;2,00;0,00;0,00;7,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;64,00;30,00;25,00;32,00;2,00;34,00;27,00;21,00;5,00;20,00;9,00;23,00;39,00;0,00;11,00;29,00;2,00;54,69;6,98;33,75;13,96;0,00;23,00;5,00;0,00;7,00;16,00;2,00;39,00;25,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00;18,00;5,00;5,00;2,00;0,00;0,00;0,00
2019-02-24;50,00;25,00;32,00;18,00;7,00;34,00;25,00;14,00;11,00;14,00;14,00;32,00;23,00;5,00;2,00;16,00;7,00;50,00;2,33;11,63;18,60;0,00;16,00;14,00;0,00;7,00;5,00;0,00;29,00;16,00;9,00;9,00;0,00;0,00;7,00;0,00;0,00;7,00;2,00;0,00;0,00;0,00;2,00;0,00
2019-03-03;63,00;43,00;20,00;34,00;11,00;40,00;31,00;20,00;4,00;9,00;9,00;16,00;31,00;2,00;2,00;29,00;0,00;46,67;2,33;22,17;22,17;2,00;18,00;4,00;0,00;16,00;16,00;0,00;34,00;27,00;4,00;11,00;0,00;2,00;2,00;0,00;0,00;11,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-03-10;61,00;38,00;25,00;27,00;2,00;32,00;27,00;16,00;2,00;11,00;4,00;22,00;20,00;4,00;2,00;22,00;2,00;56,31;2,35;16,42;22,29;0,00;13,00;7,00;0,00;7,00;7,00;0,00;22,00;16,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;2,00;0,00;0,00;2,00
