Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;79,00;28,97;28,97;28,97;39,50;48,74;109,26;168,09;48,74;30,00;10,00;90,00;50,00;20,00;0,00;0,00;40,00;40,00;20,00;0,00;10,00;10,00;30,00;20,00;0,00;10,00;10,00;0,00;10,00;0,00;20,00;0,00;0,00;20,00;10,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;80,00;80,00;59,35;38,71;69,68;30,00;80,00;50,00;50,00;20,00;60,00;30,00;50,00;20,00;50,00;50,00;30,00;20,00;10,00;20,00;20,00;10,00;0,00;30,00;0,00;30,00;30,00;0,00;20,00;20,00;20,00;10,00;0,00;20,00;0,00;0,00;10,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00
2019-01-20;67,00;85,04;46,38;67,00;67,00;38,53;85,43;85,43;0,00;19,00;29,00;29,00;19,00;19,00;0,00;48,00;10,00;0,00;29,00;19,00;10,00;10,00;10,00;10,00;0,00;0,00;0,00;19,00;0,00;10,00;29,00;10,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;38,00;83,60;111,47;38,00;17,73;56,17;94,17;56,17;46,26;67,00;38,00;48,00;19,00;10,00;19,00;29,00;19,00;10,00;0,00;19,00;19,00;38,00;19,00;10,00;0,00;19,00;38,00;19,00;10,00;10,00;19,00;0,00;0,00;10,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;10,00;97,50;67,50;20,00;47,50;20,00;40,00;50,00;10,00;10,00;0,00;10,00;20,00;10,00;30,00;10,00;10,00;0,00;0,00;40,00;20,00;60,00;0,00;10,00;0,00;10,00;0,00;10,00;20,00;10,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;20,00;67,50;67,50;57,50;37,50;10,00;30,00;20,00;30,00;41,00;20,00;41,00;40,00;30,00;20,00;40,00;0,00;0,00;10,00;10,00;0,00;10,00;10,00;0,00;0,00;20,00;30,00;0,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;71,00;42,07;71,00;49,96;71,00;10,14;60,86;20,29;20,29;20,00;0,00;0,00;31,00;10,00;10,00;20,00;30,00;41,00;30,00;0,00;0,00;0,00;10,00;10,00;0,00;10,00;31,00;0,00;0,00;0,00;20,00;0,00;0,00;10,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;20,00;85,00;67,50;20,00;20,00;106,67;88,33;48,33;78,33;50,00;10,00;10,00;10,00;30,00;10,00;10,00;10,00;20,00;10,00;0,00;30,00;20,00;30,00;20,00;0,00;50,00;10,00;0,00;30,00;20,00;49,00;0,00;10,00;0,00;10,00;0,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00
2019-03-03;40,00;97,50;97,50;20,00;40,00;60,00;60,00;30,00;60,00;41,00;41,00;51,00;20,00;10,00;10,00;0,00;10,00;0,00;30,00;0,00;10,00;0,00;30,00;30,00;0,00;0,00;10,00;0,00;20,00;10,00;10,00;10,00;0,00;10,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;30,00;10,91;114,55;62,73;30,00;20,00;68,33;30,00;58,33;10,00;30,00;10,00;10,00;10,00;0,00;20,00;69,00;10,00;0,00;10,00;20,00;10,00;30,00;30,00;0,00;0,00;0,00;20,00;0,00;30,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00
2019-03-17;41,00;30,75;30,75;20,50;61,50;41,00;71,75;20,50;71,75;0,00;21,00;31,00;21,00;0,00;20,00;20,00;20,00;0,00;10,00;20,00;10,00;0,00;10,00;0,00;0,00;10,00;31,00;10,00;0,00;10,00;0,00;0,00;10,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;31,00;51,67;31,00;20,67;0,00;10,33;20,67;20,67;31,00;21,00;21,00;42,00;21,00;0,00;10,00;0,00;10,00;0,00;21,00;0,00;10,00;21,00;0,00;10,00;0,00;21,00;10,00;10,00;31,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;50,00;50,00;10,53;60,53;39,47;40,00;78,33;10,00;68,33;0,00;20,00;30,00;0,00;30,00;20,00;10,00;10,00;10,00;0,00;0,00;20,00;10,00;0,00;10,00;0,00;0,00;10,00;20,00;0,00;0,00;10,00;10,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00
2019-04-07;21,00;55,13;21,00;42,00;31,50;40,38;21,00;30,69;21,00;32,00;11,00;11,00;21,00;11,00;21,00;0,00;0,00;0,00;11,00;11,00;0,00;43,00;21,00;0,00;0,00;11,00;0,00;11,00;11,00;11,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;33,00;33,00;10,15;10,15;20,31;0,00;0,00;0,00;33,00;0,00;0,00;11,00;11,00;0,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;52,00;31,20;10,40;20,80;31,20;10,06;30,19;30,19;10,06;0,00;0,00;10,00;21,00;10,00;10,00;10,00;10,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;39,00;10,40;10,40;28,60;28,60;0,00;0,00;59,35;0,00;10,00;0,00;0,00;29,00;0,00;10,00;0,00;10,00;10,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;10,00;10,00;0,00;0,00;17,50;0,00;0,00;0,00;10,00;0,00;0,00;10,00;10,00;10,00;29,00;0,00;10,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;19,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00
2019-05-12;30,00;10,91;0,00;10,91;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00
2019-05-19;39,00;18,20;0,00;0,00;10,40;10,17;0,00;18,65;0,00;0,00;0,00;10,00;10,00;0,00;10,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;10,00;10,00;0,00;10,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00
2019-06-02;55,00;0,00;28,81;0,00;0,00;8,33;0,00;8,33;0,00;0,00;0,00;0,00;28,00;0,00;9,00;0,00;9,00;0,00;9,00;28,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;48,00;10,67;18,67;0,00;0,00;0,00;10,29;18,86;10,29;10,00;0,00;10,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;20,00;10,00;20,00;0,00;27,50;0,00;10,00;20,00;10,00;10,00;0,00;20,00;10,00;0,00;0,00;39,00;0,00;10,00;0,00;39,00;20,00;0,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;42,00;10,50;10,50;0,00;0,00;20,16;10,08;31,92;0,00;0,00;0,00;0,00;11,00;10,00;10,00;21,00;32,00;10,00;0,00;21,00;10,00;0,00;0,00;10,00;0,00;0,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;42,00;0,00;10,50;0,00;10,50;21,84;0,00;10,08;0,00;0,00;11,00;21,00;0,00;0,00;0,00;11,00;11,00;11,00;0,00;11,00;11,00;11,00;0,00;11,00;0,00;21,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00
2019-07-07;51,00;40,80;10,20;20,40;0,00;10,20;10,20;30,60;10,20;0,00;10,00;0,00;10,00;10,00;21,00;10,00;21,00;10,00;21,00;31,00;0,00;0,00;0,00;31,00;0,00;10,00;0,00;0,00;10,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00
2019-07-14;65,00;10,40;33,80;20,80;20,80;21,67;21,67;10,00;10,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;33,00;33,00;0,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;34,00;34,00;57,54;23,54;0,00;11,90;11,90;34,00;11,90;0,00;0,00;0,00;0,00;0,00;57,00;0,00;23,00;11,00;0,00;34,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;34,00;11,00;11,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;33,00;20,31;10,15;20,31;33,00;11,55;21,45;33,00;11,55;0,00;22,00;0,00;33,00;22,00;33,00;11,00;0,00;22,00;0,00;11,00;0,00;11,00;0,00;33,00;0,00;11,00;22,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
