Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-07-12;10,00;26,00;2,00;1,00;1,00;25,00;0,50;2,00;13,00;26,00;2,00;1,00;1,00;1,00;7,00;2,00;0,00;2,00;3,00;3,00;2,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-07-19;15,00;18,00;1,00;1,00;2,00;27,00;3,00;1,00;16,00;29,00;0,50;1,00;2,00;1,00;12,00;1,00;0,00;1,00;1,00;1,00;3,00;3,00;5,00;0,50;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2020-07-26;16,00;18,00;0,50;1,00;1,00;22,00;1,00;0,50;27,00;32,00;2,00;3,00;0,50;1,00;11,00;2,00;0,00;0,50;3,00;0,50;3,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00
2020-08-02;16,00;14,00;3,00;0,50;1,00;32,00;2,00;3,00;31,00;32,00;0,50;0,50;4,00;4,00;13,00;4,00;1,00;0,50;1,00;1,00;4,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;21,00;24,00;1,00;1,00;0,50;25,00;2,00;2,00;28,00;31,00;0,50;1,00;1,00;2,00;17,00;2,00;1,00;0,50;1,00;3,00;4,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;16,00;10,00;2,00;0,00;1,00;14,00;0,50;2,00;13,00;18,00;2,00;2,00;2,00;1,00;8,00;1,00;0,50;1,00;2,00;1,00;3,00;0,50;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;15,00;8,00;1,00;0,00;1,00;10,00;0,50;1,00;7,00;11,00;1,00;0,00;1,00;0,50;5,00;1,00;0,50;2,00;8,00;2,00;2,00;0,50;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;11,00;6,00;1,00;1,00;1,00;8,00;1,00;0,00;5,00;11,00;1,00;1,00;1,00;1,00;3,00;0,50;1,00;0,50;1,00;0,00;1,00;1,00;2,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;9,00;7,00;0,00;0,00;0,50;6,00;1,00;0,00;4,00;8,00;1,00;0,00;1,00;2,00;2,00;0,00;4,00;1,00;0,50;1,00;0,50;0,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;7,00;5,00;0,00;0,00;0,00;7,00;2,00;0,50;4,00;4,00;0,50;0,00;0,50;1,00;3,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;6,00;5,00;1,00;0,50;0,50;5,00;2,00;0,50;2,00;5,00;1,00;1,00;2,00;0,50;2,00;0,50;0,00;1,00;0,50;0,00;2,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;5,00;7,00;0,00;0,50;0,50;2,00;1,00;0,00;1,00;3,00;0,00;0,00;1,00;0,50;2,00;1,00;0,00;0,50;1,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2020-10-04;6,00;3,00;1,00;0,50;0,50;5,00;1,00;0,00;3,00;4,00;0,00;0,50;1,00;1,00;1,00;1,00;0,00;1,00;1,00;0,50;1,00;1,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;4,00;4,00;0,50;0,00;0,50;3,00;1,00;0,00;2,00;4,00;0,00;0,50;2,00;1,00;1,00;0,00;0,00;1,00;0,50;0,00;0,50;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;7,00;5,00;0,50;0,50;0,50;3,00;0,50;0,50;3,00;3,00;0,00;1,00;2,00;0,00;0,50;0,50;0,00;0,00;1,00;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;100,00;3,00;0,50;0,00;1,00;2,00;1,00;1,00;2,00;1,00;0,50;0,00;0,50;2,00;2,00;0,50;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;5,00;4,00;0,50;0,00;0,00;2,00;0,00;0,50;2,00;4,00;0,50;0,50;0,50;0,00;0,00;0,50;0,00;0,50;0,50;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;6,00;2,00;1,00;0,00;1,00;3,00;0,50;1,00;1,00;8,00;0,50;0,50;1,00;1,00;1,00;0,50;0,00;0,50;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;5,00;6,00;1,00;1,00;0,50;6,00;1,00;0,00;1,00;4,00;0,00;0,00;1,00;0,50;0,50;0,00;0,00;1,00;0,50;0,00;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;3,00;4,00;0,00;0,00;2,00;4,00;0,00;0,50;2,00;3,00;0,50;0,50;0,00;0,00;1,00;0,00;0,00;0,00;0,50;0,50;0,50;0,50;2,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;7,00;3,00;1,00;0,00;2,00;3,00;0,50;0,50;3,00;5,00;0,50;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;8,00;5,00;1,00;0,50;1,00;4,00;0,00;1,00;3,00;5,00;0,00;0,00;0,00;0,50;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2020-12-13;5,00;4,00;0,00;0,50;1,00;3,00;1,00;0,00;1,00;2,00;0,50;0,50;2,00;0,00;0,50;0,00;0,50;0,50;2,00;0,00;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;8,00;5,00;2,00;0,00;1,00;3,00;0,00;0,50;4,00;5,00;0,00;0,00;2,00;1,00;0,00;0,00;0,50;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;4,00;5,00;0,50;0,00;0,50;3,00;1,00;1,00;3,00;3,00;0,00;0,50;0,50;1,00;0,50;0,00;0,50;1,00;1,00;0,50;1,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;5,00;3,00;0,50;0,00;2,00;6,00;0,50;0,50;4,00;4,00;0,00;0,00;1,00;0,50;2,00;0,00;0,00;0,00;2,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;2,00;5,00;0,50;0,00;1,00;3,00;1,00;2,00;3,00;7,00;1,00;1,00;1,00;0,00;0,50;2,00;0,00;0,50;0,00;1,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;4,00;5,00;0,00;0,00;0,50;6,00;1,00;0,50;5,00;5,00;2,00;0,00;1,00;0,50;2,00;0,50;0,00;0,50;0,50;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;4,00;4,00;1,00;0,00;1,00;6,00;2,00;1,00;2,00;6,00;2,00;0,50;0,00;0,50;1,00;0,50;0,50;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;4,00;5,00;1,00;0,50;0,50;3,00;2,00;2,00;4,00;5,00;1,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,50;0,00;1,00;0,50;0,50;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;2,00;5,00;0,50;0,00;1,00;4,00;1,00;1,00;5,00;4,00;1,00;0,00;1,00;2,00;2,00;1,00;0,00;1,00;0,50;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;4,00;6,00;0,00;0,00;0,50;7,00;1,00;0,00;5,00;7,00;0,50;0,00;2,00;0,50;1,00;1,00;0,00;0,00;2,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;7,00;7,00;1,00;0,50;0,00;4,00;1,00;0,00;4,00;4,00;0,00;0,50;1,00;0,50;0,50;0,50;0,00;2,00;0,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;4,00;6,00;0,50;0,00;1,00;6,00;0,50;1,00;6,00;4,00;0,50;0,00;0,50;1,00;1,00;0,00;0,00;0,50;0,50;0,00;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;5,00;6,00;0,00;0,00;1,00;5,00;1,00;0,50;7,00;5,00;0,50;0,00;1,00;0,50;1,00;0,50;0,00;0,50;1,00;0,00;0,50;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-03-14;4,00;7,00;1,00;1,00;1,00;8,00;2,00;1,00;2,00;12,00;0,50;0,50;0,50;0,00;0,50;1,00;0,50;0,50;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;3,00;6,00;0,50;0,00;0,50;6,00;1,00;1,00;6,00;12,00;2,00;0,50;1,00;0,00;2,00;0,50;0,00;0,00;2,00;0,50;1,00;0,50;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;3,00;13,00;0,50;1,00;1,00;9,00;1,00;2,00;6,00;11,00;0,00;1,00;0,50;0,50;2,00;1,00;0,00;0,50;0,50;0,50;0,50;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;6,00;14,00;3,00;0,00;1,00;12,00;0,00;3,00;11,00;12,00;0,50;0,50;1,00;2,00;3,00;1,00;0,50;1,00;2,00;0,00;1,00;1,00;0,50;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;5,00;12,00;2,00;1,00;0,50;11,00;2,00;2,00;11,00;12,00;1,00;0,50;0,50;2,00;3,00;0,00;0,00;1,00;1,00;0,50;0,50;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;3,00;9,00;1,00;0,00;0,50;12,00;1,00;3,00;13,00;16,00;1,00;0,50;2,00;1,00;4,00;0,50;0,00;0,00;0,50;0,00;1,00;2,00;2,00;0,00;0,50;0,00;0,00;2,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;5,00;12,00;0,50;0,50;1,00;11,00;0,50;4,00;11,00;11,00;0,00;1,00;0,50;1,00;2,00;1,00;0,00;0,50;0,50;0,50;0,50;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;5,00;13,00;0,00;1,00;0,50;10,00;0,00;4,00;11,00;18,00;1,00;1,00;0,50;0,50;4,00;1,00;0,00;0,50;0,50;0,50;0,50;0,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;7,00;14,00;0,00;0,00;0,00;17,00;0,50;4,00;16,00;20,00;1,00;1,00;1,00;2,00;7,00;0,50;0,00;1,00;0,00;0,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;8,00;21,00;1,00;1,00;2,00;15,00;2,00;5,00;17,00;28,00;1,00;1,00;3,00;2,00;7,00;1,00;0,00;0,00;0,50;0,00;0,50;4,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;11,00;21,00;4,00;1,00;1,00;24,00;2,00;6,00;11,00;38,00;1,00;0,50;3,00;1,00;10,00;3,00;0,00;0,50;1,00;0,50;2,00;1,00;3,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;9,00;26,00;2,00;1,00;0,50;99,00;2,00;5,00;23,00;38,00;2,00;1,00;3,00;1,00;9,00;1,00;0,50;0,50;2,00;1,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;13,00;24,00;2,00;1,00;0,50;38,00;2,00;2,00;24,00;43,00;2,00;0,00;3,00;1,00;14,00;1,00;0,00;0,00;1,00;0,50;1,00;4,00;3,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;12,00;24,00;4,00;0,50;3,00;23,00;1,00;3,00;32,00;58,00;1,00;0,00;2,00;1,00;19,00;1,00;0,00;0,50;2,00;0,50;2,00;6,00;2,00;0,00;0,00;0,00;0,00;2,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;13,00;38,00;4,00;1,00;1,00;41,00;2,00;4,00;39,00;53,00;0,50;1,00;2,00;2,00;24,00;2,00;0,00;0,50;0,50;0,50;2,00;4,00;2,00;0,50;0,00;0,00;0,00;2,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;12,00;71,00;0,50;1,00;2,00;35,00;0,50;3,00;33,00;58,00;2,00;1,00;2,00;4,00;25,00;0,50;0,00;0,50;0,00;0,50;2,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;13,00;38,00;2,00;1,00;1,00;40,00;1,00;4,00;40,00;69,00;2,00;1,00;2,00;4,00;24,00;3,00;0,50;2,00;2,00;0,00;4,00;3,00;2,00;0,00;0,00;0,00;0,00;3,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2021-07-11;12,00;30,00;3,00;1,00;1,00;32,00;0,50;5,00;38,00;43,00;2,00;0,50;2,00;1,00;17,00;1,00;1,00;1,00;2,00;0,00;5,00;5,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;14,00;26,00;4,00;2,00;2,00;22,00;0,50;3,00;40,00;41,00;2,00;0,00;2,00;0,00;14,00;1,00;2,00;1,00;1,00;0,50;3,00;4,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;73,00;22,00;1,00;2,00;1,00;22,00;1,00;3,00;33,00;39,00;3,00;1,00;3,00;2,00;12,00;1,00;0,50;0,00;0,50;0,50;2,00;2,00;5,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-08-01;29,00;26,00;1,00;2,00;0,50;26,00;1,00;2,00;35,00;52,00;0,50;0,00;1,00;4,00;17,00;1,00;0,50;0,00;3,00;3,00;4,00;4,00;5,00;0,00;0,00;0,00;0,50;5,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2021-08-08;12,00;36,00;3,00;3,00;2,00;32,00;2,00;3,00;33,00;70,00;2,00;1,00;3,00;1,00;23,00;3,00;0,00;2,00;3,00;1,00;5,00;4,00;3,00;1,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;14,00;35,00;2,00;1,00;2,00;30,00;4,00;3,00;29,00;58,00;1,00;0,00;3,00;3,00;26,00;2,00;1,00;2,00;2,00;2,00;2,00;6,00;3,00;1,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;25,00;28,00;2,00;1,00;1,00;27,00;3,00;3,00;21,00;42,00;1,00;0,50;3,00;3,00;11,00;1,00;0,00;0,50;3,00;1,00;4,00;2,00;4,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;13,00;19,00;2,00;1,00;1,00;27,00;2,00;4,00;17,00;29,00;1,00;0,50;3,00;1,00;8,00;1,00;0,50;0,00;1,00;0,50;2,00;4,00;4,00;0,00;0,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;10,00;17,00;0,50;1,00;1,00;20,00;2,00;1,00;14,00;25,00;1,00;0,00;1,00;1,00;8,00;0,50;0,50;1,00;0,50;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;10,00;10,00;1,00;0,50;2,00;13,00;1,00;0,50;9,00;20,00;2,00;1,00;1,00;0,00;5,00;0,00;0,50;1,00;1,00;0,00;1,00;4,00;2,00;0,50;0,00;0,00;0,00;2,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;12,00;15,00;2,00;0,50;2,00;13,00;1,00;1,00;13,00;17,00;0,00;1,00;3,00;0,50;5,00;1,00;0,00;0,00;1,00;1,00;0,50;1,00;3,00;0,00;0,00;0,00;0,50;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;11,00;14,00;2,00;1,00;1,00;12,00;1,00;2,00;8,00;11,00;0,00;1,00;2,00;1,00;2,00;2,00;0,00;0,00;1,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;11,00;11,00;1,00;0,00;2,00;13,00;0,50;1,00;8,00;11,00;2,00;0,00;2,00;0,50;2,00;1,00;0,00;1,00;0,00;0,00;1,00;0,50;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;11,00;13,00;0,00;1,00;1,00;8,00;1,00;1,00;6,00;8,00;1,00;1,00;2,00;2,00;1,00;1,00;0,00;1,00;2,00;1,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;8,00;13,00;1,00;1,00;2,00;4,00;2,00;1,00;5,00;8,00;1,00;0,00;2,00;0,00;2,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;10,00;6,00;1,00;0,00;1,00;4,00;0,00;1,00;2,00;5,00;1,00;1,00;4,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;3,00;2,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
