Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-01-06;33,00;660,00;792,00;143,00;418,00;455,40;3,30;277,20;92,40;189,00;96,00;114,00;174,00;121,00;352,00;77,00;11,00;240,43;391,29;14,14;94,29;19,11;50,37;36,47;52,11;14,14;34,57;39,29;18,86;6,00;5,00;3,00;6,00;27,00;3,00;0,00
2019-01-13;52,00;741,00;858,00;195,00;455,00;557,14;7,43;334,29;104,00;134,59;91,76;113,18;140,71;93,60;322,40;62,40;20,80;245,82;345,09;18,91;104,00;23,48;62,06;38,58;36,90;22,94;26,00;16,82;12,24;8,00;2,00;2,00;5,00;15,00;3,00;5,00
2019-01-20;45,00;641,25;720,00;135,00;371,25;547,50;0,00;330,00;97,50;160,71;115,71;125,36;170,36;90,00;326,25;56,25;11,25;238,50;382,50;9,00;76,50;25,96;86,54;34,62;43,27;7,76;26,38;24,83;10,86;6,00;6,00;6,00;6,00;12,00;2,00;2,00
2019-01-27;61,00;634,40;768,60;183,00;427,00;571,88;0,00;312,63;91,50;134,20;85,40;122,00;152,50;101,67;315,17;61,00;10,17;201,77;314,38;18,77;79,77;16,94;69,47;25,42;52,53;17,21;37,54;29,72;12,51;9,00;3,00;5,00;5,00;23,00;2,00;0,00
2019-02-03;57,00;615,60;684,00;148,20;387,60;484,50;7,13;285,00;78,38;148,83;88,67;110,83;155,17;114,00;342,00;68,40;11,40;209,00;313,50;19,00;76,00;18,44;72,09;38,56;60,35;20,03;26,19;26,19;15,41;8,00;0,00;5,00;5,00;15,00;2,00;3,00
2019-02-10;52,00;754,00;871,00;182,00;468,00;564,57;7,43;341,71;89,14;131,53;55,06;131,53;146,82;124,80;332,80;72,80;10,40;241,09;316,73;18,91;80,36;8,67;81,47;26,00;45,07;12,61;26,79;37,82;14,18;8,00;6,00;5,00;9,00;20,00;3,00;5,00
2019-02-17;58,00;672,80;777,20;127,60;429,20;529,25;7,25;326,25;108,75;158,74;94,63;131,26;174,00;116,00;324,80;58,00;11,60;205,23;312,31;13,38;71,38;25,59;85,29;23,88;39,24;17,24;32,92;29,78;9,41;2,00;6,00;0,00;6,00;20,00;3,00;2,00
2019-02-24;33,00;594,00;726,00;143,00;440,00;514,80;3,30;290,40;99,00;153,00;75,00;126,00;153,00;121,00;385,00;66,00;22,00;235,71;344,14;18,86;75,43;20,84;55,58;41,68;48,63;14,14;26,71;36,14;14,14;3,00;2,00;3,00;5,00;13,00;1,00;1,00
2019-03-03;45,00;742,50;753,75;168,75;450,00;577,50;3,75;420,00;127,50;173,57;102,86;122,14;186,43;168,75;393,75;90,00;11,25;225,00;315,00;22,50;90,00;15,58;64,04;41,54;46,73;23,28;41,90;32,59;17,07;8,00;3,00;5,00;9,00;17,00;2,00;5,00
2019-03-10;48,00;768,00;828,00;180,00;456,00;528,00;6,86;322,29;109,71;179,20;102,40;144,00;166,40;124,80;374,40;48,00;9,60;230,40;384,00;24,00;96,00;15,43;87,43;37,71;54,86;21,68;35,61;27,87;9,29;8,00;5,00;3,00;3,00;17,00;0,00;5,00
