Semaine;Polynesie (PF);Nouvelle Caledonie (NC);Fidji (FJ);Vanuatu (VU);Iles Cook (CK)
2021-01-31;0,00;3,00;11,00;5,00;2,00
2021-02-07;15,00;0,00;3,00;0,00;5,00
2021-02-14;17,00;0,00;8,00;2,00;2,00
2021-02-21;8,00;0,00;3,00;5,00;3,00
2021-02-28;7,00;0,00;17,00;7,00;0,00
2021-03-07;10,00;2,00;10,00;0,00;2,00
2021-03-14;11,00;2,00;11,00;5,00;0,00
2021-03-21;5,00;0,00;7,00;0,00;2,00
2021-03-28;6,00;2,00;9,00;0,00;2,00
2021-04-04;12,00;2,00;10,00;3,00;2,00
2021-04-11;15,00;5,00;7,00;2,00;2,00
2021-04-18;8,00;0,00;10,00;2,00;3,00
2021-04-25;5,00;2,00;15,00;3,00;2,00
2021-05-02;8,00;2,00;9,00;0,00;0,00
2021-05-09;2,00;0,00;7,00;0,00;2,00
2021-05-16;11,00;0,00;6,00;0,00;3,00
2021-05-23;7,00;0,00;12,00;0,00;3,00
2021-05-30;4,00;0,00;7,00;2,00;0,00
2021-06-06;19,00;0,00;5,00;0,00;0,00
2021-06-13;18,00;0,00;11,00;0,00;2,00
2021-06-20;19,00;3,00;10,00;2,00;0,00
2021-06-27;9,00;0,00;9,00;2,00;0,00
2021-07-04;18,00;0,00;12,00;0,00;2,00
2021-07-11;27,00;0,00;7,00;2,00;0,00
2021-07-18;13,00;0,00;6,00;6,00;4,00
2021-07-25;15,00;2,00;32,00;0,00;0,00
2021-08-01;15,00;0,00;6,00;0,00;4,00
2021-08-08;23,00;2,00;8,00;0,00;2,00
2021-08-15;25,00;4,00;13,00;0,00;0,00
2021-08-22;24,00;0,00;6,00;0,00;0,00
2021-08-29;12,00;2,00;6,00;0,00;0,00
2021-09-05;12,00;2,00;12,00;4,00;0,00
2021-09-12;14,00;0,00;12,00;2,00;2,00
2021-09-19;8,00;0,00;20,00;2,00;0,00
2021-09-26;6,00;0,00;10,00;0,00;2,00
2021-10-03;12,00;2,00;10,00;0,00;0,00
2021-10-10;6,00;6,00;8,00;2,00;2,00
2021-10-17;8,00;0,00;6,00;0,00;0,00
2021-10-24;10,00;4,00;10,00;0,00;4,00
