Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;27,00;77,63;3,38;0,00;0,00;27,00;5,00;8,00;24,00;27,00;16,00;11,00;16,00;5,00;8,00;5,00;8,00;5,00;5,00;5,00;5,00;0,00;5,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;27,00;65,12;4,76;3,18;11,12;30,00;13,00;8,00;13,00;27,00;13,00;5,00;19,00;13,00;5,00;5,00;0,00;3,00;3,00;5,00;5,00;3,00;3,00;3,00;5,00;0,00;0,00;0,00;3,00;0,00;0,00;5,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;24,00;91,20;4,80;3,20;8,00;21,00;0,00;13,00;13,00;35,00;3,00;11,00;13,00;5,00;3,00;11,00;3,00;3,00;8,00;5,00;5,00;8,00;0,00;11,00;8,00;0,00;0,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;18,00;86,73;8,18;0,00;16,36;26,00;16,00;10,00;21,00;31,00;8,00;3,00;16,00;8,00;13,00;5,00;0,00;0,00;5,00;5,00;0,00;3,00;0,00;8,00;5,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00
2019-02-03;19,00;74,42;3,17;3,17;7,92;22,00;6,00;0,00;17,00;30,00;3,00;17,00;14,00;3,00;22,00;3,00;0,00;3,00;8,00;8,00;0,00;3,00;0,00;6,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;6,00;92,00;10,00;4,00;10,00;19,00;11,00;17,00;22,00;33,00;11,00;6,00;17,00;14,00;14,00;6,00;8,00;3,00;8,00;0,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;22,00;84,86;7,86;0,00;4,71;22,00;17,00;0,00;22,00;42,00;3,00;11,00;14,00;6,00;11,00;3,00;3,00;0,00;3,00;3,00;0,00;8,00;0,00;11,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;36,00;109,64;8,18;4,91;0,00;41,00;5,00;0,00;30,00;36,00;11,00;11,00;8,00;14,00;11,00;16,00;5,00;0,00;5,00;8,00;3,00;5,00;5,00;11,00;5,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;11,00;102,67;5,50;0,00;9,17;13,00;10,00;13,00;29,00;31,00;8,00;23,00;21,00;13,00;16,00;3,00;0,00;0,00;5,00;8,00;0,00;5,00;3,00;5,00;3,00;0,00;0,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;38,00;95,83;11,57;3,30;3,30;21,00;22,00;11,00;16,00;32,00;11,00;3,00;13,00;8,00;21,00;11,00;3,00;5,00;0,00;8,00;0,00;11,00;3,00;8,00;5,00;0,00;0,00;0,00;0,00;5,00;5,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;41,00;132,84;0,00;0,00;0,00;30,00;11,00;14,00;5,00;27,00;14,00;16,00;30,00;5,00;16,00;14,00;0,00;5,00;3,00;11,00;3,00;5,00;3,00;8,00;3,00;0,00;0,00;0,00;0,00;5,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
