Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;55,00;364,38;481,25;6,88;41,25;160,00;2,50;52,50;142,50;159,21;86,84;89,74;75,26;45,10;50,60;12,10;3,30;15,00;1,00;5,00;2,00;26,00;15,00;48,00;4,00;4,00;15,00;0,00;1,00;7,00;0,00;1,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;51,00;349,71;473,57;3,64;51,00;132,60;0,00;43,35;137,70;178,50;79,33;99,17;76,50;37,70;48,78;8,87;5,54;2,00;1,00;3,00;3,00;33,00;9,00;36,00;6,00;3,00;8,00;0,00;0,00;5,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2019-01-20;40,00;273,33;373,33;3,33;60,00;117,50;1,25;35,00;107,50;165,71;71,43;71,43;71,43;30,00;38,89;14,44;1,11;10,00;1,00;6,00;2,00;24,00;6,00;23,00;7,00;1,00;7,00;0,00;1,00;1,00;0,00;1,00;0,00;3,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-01-27;54,00;290,25;384,75;6,75;47,25;123,43;2,57;25,71;79,71;133,58;62,53;71,05;68,21;23,14;40,78;4,41;5,51;9,00;3,00;1,00;2,00;33,00;13,00;24,00;7,00;2,00;9,00;0,00;1,00;6,00;1,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;43,00;329,67;372,67;3,58;43,00;113,82;0,00;22,76;93,59;160,53;51,60;80,27;71,67;35,08;27,16;4,53;2,26;12,00;1,00;8,00;0,00;32,00;4,00;31,00;8,00;0,00;8,00;0,00;1,00;3,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00
2019-02-10;45,00;330,00;420,00;7,50;60,00;92,50;5,00;27,50;82,50;109,69;78,75;64,69;84,38;33,75;28,13;12,38;3,38;7,00;1,00;6,00;1,00;23,00;6,00;35,00;5,00;0,00;11,00;0,00;1,00;4,00;1,00;2,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2019-02-17;64,00;320,00;376,89;7,11;49,78;92,16;2,56;23,04;92,16;145,45;61,09;64,00;107,64;25,82;30,32;13,47;5,61;14,00;1,00;1,00;0,00;27,00;6,00;25,00;6,00;2,00;9,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;2,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00
2019-02-24;43,00;329,67;444,33;7,17;35,83;101,18;0,00;27,82;101,18;146,20;68,80;97,47;94,60;30,87;38,59;9,92;6,62;12,00;1,00;2,00;5,00;25,00;11,00;18,00;5,00;1,00;8,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;2,00;0,00
2019-03-03;58,00;326,25;384,25;7,25;43,50;98,35;2,52;30,26;108,43;153,70;55,10;92,80;81,20;27,88;31,23;6,69;4,46;14,00;3,00;6,00;1,00;35,00;3,00;25,00;5,00;1,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;49,00;301,00;399,00;3,50;42,00;105,74;1,29;20,63;100,58;144,12;60,53;77,82;83,59;38,98;23,39;8,91;6,68;8,00;1,00;2,00;2,00;38,00;13,00;28,00;8,00;1,00;6,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
