Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;20,00;305,00;10,00;2,50;30,00;55,00;21,67;31,67;86,67;90,00;10,00;21,25;15,00;31,11;12,22;3,33;1,11;2,00;3,00;1,00;2,00;9,00;5,00;11,00;2,00;0,00;1,00;0,00;1,00;0,00;2,00;3,00;0,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;30,00;354,00;12,00;3,00;30,00;31,76;15,88;15,88;70,59;76,25;10,00;26,25;32,50;36,67;5,56;3,33;0,00;2,00;2,00;6,00;0,00;8,00;5,00;20,00;4,00;0,00;2,00;1,00;1,00;1,00;2,00;3,00;0,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;24,00;342,00;12,00;3,00;30,00;44,57;12,00;12,00;84,00;70,80;9,60;26,40;37,20;31,64;10,91;2,18;4,36;7,00;0,00;2,00;0,00;11,00;1,00;7,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00
2019-01-27;29,00;359,60;5,80;5,80;23,20;46,06;25,59;15,35;78,47;82,17;7,25;19,33;20,54;15,62;20,08;6,69;8,92;2,00;3,00;1,00;1,00;7,00;1,00;10,00;2,00;0,00;1,00;1,00;1,00;0,00;4,00;3,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00
2019-02-03;21,00;294,00;5,25;5,25;26,25;42,00;17,50;15,75;61,25;54,35;9,88;30,88;14,82;28,74;16,58;4,42;0,00;2,00;2,00;5,00;2,00;9,00;2,00;9,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;29,00;319,00;2,90;5,80;23,20;37,53;20,47;13,65;75,06;52,96;6,30;18,91;25,22;26,77;14,50;4,46;2,23;1,00;3,00;3,00;2,00;7,00;2,00;17,00;2,00;0,00;1,00;0,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;19,00;316,67;6,33;6,33;38,00;34,55;13,82;17,27;62,18;42,75;7,13;21,38;19,00;34,65;11,18;7,82;1,12;4,00;4,00;5,00;1,00;8,00;4,00;9,00;6,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;5,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-02-24;24,00;324,00;12,00;3,00;30,00;42,86;13,71;17,14;63,43;61,89;7,58;18,95;24,00;27,27;13,09;7,64;1,09;7,00;3,00;1,00;1,00;9,00;1,00;5,00;2,00;0,00;2,00;0,00;2,00;4,00;3,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;28,00;347,20;5,60;2,80;16,80;43,75;28,00;7,00;64,75;53,57;4,87;24,35;28,00;24,64;13,44;4,48;2,24;1,00;2,00;7,00;1,00;8,00;5,00;20,00;3,00;0,00;1,00;0,00;0,00;1,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;33,00;297,00;11,00;5,50;16,50;36,47;17,37;8,68;83,37;53,78;6,11;33,00;39,11;23,10;17,60;5,50;1,10;0,00;1,00;5,00;1,00;16,00;5,00;10,00;2,00;1,00;0,00;1,00;2,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-03-17;31,00;334,80;6,20;0,00;31,00;37,89;12,06;12,06;63,72;55,80;6,20;34,72;28,52;22,14;14,39;4,43;3,32;4,00;2,00;6,00;1,00;10,00;7,00;11,00;1,00;0,00;2,00;1,00;0,00;2,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;34,00;334,33;5,67;0,00;28,33;54,40;22,10;23,80;74,80;48,57;6,07;25,50;30,36;31,81;13,16;4,39;1,10;3,00;0,00;4,00;2,00;12,00;3,00;10,00;5,00;0,00;1,00;0,00;0,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;39,00;317,57;11,14;5,57;22,29;42,39;16,96;16,96;84,78;54,84;7,31;28,03;20,72;22,75;5,42;2,17;1,08;2,00;2,00;4,00;2,00;11,00;3,00;20,00;3,00;0,00;0,00;1,00;0,00;2,00;0,00;1,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;35,00;367,50;11,67;5,83;23,33;52,50;28,00;21,00;82,25;61,25;5,00;27,50;25,00;21,45;7,90;4,52;0,00;8,00;1,00;3,00;1,00;19,00;4,00;13,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;37,00;380,57;10,57;2,64;21,14;57,18;16,82;16,82;74,00;49,33;6,17;28,37;28,37;42,44;6,53;2,18;2,18;5,00;1,00;3,00;4,00;11,00;5,00;14,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00;5,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;48,00;402,00;6,00;3,00;18,00;51,43;27,43;20,57;120,00;73,85;6,15;22,15;11,08;20,09;8,93;6,70;2,23;3,00;3,00;6,00;1,00;5,00;8,00;16,00;4,00;0,00;1,00;0,00;0,00;3,00;2,00;1,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;43,00;392,38;0,00;0,00;16,13;49,88;24,08;13,76;108,36;76,17;7,37;29,49;14,74;39,69;13,23;7,72;3,31;4,00;0,00;11,00;4,00;18,00;3,00;12,00;2,00;0,00;0,00;2,00;0,00;1,00;0,00;1,00;2,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;44,00;396,00;11,00;5,50;16,50;45,76;35,20;15,84;126,72;81,89;6,11;24,44;31,78;41,74;16,92;7,90;1,13;2,00;4,00;4,00;0,00;16,00;3,00;15,00;1,00;0,00;1,00;0,00;0,00;4,00;4,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;48,00;492,00;6,00;6,00;12,00;49,71;18,86;22,29;132,00;71,38;2,46;29,54;17,23;49,09;18,55;5,45;0,00;6,00;5,00;3,00;1,00;8,00;9,00;18,00;2,00;0,00;0,00;0,00;2,00;1,00;1,00;3,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;26,00;395,20;5,20;2,60;10,40;67,60;22,53;32,93;116,13;65,00;13,00;33,09;20,09;48,75;8,67;8,67;1,08;7,00;4,00;8,00;1,00;10,00;6,00;18,00;7,00;0,00;0,00;0,00;0,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
