Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;100,00;93,33;80,00;33,33;93,33;33,33;53,33;666,67;20,00;10,71;46,43;267,86;46,43;214,81;0,00;33,33;133,33;44,44;33,33;11,11;44,44;11,00;0,00;45,00;11,00;0,00;22,00;22,00;0,00;0,00;11,11;111,11;0,00;43,75;10,94;0,00;132,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;33,00;66,00;33,00;46,20;132,00;19,80;46,20;415,80;33,00;11,00;33,00;146,67;91,67;352,00;0,00;22,00;132,00;22,00;22,00;11,00;33,00;11,00;0,00;78,00;11,00;0,00;0,00;0,00;11,00;44,00;0,00;33,00;0,00;33,00;0,00;0,00;144,57;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;54,00;108,00;54,00;54,00;74,25;0,00;20,25;249,75;40,50;21,60;54,00;129,60;54,00;147,60;21,60;32,40;54,00;31,85;42,92;31,85;0,00;11,00;11,00;22,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;11,25;0,00;22,24;0,00;11,12;76,24;21,00;0,00;11,00;0,00;0,00;0,00;0,00
2019-01-27;32,00;83,20;70,40;38,40;64,00;38,40;32,00;262,40;38,40;32,00;21,33;128,00;32,00;163,56;0,00;32,00;60,44;11,13;11,13;32,00;11,13;32,00;11,00;74,00;0,00;0,00;11,00;0,00;21,00;10,29;0,00;21,71;0,00;43,20;22,40;11,20;32,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;33,00;46,20;79,20;33,00;0,00;0,00;0,00;369,60;0,00;22,00;0,00;113,67;58,67;121,00;11,00;33,00;77,00;22,00;0,00;22,00;0,00;0,00;11,00;11,00;0,00;0,00;11,00;0,00;11,00;11,00;11,00;0,00;0,00;11,00;0,00;0,00;55,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;44,00;94,29;75,43;0,00;138,29;18,86;31,43;289,14;0,00;0,00;22,00;124,67;22,00;366,67;11,00;22,00;77,00;11,00;11,00;55,00;22,00;0,00;0,00;67,00;11,00;0,00;0,00;0,00;0,00;0,00;11,00;22,00;0,00;11,00;33,00;0,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;23,00;80,50;28,75;23,00;92,00;15,33;15,33;276,00;0,00;0,00;11,50;111,17;38,33;218,50;23,00;11,50;84,33;0,00;33,82;44,65;10,82;0,00;12,00;58,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;10,95;0,00;10,73;0,00;10,73;67,47;23,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;56,00;105,78;62,22;62,22;43,56;35,00;35,00;245,00;14,00;45,50;10,50;77,00;56,00;149,33;0,00;44,80;33,60;0,00;10,93;21,85;0,00;11,00;0,00;57,00;0,00;0,00;0,00;0,00;0,00;10,98;10,98;21,96;10,98;10,89;0,00;0,00;56,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00
2019-03-03;33,00;79,20;92,40;19,80;79,20;13,20;13,20;297,00;0,00;11,00;11,00;139,33;33,00;223,67;11,00;33,00;55,00;11,00;11,00;11,00;0,00;11,00;0,00;22,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;22,00;0,00;11,00;0,00;0,00;44,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;11,00;55,00;93,50;16,50;99,00;11,00;0,00;324,50;11,00;22,00;22,00;91,67;22,00;44,00;11,00;22,00;66,00;0,00;22,00;11,00;0,00;11,00;11,00;44,00;11,00;11,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;11,00;11,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00
