Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2020-11-29;48,00;65,60;6,40;4,80;1,60;2,00
2020-12-06;72,00;79,83;12,52;3,13;6,26;2,00
2020-12-13;89,00;117,61;9,54;7,95;11,13;3,00
2020-12-20;65,00;86,67;6,19;4,64;1,55;1,00
2020-12-27;90,00;138,95;7,89;14,21;1,58;3,00
2021-01-03;90,00;153,16;11,05;12,63;3,16;3,00
2021-01-10;100,00;156,25;9,38;12,50;3,13;1,00
2021-01-17;87,00;146,04;4,66;10,88;1,55;4,00
2021-01-24;51,00;97,36;6,18;6,18;3,09;1,00
2021-01-31;54,00;97,20;4,63;3,09;1,54;3,00
2021-02-07;36,00;78,26;6,26;4,70;1,57;3,00
2021-02-14;48,00;68,80;6,40;6,40;3,20;1,00
2021-02-21;31,00;68,53;1,63;4,89;1,63;2,00
2021-02-28;32,00;62,40;4,80;3,20;3,20;1,00
2021-03-07;30,00;53,68;1,58;3,16;1,58;1,00
2021-03-14;38,00;57,00;3,17;3,17;3,17;0,50
2021-03-21;29,00;45,79;1,53;3,05;1,53;5,00
2021-03-28;23,00;39,87;1,53;3,07;0,77;2,00
2021-04-04;28,00;49,78;1,56;7,78;1,56;4,00
2021-04-11;33,00;44,00;6,29;4,71;1,57;5,00
2021-04-18;36,00;54,78;3,13;4,70;3,13;2,00
2021-04-25;30,00;58,42;3,16;4,74;1,58;3,00
2021-05-02;44,00;53,43;4,71;4,71;3,14;3,00
2021-05-09;44,00;58,14;4,71;4,71;1,57;3,00
2021-05-16;43,00;58,36;4,61;6,14;0,00;2,00
2021-05-23;44,00;59,71;3,14;4,71;1,57;2,00
2021-05-30;38,00;63,84;4,56;6,08;3,04;2,00
2021-06-06;42,00;68,44;9,33;7,78;1,56;1,00
2021-06-13;42,00;59,11;7,78;3,11;1,56;4,00
2021-06-20;40,00;66,15;4,62;4,62;3,08;2,00
2021-06-27;48,00;78,97;3,10;7,74;1,55;1,00
2021-07-04;50,00;62,50;4,69;4,69;0,00;3,00
2021-07-11;65,00;69,64;3,10;6,19;1,55;2,00
2021-07-18;44,00;66,00;7,86;9,43;3,14;3,00
2021-07-25;58,00;100,32;3,14;4,70;1,57;1,00
2021-08-01;49,00;109,06;7,90;7,90;1,58;3,00
2021-08-08;59,00;98,86;4,78;9,57;3,19;1,00
2021-08-15;42,00;74,67;6,22;7,78;3,11;4,00
2021-08-22;33,00;64,43;4,71;7,86;3,14;20,00
2021-08-29;34,00;48,57;3,24;11,33;3,24;3,00
2021-09-05;37,00;53,09;3,22;11,26;3,22;5,00
2021-09-12;36,00;53,22;3,13;9,39;1,57;2,00
2021-09-19;40,00;60,00;4,62;4,62;1,54;4,00
2021-09-26;39,00;60,84;6,24;10,92;3,12;4,00
2021-10-03;45,00;66,72;4,66;7,76;1,55;2,00
2021-10-10;44,00;61,29;3,14;14,14;1,57;11,00
2021-10-17;48,00;67,20;6,40;8,00;3,20;0,50
2021-10-24;48,00;74,32;6,19;9,29;1,55;6,00
