Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-01-06;15,00;0,00;300,00;141,00;6,00;27,00
2019-01-13;12,00;3,00;246,00;120,00;0,00;14,00
2019-01-20;10,00;0,00;195,00;125,00;0,00;31,00
2019-01-27;14,00;2,80;198,80;92,40;0,00;16,00
2019-02-03;14,00;2,80;182,00;106,40;0,00;21,00
2019-02-10;17,00;0,00;195,50;102,00;0,00;17,00
2019-02-17;7,00;0,00;147,00;74,67;0,00;15,00
2019-02-24;22,00;2,75;143,00;118,25;2,75;20,00
2019-03-03;17,00;5,67;184,17;93,50;0,00;14,00
2019-03-10;12,00;2,40;160,80;110,40;0,00;17,00
2019-03-17;7,00;2,33;133,00;98,00;0,00;27,00
2019-03-24;15,00;0,00;142,50;80,00;0,00;8,00
2019-03-31;15,00;0,00;145,00;100,00;2,50;30,00
2019-04-07;14,00;2,80;145,60;123,20;2,80;17,00
2019-04-14;16,00;0,00;141,33;74,67;0,00;13,00
2019-04-21;15,00;0,00;162,50;87,50;0,00;17,00
2019-04-28;14,00;8,40;170,80;120,40;0,00;14,00
2019-05-05;17,00;0,00;144,50;85,00;0,00;2,00
2019-05-12;15,00;0,00;150,00;90,00;0,00;10,00
2019-05-19;17,00;2,83;150,17;119,00;0,00;15,00
2019-05-26;10,00;5,00;112,50;92,50;0,00;5,00
2019-06-02;18,00;2,57;174,86;74,57;0,00;12,00
2019-06-09;14,00;2,80;170,80;75,60;5,60;19,00
2019-06-16;12,00;2,40;129,60;81,60;2,40;5,00
2019-06-23;12,00;2,40;110,40;67,20;0,00;22,00
2019-06-30;20,00;0,00;120,00;114,29;0,00;7,00
2019-07-07;10,00;7,50;165,00;80,00;2,50;24,00
2019-07-14;15,00;9,00;150,00;102,00;0,00;17,00
2019-07-21;10,00;7,50;120,00;62,50;0,00;20,00
2019-07-28;15,00;0,00;198,00;144,00;0,00;15,00
2019-08-04;19,00;0,00;157,43;114,00;0,00;22,00
2019-08-11;7,00;4,67;168,00;88,67;0,00;17,00
2019-08-18;10,00;2,50;170,00;105,00;2,50;17,00
2019-08-25;14,00;5,60;187,60;114,80;2,80;14,00
2019-09-01;19,00;0,00;157,43;86,86;0,00;17,00
2019-09-08;23,00;7,67;163,56;97,11;0,00;28,00
2019-09-15;16,00;0,00;194,67;114,67;2,67;19,00
2019-09-22;18,00;7,71;174,86;82,29;2,57;25,00
2019-09-29;14,00;8,40;148,40;78,40;0,00;20,00
2019-10-06;24,00;2,67;144,00;106,67;0,00;22,00
2019-10-13;22,00;2,75;170,50;93,50;2,75;25,00
2019-10-20;29,00;2,64;179,27;73,82;5,27;11,00
2019-10-27;13,00;5,20;109,20;83,20;0,00;16,00
2019-11-03;51,00;0,00;126,16;102,00;2,68;15,00
2019-11-10;13,00;0,00;119,60;85,80;5,20;13,00
2019-11-17;11,00;5,50;145,75;63,25;0,00;9,00
2019-11-24;8,00;2,67;104,00;80,00;0,00;8,00
2019-12-01;20,00;2,86;145,71;71,43;2,86;11,00
2019-12-08;20,00;5,71;105,71;80,00;2,86;13,00
2019-12-15;16,00;5,33;122,67;104,00;0,00;18,00
2019-12-22;20,00;2,86;142,86;100,00;0,00;20,00
2019-12-29;11,00;8,25;269,50;165,00;8,25;32,00
2020-01-05;21,00;2,63;183,75;115,50;0,00;25,00
2020-01-12;18,00;0,00;236,57;84,86;0,00;29,00
2020-01-19;26,00;5,20;213,20;104,00;0,00;24,00
2020-01-26;17,00;0,00;187,00;136,00;0,00;8,00
2020-02-02;25,00;0,00;152,50;105,00;0,00;11,00
2020-02-09;19,00;5,43;130,29;89,57;0,00;29,00
2020-02-16;12,00;4,80;139,20;112,80;0,00;6,00
2020-02-23;16,00;5,33;130,67;85,33;2,67;24,00
2020-03-01;14,00;2,80;134,40;86,80;0,00;10,00
2020-03-08;12,00;9,00;150,00;114,00;0,00;8,00
2020-03-15;8,00;2,67;85,33;104,00;0,00;8,00
2020-03-22;9,00;6,75;40,50;65,25;0,00;11,00
2020-03-29;11,00;0,00;52,25;55,00;2,75;6,00
2020-04-05;15,00;5,00;52,50;65,00;0,00;21,00
2020-04-12;12,00;6,00;159,00;75,00;0,00;8,00
2020-04-19;13,00;7,80;85,80;62,40;0,00;8,00
2020-04-26;15,00;3,00;66,00;63,00;0,00;11,00
2020-05-03;17,00;2,83;76,50;48,17;2,83;4,00
2020-05-10;15,00;2,50;37,50;70,00;0,00;11,00
2020-05-17;21,00;0,00;57,75;44,63;0,00;4,00
2020-05-24;24,00;13,33;56,00;61,33;0,00;8,00
2020-05-31;20,00;2,50;90,00;52,50;2,50;7,00
2020-06-07;9,00;3,00;81,00;72,00;0,00;11,00
2020-06-14;11,00;2,75;77,00;66,00;2,75;7,00
2020-06-21;15,00;2,50;82,50;62,50;0,00;8,00
2020-06-28;33,00;0,00;85,25;49,50;0,00;6,00
2020-07-05;15,00;2,50;95,00;52,50;0,00;8,00
2020-07-12;14,00;2,80;81,20;64,40;0,00;10,00
2020-07-19;10,00;2,50;95,00;32,50;0,00;10,00
2020-07-26;15,00;0,00;81,00;66,00;3,00;8,00
2020-08-02;19,00;2,71;70,57;78,71;5,43;6,00
2020-08-09;14,00;5,60;120,40;53,20;2,80;6,00
2020-08-16;14,00;5,60;78,40;50,40;2,80;6,00
2020-08-23;16,00;2,67;66,67;72,00;0,00;6,00
2020-08-30;11,00;2,75;101,75;66,00;2,75;0,00
2020-09-06;17,00;0,00;85,00;68,00;2,83;2,00
2020-09-13;19,00;5,43;48,86;65,14;0,00;19,00
2020-09-20;12,00;4,80;55,20;50,40;0,00;6,00
2020-09-27;10,00;2,50;47,50;67,50;0,00;8,00
2020-10-04;8,00;5,33;80,00;82,67;0,00;8,00
2020-10-11;7,00;3,50;87,50;94,50;0,00;7,00
2020-10-18;9,00;6,00;66,00;78,00;0,00;7,00
2020-10-25;11,00;5,50;77,00;93,50;0,00;17,00
2020-11-01;2,00;0,00;28,00;42,00;0,00;0,00
2020-11-08;18,00;2,57;61,71;56,57;2,57;12,00
2020-11-15;14,00;5,60;53,20;72,80;0,00;12,00
2020-11-22;8,00;2,67;56,00;53,33;0,00;10,00
2020-11-29;10,00;5,00;55,00;65,00;0,00;17,00
2020-12-06;4,00;0,00;54,00;54,00;0,00;13,00
2020-12-13;100,00;0,00;64,86;70,27;2,70;35,00
2020-12-20;85,00;0,00;63,75;58,44;0,00;12,00
2020-12-27;49,00;0,00;90,26;79,95;0,00;15,00
2021-01-03;18,00;2,57;69,43;69,43;0,00;10,00
2021-01-10;18,00;0,00;77,14;72,00;2,57;12,00
2021-01-17;22,00;2,75;74,25;68,75;0,00;16,00
2021-01-24;17,00;2,83;42,50;73,67;2,83;15,00
2021-01-31;21,00;2,63;44,63;55,13;2,63;6,00
