Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-06-02;49,00;129,85;93,10;31,85;144,55;51,33;2,33;45,50;39,67;46,67;58,33;170,33;70,00;45,50;110,25;50,75;43,75;30,00;35,00;22,00;41,00;14,00;68,00;33,00;19,00;11,00;5,00;52,00;0,00;5,00;8,00;3,00;3,00;11,00;0,00
2019-06-09;39,00;121,88;109,69;41,44;99,94;87,45;0,00;66,18;68,55;53,63;97,50;141,38;56,06;33,68;85,09;40,77;28,36;30,00;19,00;25,00;47,00;14,00;39,00;22,00;19,00;19,00;3,00;55,00;5,00;14,00;0,00;0,00;3,00;5,00;3,00
2019-06-16;28,00;129,82;106,91;56,00;104,36;54,83;2,33;63,00;38,50;44,33;67,67;165,67;63,00;28,00;54,25;38,50;24,50;31,00;36,00;33,00;31,00;19,00;39,00;17,00;14,00;11,00;3,00;58,00;8,00;8,00;6,00;3,00;3,00;3,00;3,00
2019-06-23;44,00;134,44;163,78;48,89;114,89;63,68;2,32;68,32;66,00;37,05;81,05;141,26;74,11;29,92;93,28;44,00;26,40;44,00;21,00;41,00;32,00;18,00;47,00;21,00;9,00;6,00;6,00;47,00;6,00;0,00;6,00;6,00;12,00;6,00;3,00
2019-06-30;38,00;126,67;108,93;63,33;106,40;48,69;2,38;58,19;46,31;38,00;97,38;133,00;64,13;50,67;88,67;47,05;14,48;72,00;34,00;34,00;49,00;20,00;52,00;26,00;17,00;14,00;0,00;43,00;0,00;6,00;3,00;9,00;6,00;3,00;6,00
2019-07-07;29,00;96,67;118,42;70,08;116,00;45,24;8,12;70,76;82,36;91,83;101,50;147,42;41,08;50,75;116,00;23,56;29,00;49,00;46,00;46,00;29,00;14,00;40,00;38,00;23,00;3,00;0,00;84,00;9,00;9,00;6,00;0,00;0,00;6,00;3,00
2019-07-14;44,00;129,56;127,11;51,33;119,78;86,81;3,57;71,35;74,92;68,44;105,11;193,11;61,11;40,48;98,56;52,80;24,64;74,00;31,00;22,00;25,00;22,00;40,00;34,00;28,00;12,00;9,00;87,00;3,00;9,00;12,00;6,00;15,00;6,00;0,00
2019-07-21;71,00;139,55;115,07;80,79;173,83;84,02;16,57;93,48;87,57;49,70;85,20;196,43;73,37;60,35;134,90;71,00;30,18;54,00;40,00;33,00;37,00;24,00;67,00;30,00;17,00;3,00;7,00;81,00;0,00;10,00;3,00;13,00;27,00;3,00;3,00
2019-07-28;38,00;134,27;126,67;73,47;141,87;47,50;0,00;51,06;65,31;59,38;102,13;130,63;38,00;63,33;83,24;48,86;52,48;20,00;34,00;44,00;71,00;3,00;44,00;38,00;27,00;10,00;0,00;68,00;10,00;3,00;7,00;7,00;7,00;0,00;3,00
2019-08-04;37,00;135,67;130,73;61,67;106,07;82,09;3,47;60,13;93,66;55,50;97,13;143,38;41,63;70,48;70,48;37,00;21,14;50,00;28,00;43,00;53,00;9,00;56,00;19,00;9,00;19,00;0,00;62,00;3,00;19,00;6,00;3,00;6,00;6,00;0,00
2019-08-11;37,00;108,53;130,73;51,80;157,87;54,90;2,39;57,29;74,00;43,94;50,88;134,13;64,75;51,10;75,76;42,29;31,71;51,00;43,00;23,00;20,00;17,00;31,00;26,00;17,00;26,00;0,00;54,00;0,00;9,00;6,00;0,00;6,00;3,00;0,00
2019-08-18;38,00;121,13;111,63;64,13;92,63;52,97;0,00;47,21;71,39;28,50;80,75;161,50;59,38;44,91;67,36;43,18;25,91;27,00;49,00;16,00;41,00;11,00;55,00;11,00;5,00;19,00;3,00;49,00;3,00;8,00;8,00;0,00;3,00;3,00;3,00
2019-08-25;30,00;145,00;112,50;52,50;110,00;77,31;0,00;55,38;63,46;27,69;53,08;138,46;69,23;45,88;60,00;35,29;26,47;30,00;14,00;19,00;22,00;11,00;41,00;25,00;14,00;11,00;3,00;66,00;3,00;5,00;5,00;3,00;5,00;11,00;0,00
2019-09-01;39,00;168,19;146,25;48,75;97,50;59,09;0,00;43,73;80,36;57,35;71,12;176,65;64,24;46,09;88,64;42,55;40,77;42,00;65,00;26,00;31,00;10,00;60,00;21,00;26,00;8,00;8,00;68,00;0,00;8,00;5,00;5,00;3,00;5,00;0,00
2019-09-08;27,00;130,09;142,36;49,09;98,18;62,22;0,00;64,57;70,43;49,50;92,25;135,00;78,75;55,80;82,80;46,80;27,00;43,00;43,00;43,00;35,00;16,00;44,00;14,00;16,00;5,00;3,00;63,00;14,00;5,00;5,00;0,00;3,00;0,00;0,00
2019-09-15;25,00;205,00;135,00;55,00;115,00;70,24;0,00;92,86;65,48;52,50;110,00;157,50;80,00;41,07;92,86;55,36;30,36;30,00;30,00;19,00;43,00;11,00;57,00;11,00;14,00;11,00;3,00;62,00;5,00;3,00;5,00;0,00;14,00;0,00;0,00
2019-09-22;46,00;193,68;111,37;77,47;147,68;73,13;8,26;75,49;83,74;78,20;105,80;179,40;75,90;56,62;77,85;65,46;24,77;32,00;30,00;49,00;54,00;16,00;51,00;19,00;19,00;8,00;3,00;57,00;3,00;8,00;8,00;0,00;3,00;5,00;0,00
2019-09-29;27,00;162,00;171,82;61,36;132,55;66,91;0,00;50,48;83,35;65,25;121,50;168,75;85,50;43,20;97,20;61,20;55,80;40,00;35,00;8,00;38,00;8,00;68,00;19,00;30,00;11,00;5,00;51,00;3,00;3,00;5,00;3,00;11,00;3,00;3,00
2019-10-06;30,00;165,00;117,50;82,50;122,50;66,92;0,00;32,31;55,38;53,08;66,92;168,46;43,85;40,59;61,76;56,47;65,29;49,00;33,00;27,00;35,00;22,00;57,00;11,00;16,00;11,00;0,00;68,00;5,00;8,00;3,00;3,00;0,00;3,00;0,00
2019-10-13;22,00;129,56;136,89;68,44;207,78;63,68;5,79;63,68;55,58;70,89;70,89;198,00;70,89;64,17;93,50;58,67;25,67;41,00;41,00;24,00;38,00;5,00;46,00;25,00;22,00;5,00;3,00;71,00;8,00;5,00;0,00;5,00;11,00;8,00;3,00
2019-10-20;21,00;144,67;112,00;49,00;119,00;59,50;2,33;61,83;74,67;65,33;72,33;144,67;42,00;42,00;63,00;52,50;38,50;31,00;16,00;24,00;24,00;13,00;50,00;16,00;11,00;18,00;0,00;50,00;0,00;3,00;8,00;0,00;3,00;8,00;3,00
2019-10-27;24,00;144,00;105,60;64,80;69,60;74,40;4,80;63,60;50,40;40,80;69,60;146,40;45,60;53,54;64,62;48,00;33,23;21,00;36,00;44,00;34,00;8,00;37,00;13,00;18,00;5,00;10,00;36,00;5,00;3,00;5,00;3,00;3,00;3,00;0,00
2019-11-03;10,00;142,50;170,00;45,00;80,00;70,00;6,67;76,67;53,33;55,00;90,00;180,00;62,50;31,67;48,33;38,33;41,67;26,00;15,00;38,00;56,00;13,00;49,00;15,00;13,00;15,00;0,00;62,00;0,00;0,00;0,00;0,00;3,00;5,00;0,00
2019-11-10;13,00;119,60;169,00;49,40;72,80;50,82;7,09;53,18;59,09;39,00;124,80;169,00;57,20;40,86;185,71;85,43;46,43;54,00;28,00;38,00;33,00;8,00;36,00;18,00;13,00;8,00;8,00;38,00;0,00;0,00;5,00;0,00;8,00;8,00;0,00
2019-11-17;13,00;161,20;117,00;39,00;65,00;61,45;7,09;50,82;28,36;33,80;65,00;161,20;39,00;37,14;94,71;46,43;42,71;26,00;28,00;33,00;38,00;3,00;49,00;15,00;23,00;8,00;3,00;23,00;0,00;3,00;0,00;3,00;8,00;3,00;3,00
2019-11-24;20,00;137,50;135,00;30,00;42,50;40,00;2,35;51,76;47,06;24,44;46,67;140,00;28,89;43,64;29,09;43,64;29,09;30,00;38,00;20,00;40,00;8,00;55,00;25,00;28,00;5,00;0,00;28,00;5,00;3,00;0,00;0,00;5,00;0,00;0,00
2019-12-01;16,00;117,33;88,00;56,00;88,00;50,46;4,92;59,08;45,54;50,29;75,43;128,00;48,00;35,56;40,89;40,89;28,44;33,00;39,00;36,00;21,00;10,00;62,00;16,00;18,00;3,00;8,00;47,00;3,00;5,00;3,00;0,00;13,00;3,00;0,00
2019-12-08;23,00;102,22;115,00;33,22;69,00;57,50;4,60;42,55;34,50;55,20;52,90;103,50;34,50;40,69;33,62;54,85;28,31;13,00;33,00;21,00;15,00;3,00;44,00;10,00;5,00;5,00;5,00;51,00;0,00;10,00;5,00;8,00;3,00;3,00;0,00
2019-12-15;18,00;120,86;97,71;41,14;82,29;64,13;0,00;76,50;37,13;42,75;65,25;150,75;38,25;21,60;68,40;55,80;28,80;23,00;21,00;16,00;34,00;18,00;50,00;21,00;10,00;5,00;0,00;42,00;0,00;5,00;3,00;5,00;10,00;8,00;0,00
2019-12-22;22,00;107,56;146,67;88,00;92,89;59,89;0,00;57,44;67,22;51,33;80,67;146,67;75,78;60,50;69,67;56,83;29,33;12,00;28,00;40,00;28,00;15,00;25,00;28,00;6,00;9,00;3,00;49,00;3,00;3,00;3,00;6,00;0,00;0,00;3,00
2019-12-29;6,00;183,00;147,00;69,00;81,00;91,20;3,60;55,20;51,60;48,00;56,00;164,00;22,00;38,00;60,00;84,00;44,00;36,00;33,00;27,00;45,00;3,00;30,00;24,00;15,00;9,00;3,00;78,00;6,00;3,00;6,00;0,00;15,00;6,00;0,00
2020-01-05;18,00;115,71;92,57;51,43;82,29;81,60;4,80;58,80;51,60;45,00;63,00;126,00;87,75;32,40;36,00;54,00;23,40;25,00;25,00;23,00;35,00;20,00;38,00;20,00;15,00;8,00;0,00;43,00;10,00;5,00;3,00;0,00;3,00;3,00;3,00
2020-01-12;22,00;158,89;132,00;56,22;75,78;66,00;4,63;42,84;54,42;44,00;119,78;171,11;61,11;36,67;45,83;42,17;14,67;29,00;24,00;39,00;39,00;10,00;24,00;32,00;29,00;7,00;7,00;82,00;2,00;5,00;0,00;2,00;5,00;2,00;0,00
2020-01-19;7,00;88,67;142,33;44,33;107,33;85,17;2,33;45,50;67,67;44,33;53,67;149,33;46,67;49,00;33,25;36,75;10,50;20,00;25,00;20,00;32,00;7,00;59,00;12,00;17,00;17,00;2,00;71,00;0,00;2,00;2,00;0,00;7,00;2,00;0,00
2020-01-26;27,00;149,73;110,45;49,09;88,36;79,83;4,70;57,52;55,17;41,73;54,00;120,27;66,27;41,40;37,80;27,00;37,80;29,00;29,00;15,00;51,00;15,00;44,00;15,00;5,00;17,00;0,00;42,00;0,00;0,00;5,00;2,00;7,00;0,00;2,00
2020-02-02;20,00;130,00;92,50;37,50;110,00;78,82;7,06;103,53;54,12;62,50;67,50;175,00;75,00;27,27;56,36;52,73;18,18;49,00;25,00;32,00;20,00;10,00;35,00;12,00;12,00;10,00;2,00;42,00;5,00;5,00;0,00;2,00;2,00;0,00;2,00
2020-02-09;22,00;134,44;122,22;66,00;85,56;57,89;0,00;64,84;42,84;51,33;95,33;132,00;31,78;60,92;37,23;60,92;23,69;32,00;30,00;32,00;52,00;5,00;47,00;27,00;20,00;7,00;10,00;54,00;0,00;2,00;2,00;0,00;5,00;2,00;0,00
2020-02-16;15,00;127,50;122,50;65,00;100,00;87,69;2,31;75,00;60,00;70,00;90,00;140,00;52,50;31,88;33,75;37,50;20,63;32,00;25,00;30,00;52,00;5,00;30,00;22,00;10,00;7,00;2,00;35,00;5,00;5,00;0,00;2,00;2,00;5,00;5,00
2020-02-23;24,00;110,40;98,40;38,40;115,20;62,40;0,00;48,00;48,00;48,00;72,00;96,00;50,40;46,29;34,29;25,71;27,43;29,00;24,00;33,00;26,00;12,00;33,00;19,00;19,00;10,00;5,00;41,00;5,00;7,00;0,00;2,00;0,00;0,00;0,00
2020-03-01;36,00;126,00;90,00;41,14;84,86;79,20;2,40;57,60;62,40;43,20;72,00;81,60;55,20;23,40;50,40;30,60;27,00;21,00;38,00;28,00;24,00;5,00;26,00;12,00;10,00;7,00;2,00;38,00;0,00;5,00;0,00;0,00;5,00;7,00;0,00
2020-03-08;20,00;67,50;57,50;35,00;65,00;69,41;2,35;54,12;29,41;28,89;62,22;57,78;46,67;23,33;28,33;40,00;13,33;20,00;20,00;25,00;25,00;2,00;34,00;9,00;9,00;2,00;0,00;29,00;5,00;2,00;2,00;0,00;5,00;0,00;7,00
2020-03-15;9,00;56,25;31,50;11,25;24,75;34,88;0,00;39,38;28,13;4,50;38,25;42,75;31,50;16,20;90,00;18,00;0,00;11,00;11,00;2,00;18,00;5,00;18,00;2,00;5,00;5,00;0,00;21,00;0,00;0,00;2,00;0,00;5,00;0,00;2,00
2020-03-22;2,00;36,00;34,00;8,00;12,00;13,00;0,00;30,00;30,00;10,00;20,00;20,00;16,00;20,00;76,00;12,00;12,00;7,00;9,00;4,00;33,00;2,00;9,00;9,00;2,00;4,00;0,00;9,00;2,00;0,00;2,00;2,00;4,00;0,00;0,00
2020-03-29;0,00;18,00;17,00;1,00;7,00;23,00;0,00;15,00;13,00;5,00;14,00;12,00;7,00;5,00;14,00;3,00;3,00;4,00;4,00;4,00;22,00;7,00;11,00;5,00;2,00;5,00;2,00;2,00;2,00;4,00;2,00;0,00;5,00;0,00;0,00
2020-04-05;3,00;30,00;36,00;24,00;24,00;25,50;0,00;22,50;12,00;9,00;33,00;42,00;9,00;12,00;51,00;21,00;3,00;2,00;7,00;5,00;15,00;0,00;17,00;10,00;0,00;2,00;2,00;17,00;2,00;2,00;0,00;0,00;2,00;2,00;0,00
2020-04-12;7,00;37,33;11,67;14,00;28,00;23,33;0,00;7,00;9,33;18,67;28,00;37,33;21,00;0,00;21,00;14,00;5,25;2,00;5,00;7,00;12,00;2,00;17,00;2,00;0,00;0,00;2,00;7,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2020-04-19;12,00;28,80;26,40;14,40;14,40;27,60;0,00;12,00;9,60;16,80;19,20;33,60;12,00;6,86;22,29;8,57;1,71;2,00;7,00;2,00;14,00;7,00;16,00;7,00;0,00;0,00;0,00;23,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;6,00;30,00;28,00;8,00;10,00;21,60;0,00;6,00;15,60;8,00;18,00;18,00;10,00;9,00;16,50;6,00;3,00;9,00;6,00;4,00;13,00;2,00;9,00;15,00;4,00;0,00;0,00;13,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-05-03;14,00;32,67;30,33;9,33;18,67;26,83;0,00;24,50;19,83;14,00;32,67;21,00;16,33;10,50;26,25;8,75;0,00;9,00;9,00;2,00;20,00;5,00;7,00;5,00;0,00;0,00;2,00;14,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00
2020-05-10;9,00;38,25;29,25;6,75;15,75;19,13;0,00;11,25;25,88;11,25;15,75;45,00;11,25;10,80;25,20;9,00;9,00;13,00;0,00;4,00;7,00;5,00;11,00;11,00;2,00;2,00;0,00;25,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00
2020-05-17;10,00;30,00;35,00;5,00;37,50;5,00;0,00;23,75;36,25;15,00;50,00;42,50;27,50;10,00;38,33;6,67;5,00;12,00;10,00;2,00;7,00;5,00;10,00;7,00;2,00;2,00;0,00;15,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2020-05-24;5,00;52,50;35,00;7,50;25,00;20,00;0,00;12,50;30,00;17,50;15,00;40,00;40,00;13,33;15,00;20,00;0,00;12,00;10,00;10,00;12,00;2,00;12,00;10,00;2,00;7,00;0,00;26,00;2,00;0,00;2,00;10,00;2,00;0,00;0,00
2020-05-31;16,00;36,57;43,43;16,00;25,14;30,86;2,29;11,43;35,43;16,00;45,71;36,57;25,14;12,44;30,22;30,22;8,89;18,00;7,00;9,00;25,00;2,00;21,00;7,00;0,00;7,00;2,00;18,00;9,00;5,00;5,00;0,00;5,00;2,00;2,00
2020-06-07;18,00;56,57;33,43;23,14;30,86;43,20;0,00;15,60;43,20;15,75;31,50;65,25;27,00;10,80;46,80;27,00;7,20;25,00;11,00;7,00;27,00;14,00;20,00;16,00;18,00;7,00;0,00;41,00;5,00;5,00;5,00;5,00;2,00;0,00;2,00
2020-06-14;35,00;52,50;40,00;25,00;50,00;54,83;0,00;25,67;33,83;25,67;37,33;67,67;21,00;15,75;56,00;21,00;14,00;23,00;12,00;16,00;9,00;12,00;40,00;12,00;2,00;7,00;0,00;33,00;7,00;12,00;5,00;0,00;19,00;5,00;9,00
2020-06-21;45,00;70,00;32,50;17,50;47,50;45,00;0,00;22,50;36,71;11,84;63,95;87,63;11,84;27,00;48,60;27,00;7,20;5,00;17,00;25,00;17,00;27,00;22,00;5,00;7,00;2,00;2,00;42,00;2,00;17,00;2,00;5,00;7,00;7,00;0,00
2020-06-28;29,00;58,00;29,00;26,58;41,08;42,92;2,32;20,88;59,16;19,33;60,42;65,25;16,92;13,65;58,00;25,59;17,06;39,00;2,00;19,00;27,00;24,00;29,00;2,00;10,00;15,00;5,00;39,00;7,00;5,00;2,00;10,00;5,00;0,00;5,00
2020-07-05;67,00;76,93;22,33;14,89;42,19;30,56;2,35;35,26;28,21;23,93;33,50;78,96;43,07;22,92;45,84;29,97;12,34;26,00;15,00;26,00;20,00;28,00;33,00;8,00;8,00;18,00;3,00;36,00;5,00;3,00;3,00;3,00;10,00;0,00;3,00
2020-07-12;100,00;42,50;42,50;35,00;57,50;21,18;0,00;38,82;30,59;28,57;76,19;76,19;57,14;31,58;71,93;43,86;12,28;18,00;18,00;34,00;16,00;16,00;26,00;3,00;8,00;10,00;3,00;39,00;5,00;3,00;18,00;0,00;8,00;3,00;3,00
2020-07-19;94,00;59,37;49,47;56,89;61,84;42,30;2,35;21,15;31,73;32,90;72,85;77,55;32,90;30,15;88,68;42,57;37,25;32,00;11,00;16,00;11,00;37,00;27,00;11,00;5,00;8,00;0,00;35,00;0,00;3,00;13,00;8,00;11,00;3,00;3,00
2020-07-26;79,00;96,28;32,09;17,28;29,63;50,70;5,90;29,48;24,76;33,52;74,21;90,97;35,91;42,13;75,49;31,60;31,60;13,00;11,00;16,00;22,00;19,00;27,00;16,00;11,00;11,00;5,00;32,00;11,00;5,00;8,00;5,00;14,00;14,00;0,00
2020-08-02;82,00;64,61;37,27;22,36;27,33;47,54;0,00;17,83;34,46;25,77;49,20;86,69;32,80;21,39;55,26;37,43;17,83;39,00;5,00;29,00;37,00;16,00;18,00;3,00;0,00;8,00;3,00;34,00;0,00;10,00;8,00;3,00;0,00;0,00;3,00
2020-08-09;28,00;73,82;48,36;15,27;50,91;28,00;2,43;15,83;38,96;16,33;44,33;79,33;23,33;17,50;84,00;19,25;19,25;17,00;5,00;20,00;17,00;25,00;15,00;20,00;5,00;7,00;7,00;30,00;0,00;12,00;0,00;0,00;12,00;2,00;2,00
2020-08-16;30,00;92,50;70,00;27,50;25,00;32,40;2,40;20,40;39,60;20,77;43,85;62,31;34,62;14,12;61,76;24,71;12,35;27,00;2,00;20,00;15,00;5,00;25,00;0,00;10,00;5,00;2,00;29,00;0,00;2,00;0,00;0,00;5,00;5,00;2,00
2020-08-23;27,00;93,27;41,73;14,73;27,00;41,09;0,00;24,65;18,78;29,45;71,18;76,09;36,82;27,00;79,20;21,60;9,00;27,00;2,00;10,00;15,00;7,00;29,00;12,00;12,00;2,00;5,00;34,00;2,00;2,00;0,00;0,00;5,00;5,00;2,00
2020-08-30;22,00;63,56;19,56;22,00;24,44;28,95;4,63;9,26;35,89;22,00;61,11;78,22;39,11;18,33;88,00;22,00;12,83;27,00;10,00;12,00;19,00;5,00;27,00;10,00;0,00;12,00;2,00;32,00;0,00;2,00;2,00;0,00;7,00;2,00;5,00
2020-09-06;17,00;55,86;21,86;24,29;21,86;41,93;6,80;11,33;37,40;14,57;53,43;92,29;43,71;11,90;73,10;35,70;18,70;32,00;17,00;22,00;15,00;5,00;17,00;5,00;0,00;5,00;2,00;27,00;2,00;2,00;5,00;0,00;2,00;5,00;0,00
2020-09-13;10,00;50,00;20,00;12,50;25,00;63,75;0,00;22,50;28,75;15,00;60,00;110,00;22,50;18,33;98,33;18,33;13,33;22,00;22,00;10,00;19,00;10,00;17,00;5,00;5,00;0,00;2,00;22,00;0,00;0,00;2,00;0,00;2,00;2,00;0,00
2020-09-20;10,00;45,00;30,00;30,00;10,00;66,25;0,00;30,00;25,00;12,50;55,00;115,00;40,00;14,00;156,00;18,00;10,00;29,00;5,00;19,00;10,00;0,00;53,00;14,00;2,00;2,00;5,00;24,00;2,00;0,00;5,00;0,00;5,00;2,00;0,00
2020-09-27;10,00;42,50;5,00;12,50;15,00;50,00;0,00;21,25;10,00;20,00;85,00;115,00;65,00;10,00;153,33;11,67;13,33;22,00;7,00;15,00;27,00;5,00;22,00;22,00;2,00;5,00;0,00;35,00;0,00;2,00;2,00;0,00;5,00;7,00;0,00
