Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-03-17;20,00;40,00;20,00;0,00;220,00;20,00;0,00;260,00;0,00;6,67;0,00;126,67;113,33;106,67;0,00;26,67;173,33;0,00;0,00;97,50;7,50;0,00;7,27;40,00;12,73;0,00;0,00;0,00;0,00;5,71;0,00;85,71;0,00;32,86;7,14;32,86;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;20,00;10,00;10,00;0,00;260,00;20,00;0,00;300,00;0,00;0,00;0,00;140,00;80,00;86,67;0,00;13,33;146,67;0,00;0,00;47,50;0,00;0,00;7,27;20,00;20,00;0,00;0,00;0,00;7,00;0,00;5,71;65,71;0,00;77,14;0,00;7,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;0,00;0,50;1,00;0,50;9,00;0,50;0,50;10,00;0,00;2,00;0,00;19,00;17,00;10,00;0,00;1,00;18,00;0,00;0,00;19,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;14,00;2,00;0,00;32,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;20,00;10,00;0,00;20,00;120,00;10,00;0,00;160,00;0,00;6,67;0,00;106,67;66,67;66,67;6,67;0,00;126,67;0,00;0,00;70,00;7,50;0,00;0,00;20,00;7,27;0,00;0,00;0,00;0,00;5,71;0,00;31,43;0,00;32,86;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;7,00;0,00;0,00;0,00;126,00;0,00;0,00;56,00;0,00;14,00;0,00;84,00;119,00;35,00;0,00;14,00;154,00;0,00;0,00;42,00;0,00;0,00;7,00;35,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;94,50;0,00;14,00;0,00;40,60;0,00;0,00;0,00;0,00;7,00;0,00;0,00
2019-04-21;7,00;14,00;7,00;0,00;98,00;7,00;0,00;56,00;0,00;0,00;0,00;77,00;49,00;49,00;0,00;7,00;98,00;7,00;7,00;53,67;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;24,50;0,00;19,60;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;46,00;0,00;23,00;0,00;115,00;7,67;0,00;107,33;0,00;0,00;0,00;51,75;92,00;19,71;0,00;13,14;118,29;0,00;0,00;38,74;0,00;0,00;0,00;20,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;37,38;5,75;19,29;0,00;32,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;26,00;0,00;26,00;13,00;78,00;0,00;6,50;104,00;0,00;0,00;0,00;13,00;65,00;39,00;0,00;0,00;65,00;0,00;0,00;37,82;0,00;0,00;0,00;44,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;49,11;0,00;18,78;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;41,00;10,25;0,00;0,00;82,00;0,00;0,00;95,67;0,00;0,00;0,00;17,57;46,86;27,33;0,00;0,00;54,67;0,00;7,24;53,06;7,24;0,00;0,00;26,09;7,45;0,00;0,00;0,00;7,00;0,00;0,00;52,71;0,00;34,93;0,00;13,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;7,00;0,00;14,00;0,00;56,00;0,00;0,00;98,00;0,00;0,00;0,00;77,00;56,00;56,00;7,00;14,00;105,00;0,00;0,00;11,67;0,00;0,00;0,00;31,50;7,00;0,00;0,00;0,00;0,00;0,00;0,00;63,00;0,00;18,20;0,00;18,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;21,00;0,00;10,50;0,00;42,00;0,00;0,00;168,00;0,00;0,00;0,00;35,00;56,00;35,00;7,00;7,00;112,00;7,88;7,88;86,63;0,00;0,00;7,64;55,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;27,00;0,00;21,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;73,00;12,17;24,33;0,00;73,00;0,00;0,00;146,00;7,30;0,00;0,00;54,75;54,75;65,70;7,30;7,30;153,30;0,00;0,00;38,93;0,00;0,00;0,00;39,31;0,00;0,00;0,00;0,00;0,00;0,00;5,84;26,28;0,00;32,78;0,00;13,41;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;34,00;0,00;0,00;0,00;34,00;0,00;0,00;289,00;8,50;0,00;0,00;39,67;62,33;81,60;0,00;6,80;102,00;7,29;0,00;60,71;7,29;0,00;0,00;41,56;7,56;0,00;0,00;0,00;0,00;0,00;0,00;110,50;0,00;60,61;0,00;39,91;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2019-06-16;34,00;0,00;8,50;0,00;34,00;8,50;0,00;289,00;0,00;0,00;0,00;90,67;51,00;74,80;0,00;6,80;190,40;0,00;0,00;46,14;0,00;0,00;0,00;69,89;0,00;0,00;0,00;0,00;0,00;6,18;0,00;55,64;0,00;34,00;0,00;26,61;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;28,00;0,00;14,00;14,00;84,00;0,00;7,00;126,00;0,00;0,00;0,00;33,60;39,20;84,00;0,00;0,00;168,00;0,00;0,00;28,00;0,00;0,00;0,00;20,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;43,56;0,00;26,53;0,00;7,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;40,00;0,00;20,00;20,00;80,00;0,00;0,00;186,67;0,00;0,00;0,00;74,29;62,86;53,33;6,67;13,33;153,33;7,50;0,00;40,00;0,00;0,00;0,00;78,18;7,27;0,00;0,00;0,00;7,00;5,71;5,71;91,43;0,00;32,59;0,00;19,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;61,00;10,17;20,33;0,00;122,00;7,63;0,00;244,00;7,63;0,00;6,10;85,40;103,70;108,44;6,78;20,33;203,33;0,00;0,00;73,20;14,64;0,00;0,00;73,94;0,00;0,00;0,00;0,00;0,00;5,81;0,00;72,62;0,00;40,17;0,00;34,22;7,00;0,00;7,00;0,00;0,00;0,00;0,00
2019-07-14;49,00;24,50;24,50;0,00;147,00;0,00;0,00;277,67;0,00;0,00;0,00;67,38;98,00;56,00;0,00;0,00;231,00;0,00;0,00;68,60;0,00;0,00;0,00;64,08;7,54;0,00;0,00;0,00;0,00;0,00;0,00;58,19;0,00;54,94;0,00;28,21;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;44,00;22,00;22,00;0,00;110,00;29,33;0,00;264,00;0,00;0,00;6,29;50,29;144,57;117,33;0,00;22,00;212,67;0,00;0,00;58,67;0,00;0,00;0,00;44,00;0,00;0,00;0,00;15,00;0,00;20,53;5,87;29,33;0,00;101,20;0,00;35,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;28,00;0,00;28,00;14,00;140,00;14,00;7,00;252,00;0,00;5,60;0,00;89,60;112,00;98,00;0,00;0,00;196,00;0,00;7,00;46,67;0,00;0,00;0,00;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;72,80;0,00;41,26;0,00;20,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;36,00;0,00;9,00;9,00;54,00;12,00;0,00;252,00;0,00;6,00;0,00;66,00;120,00;108,00;0,00;21,60;201,60;0,00;0,00;48,00;0,00;0,00;0,00;79,58;0,00;0,00;0,00;0,00;7,00;0,00;0,00;57,00;0,00;36,00;7,50;21,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;41,00;10,25;10,25;20,50;102,50;0,00;6,83;218,67;0,00;0,00;5,86;87,86;117,14;82,00;6,83;0,00;164,00;14,47;7,24;74,76;0,00;0,00;0,00;48,45;0,00;0,00;0,00;0,00;0,00;5,86;0,00;108,36;0,00;39,54;7,32;13,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;35,00;8,75;0,00;8,75;105,00;8,75;0,00;297,50;8,75;0,00;0,00;105,00;64,17;77,00;0,00;21,00;210,00;0,00;7,50;92,50;0,00;0,00;0,00;60,79;7,37;0,00;0,00;0,00;7,00;0,00;0,00;87,50;0,00;63,91;0,00;13,70;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;21,00;10,50;21,00;0,00;105,00;0,00;0,00;378,00;10,50;0,00;0,00;119,00;105,00;63,00;7,00;0,00;259,00;0,00;7,88;94,50;0,00;0,00;0,00;49,64;0,00;0,00;0,00;0,00;7,00;0,00;0,00;69,00;0,00;61,50;0,00;21,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;33,00;16,50;16,50;8,25;49,50;0,00;8,25;264,00;8,25;13,20;0,00;66,00;99,00;46,20;6,60;6,60;145,20;7,07;0,00;70,71;0,00;0,00;7,33;45,83;0,00;0,00;0,00;0,00;0,00;6,00;0,00;66,00;0,00;33,00;0,00;46,50;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;20,00;20,00;10,00;0,00;80,00;0,00;0,00;380,00;10,00;0,00;6,67;53,33;133,33;86,67;6,67;26,67;140,00;0,00;0,00;60,00;0,00;0,00;0,00;65,45;7,27;7,00;0,00;0,00;7,00;0,00;0,00;57,14;0,00;27,69;0,00;13,85;0,00;7,00;7,00;0,00;0,00;0,00;0,00
2019-09-15;34,00;8,50;8,50;0,00;51,00;0,00;0,00;306,00;0,00;0,00;5,67;68,00;56,67;40,80;0,00;6,80;142,80;7,29;0,00;38,86;0,00;0,00;7,56;47,22;7,56;0,00;0,00;0,00;0,00;0,00;0,00;98,91;0,00;19,22;0,00;26,61;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;26,00;13,00;26,00;0,00;104,00;6,50;6,50;169,00;6,50;0,00;0,00;84,50;71,50;84,50;0,00;0,00;266,50;0,00;0,00;37,82;0,00;7,43;0,00;98,43;13,00;0,00;0,00;0,00;0,00;20,22;0,00;43,33;0,00;44,78;0,00;31,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;13,00;13,00;0,00;6,50;78,00;0,00;0,00;182,00;6,50;0,00;0,00;71,50;78,00;91,00;0,00;0,00;201,50;7,80;0,00;33,80;7,80;0,00;0,00;33,43;20,43;0,00;0,00;0,00;0,00;0,00;0,00;52,00;0,00;31,78;0,00;5,78;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;13,00;13,00;13,00;13,00;52,00;0,00;6,50;117,00;0,00;6,50;0,00;65,00;39,00;97,50;0,00;0,00;214,50;7,80;0,00;41,60;0,00;0,00;5,57;31,57;5,57;0,00;0,00;0,00;0,00;6,50;0,00;178,75;0,00;56,33;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;20,00;10,00;20,00;0,00;200,00;10,00;0,00;260,00;0,00;0,00;6,67;73,33;46,67;106,67;0,00;6,67;93,33;0,00;7,50;52,50;7,50;0,00;0,00;90,00;0,00;6,00;6,00;0,00;6,00;0,00;0,00;80,00;0,00;33,85;0,00;40,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2019-10-20;19,00;19,00;9,50;0,00;133,00;9,50;9,50;171,00;0,00;0,00;0,00;38,00;57,00;76,00;0,00;6,33;120,33;11,88;0,00;54,63;0,00;0,00;0,00;45,60;13,30;0,00;0,00;6,00;0,00;6,33;0,00;88,67;0,00;43,85;0,00;11,69;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2019-10-27;19,00;0,00;0,00;0,00;133,00;0,00;9,50;247,00;0,00;0,00;0,00;95,00;95,00;76,00;0,00;6,33;164,67;7,13;0,00;104,50;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;34,83;0,00;43,85;0,00;24,85;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;30,00;30,00;30,00;0,00;210,00;15,00;0,00;345,00;0,00;6,00;0,00;108,00;72,00;112,50;7,50;15,00;187,50;0,00;5,00;55,00;0,00;0,00;0,00;30,00;5,63;0,00;0,00;0,00;6,00;12,00;0,00;42,00;6,00;61,50;0,00;42,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;0,00;1,00;0,00;0,00;13,00;0,00;0,00;16,00;0,00;1,00;1,00;18,00;9,00;18,00;0,00;4,00;24,00;0,00;0,00;33,00;0,00;0,00;0,00;27,00;10,00;0,00;0,00;0,00;6,00;0,00;2,00;25,00;0,00;42,00;0,00;21,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;0,00;1,00;0,00;0,00;13,00;0,00;0,00;21,00;0,00;0,00;3,00;25,00;23,00;20,00;3,00;3,00;27,00;0,00;0,00;33,00;3,00;0,00;0,00;50,00;7,00;0,00;6,00;0,00;0,00;0,00;0,00;25,00;0,00;62,00;4,00;46,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;31,00;0,00;0,00;0,00;403,00;7,75;0,00;325,50;7,75;0,00;6,20;117,80;62,00;108,50;7,75;15,50;201,50;5,17;0,00;69,75;0,00;0,00;0,00;38,75;13,56;0,00;12,00;6,00;0,00;6,20;0,00;83,70;0,00;72,33;0,00;11,81;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;13,00;6,50;6,50;0,00;182,00;0,00;0,00;273,00;6,50;0,00;6,50;182,00;65,00;162,50;6,50;19,50;162,50;7,80;7,80;111,80;0,00;0,00;0,00;81,71;5,57;0,00;0,00;0,00;0,00;6,50;0,00;130,00;0,00;87,75;0,00;21,13;0,00;19,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;44,00;44,00;0,00;11,00;308,00;14,67;0,00;484,00;14,67;12,57;6,29;194,86;81,71;132,00;0,00;14,67;205,33;0,00;0,00;173,56;0,00;0,00;5,50;86,17;12,83;0,00;0,00;0,00;6,00;17,60;5,87;146,67;0,00;50,07;0,00;44,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;38,00;19,00;9,50;9,50;190,00;6,33;12,67;380,00;6,33;0,00;6,33;253,33;101,33;182,40;7,60;22,80;235,60;7,13;0,00;123,50;0,00;5,70;13,30;51,30;19,00;0,00;0,00;0,00;19,00;17,54;5,85;172,46;0,00;80,38;19,00;49,69;0,00;13,00;6,00;0,00;0,00;0,00;0,00
2019-12-22;29,00;29,00;0,00;14,50;667,00;14,50;14,50;797,50;14,50;5,80;5,80;220,40;110,20;311,75;7,25;36,25;420,50;0,00;0,00;188,50;0,00;0,00;0,00;70,69;14,50;0,00;7,00;0,00;7,00;0,00;0,00;249,40;0,00;85,55;14,50;78,30;0,00;15,00;0,00;0,00;7,00;7,00;0,00
2019-12-29;14,00;14,00;14,00;0,00;294,00;7,00;7,00;560,00;0,00;0,00;14,00;392,00;217,00;238,00;7,00;42,00;420,00;7,00;14,00;161,00;7,00;0,00;22,00;152,00;14,00;0,00;0,00;0,00;0,00;5,60;5,60;249,20;0,00;77,78;0,00;119,78;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;42,00;21,00;10,50;10,50;378,00;7,00;0,00;560,00;14,00;0,00;18,00;252,00;114,00;252,00;14,00;28,00;385,00;4,94;12,35;113,65;0,00;0,00;10,96;100,43;5,48;6,00;0,00;6,00;6,00;0,00;6,00;168,00;0,00;150,00;0,00;66,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;52,00;26,00;26,00;26,00;364,00;6,50;0,00;507,00;0,00;5,78;5,78;213,78;98,22;304,57;7,43;37,14;378,86;4,95;4,95;116,38;0,00;0,00;11,14;92,86;16,71;0,00;0,00;0,00;0,00;5,78;0,00;124,22;5,78;98,06;0,00;86,17;17,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;12,00;12,00;6,00;6,00;204,00;0,00;0,00;456,00;6,00;6,00;12,00;216,00;60,00;192,00;0,00;12,00;234,00;0,00;4,80;151,20;0,00;0,00;12,00;88,00;32,00;0,00;0,00;0,00;18,00;12,00;0,00;210,00;0,00;64,50;0,00;76,50;24,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;30,00;30,00;30,00;15,00;420,00;0,00;7,50;600,00;7,50;6,00;0,00;222,00;96,00;322,50;0,00;0,00;375,00;5,00;0,00;102,50;0,00;0,00;5,63;90,00;11,25;0,00;6,00;0,00;6,00;18,00;0,00;180,00;0,00;84,00;0,00;54,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;48,00;24,00;0,00;24,00;432,00;0,00;0,00;736,00;8,00;6,00;12,00;216,00;114,00;198,86;0,00;20,57;349,71;0,00;5,05;121,26;5,05;0,00;0,00;99,69;24,00;6,00;6,00;0,00;0,00;0,00;0,00;156,00;0,00;96,00;0,00;72,00;6,00;18,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;69,00;23,00;23,00;11,50;322,00;6,90;13,80;676,20;6,90;12,55;0,00;150,55;119,18;213,90;6,90;0,00;310,50;0,00;0,00;76,39;0,00;0,00;22,38;115,62;22,38;0,00;0,00;0,00;6,00;0,00;0,00;117,00;0,00;85,15;0,00;85,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;18,00;0,00;9,00;18,00;216,00;18,00;9,00;540,00;18,00;12,00;0,00;216,00;114,00;138,00;12,00;18,00;198,00;5,14;5,14;95,14;0,00;10,80;0,00;52,20;28,80;0,00;0,00;0,00;6,00;12,00;0,00;78,00;0,00;90,00;0,00;48,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;47,00;23,50;11,75;11,75;211,50;15,67;15,67;407,33;7,83;11,75;5,88;135,13;76,38;147,71;0,00;0,00;201,43;0,00;4,95;81,63;0,00;0,00;0,00;30,08;16,92;0,00;0,00;6,00;6,00;5,88;0,00;132,19;0,00;65,19;0,00;40,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;35,00;35,00;17,50;8,75;280,00;8,75;17,50;490,00;8,75;0,00;11,67;180,83;81,67;154,00;0,00;7,00;329,00;0,00;5,00;137,50;0,00;0,00;5,53;116,05;23,95;0,00;0,00;0,00;0,00;17,50;0,00;125,42;0,00;86,04;0,00;51,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;33,00;33,00;33,00;33,00;1650,00;16,50;8,25;841,50;33,00;0,00;6,60;660,00;211,20;257,40;0,00;19,80;462,00;5,08;0,00;106,62;0,00;11,00;0,00;124,67;53,17;0,00;11,00;5,00;16,00;12,00;6,00;120,00;0,00;66,00;0,00;60,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;16,00;8,00;0,00;16,00;784,00;8,00;0,00;160,00;0,00;5,33;5,33;64,00;37,33;112,00;0,00;0,00;272,00;0,00;4,57;34,29;4,57;0,00;5,33;10,67;0,00;5,00;0,00;0,00;11,00;0,00;0,00;16,00;0,00;5,82;0,00;10,18;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;0,00;0,50;0,00;0,00;31,00;0,00;0,00;5,00;0,00;0,00;0,00;10,00;7,00;4,00;0,00;0,00;16,00;0,00;0,00;24,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;16,00;0,00;0,00;0,00;416,00;16,00;0,00;80,00;0,00;0,00;0,00;21,33;32,00;48,00;0,00;8,00;48,00;0,00;0,00;45,71;0,00;0,00;0,00;19,56;5,33;0,00;0,00;0,00;0,00;0,00;0,00;28,80;0,00;0,00;0,00;5,82;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;6,00;0,00;0,00;0,00;192,00;0,00;0,00;24,00;0,00;0,00;0,00;54,00;24,00;24,00;0,00;6,00;30,00;0,00;0,00;66,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;11,00;0,00;0,00;0,00;110,00;0,00;0,00;44,00;0,00;0,00;0,00;5,50;71,50;16,50;0,00;5,50;22,00;0,00;0,00;39,60;4,40;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,25;0,00;11,00;0,00;6,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;11,00;0,00;5,50;0,00;99,00;0,00;0,00;33,00;0,00;0,00;0,00;16,50;38,50;5,50;0,00;5,50;11,00;0,00;0,00;49,50;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;11,00;0,00;5,50;0,00;66,00;0,00;0,00;44,00;0,00;5,50;0,00;22,00;22,00;5,50;0,00;5,50;16,50;5,50;0,00;71,50;0,00;0,00;0,00;16,50;0,00;0,00;0,00;5,00;5,00;0,00;0,00;11,00;0,00;22,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00
2020-05-03;5,00;5,00;5,00;0,00;60,00;0,00;0,00;40,00;0,00;0,00;0,00;20,00;25,00;15,00;0,00;5,00;50,00;0,00;0,00;32,50;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,50;0,00;8,75;0,00;17,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;0,00;0,50;0,00;0,00;5,00;0,00;0,50;5,00;0,00;0,00;0,00;4,00;5,00;5,00;0,00;1,00;9,00;0,00;0,00;16,00;2,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;9,00;0,00;4,00;0,00;11,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;17,00;0,00;17,00;0,00;51,00;0,00;0,00;119,00;0,00;0,00;0,00;28,33;39,67;42,50;0,00;17,00;153,00;4,86;0,00;46,14;0,00;0,00;0,00;28,33;0,00;0,00;0,00;0,00;6,00;0,00;0,00;59,50;0,00;23,18;0,00;12,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;17,00;0,00;17,00;8,50;68,00;0,00;0,00;102,00;0,00;0,00;0,00;28,33;62,33;8,50;0,00;8,50;51,00;0,00;0,00;17,00;9,71;0,00;0,00;11,33;0,00;0,00;0,00;5,00;0,00;5,67;0,00;25,50;0,00;10,82;0,00;44,82;0,00;5,00;0,00;0,00;0,00;0,00;0,00
