Semaine;London (GB);Paris (FR);Amsterdam (NL);Roma (IT);Lille (FR);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-08-11;83,00;68,77;23,71;70,00;0,50;27,00;38,00;24,00;20,00;24,00;26,00;30,00;26,00;4,00;6,00;23,00;4,00;9,00;4,00;9,00;12,00;4,00;9,00;4,00;2,00;7,00;7,00;2,00;3,00;3,00;2,00;0,00;0,00
2019-08-18;79,00;75,41;23,94;59,00;1,00;26,00;39,00;21,00;17,00;26,00;34,00;26,00;23,00;3,00;9,00;24,00;3,00;7,00;6,00;9,00;11,00;7,00;6,00;4,00;2,00;6,00;5,00;3,00;3,00;2,00;2,00;0,00;1,00
2019-08-25;79,00;67,03;16,76;52,00;0,50;20,00;32,00;23,00;16,00;27,00;27,00;29,00;24,00;2,00;9,00;23,00;2,00;8,00;7,00;11,00;12,00;5,00;9,00;3,00;2,00;6,00;4,00;2,00;4,00;1,00;1,00;0,00;0,00
2019-09-01;77,00;56,55;22,86;58,00;1,00;23,00;31,00;20,00;15,00;31,00;30,00;29,00;26,00;4,00;5,00;23,00;3,00;6,00;4,00;8,00;11,00;5,00;7,00;5,00;3,00;6,00;3,00;1,00;5,00;1,00;1,00;0,00;0,00
2019-09-08;67,00;64,61;17,95;50,00;1,00;12,00;35,00;17,00;17,00;24,00;24,00;20,00;26,00;3,00;5,00;20,00;4,00;9,00;4,00;8,00;8,00;3,00;7,00;2,00;1,00;3,00;3,00;1,00;3,00;1,00;1,00;0,00;0,00
2019-09-15;79,00;64,64;26,33;63,00;1,00;18,00;36,00;17,00;18,00;18,00;20,00;22,00;21,00;3,00;5,00;18,00;4,00;8,00;2,00;8,00;7,00;2,00;6,00;3,00;2,00;4,00;3,00;1,00;3,00;1,00;1,00;0,50;0,50
2019-09-22;81,00;65,51;17,87;63,00;0,50;19,00;29,00;20,00;22,00;27,00;20,00;24,00;21,00;4,00;4,00;19,00;2,00;6,00;2,00;9,00;8,00;3,00;6,00;4,00;2,00;4,00;4,00;2,00;4,00;1,00;2,00;1,00;0,50
2019-09-29;78,00;63,60;18,00;58,00;1,00;17,00;38,00;20,00;14,00;23,00;27,00;20,00;22,00;2,00;5,00;20,00;2,00;9,00;2,00;11,00;7,00;1,00;5,00;4,00;1,00;4,00;4,00;2,00;4,00;1,00;1,00;0,00;0,00
2019-10-06;74,00;64,45;15,52;56,00;1,00;15,00;35,00;19,00;16,00;18,00;22,00;22,00;34,00;4,00;6,00;20,00;4,00;9,00;3,00;8,00;8,00;3,00;8,00;5,00;1,00;6,00;3,00;2,00;2,00;1,00;1,00;0,50;0,50
2019-10-13;73,00;50,26;16,75;56,00;1,00;14,00;23,00;20,00;15,00;19,00;21,00;21,00;16,00;4,00;5,00;17,00;4,00;9,00;3,00;8,00;7,00;3,00;6,00;3,00;1,00;5,00;4,00;2,00;2,00;0,00;1,00;0,50;1,00
2019-10-20;78,00;50,40;16,80;57,00;1,00;20,00;39,00;18,00;16,00;21,00;22,00;21,00;27,00;3,00;5,00;19,00;2,00;8,00;3,00;7,00;6,00;4,00;3,00;4,00;1,00;5,00;2,00;1,00;2,00;0,50;1,00;0,00;0,00
2019-10-27;72,00;55,20;21,60;58,00;0,50;16,00;28,00;17,00;15,00;17,00;27,00;20,00;27,00;2,00;8,00;22,00;3,00;8,00;4,00;7,00;5,00;3,00;5,00;2,00;2,00;4,00;3,00;2,00;2,00;1,00;1,00;0,50;0,00
2019-11-03;75,00;61,90;16,67;56,00;1,00;20,00;31,00;30,00;20,00;18,00;26,00;21,00;23,00;4,00;5,00;16,00;3,00;7,00;3,00;10,00;8,00;3,00;6,00;3,00;1,00;3,00;4,00;3,00;2,00;0,50;2,00;1,00;0,00
2019-11-10;93,00;55,56;16,91;49,00;1,00;19,00;28,00;17,00;19,00;18,00;23,00;77,00;26,00;2,00;4,00;18,00;4,00;7,00;2,00;9,00;7,00;2,00;4,00;5,00;1,00;4,00;3,00;2,00;2,00;0,50;1,00;0,50;1,00
2019-11-17;84,00;58,80;18,00;56,00;0,00;22,00;32,00;17,00;17,00;17,00;19,00;34,00;29,00;5,00;6,00;17,00;3,00;5,00;3,00;6,00;6,00;3,00;4,00;3,00;2,00;3,00;2,00;1,00;1,00;0,50;1,00;0,50;1,00
2019-11-24;100,00;54,22;16,87;49,00;1,00;19,00;33,00;15,00;15,00;19,00;27,00;18,00;25,00;4,00;3,00;15,00;2,00;5,00;3,00;7,00;6,00;5,00;4,00;3,00;1,00;3,00;4,00;1,00;2,00;1,00;1,00;0,00;0,00
2019-12-01;85,00;61,06;20,35;59,00;1,00;26,00;37,00;17,00;16,00;19,00;33,00;19,00;22,00;3,00;4,00;15,00;3,00;6,00;2,00;6,00;7,00;2,00;8,00;3,00;2,00;4,00;4,00;0,50;2,00;1,00;1,00;0,00;0,00
2019-12-08;77,00;46,20;17,77;52,00;1,00;17,00;29,00;18,00;16,00;17,00;23,00;15,00;28,00;2,00;4,00;13,00;3,00;5,00;4,00;6,00;5,00;3,00;5,00;2,00;1,00;3,00;2,00;1,00;1,00;0,50;1,00;0,50;0,00
2019-12-15;61,00;46,65;10,76;46,00;0,00;15,00;23,00;17,00;12,00;21,00;22,00;14,00;19,00;2,00;3,00;11,00;3,00;6,00;2,00;4,00;5,00;3,00;4,00;3,00;0,50;4,00;1,00;1,00;1,00;0,50;1,00;0,00;0,50
2019-12-22;67,00;50,25;14,36;42,00;0,50;11,00;26,00;18,00;17,00;22,00;20,00;17,00;21,00;2,00;4,00;15,00;3,00;4,00;2,00;7,00;7,00;4,00;4,00;4,00;1,00;4,00;3,00;1,00;2,00;0,50;0,50;0,00;0,50
2019-12-29;92,00;59,74;17,92;63,00;1,00;15,00;28,00;14,00;18,00;22,00;18,00;18,00;47,00;4,00;5,00;17,00;4,00;8,00;1,00;7,00;7,00;4,00;5,00;6,00;1,00;5,00;3,00;2,00;2,00;1,00;1,00;0,00;1,00
2020-01-05;81,00;58,37;23,82;64,00;0,50;17,00;24,00;19,00;14,00;22,00;20,00;25,00;25,00;1,00;5,00;18,00;2,00;8,00;2,00;7,00;5,00;4,00;4,00;3,00;1,00;3,00;2,00;1,00;2,00;1,00;1,00;0,00;0,50
2020-01-12;94,00;60,68;20,23;70,00;0,50;14,00;35,00;21,00;20,00;22,00;26,00;25,00;23,00;2,00;6,00;19,00;3,00;5,00;3,00;7,00;7,00;4,00;5,00;4,00;1,00;3,00;2,00;0,50;2,00;0,50;1,00;0,00;0,50
2020-01-19;75,00;53,57;16,67;57,00;0,50;17,00;26,00;18,00;18,00;26,00;23,00;21,00;21,00;1,00;8,00;20,00;3,00;5,00;2,00;8,00;7,00;2,00;4,00;3,00;1,00;4,00;2,00;0,50;1,00;0,00;1,00;0,50;0,50
2020-01-26;78,00;55,20;16,80;59,00;1,00;19,00;25,00;17,00;16,00;18,00;19,00;20,00;25,00;2,00;6,00;19,00;3,00;5,00;5,00;9,00;4,00;3,00;4,00;4,00;1,00;3,00;3,00;1,00;3,00;0,50;1,00;0,00;0,50
2020-02-02;90,00;57,60;20,40;66,00;1,00;18,00;28,00;20,00;16,00;33,00;22,00;23,00;22,00;2,00;7,00;14,00;3,00;5,00;5,00;8,00;7,00;2,00;5,00;4,00;2,00;2,00;1,00;1,00;1,00;1,00;1,00;0,50;0,00
2020-02-09;77,00;52,94;25,27;58,00;2,00;18,00;30,00;17,00;20,00;19,00;22,00;23,00;20,00;2,00;4,00;19,00;3,00;7,00;4,00;5,00;7,00;4,00;5,00;3,00;2,00;6,00;4,00;1,00;3,00;1,00;2,00;0,50;0,00
2020-02-16;73,00;59,84;17,95;59,00;1,00;19,00;27,00;19,00;21,00;22,00;21,00;24,00;24,00;2,00;4,00;15,00;3,00;7,00;5,00;5,00;7,00;3,00;7,00;3,00;1,00;4,00;3,00;1,00;1,00;1,00;1,00;0,00;0,00
2020-02-23;62,00;51,27;15,50;47,00;1,00;18,00;28,00;18,00;26,00;22,00;24,00;26,00;21,00;2,00;6,00;15,00;2,00;6,00;2,00;6,00;6,00;4,00;3,00;3,00;1,00;5,00;2,00;1,00;2,00;1,00;1,00;1,00;1,00
2020-03-01;57,00;40,38;13,06;38,00;0,50;15,00;22,00;12,00;12,00;18,00;18,00;13,00;20,00;1,00;5,00;13,00;3,00;5,00;2,00;5,00;6,00;3,00;4,00;3,00;1,00;4,00;2,00;1,00;2,00;0,50;1,00;0,00;0,50
2020-03-08;54,00;38,40;13,20;35,00;0,00;12,00;16,00;13,00;16,00;11,00;13,00;9,00;15,00;2,00;3,00;12,00;3,00;7,00;3,00;4,00;4,00;2,00;2,00;1,00;0,00;4,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00
2020-03-15;31,00;19,08;5,96;18,00;1,00;5,00;7,00;6,00;6,00;5,00;4,00;29,00;7,00;1,00;1,00;6,00;2,00;6,00;1,00;5,00;3,00;1,00;0,50;1,00;1,00;3,00;1,00;0,50;1,00;0,50;0,50;0,00;0,00
2020-03-22;20,00;14,12;2,35;24,00;0,00;3,00;6,00;6,00;5,00;6,00;5,00;16,00;6,00;0,50;2,00;4,00;0,50;4,00;1,00;3,00;3,00;0,50;1,00;1,00;0,50;2,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00
2020-03-29;14,00;15,27;2,55;14,00;0,00;2,00;4,00;6,00;3,00;5,00;3,00;12,00;4,00;1,00;2,00;2,00;1,00;2,00;1,00;2,00;3,00;1,00;1,00;1,00;0,00;2,00;0,50;0,50;0,50;0,50;0,50;0,00;0,00
2020-04-05;15,00;17,31;2,31;22,00;0,00;4,00;17,00;7,00;2,00;5,00;4,00;11,00;7,00;1,00;2,00;5,00;0,00;2,00;1,00;1,00;6,00;1,00;0,50;1,00;0,50;2,00;0,50;0,00;0,50;0,00;0,50;0,50;0,00
2020-04-12;16,00;17,23;3,69;18,00;0,50;2,00;5,00;4,00;7,00;6,00;3,00;9,00;3,00;1,00;1,00;5,00;0,50;2,00;1,00;2,00;4,00;0,50;2,00;1,00;0,50;1,00;0,50;0,00;0,50;0,50;0,50;0,00;0,50
2020-04-19;14,00;12,83;2,33;17,00;0,00;2,00;5,00;5,00;3,00;6,00;4,00;9,00;6,00;0,50;1,00;4,00;0,50;2,00;2,00;1,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;0,00;0,50;0,50;1,00;0,00;0,50
2020-04-26;13,00;13,00;3,55;16,00;0,00;4,00;6,00;5,00;3,00;7,00;4,00;8,00;4,00;0,00;2,00;5,00;0,50;3,00;0,50;1,00;3,00;1,00;1,00;0,50;0,50;1,00;0,50;0,50;0,00;0,50;1,00;0,00;0,00
2020-05-03;17,00;14,57;3,64;11,00;0,00;3,00;5,00;7,00;4,00;5,00;1,00;7,00;5,00;1,00;2,00;5,00;0,00;3,00;1,00;2,00;3,00;2,00;1,00;1,00;1,00;2,00;1,00;0,50;1,00;0,00;0,50;0,50;0,00
2020-05-10;16,00;12,31;2,46;16,00;0,00;2,00;6,00;5,00;3,00;6,00;4,00;8,00;5,00;0,50;2,00;2,00;0,50;2,00;0,50;2,00;3,00;1,00;0,50;0,50;0,50;0,50;1,00;1,00;0,00;0,00;0,50;0,00;0,00
2020-05-17;18,00;13,20;2,40;18,00;0,50;4,00;5,00;4,00;6,00;4,00;4,00;6,00;6,00;1,00;1,00;4,00;0,50;1,00;1,00;2,00;1,00;0,50;0,50;1,00;0,50;1,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00
2020-05-24;16,00;12,31;2,46;19,00;0,00;4,00;5,00;3,00;3,00;5,00;4,00;9,00;6,00;0,50;3,00;4,00;1,00;2,00;1,00;1,00;2,00;0,50;2,00;1,00;0,50;1,00;1,00;0,00;1,00;0,50;1,00;0,00;0,00
2020-05-31;15,00;15,00;5,00;14,00;0,50;4,00;5,00;4,00;6,00;8,00;4,00;7,00;5,00;1,00;2,00;4,00;1,00;4,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;2,00;1,00;0,50;0,00;0,50;1,00;0,00;0,00
2020-06-07;20,00;17,65;3,53;21,00;0,00;3,00;4,00;5,00;5,00;6,00;3,00;7,00;6,00;1,00;2,00;4,00;1,00;3,00;2,00;1,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;0,00;1,00;0,50;1,00;0,50;0,00
2020-06-14;17,00;17,00;4,86;18,00;0,00;4,00;6,00;5,00;6,00;7,00;5,00;6,00;6,00;0,50;3,00;5,00;1,00;3,00;2,00;2,00;4,00;0,50;3,00;2,00;0,50;1,00;2,00;0,00;0,50;0,50;0,50;0,00;0,00
2020-06-21;18,00;15,60;3,60;16,00;1,00;5,00;9,00;4,00;6,00;10,00;5,00;6,00;6,00;1,00;1,00;6,00;1,00;2,00;0,50;3,00;2,00;1,00;2,00;2,00;0,50;2,00;2,00;1,00;1,00;0,50;0,50;0,00;0,50
2020-06-28;19,00;15,44;7,13;14,00;1,00;5,00;6,00;4,00;4,00;6,00;7,00;6,00;10,00;1,00;3,00;4,00;2,00;3,00;2,00;3,00;2,00;1,00;3,00;2,00;1,00;1,00;2,00;1,00;1,00;0,00;1,00;0,00;0,50
2020-07-05;16,00;19,43;4,57;12,00;0,50;7,00;6,00;4,00;4,00;6,00;5,00;8,00;6,00;1,00;2,00;5,00;2,00;3,00;3,00;3,00;1,00;2,00;3,00;1,00;1,00;3,00;2,00;2,00;2,00;0,50;0,50;0,00;0,50
2020-07-12;20,00;18,75;7,50;22,00;0,50;5,00;6,00;6,00;5,00;6,00;8,00;8,00;7,00;1,00;3,00;4,00;1,00;3,00;2,00;2,00;3,00;1,00;2,00;1,00;0,50;1,00;3,00;1,00;17,00;1,00;1,00;0,50;0,00
2020-07-19;23,00;25,42;3,63;18,00;0,50;3,00;8,00;6,00;7,00;9,00;5,00;5,00;8,00;0,50;3,00;6,00;2,00;5,00;2,00;2,00;2,00;1,00;3,00;1,00;0,50;2,00;1,00;0,50;6,00;0,50;2,00;0,00;0,00
2020-07-26;24,00;25,20;7,20;14,00;1,00;6,00;10,00;6,00;6,00;7,00;5,00;12,00;8,00;1,00;2,00;6,00;2,00;3,00;3,00;3,00;4,00;1,00;3,00;3,00;1,00;3,00;2,00;2,00;3,00;0,50;0,50;0,00;0,50
2020-08-02;19,00;20,19;4,75;22,00;1,00;8,00;8,00;6,00;6,00;12,00;6,00;8,00;10,00;3,00;2,00;6,00;1,00;4,00;3,00;2,00;3,00;1,00;3,00;1,00;1,00;2,00;2,00;1,00;2,00;1,00;1,00;0,00;0,50
2020-08-09;21,00;21,00;3,71;18,00;0,50;8,00;9,00;7,00;3,00;9,00;4,00;10,00;6,00;1,00;3,00;4,00;4,00;6,00;2,00;3,00;4,00;1,00;4,00;1,00;1,00;2,00;4,00;1,00;1,00;0,50;2,00;0,50;0,00
2020-08-16;20,00;25,88;3,53;17,00;1,00;10,00;8,00;3,00;8,00;6,00;4,00;6,00;9,00;1,00;4,00;4,00;2,00;4,00;3,00;2,00;3,00;1,00;2,00;1,00;1,00;3,00;2,00;1,00;3,00;0,50;1,00;0,00;1,00
2020-08-23;18,00;27,60;8,40;13,00;0,50;7,00;7,00;6,00;6,00;8,00;5,00;5,00;7,00;1,00;2,00;5,00;1,00;4,00;1,00;2,00;5,00;2,00;3,00;1,00;1,00;1,00;3,00;0,50;1,00;0,00;1,00;0,50;0,00
2020-08-30;20,00;20,00;4,71;17,00;1,00;9,00;9,00;5,00;5,00;8,00;4,00;7,00;7,00;1,00;2,00;6,00;2,00;7,00;2,00;3,00;3,00;2,00;3,00;0,50;0,50;2,00;2,00;0,50;1,00;0,00;1,00;0,00;0,00
2020-09-06;25,00;22,62;5,95;18,00;0,50;9,00;11,00;4,00;6,00;12,00;4,00;11,00;6,00;1,00;1,00;4,00;3,00;3,00;2,00;1,00;3,00;1,00;2,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00
2020-09-13;22,00;17,37;2,32;19,00;0,50;8,00;7,00;5,00;6,00;8,00;4,00;7,00;4,00;1,00;1,00;8,00;1,00;2,00;2,00;1,00;5,00;2,00;3,00;1,00;0,50;1,00;2,00;1,00;1,00;0,00;1,00;0,50;1,00
2020-09-20;23,00;27,84;6,05;15,00;1,00;5,00;7,00;5,00;6,00;9,00;11,00;6,00;5,00;1,00;1,00;6,00;1,00;3,00;2,00;2,00;5,00;1,00;2,00;1,00;1,00;1,00;1,00;0,50;1,00;0,00;1,00;0,00;0,50
2020-09-27;20,00;25,00;3,75;21,00;1,00;6,00;6,00;7,00;6,00;9,00;3,00;7,00;5,00;1,00;2,00;5,00;2,00;3,00;1,00;3,00;5,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;0,00;0,50;1,00;0,50;0,50
2020-10-04;25,00;22,62;5,95;19,00;1,00;8,00;8,00;7,00;4,00;9,00;4,00;12,00;5,00;1,00;2,00;7,00;3,00;4,00;1,00;1,00;3,00;0,50;2,00;0,50;0,50;1,00;2,00;1,00;1,00;0,50;2,00;0,00;0,00
2020-10-11;18,00;24,00;3,60;15,00;1,00;6,00;6,00;5,00;4,00;11,00;2,00;8,00;6,00;2,00;2,00;5,00;1,00;3,00;0,50;2,00;4,00;1,00;3,00;1,00;1,00;1,00;1,00;0,50;1,00;0,50;0,00;0,00;0,00
2020-10-18;20,00;16,47;3,53;11,00;0,50;5,00;4,00;3,00;4,00;10,00;4,00;6,00;7,00;1,00;1,00;5,00;2,00;4,00;1,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;1,00;0,50;1,00;0,50;1,00;0,00;0,00
2020-10-25;23,00;15,74;4,84;13,00;1,00;4,00;5,00;6,00;4,00;9,00;2,00;3,00;6,00;0,50;1,00;3,00;1,00;2,00;1,00;3,00;5,00;1,00;2,00;2,00;1,00;2,00;1,00;1,00;0,50;0,00;0,50;0,00;0,00
2020-11-01;13,00;13,00;2,36;13,00;0,50;4,00;4,00;5,00;4,00;8,00;3,00;4,00;60,00;1,00;1,00;5,00;1,00;2,00;1,00;1,00;2,00;1,00;1,00;1,00;0,00;2,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00
