Semaine;Nice (FR);reta (SI);Agadir (MA);Djerba (TN);Corfu (GR);Santorini Island (GR);Faro (PT);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-03-31;26,00;0,00;26,00;9,00;30,00;104,00;49,11;6,50;39,00;58,50;6,50;4,00;4,00;0,00;4,00;57,00;9,00;31,00;0,00;0,00;3,71;0,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;88,00;9,00;9,00;9,21;48,09;199,47;35,20;20,31;27,08;60,92;6,77;31,00;9,00;4,00;0,00;22,00;31,00;35,00;9,00;0,00;3,91;0,00;9,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-04-14;61,00;5,00;33,00;0,00;33,08;177,19;46,48;6,78;33,89;162,67;6,78;9,00;9,00;19,00;0,00;33,00;14,00;38,00;14,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-04-21;36,00;9,00;49,00;0,00;36,00;204,00;45,00;7,20;43,20;93,60;7,20;27,00;9,00;9,00;0,00;27,00;9,00;36,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;4,00;0,00;0,00
2019-04-28;45,00;4,00;18,00;9,42;31,40;138,00;42,00;0,00;45,00;82,50;0,00;0,00;18,00;13,00;4,00;18,00;13,00;54,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;43,00;22,00;4,00;4,10;51,19;103,20;37,27;7,17;28,67;78,83;14,33;13,00;9,00;0,00;0,00;22,00;13,00;56,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;53,00;4,00;31,00;9,35;66,51;188,44;44,17;6,63;33,13;79,50;6,63;13,00;18,00;4,00;0,00;35,00;18,00;27,00;4,00;0,00;3,93;0,00;4,00;4,00;0,00;0,00;4,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;26,00;13,00;13,00;13,52;61,36;141,56;46,22;19,50;58,50;78,00;13,00;13,00;4,00;4,00;0,00;44,00;13,00;44,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;43,00;9,00;4,00;4,10;47,10;192,07;54,47;35,83;64,50;100,33;0,00;9,00;13,00;4,00;4,00;22,00;22,00;30,00;13,00;0,00;7,82;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;55,00;9,00;26,00;0,00;50,93;234,47;43,42;13,75;68,75;82,50;6,88;4,00;9,00;21,00;4,00;21,00;13,00;56,00;4,00;0,00;3,93;0,00;4,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;52,00;13,00;47,00;4,16;69,68;208,00;37,56;29,71;96,57;111,43;7,43;9,00;26,00;9,00;4,00;95,00;9,00;39,00;4,00;4,00;4,00;4,00;0,00;0,00;4,00;9,00;0,00;0,00;9,00;4,00;0,00;0,00;0,00;0,00;4,00
2019-06-16;45,00;27,00;18,00;9,20;76,70;213,00;36,00;7,50;127,50;142,50;7,50;18,00;5,00;14,00;5,00;68,00;14,00;41,00;9,00;0,00;3,91;0,00;5,00;5,00;0,00;0,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;41,00;9,00;18,00;4,10;77,90;166,93;79,07;6,83;88,83;157,17;0,00;28,00;23,00;9,00;0,00;23,00;9,00;37,00;14,00;0,00;3,90;3,90;9,00;5,00;0,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;46,00;18,00;41,00;4,18;83,64;204,13;48,88;6,57;92,00;144,57;6,57;32,00;27,00;18,00;0,00;41,00;14,00;60,00;18,00;0,00;10,00;4,00;9,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;62,00;13,00;18,00;9,30;88,87;233,24;44,29;6,89;89,56;186,00;13,78;18,00;22,00;22,00;9,00;27,00;9,00;31,00;9,00;0,00;3,88;0,00;9,00;0,00;4,00;9,00;4,00;0,00;13,00;0,00;0,00;0,00;0,00;4,00;0,00
2019-07-14;83,00;14,00;23,00;14,35;78,90;237,14;103,75;6,92;83,00;186,75;6,92;33,00;23,00;9,00;5,00;51,00;5,00;47,00;9,00;0,00;13,51;0,00;9,00;0,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00
2019-07-21;70,00;37,00;37,00;14,41;93,68;215,83;75,83;35,00;70,00;189,00;14,00;9,00;28,00;19,00;0,00;23,00;14,00;42,00;5,00;0,00;3,89;3,89;14,00;9,00;9,00;5,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;100,00;19,00;24,00;14,43;47,42;273,53;85,29;28,57;107,14;271,43;21,43;10,00;19,00;10,00;0,00;43,00;24,00;67,00;14,00;0,00;3,92;0,00;5,00;0,00;0,00;0,00;10,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;87,00;19,00;34,00;0,00;72,67;290,00;43,50;21,75;72,50;261,00;14,50;49,00;44,00;19,00;5,00;29,00;10,00;58,00;15,00;0,00;13,53;0,00;10,00;0,00;0,00;10,00;5,00;15,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;68,00;10,00;14,00;5,15;91,70;230,61;44,35;6,80;68,00;333,20;13,60;24,00;24,00;19,00;5,00;24,00;29,00;44,00;15,00;0,00;9,71;9,71;14,00;5,00;0,00;10,00;5,00;0,00;24,00;0,00;0,00;5,00;0,00;5,00;0,00
2019-08-18;98,00;9,00;19,00;9,19;92,90;184,47;77,82;21,00;84,00;700,00;14,00;14,00;42,00;14,00;5,00;33,00;5,00;33,00;9,00;3,84;3,84;0,00;5,00;0,00;0,00;0,00;9,00;5,00;19,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-08-25;71,00;4,00;18,00;0,00;84,38;189,33;26,63;7,10;63,90;369,20;0,00;9,00;18,00;4,00;0,00;22,00;9,00;40,00;9,00;0,00;17,75;0,00;4,00;9,00;0,00;0,00;13,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;73,00;0,00;21,00;8,34;60,49;93,44;46,72;7,30;43,80;116,80;14,60;13,00;4,00;26,00;0,00;17,00;34,00;30,00;13,00;0,00;3,95;0,00;17,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;46,00;21,00;13,00;8,18;29,64;120,75;17,25;6,57;46,00;65,71;6,57;8,00;4,00;13,00;0,00;30,00;17,00;13,00;13,00;0,00;11,50;0,00;4,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;49,00;4,00;33,00;8,17;12,25;118,18;40,35;14,00;49,00;98,00;7,00;8,00;8,00;17,00;0,00;12,00;12,00;25,00;8,00;0,00;3,92;0,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;62,00;8,00;29,00;8,27;20,67;112,19;50,19;6,89;34,44;96,44;0,00;12,00;12,00;4,00;0,00;25,00;4,00;29,00;0,00;0,00;3,88;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-09-29;50,00;0,00;4,00;41,84;24,49;67,65;17,65;14,29;35,71;121,43;7,14;4,00;8,00;8,00;0,00;4,00;17,00;29,00;8,00;0,00;3,85;0,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;53,00;4,00;33,00;8,15;32,62;70,67;38,28;6,63;6,63;53,00;0,00;12,00;12,00;4,00;4,00;21,00;4,00;21,00;4,00;0,00;3,93;7,85;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-10-13;20,00;0,00;20,00;0,00;20,00;31,43;17,14;0,00;6,67;46,67;0,00;0,00;4,00;0,00;0,00;8,00;12,00;8,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;60,00;8,00;32,00;19,66;12,41;69,00;24,00;6,67;6,67;100,00;0,00;8,00;4,00;0,00;0,00;12,00;20,00;12,00;0,00;0,00;7,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;28,00;4,00;8,00;0,00;24,89;61,60;30,80;0,00;0,00;91,00;0,00;8,00;8,00;0,00;4,00;12,00;0,00;32,00;4,00;0,00;20,00;4,00;4,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;28,00;4,00;4,00;4,15;8,30;42,00;22,40;7,00;7,00;77,00;14,00;4,00;4,00;8,00;0,00;20,00;4,00;20,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;16,00;0,00;16,00;0,00;12,80;70,40;22,40;8,00;16,00;48,00;0,00;4,00;8,00;4,00;0,00;8,00;8,00;20,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;60,00;4,00;24,00;8,28;19,66;54,00;15,00;6,67;6,67;46,67;6,67;4,00;4,00;8,00;0,00;4,00;4,00;4,00;8,00;0,00;23,23;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;47,00;0,00;43,00;8,36;24,02;49,94;26,44;0,00;6,71;47,00;0,00;8,00;4,00;0,00;8,00;12,00;4,00;23,00;0,00;0,00;50,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;21,00;4,00;16,00;4,20;0,00;51,00;42,00;7,00;14,00;91,00;0,00;4,00;0,00;8,00;4,00;21,00;4,00;4,00;4,00;0,00;150,82;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;30,00;8,00;13,00;4,14;12,41;57,00;3,00;7,50;7,50;52,50;7,50;0,00;4,00;0,00;4,00;9,00;4,00;9,00;0,00;0,00;92,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;24,00;8,00;16,00;8,00;12,00;42,00;42,00;8,00;16,00;72,00;8,00;16,00;4,00;0,00;0,00;16,00;0,00;16,00;0,00;0,00;84,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;27,00;5,00;9,00;9,35;4,15;51,00;9,00;13,50;6,75;114,75;6,75;5,00;9,00;0,00;5,00;14,00;14,00;18,00;0,00;0,00;192,86;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;27,00;9,00;5,00;0,00;13,50;78,00;42,00;0,00;20,25;74,25;6,75;0,00;0,00;0,00;0,00;23,00;14,00;9,00;9,00;0,00;167,79;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;33,00;4,00;25,00;4,13;20,63;123,00;21,00;0,00;33,00;46,20;6,60;4,00;0,00;8,00;0,00;4,00;8,00;12,00;0,00;0,00;33,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;45,00;4,00;30,00;11,25;25,57;81,00;15,00;0,00;15,00;67,50;7,50;4,00;8,00;0,00;0,00;19,00;11,00;30,00;0,00;0,00;3,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;52,00;7,00;37,00;7,28;22,88;112,67;26,00;7,43;14,86;59,43;7,43;7,00;4,00;4,00;0,00;19,00;15,00;34,00;4,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;35,00;0,00;27,00;4,12;30,88;96,25;14,58;7,00;21,00;42,00;7,00;31,00;4,00;4,00;0,00;8,00;4,00;62,00;0,00;0,00;3,89;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;35,00;8,00;31,00;11,32;26,76;119,58;32,08;7,00;35,00;56,00;14,00;23,00;0,00;4,00;4,00;23,00;4,00;16,00;8,00;0,00;7,78;0,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;51,00;0,00;16,00;19,78;23,94;108,00;9,00;7,29;43,71;58,29;0,00;8,00;0,00;16,00;0,00;8,00;0,00;35,00;0,00;0,00;3,92;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-02-16;31,00;16,00;12,00;11,37;23,77;101,45;33,82;7,75;23,25;62,00;7,75;8,00;4,00;4,00;4,00;16,00;4,00;23,00;0,00;0,00;3,88;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-02-23;23,00;0,00;19,00;7,32;27,18;106,38;37,38;7,67;30,67;38,33;7,67;4,00;4,00;4,00;0,00;15,00;4,00;19,00;4,00;0,00;11,50;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;33,00;0,00;22,00;11,34;18,56;90,00;45,00;6,60;13,20;52,80;6,60;0,00;0,00;0,00;4,00;11,00;4,00;11,00;4,00;0,00;3,88;3,88;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;25,00;0,00;7,00;4,00;14,00;25,00;16,67;6,25;6,25;25,00;6,25;22,00;4,00;7,00;4,00;11,00;7,00;7,00;0,00;0,00;7,69;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;21,00;0,00;18,00;14,00;3,00;18,00;18,00;0,00;7,00;21,00;7,00;7,00;4,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;3,00;7,00;13,00;7,00;7,00;24,00;3,00;0,00;3,00;6,00;3,00;10,00;7,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;17,00;0,00;0,00;0,00;3,19;28,33;8,50;0,00;17,00;25,50;0,00;3,00;7,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;11,00;7,00;18,00;3,30;7,70;60,50;2,75;5,50;11,00;11,00;0,00;14,00;4,00;4,00;0,00;18,00;0,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;7,00;0,00;14,00;3,00;17,00;56,00;3,50;3,50;14,00;7,00;3,50;0,00;10,00;7,00;0,00;10,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;10,00;3,00;17,00;3,00;6,00;60,00;3,33;0,00;10,00;20,00;0,00;10,00;3,00;3,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;3,00;3,00;7,00;0,00;13,00;42,00;0,00;3,00;12,00;0,00;3,00;3,00;0,00;0,00;0,00;17,00;0,00;7,00;7,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-05-03;10,00;3,00;3,00;0,00;10,00;50,00;3,33;0,00;10,00;20,00;0,00;3,00;3,00;3,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-05-10;17,00;0,00;3,00;0,00;10,63;42,50;2,83;4,25;8,50;17,00;0,00;7,00;7,00;3,00;0,00;7,00;0,00;3,00;3,00;0,00;3,78;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;4,00;4,00;14,00;0,00;13,33;60,00;4,00;4,00;8,00;12,00;0,00;0,00;4,00;4,00;0,00;7,00;4,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;14,00;4,00;7,00;0,00;28,00;75,60;2,80;14,00;21,00;21,00;0,00;7,00;4,00;7,00;0,00;14,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;14,00;0,00;10,00;0,00;10,77;44,80;11,20;3,50;3,50;49,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;10,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;31,00;3,00;28,00;0,00;20,67;36,64;5,64;3,88;7,75;38,75;7,75;0,00;0,00;0,00;0,00;14,00;0,00;7,00;3,00;0,00;3,88;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;29,00;0,00;11,00;0,00;18,00;75,40;8,70;7,25;14,50;29,00;7,25;7,00;15,00;4,00;0,00;11,00;4,00;11,00;0,00;0,00;15,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2020-06-21;23,00;0,00;4,00;4,00;8,00;80,50;2,88;0,00;23,00;69,00;7,67;16,00;8,00;0,00;0,00;16,00;0,00;12,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;27,00;0,00;16,00;4,15;11,42;57,00;9,00;6,75;13,50;74,25;6,75;16,00;16,00;0,00;12,00;16,00;0,00;12,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;24,00;4,00;16,00;4,17;12,52;78,00;21,00;16,00;24,00;80,00;0,00;8,00;8,00;8,00;0,00;16,00;4,00;16,00;4,00;4,00;8,00;0,00;4,00;0,00;4,00;0,00;0,00;4,00;12,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-07-12;20,00;0,00;12,00;8,00;24,00;88,57;37,14;13,33;40,00;100,00;13,33;12,00;21,00;4,00;8,00;12,00;0,00;4,00;0,00;0,00;8,00;0,00;8,00;0,00;12,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00
2020-07-19;17,00;8,00;0,00;0,00;12,75;133,17;17,00;17,00;59,50;119,00;17,00;13,00;8,00;8,00;0,00;25,00;8,00;8,00;8,00;0,00;3,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-07-26;43,00;4,00;13,00;8,39;34,61;100,33;8,60;7,17;57,33;121,83;7,17;13,00;13,00;0,00;0,00;17,00;13,00;9,00;9,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;13,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;25,00;0,00;8,00;4,00;29,00;116,67;11,11;6,25;31,25;118,75;12,50;21,00;8,00;21,00;8,00;13,00;4,00;13,00;0,00;0,00;3,85;0,00;8,00;0,00;0,00;4,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;37,00;4,00;4,00;16,44;20,56;76,85;45,54;7,40;14,80;125,80;14,80;8,00;8,00;0,00;13,00;29,00;17,00;4,00;0,00;3,89;7,79;0,00;8,00;0,00;8,00;0,00;4,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-08-16;17,00;0,00;0,00;0,00;17,00;70,83;51,00;8,50;17,00;161,50;8,50;13,00;9,00;0,00;0,00;17,00;4,00;17,00;0,00;0,00;20,78;3,78;9,00;0,00;0,00;4,00;13,00;4,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;29,00;4,00;17,00;8,29;20,71;118,90;37,70;14,50;36,25;87,00;0,00;8,00;50,00;4,00;4,00;17,00;8,00;8,00;21,00;0,00;0,00;3,87;4,00;4,00;4,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;53,00;0,00;12,00;4,16;16,63;82,44;11,78;6,63;6,63;66,25;6,63;12,00;12,00;0,00;8,00;24,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;8,00;0,00;4,00;0,00;16,00;64,00;29,33;16,00;24,00;80,00;48,00;20,00;8,00;4,00;0,00;12,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;8,00;8,00;0,00;8,00;4,00;82,67;21,33;0,00;16,00;64,00;8,00;19,00;0,00;0,00;0,00;4,00;0,00;8,00;12,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;27,00;4,00;8,00;0,00;7,27;51,00;9,00;13,50;27,00;54,00;0,00;12,00;0,00;0,00;0,00;8,00;4,00;4,00;12,00;0,00;7,71;3,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
