Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-01-06;29,00;362,50;304,50;159,50;116,00;158,53;85,07;102,47;85,07;58,00;78,17;58,00;49,17;93,21;68,36;35,21;16,57;59,00;46,00;38,00;25,00;25,00;42,00;21,00;21,00;17,00;29,00;13,00;34,00;13,00;8,00;4,00;4,00;8,00;4,00;0,00
2019-01-13;47,00;282,00;282,00;203,67;203,67;139,04;95,96;74,42;95,96;63,97;73,11;56,14;63,97;51,27;91,86;29,91;34,18;51,00;68,00;8,00;72,00;34,00;13,00;42,00;25,00;17,00;21,00;8,00;13,00;0,00;13,00;4,00;0,00;4,00;4,00;0,00
2019-01-20;37,00;259,00;160,33;135,67;123,33;116,84;83,74;105,16;124,63;58,14;46,25;83,25;58,14;37,00;89,24;28,29;23,94;45,00;65,00;37,00;61,00;33,00;20,00;16,00;8,00;8,00;12,00;4,00;4,00;12,00;8,00;4,00;8,00;4,00;4,00;8,00
2019-01-27;24,00;264,00;216,00;144,00;132,00;101,54;77,54;86,77;129,23;55,58;87,16;31,58;83,37;74,18;52,36;15,27;8,73;16,00;36,00;16,00;45,00;16,00;28,00;32,00;28,00;4,00;45,00;0,00;8,00;8,00;4,00;0,00;4,00;0,00;0,00;8,00
2019-02-03;21,00;378,00;441,00;294,00;210,00;137,45;106,91;89,73;106,91;126,00;78,75;65,63;65,63;86,10;50,40;12,60;37,80;38,00;47,00;30,00;34,00;30,00;26,00;17,00;13,00;30,00;43,00;9,00;4,00;9,00;4,00;4,00;9,00;4,00;4,00;4,00
2019-02-10;38,00;240,67;228,00;152,00;126,67;102,60;106,40;110,20;133,00;88,67;54,47;54,47;63,33;54,89;80,22;38,00;21,11;26,00;38,00;43,00;26,00;51,00;26,00;30,00;4,00;4,00;21,00;4,00;13,00;9,00;13,00;4,00;4,00;4,00;0,00;0,00
2019-02-17;21,00;441,00;294,00;210,00;189,00;158,45;89,73;78,27;99,27;81,53;58,06;53,12;86,47;79,80;58,80;25,20;21,00;21,00;56,00;9,00;17,00;17,00;21,00;9,00;47,00;30,00;17,00;0,00;0,00;13,00;9,00;21,00;9,00;4,00;0,00;4,00
2019-02-24;25,00;275,00;175,00;150,00;87,50;173,08;109,62;109,62;144,23;81,58;21,05;38,16;72,37;52,08;77,08;8,33;31,25;29,00;75,00;33,00;25,00;13,00;21,00;13,00;17,00;33,00;42,00;0,00;17,00;17,00;25,00;8,00;8,00;4,00;4,00;0,00
2019-03-03;34,00;391,00;323,00;272,00;170,00;156,78;85,00;119,00;122,78;82,38;65,38;69,31;60,15;76,50;76,50;12,75;25,50;51,00;47,00;21,00;21,00;30,00;26,00;4,00;13,00;21,00;13,00;4,00;13,00;4,00;17,00;4,00;9,00;0,00;4,00;4,00
2019-03-10;17,00;374,00;357,00;204,00;153,00;100,11;79,33;86,89;86,89;92,85;64,08;81,08;41,85;57,38;70,13;44,63;25,50;38,00;67,00;21,00;25,00;33,00;13,00;21,00;8,00;25,00;25,00;4,00;8,00;0,00;4,00;4,00;4,00;4,00;4,00;4,00
2019-03-17;39,00;286,00;208,00;130,00;104,00;124,80;79,95;87,75;111,15;61,10;52,00;65,00;78,00;39,00;60,67;21,67;4,33;65,00;39,00;43,00;13,00;43,00;13,00;17,00;13,00;26,00;22,00;17,00;4,00;4,00;9,00;9,00;4,00;17,00;0,00;0,00
2019-03-24;9,00;207,00;198,00;126,00;81,00;124,20;111,60;70,20;149,40;65,57;56,57;100,29;56,57;45,00;87,75;22,50;13,50;31,00;44,00;31,00;22,00;35,00;9,00;22,00;35,00;13,00;9,00;9,00;35,00;4,00;9,00;9,00;13,00;13,00;4,00;9,00
2019-03-31;38,00;316,67;228,00;164,67;152,00;127,30;62,70;79,80;89,30;64,21;103,52;107,45;90,41;73,89;61,22;38,00;25,33;42,00;59,00;21,00;46,00;30,00;8,00;30,00;17,00;21,00;17,00;25,00;30,00;8,00;8,00;0,00;8,00;4,00;0,00;4,00
2019-04-07;54,00;418,50;243,00;189,00;202,50;124,76;80,07;115,45;186,21;68,14;68,14;90,00;104,14;66,96;90,72;36,72;32,40;50,00;73,00;27,00;23,00;32,00;23,00;32,00;23,00;23,00;27,00;9,00;5,00;9,00;14,00;9,00;9,00;14,00;0,00;5,00
2019-04-14;60,00;1500,00;270,00;240,00;180,00;118,06;98,71;98,71;112,26;117,39;70,43;83,48;88,70;72,86;45,00;27,86;40,71;37,00;46,00;23,00;42,00;23,00;28,00;9,00;9,00;18,00;23,00;5,00;9,00;14,00;46,00;5,00;9,00;5,00;0,00;0,00
2019-04-21;39,00;260,00;221,00;130,00;130,00;118,86;111,43;26,00;76,14;53,30;61,10;70,20;75,40;47,67;47,67;30,33;21,67;31,00;48,00;44,00;9,00;26,00;35,00;17,00;22,00;22,00;13,00;4,00;17,00;4,00;4,00;9,00;0,00;9,00;0,00;4,00
2019-04-28;45,00;285,00;225,00;210,00;120,00;112,50;133,13;76,88;101,25;73,29;48,86;110,57;57,86;64,29;77,14;27,86;17,14;41,00;45,00;25,00;29,00;45,00;16,00;12,00;8,00;33,00;16,00;25,00;12,00;12,00;0,00;12,00;4,00;0,00;4,00;8,00
2019-05-05;52,00;208,00;208,00;104,00;104,00;126,29;52,00;91,00;102,14;53,30;93,60;61,10;53,30;78,00;60,67;19,50;32,50;32,00;36,00;28,00;24,00;24,00;28,00;4,00;0,00;8,00;12,00;0,00;20,00;12,00;16,00;0,00;8,00;0,00;8,00;0,00
2019-05-12;42,00;252,00;238,00;126,00;140,00;152,73;63,00;97,36;135,55;64,31;17,06;68,25;43,31;81,79;35,37;22,11;30,95;34,00;97,00;21,00;46,00;34,00;21,00;13,00;4,00;21,00;25,00;8,00;17,00;21,00;4,00;0,00;0,00;8,00;0,00;17,00
2019-05-19;24,00;252,00;192,00;108,00;120,00;75,69;75,69;107,08;118,15;55,58;75,79;72,00;75,79;56,73;50,18;32,73;28,36;45,00;29,00;45,00;12,00;37,00;25,00;8,00;16,00;29,00;16,00;4,00;8,00;16,00;12,00;0,00;8,00;4,00;0,00;0,00
2019-05-26;62,00;372,00;248,00;124,00;108,50;108,50;79,44;62,00;62,00;86,54;52,96;41,33;33,58;44,90;44,90;32,07;27,79;37,00;33,00;41,00;25,00;25,00;12,00;29,00;37,00;21,00;29,00;12,00;12,00;12,00;21,00;0,00;8,00;17,00;0,00;4,00
2019-06-02;43,00;329,67;258,00;186,33;143,33;115,91;72,91;76,65;87,87;54,73;87,30;43,00;87,30;53,75;111,80;53,75;43,00;20,00;31,00;35,00;16,00;20,00;20,00;20,00;12,00;23,00;12,00;16,00;16,00;4,00;20,00;0,00;12,00;4,00;16,00;4,00
2019-06-09;48,00;368,00;256,00;208,00;144,00;105,60;90,24;94,08;90,24;64,86;49,30;49,30;53,19;45,82;69,82;28,36;28,36;28,00;57,00;40,00;16,00;44,00;32,00;8,00;16,00;20,00;36,00;24,00;12,00;16,00;12,00;4,00;16,00;24,00;12,00;0,00
2019-06-16;62,00;310,00;201,50;139,50;248,00;125,88;69,52;86,42;114,61;37,46;33,58;91,71;82,67;66,28;53,45;27,79;36,34;46,00;54,00;25,00;17,00;37,00;21,00;25,00;25,00;29,00;29,00;8,00;12,00;21,00;17,00;0,00;4,00;25,00;21,00;0,00
