Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;58,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;4,83;0,00;24,17;58,00;24,00;5,00;14,00;0,00;0,00;0,00;53,00;0,00;0,00;15,00;15,00;0,00;5,00;0,00;0,00;5,00;0,00;5,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-01-13;71,00;5,00;9,00;0,00;5,00;9,00;9,00;14,00;5,00;4,90;0,00;23,26;42,84;0,00;0,00;19,00;0,00;5,00;0,00;33,00;0,00;0,00;9,00;0,00;5,00;5,00;0,00;0,00;5,00;28,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;48,00;0,00;10,00;0,00;0,00;5,00;10,00;5,00;0,00;9,85;0,00;24,62;62,77;0,00;0,00;24,00;0,00;5,00;0,00;48,00;10,00;0,00;24,00;0,00;5,00;0,00;0,00;5,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;66,00;0,00;0,00;5,00;0,00;5,00;5,00;9,00;5,00;4,89;0,00;14,67;70,89;0,00;0,00;5,00;5,00;0,00;5,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;5,00;9,00;0,00;9,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-02-03;69,00;5,00;5,00;5,00;5,00;9,00;0,00;9,00;5,00;0,00;0,00;0,00;73,84;0,00;0,00;23,00;0,00;0,00;0,00;42,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;70,00;5,00;23,00;9,00;0,00;5,00;5,00;9,00;0,00;0,00;0,00;9,66;92,93;0,00;5,00;23,00;5,00;0,00;0,00;52,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;14,00;0,00;9,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;65,00;0,00;9,00;5,00;0,00;14,00;9,00;5,00;0,00;4,81;0,00;22,87;60,19;0,00;0,00;5,00;0,00;14,00;14,00;23,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;23,00;9,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;32,00;14,00;0,00;0,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;18,46;41,85;0,00;0,00;14,00;0,00;0,00;5,00;32,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;5,00;9,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;47,00;5,00;14,00;0,00;0,00;0,00;5,00;0,00;9,00;0,00;0,00;9,64;65,08;0,00;0,00;0,00;0,00;0,00;0,00;24,00;5,00;0,00;19,00;5,00;0,00;9,00;0,00;0,00;0,00;9,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-03-10;47,00;0,00;14,00;0,00;5,00;24,00;5,00;5,00;0,00;0,00;0,00;4,82;65,08;0,00;0,00;0,00;9,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;10,00;9,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
