Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;46,00;241,50;69,00;0,00;40,25;166,75;5,75;109,25;149,50;144,57;59,14;100,76;81,05;20,91;15,33;5,58;15,33;0,00;0,00;5,31;10,62;5,00;5,00;20,00;5,00;0,00;10,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;25,00;260,00;100,00;5,00;40,00;240,00;10,00;115,00;140,00;113,64;25,00;40,91;134,09;34,72;15,28;15,28;5,56;0,00;10,71;5,36;5,36;20,00;0,00;30,00;0,00;0,00;15,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00
2019-01-20;54,00;232,20;91,80;0,00;59,40;194,40;16,20;59,40;113,40;119,25;33,75;45,00;94,50;34,62;15,23;15,23;0,00;5,40;14,40;0,00;14,40;34,00;15,00;10,00;10,00;0,00;15,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;24,00;318,00;84,00;0,00;36,00;174,00;6,00;78,00;108,00;122,18;24,00;72,00;85,09;43,76;14,12;4,24;4,24;0,00;5,14;8,57;8,57;5,00;5,00;14,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;15,00;215,00;85,00;10,00;50,00;155,00;10,00;35,00;115,00;92,14;23,57;53,57;111,43;45,00;24,55;15,00;0,00;5,63;5,63;5,63;20,63;15,00;5,00;15,00;5,00;0,00;35,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;30,00;234,00;78,00;12,00;54,00;174,00;0,00;48,00;96,00;72,86;42,86;42,86;64,29;24,55;24,55;5,45;0,00;10,59;10,59;15,88;15,88;15,00;5,00;10,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;26,00;228,80;93,60;5,20;20,80;213,20;0,00;36,40;88,40;101,83;56,33;82,33;97,50;41,05;15,05;15,05;5,47;0,00;15,60;10,40;10,40;5,00;0,00;16,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;31,00;232,50;82,67;0,00;46,50;160,17;0,00;41,33;72,33;117,36;42,07;50,93;108,50;42,27;9,86;5,64;9,86;5,47;0,00;10,94;10,94;5,00;15,00;10,00;5,00;0,00;15,00;0,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;20,00;200,00;95,00;0,00;25,00;135,00;5,00;60,00;60,00;111,11;55,56;75,56;91,11;58,67;24,00;9,33;5,33;5,45;5,45;16,36;5,45;20,00;0,00;25,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;45,00;303,75;61,88;0,00;39,38;247,50;5,63;39,38;45,00;85,50;40,50;49,50;101,25;25,31;5,63;25,31;5,63;5,40;0,00;14,40;5,40;15,00;5,00;20,00;0,00;0,00;25,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
