Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2020-08-30;7,00;2,33;72,33;58,33;1,17;5,00
2020-09-06;27,00;2,25;65,25;54,00;1,13;3,00
2020-09-13;12,00;2,40;69,60;62,40;1,20;4,00
2020-09-20;11,00;2,20;55,00;46,20;2,20;7,00
2020-09-27;12,00;4,80;55,20;57,60;1,20;6,00
2020-10-04;13,00;2,17;65,00;60,67;2,17;3,00
2020-10-11;10,00;1,00;54,00;50,00;1,00;7,00
2020-10-18;9,00;2,25;60,75;63,00;1,13;3,00
2020-10-25;10,00;1,25;57,50;87,50;2,50;3,00
2020-11-01;9,00;2,25;47,25;38,25;0,00;6,00
2020-11-08;6,00;2,00;54,00;44,00;1,00;6,00
2020-11-15;7,00;2,33;53,67;51,33;2,33;5,00
2020-11-22;7,00;2,33;60,67;60,67;2,33;7,00
2020-11-29;7,00;2,33;46,67;60,67;1,17;4,00
2020-12-06;5,00;1,67;38,33;40,00;0,83;4,00
2020-12-13;90,00;4,29;51,43;51,43;1,07;17,00
2020-12-20;100,00;2,17;39,13;56,52;2,17;7,00
2020-12-27;46,00;4,38;76,67;61,33;2,19;10,00
2021-01-03;20,00;2,22;62,22;62,22;2,22;8,00
2021-01-10;18,00;2,25;65,25;56,25;2,25;8,00
2021-01-17;16,00;2,29;64,00;70,86;1,14;4,00
2021-01-24;10,00;2,00;34,00;44,00;4,00;4,00
2021-01-31;11,00;2,20;41,80;50,60;1,10;3,00
2021-02-07;11,00;2,20;46,20;50,60;2,20;4,00
2021-02-14;10,00;2,00;44,00;42,00;2,00;8,00
2021-02-21;10,00;2,00;72,00;40,00;1,00;9,00
2021-02-28;8,00;2,00;62,00;54,00;0,00;5,00
2021-03-07;8,00;2,67;61,33;64,00;2,67;9,00
2021-03-14;10,00;5,00;62,50;52,50;1,25;6,00
2021-03-21;12,00;2,00;38,00;60,00;1,00;5,00
2021-03-28;10,00;2,50;52,50;60,00;0,00;6,00
2021-04-04;10,00;1,25;47,50;65,00;1,25;4,00
2021-04-11;11,00;2,20;35,20;44,00;0,00;3,00
2021-04-18;8,00;1,00;32,00;46,00;1,00;2,00
2021-04-25;6,00;2,00;34,00;44,00;1,00;7,00
2021-05-02;9,00;2,25;54,00;90,00;2,25;7,00
2021-05-09;6,00;2,00;30,00;72,00;1,00;6,00
2021-05-16;6,00;2,00;28,00;42,00;1,00;5,00
2021-05-23;9,00;0,00;31,50;49,50;1,13;4,00
2021-05-30;10,00;1,00;32,00;36,00;1,00;3,00
2021-06-06;7,00;0,00;25,67;39,67;0,00;2,00
2021-06-13;7,00;2,33;32,67;42,00;1,17;3,00
2021-06-20;9,00;4,50;38,25;38,25;1,13;4,00
2021-06-27;10,00;2,00;34,00;36,00;1,00;5,00
2021-07-04;7,00;2,33;51,33;35,00;2,33;4,00
2021-07-11;11,00;2,20;50,60;39,60;0,00;3,00
2021-07-18;17,00;2,13;59,50;40,38;2,13;4,00
2021-07-25;21,00;1,05;75,60;44,10;1,05;3,00
2021-08-01;25,00;13,64;97,73;40,91;1,14;5,00
2021-08-08;12,00;2,00;68,00;34,00;0,00;5,00
2021-08-15;10,00;2,00;68,00;40,00;1,00;2,00
2021-08-22;12,00;2,00;82,00;36,00;1,00;7,00
2021-08-29;11,00;1,10;88,00;41,80;0,00;4,00
2021-09-05;23,00;1,05;81,55;33,45;1,05;3,00
2021-09-12;7,00;2,33;100,33;37,33;2,33;6,00
2021-09-19;9,00;1,13;117,00;42,75;2,25;7,00
2021-09-26;7,00;2,33;109,67;39,67;1,17;6,00
2021-10-03;14,00;4,00;128,00;46,00;0,00;6,00
2021-10-10;8,00;2,00;138,00;58,00;1,00;5,00
2021-10-17;10,00;1,00;112,00;56,00;0,00;5,00
2021-10-24;8,00;0,00;102,00;44,00;1,00;3,00
2021-10-31;8,00;2,00;88,00;46,00;1,00;8,00
2021-11-07;9,00;1,13;103,50;60,75;1,13;6,00
2021-11-14;12,00;1,00;96,00;48,00;1,00;7,00
2021-11-21;9,00;2,25;96,75;45,00;4,50;7,00
2021-11-28;10,00;1,00;60,00;38,00;2,00;3,00
2021-12-05;12,00;1,20;69,60;38,40;2,40;6,00
2021-12-12;10,00;2,00;60,00;44,00;0,00;4,00
2021-12-19;13,00;4,33;56,33;52,00;2,17;3,00
2021-12-26;16,00;2,29;125,71;86,86;2,29;8,00
2022-01-02;9,00;2,25;168,75;92,25;2,25;15,00
2022-01-09;9,00;2,25;168,75;85,50;2,25;5,00
2022-01-16;7,00;2,33;163,33;93,33;1,17;1,00
2022-01-23;13,00;2,17;153,83;82,33;2,17;10,00
2022-01-30;9,00;2,25;175,50;78,75;1,13;7,00
2022-02-06;7,00;4,67;172,67;84,00;1,17;10,00
2022-02-13;10,00;1,00;132,00;76,00;1,00;3,00
2022-02-20;12,00;2,00;132,00;64,00;2,00;9,00
2022-02-27;8,00;0,00;114,00;66,00;2,00;9,00
2022-03-06;7,00;2,33;149,33;79,33;2,33;6,00
2022-03-13;8,00;2,00;122,00;82,00;0,00;7,00
2022-03-20;9,00;2,25;132,75;76,50;2,25;8,00
2022-03-27;13,00;1,08;125,67;73,67;0,00;8,00
2022-04-03;11,00;2,20;140,80;83,60;2,20;10,00
2022-04-10;5,00;5,00;137,50;85,00;2,50;7,00
