Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-10-06;40,00;653,33;680,00;293,33;228,00;24,00;192,00;236,00;248,89;315,56;115,56;186,67;137,14;105,71;160,00;17,14;95,65;173,91;12,17;57,39;16,30;77,04;68,15;60,74;14,67;20,00;36,00;64,00;10,00;6,00;6,00;3,00;9,00;1,00;3,00
2019-10-13;36,00;900,00;1008,00;504,00;216,00;24,00;164,00;236,00;228,00;280,00;108,00;164,00;144,00;85,85;113,54;19,38;68,57;157,71;13,71;60,00;21,00;76,50;52,50;66,00;18,00;21,86;46,29;63,00;8,00;10,00;5,00;3,00;10,00;3,00;0,00
2019-10-20;27,00;661,50;661,50;229,50;196,71;19,29;154,29;185,14;238,50;355,50;112,50;184,50;110,70;94,50;110,70;13,50;65,81;109,69;13,50;47,25;16,50;64,50;43,50;49,50;16,71;18,00;25,71;47,57;10,00;10,00;5,00;4,00;6,00;1,00;0,00
2019-10-27;24,00;420,00;528,00;204,00;180,00;20,00;148,00;192,00;176,00;224,00;88,00;148,00;101,33;74,67;74,67;10,67;65,14;130,29;20,57;48,00;19,50;63,00;49,50;45,00;11,37;16,42;21,47;55,58;8,00;4,00;5,00;3,00;6,00;1,00;0,00
2019-11-03;20,00;760,00;900,00;300,00;160,00;16,00;136,00;192,00;192,00;260,00;116,00;172,00;108,57;68,57;120,00;20,00;83,33;125,00;8,33;66,67;14,29;65,71;45,71;57,14;10,00;18,75;13,75;53,75;9,00;8,00;3,00;1,00;9,00;3,00;0,00
2019-11-10;22,00;858,00;946,00;352,00;171,60;30,80;162,80;184,80;167,20;286,00;101,20;149,60;134,75;239,25;88,00;13,75;81,23;126,92;11,85;54,15;14,67;64,53;51,33;42,53;14,24;33,65;20,71;49,18;4,00;6,00;3,00;3,00;5,00;4,00;1,00
2019-11-17;30,00;540,00;735,00;195,00;154,29;12,86;188,57;154,29;192,86;214,29;150,00;171,43;128,18;141,82;122,73;13,64;72,35;118,24;14,12;54,71;13,50;54,00;57,00;48,00;9,13;23,48;28,70;48,26;10,00;9,00;3,00;4,00;6,00;3,00;0,00
2019-11-24;26,00;494,00;676,00;143,00;160,33;43,33;138,67;190,67;195,00;247,00;91,00;143,00;109,78;92,44;69,33;17,33;84,93;110,93;12,13;67,60;8,67;57,78;46,22;39,00;13,00;16,90;13,00;46,80;6,00;9,00;2,00;0,00;9,00;1,00;0,00
2019-12-01;22,00;814,00;990,00;286,00;149,60;8,80;167,20;158,40;184,80;242,00;88,00;162,80;140,25;57,75;101,75;16,50;60,92;94,77;13,54;76,15;20,53;49,87;55,73;32,27;9,06;25,88;16,82;40,12;5,00;0,00;4,00;3,00;6,00;4,00;1,00
2019-12-08;18,00;612,00;846,00;252,00;175,50;22,50;157,50;193,50;175,50;247,50;81,00;148,50;113,14;54,00;118,29;20,57;57,27;108,00;22,91;67,09;9,00;75,00;34,50;28,50;12,86;45,00;14,14;47,57;1,00;9,00;7,00;4,00;12,00;1,00;0,00
2019-12-15;46,00;582,67;674,67;214,67;146,36;20,91;146,36;171,45;167,27;242,55;83,64;142,18;92,00;54,63;135,13;23,00;46,00;113,23;17,69;58,38;19,29;80,13;57,87;43,03;14,46;15,77;13,14;49,94;5,00;6,00;5,00;3,00;15,00;0,00;4,00
2019-12-22;44,00;689,33;718,67;220,00;164,00;20,00;144,00;180,00;215,60;308,00;105,60;193,60;140,25;66,00;118,25;16,50;66,88;130,24;15,84;70,40;21,24;89,52;48,55;53,10;18,67;36,00;25,33;54,67;3,00;8,00;3,00;1,00;6,00;1,00;1,00
2019-12-29;32,00;720,00;672,00;256,00;204,00;16,00;160,00;192,00;192,00;260,00;112,00;144,00;157,09;69,82;160,00;14,55;80,00;158,22;19,56;62,22;27,43;96,00;64,00;70,10;13,33;16,00;22,67;45,33;9,00;7,00;3,00;3,00;5,00;4,00;0,00
2020-01-05;41,00;574,00;574,00;300,67;209,10;20,50;164,00;266,50;213,20;254,20;98,40;168,10;125,73;92,93;112,07;10,93;75,17;128,13;18,79;63,21;11,71;76,14;46,86;51,25;17,19;35,71;22,48;55,55;9,00;9,00;6,00;4,00;4,00;1,00;0,00
2020-01-12;48,00;704,00;704,00;352,00;244,00;12,00;148,00;260,00;196,00;304,00;88,00;180,00;158,12;127,06;121,41;16,94;108,00;133,71;22,29;49,71;32,00;88,73;75,64;77,09;16,86;44,11;31,14;60,97;11,00;8,00;7,00;4,00;12,00;7,00;2,00
2020-01-19;43,00;602,00;573,33;286,67;262,30;25,80;154,80;283,80;223,60;249,40;116,10;219,30;134,73;88,87;146,20;17,20;77,40;153,08;18,92;46,44;23,72;93,41;62,28;63,76;10,42;36,48;39,09;43,00;11,00;9,00;10,00;8,00;10,00;1,00;1,00
2020-01-26;43,00;559,00;544,67;243,67;238,45;15,64;140,73;238,45;210,70;262,30;124,70;172,00;131,87;77,40;106,07;8,60;82,56;130,72;22,36;53,32;20,76;78,59;53,38;54,86;16,94;22,15;35,18;46,91;14,00;5,00;7,00;5,00;18,00;5,00;2,00
2020-02-02;54,00;684,00;1296,00;360,00;245,08;16,62;332,31;274,15;211,85;257,54;108,00;261,69;150,63;99,47;110,84;22,74;78,39;134,13;22,65;57,48;17,51;93,41;59,84;52,54;15,43;38,57;29,57;46,29;21,00;12,00;9,00;5,00;14,00;4,00;0,00
2020-02-09;50,00;700,00;833,33;300,00;233,33;12,50;233,33;241,67;200,00;241,67;129,17;191,67;102,78;69,44;97,22;22,22;96,55;131,03;27,59;79,31;24,24;101,52;34,85;75,76;17,11;44,74;23,68;63,16;7,00;12,00;4,00;5,00;11,00;5,00;1,00
2020-02-16;44,00;616,00;748,00;366,67;216,00;20,00;180,00;308,00;224,40;281,60;140,80;202,40;154,00;68,75;110,00;11,00;107,36;123,20;14,08;65,12;24,93;89,47;57,20;52,80;16,82;24,59;20,71;47,88;10,00;12,00;9,00;4,00;5,00;0,00;2,00
2020-02-23;35,00;717,50;752,50;385,00;206,11;11,67;163,33;190,56;205,63;266,88;205,63;210,00;110,38;96,92;80,77;10,77;66,50;124,25;17,50;57,75;21,88;77,29;40,83;58,33;12,96;37,59;25,93;47,96;10,00;10,00;7,00;2,00;6,00;5,00;2,00
2020-03-01;38,00;684,00;703,00;304,00;177,33;8,44;156,22;198,44;164,67;198,44;122,44;147,78;103,14;73,29;59,71;13,57;62,18;101,91;19,00;43,18;19,00;71,62;38,00;42,38;23,59;28,83;20,97;45,86;7,00;18,00;11,00;0,00;12,00;5,00;2,00
2020-03-08;28,00;434,00;448,00;252,00;164,00;4,00;212,00;188,00;140,00;220,00;104,00;136,00;106,40;70,00;61,60;11,20;61,25;94,50;22,75;49,00;11,79;58,95;33,89;38,32;12,00;18,67;22,67;38,67;8,00;10,00;1,00;2,00;5,00;1,00;2,00
2020-03-15;15,00;225,00;285,00;90,00;52,50;7,50;112,50;67,50;33,75;97,50;33,75;71,25;48,00;270,00;30,00;6,00;35,00;46,67;8,33;38,33;15,00;64,50;18,00;7,50;4,09;16,36;10,91;24,55;5,00;2,00;2,00;0,00;6,00;2,00;1,00
2020-03-22;8,00;88,00;104,00;32,00;48,00;4,00;80,00;40,00;28,00;80,00;36,00;52,00;29,33;114,67;18,67;2,67;30,40;30,40;4,80;20,80;4,80;41,60;8,00;16,00;6,67;5,33;9,33;17,33;1,00;2,00;2,00;0,00;7,00;1,00;0,00
2020-03-29;13,00;156,00;130,00;39,00;56,33;2,17;60,67;60,67;39,00;69,33;26,00;56,33;26,00;54,60;15,60;5,20;17,88;26,00;4,88;21,13;8,67;18,78;10,11;8,67;3,90;5,20;14,30;11,70;2,00;3,00;2,00;2,00;3,00;0,00;0,00
2020-04-05;9,00;81,00;90,00;27,00;36,00;4,50;49,50;49,50;22,50;76,50;27,00;49,50;33,00;54,00;18,00;3,00;19,80;30,60;1,80;23,40;3,00;28,50;21,00;15,00;6,43;5,14;6,43;11,57;0,00;1,00;0,00;1,00;4,00;0,00;0,00
2020-04-12;6,00;120,00;108,00;36,00;78,00;6,00;84,00;48,00;48,00;96,00;48,00;66,00;36,00;78,00;18,00;1,50;18,00;38,00;6,00;30,00;3,00;28,50;16,50;13,50;7,50;4,50;16,50;19,50;1,00;3,00;0,00;0,00;3,00;1,00;0,00
2020-04-19;10,00;80,00;80,00;30,00;36,67;3,33;40,00;30,00;40,00;55,00;25,00;50,00;30,00;25,00;17,50;5,00;11,67;20,00;3,33;15,00;4,29;20,00;31,43;8,57;2,50;2,50;8,75;16,25;2,00;1,00;1,00;1,00;6,00;1,00;2,00
2020-04-26;6,00;108,00;120,00;36,00;48,00;3,00;60,00;54,00;60,00;96,00;24,00;54,00;27,00;36,00;30,00;3,00;26,00;36,00;2,00;20,00;4,50;10,50;16,50;9,00;6,00;4,50;10,50;10,50;1,00;2,00;0,00;2,00;2,00;0,00;0,00
2020-05-03;11,00;110,00;99,00;44,00;44,00;3,67;47,67;33,00;33,00;55,00;22,00;51,33;33,00;41,25;24,75;5,50;12,57;25,14;6,29;11,00;6,88;11,00;15,13;11,00;4,89;7,33;7,33;11,00;0,00;6,00;1,00;0,00;2,00;0,00;0,00
2020-05-10;3,00;60,00;72,00;30,00;30,00;3,00;30,00;24,00;21,00;54,00;15,00;36,00;30,00;51,00;24,00;6,00;28,50;24,00;3,00;15,00;1,50;21,00;18,00;13,50;3,00;3,00;5,00;23,00;1,00;0,00;1,00;2,00;4,00;1,00;0,00
2020-05-17;14,00;126,00;154,00;56,00;79,33;4,67;42,00;65,33;32,67;93,33;42,00;79,33;22,40;50,40;16,80;1,40;38,50;22,75;5,25;24,50;4,67;26,44;15,56;17,11;5,60;12,60;14,00;23,80;1,00;1,00;1,00;1,00;2,00;1,00;0,00
2020-05-24;10,00;130,00;110,00;40,00;65,00;5,00;55,00;55,00;50,00;80,00;30,00;55,00;20,00;40,00;25,00;7,50;30,00;25,00;5,00;15,00;10,00;24,29;24,29;17,14;7,50;8,75;7,50;18,75;7,00;7,00;1,00;0,00;5,00;0,00;4,00
2020-05-31;35,00;245,00;192,50;87,50;61,25;8,75;61,25;74,38;48,13;96,25;39,38;78,75;35,00;55,42;23,33;5,83;42,00;35,00;17,50;31,50;21,30;28,91;24,35;15,22;13,46;12,12;13,46;26,92;4,00;9,00;2,00;3,00;9,00;1,00;3,00
2020-06-07;30,00;240,00;195,00;90,00;77,14;12,86;60,00;72,86;38,57;111,43;34,29;90,00;35,45;46,36;30,00;8,18;37,06;28,24;21,18;22,94;15,00;52,50;16,50;10,50;13,04;13,04;11,74;31,30;6,00;8,00;2,00;2,00;17,00;2,00;1,00
2020-06-14;48,00;288,00;176,00;112,00;60,00;20,00;52,00;100,00;65,45;109,09;56,73;65,45;39,53;42,35;39,53;14,12;30,86;29,14;22,29;32,57;24,00;42,00;21,00;24,00;11,68;12,97;15,57;29,84;8,00;8,00;2,00;4,00;13,00;3,00;2,00
2020-06-21;50,00;383,33;216,67;116,67;75,00;4,17;62,50;154,17;79,17;129,17;54,17;70,83;44,44;75,00;38,89;11,11;30,36;44,64;21,43;26,79;22,73;60,61;6,06;30,30;15,79;9,21;13,16;32,89;7,00;16,00;5,00;1,00;12,00;8,00;7,00
2020-06-28;48,00;432,00;176,00;208,00;72,00;8,00;76,00;184,00;84,00;156,00;52,00;80,00;67,76;76,24;62,12;25,41;58,29;30,86;30,86;46,29;24,73;43,64;14,55;27,64;25,95;23,35;10,38;37,62;10,00;13,00;6,00;7,00;15,00;9,00;3,00
2020-07-05;67,00;586,25;284,75;217,75;87,94;20,94;75,38;108,88;83,75;184,25;62,81;100,50;64,21;72,58;61,42;25,13;49,82;36,08;36,08;39,51;25,31;62,53;17,87;28,29;31,53;22,33;24,96;42,04;11,00;23,00;6,00;7,00;14,00;9,00;7,00
2020-07-12;60,00;615,00;240,00;285,00;80,00;16,00;80,00;72,00;132,86;231,43;81,43;90,00;82,86;88,57;68,57;25,71;67,06;31,76;45,88;42,35;24,00;67,50;15,00;34,50;31,30;24,78;14,35;53,48;18,00;21,00;27,00;9,00;16,00;7,00;4,00
2020-07-19;64,00;656,00;240,00;192,00;72,00;8,00;76,00;76,00;110,93;213,33;68,27;128,00;64,00;100,17;61,22;22,26;64,00;43,24;29,41;39,78;31,26;93,77;19,35;20,84;19,59;30,04;20,90;53,55;10,00;6,00;14,00;2,00;24,00;11,00;1,00
2020-07-26;41,00;505,67;164,00;164,00;65,60;16,40;77,90;73,80;102,50;192,70;65,60;102,50;57,40;90,20;46,47;21,87;60,61;51,70;23,17;44,57;36,44;80,48;13,67;44,04;25,13;23,81;11,90;42,32;12,00;13,00;4,00;6,00;20,00;9,00;6,00
2020-08-02;63,00;519,75;236,25;94,50;75,60;16,80;71,40;58,80;100,80;184,80;46,20;109,20;73,96;120,52;57,52;21,91;66,50;42,00;36,75;42,00;24,00;55,50;33,00;28,50;27,56;17,06;19,69;57,75;12,00;14,00;5,00;8,00;14,00;6,00;8,00
2020-08-09;52,00;658,67;260,00;138,67;84,00;12,00;60,00;72,00;91,00;173,33;52,00;82,33;63,56;80,89;46,22;34,67;39,87;39,87;27,73;34,67;20,80;65,37;13,37;26,74;16,90;19,50;18,20;29,90;6,00;16,00;7,00;5,00;16,00;5,00;5,00
2020-08-16;43,00;315,33;157,67;100,33;74,27;11,73;43,00;50,82;94,60;159,10;73,10;81,70;65,93;91,73;43,00;14,33;27,52;32,68;13,76;32,68;14,83;48,93;23,72;22,24;19,55;26,06;7,82;31,27;11,00;12,00;2,00;1,00;11,00;8,00;4,00
2020-08-23;65,00;292,50;406,25;65,00;81,25;16,25;36,56;73,13;86,67;182,00;65,00;95,33;48,04;101,74;59,35;16,96;33,38;35,14;15,81;43,92;13,30;66,48;20,68;26,59;21,22;19,90;23,88;23,88;8,00;8,00;2,00;2,00;14,00;6,00;5,00
2020-08-30;55,00;275,00;330,00;55,00;67,69;8,46;50,77;55,00;88,85;131,15;80,38;59,23;28,95;81,05;55,00;14,47;60,16;55,00;12,03;36,09;5,95;57,97;19,32;28,24;10,48;18,33;11,79;37,98;8,00;7,00;5,00;1,00;6,00;2,00;0,00
2020-09-06;21,00;378,00;294,00;84,00;100,80;12,60;46,20;58,80;96,60;134,40;67,20;75,60;28,88;94,50;42,00;10,50;68,25;49,00;8,75;31,50;12,00;46,50;19,50;31,50;10,50;17,06;10,50;47,25;7,00;5,00;2,00;1,00;5,00;2,00;0,00
2020-09-13;18,00;252,00;234,00;54,00;108,00;4,50;54,00;58,50;76,50;153,00;76,50;90,00;30,00;111,00;78,00;21,00;61,20;39,60;7,20;37,80;18,00;42,00;16,50;36,00;9,00;12,86;5,14;42,43;4,00;6,00;1,00;1,00;5,00;0,00;1,00
2020-09-20;12,00;216,00;156,00;48,00;100,00;4,00;56,00;56,00;52,00;116,00;68,00;84,00;39,00;111,00;51,00;18,00;49,71;27,43;5,14;29,14;9,00;34,50;25,50;19,50;6,67;13,33;8,00;32,00;7,00;6,00;4,00;1,00;5,00;1,00;0,00
2020-09-27;13,00;208,00;117,00;52,00;73,67;4,33;69,33;47,67;34,67;99,67;60,67;91,00;28,60;65,00;26,00;5,20;40,63;29,25;6,50;19,50;4,33;26,00;20,22;13,00;13,00;9,10;9,10;32,50;2,00;4,00;2,00;1,00;2,00;0,00;1,00
