Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2020-04-05;4,00;11,00;4,00;15,00;5,00;9,33
2020-04-12;7,00;28,00;2,00;17,00;11,00;7,00
2020-04-19;4,00;19,00;2,00;10,00;0,00;9,33
2020-04-26;6,00;20,00;0,00;10,00;6,00;6,00
2020-05-03;12,00;10,00;0,00;10,00;0,00;8,40
2020-05-10;12,00;12,00;4,00;14,00;2,00;10,67
2020-05-17;7,00;26,00;4,00;15,00;2,00;15,40
2020-05-24;23,00;15,00;2,00;23,00;2,00;6,39
2020-05-31;10,00;8,00;0,00;19,00;2,00;2,50
2020-06-07;6,00;18,00;4,00;20,00;0,00;9,60
2020-06-14;25,00;21,00;4,00;25,00;0,00;11,84
2020-06-21;18,00;16,00;4,00;20,00;0,00;11,57
2020-06-28;13,00;18,00;0,00;24,00;0,00;9,10
2020-07-05;16,00;11,00;2,00;14,00;2,00;33,33
2020-07-12;9,00;26,00;0,00;5,00;0,00;24,43
2020-07-19;7,00;22,00;5,00;10,00;3,00;4,67
2020-07-26;10,00;7,00;2,00;17,00;0,00;30,00
2020-08-02;19,00;21,00;9,00;16,00;0,00;15,20
2020-08-09;14,00;18,00;5,00;11,00;0,00;12,60
2020-08-16;9,00;24,00;4,00;20,00;9,00;6,43
2020-08-23;13,00;17,00;0,00;15,00;0,00;11,70
2020-08-30;11,00;25,00;2,00;22,00;4,00;15,89
2020-09-06;7,00;29,00;2,00;31,00;7,00;15,40
2020-09-13;14,00;18,00;0,00;9,00;9,00;26,73
2020-09-20;7,00;24,00;0,00;13,00;4,00;4,20
2020-09-27;5,00;18,00;7,00;13,00;7,00;13,75
2020-10-04;2,00;12,00;2,00;25,00;0,00;17,00
2020-10-11;2,00;12,00;5,00;28,00;2,00;6,00
2020-10-18;14,00;7,00;5,00;20,00;2,00;14,00
2020-10-25;16,00;9,00;0,00;26,00;0,00;5,33
2020-11-01;13,00;11,00;2,00;33,00;6,00;13,00
2020-11-08;7,00;16,00;5,00;24,00;0,00;9,80
2020-11-15;5,00;9,00;2,00;33,00;7,00;16,25
2020-11-22;5,00;25,00;7,00;33,00;4,00;13,75
2020-11-29;11,00;29,00;0,00;57,00;4,00;11,00
2020-12-06;20,00;31,00;7,00;24,00;4,00;13,75
2020-12-13;14,00;23,00;9,00;18,00;4,00;16,55
2020-12-20;16,00;29,00;3,00;28,00;5,00;10,67
2020-12-27;13,00;36,00;5,00;48,00;3,00;20,80
2021-01-03;9,00;32,00;7,00;46,00;0,00;16,71
2021-01-10;11,00;45,00;0,00;39,00;4,00;25,67
2021-01-17;27,00;43,00;16,00;22,00;9,00;6,43
2021-01-24;9,00;42,00;7,00;26,00;2,00;11,57
2021-01-31;9,00;55,00;2,00;52,00;2,00;15,43
2021-02-07;9,00;54,00;7,00;35,00;7,00;14,14
2021-02-14;5,00;35,00;0,00;54,00;7,00;5,00
2021-02-21;14,00;30,00;0,00;41,00;7,00;11,45
2021-02-28;14,00;20,00;0,00;33,00;0,00;11,45
2021-03-07;20,00;25,00;2,00;33,00;2,00;5,00
2021-03-14;11,00;36,00;6,00;43,00;2,00;16,50
2021-03-21;14,00;9,00;5,00;20,00;2,00;6,36
2021-03-28;15,00;20,00;5,00;27,00;2,00;12,50
2021-04-04;12,00;14,00;2,00;42,00;7,00;4,80
2021-04-11;9,00;23,00;0,00;46,00;0,00;14,14
2021-04-18;5,00;33,00;7,00;52,00;2,00;7,50
2021-04-25;7,00;16,00;11,00;46,00;2,00;7,00
2021-05-02;12,00;27,00;9,00;49,00;2,00;6,67
2021-05-09;7,00;21,00;5,00;52,00;5,00;12,83
2021-05-16;20,00;22,00;9,00;24,00;2,00;11,25
2021-05-23;19,00;24,00;5,00;41,00;5,00;11,40
2021-05-30;2,00;19,00;0,00;32,00;9,00;4,00
2021-06-06;2,00;16,00;0,00;45,00;7,00;9,00
2021-06-13;12,00;21,00;7,00;43,00;0,00;17,33
2021-06-20;2,00;25,00;5,00;36,00;4,00;13,00
2021-06-27;12,00;28,00;2,00;20,00;2,00;8,00
2021-07-04;17,00;22,00;2,00;35,00;5,00;5,23
2021-07-11;8,00;30,00;5,00;22,00;2,00;13,33
2021-07-18;14,00;17,00;6,00;44,00;5,00;8,91
2021-07-25;24,00;21,00;8,00;31,00;10,00;29,05
2021-08-01;11,00;27,00;3,00;34,00;8,00;15,13
2021-08-08;24,00;40,00;8,00;37,00;0,00;5,05
2021-08-15;10,00;25,00;8,00;39,00;7,00;12,50
2021-08-22;11,00;16,00;5,00;31,00;5,00;20,63
2021-08-29;10,00;23,00;3,00;44,00;0,00;15,00
2021-09-05;18,00;15,00;5,00;55,00;0,00;15,43
2021-09-12;8,00;20,00;3,00;24,00;0,00;5,33
2021-09-19;15,00;20,00;5,00;31,00;2,00;20,00
2021-09-26;10,00;30,00;3,00;44,00;2,00;10,00
2021-10-03;15,00;43,00;5,00;25,00;2,00;10,00
2021-10-10;22,00;35,00;11,00;39,00;5,00;16,82
2021-10-17;8,00;46,00;5,00;42,00;5,00;18,67
2021-10-24;23,00;38,00;0,00;34,00;2,00;30,67
2021-10-31;22,00;37,00;3,00;36,00;7,00;25,88
2021-11-07;13,00;30,00;8,00;34,00;5,00;23,40
2021-11-14;8,00;32,00;5,00;51,00;12,00;37,33
2021-11-21;29,00;100,00;10,00;44,00;5,00;22,41
2021-11-28;10,00;45,00;5,00;30,00;14,00;142,86
2021-12-05;5,00;19,00;5,00;33,00;0,00;10,00
2021-12-12;8,00;33,00;5,00;34,00;2,00;16,00
2021-12-19;9,00;23,00;6,00;51,00;6,00;20,57
2021-12-26;19,00;37,00;3,00;56,00;9,00;6,79
2022-01-02;21,00;47,00;5,00;59,00;8,00;30,19
2022-01-09;15,00;33,00;0,00;42,00;7,00;15,00
2022-01-16;15,00;23,00;10,00;56,00;5,00;17,50
2022-01-23;8,00;48,00;0,00;54,00;5,00;21,33
2022-01-30;18,00;26,00;3,00;68,00;10,00;24,43
2022-02-06;11,00;19,00;8,00;44,00;0,00;8,25
2022-02-13;19,00;19,00;3,00;59,00;5,00;19,00
2022-02-20;26,00;31,00;5,00;46,00;8,00;10,40
2022-02-27;24,00;26,00;3,00;36,00;5,00;13,33
2022-03-06;16,00;37,00;3,00;20,00;5,00;13,33
2022-03-13;10,00;50,00;3,00;56,00;5,00;12,50
2022-03-20;24,00;29,00;3,00;31,00;3,00;7,58
2022-03-27;25,00;33,00;10,00;37,00;5,00;17,50
2022-04-03;10,00;39,00;0,00;45,00;0,00;21,25
2022-04-10;19,00;36,00;0,00;38,00;0,00;8,87
