Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-06-09;47,00;329,00;219,33;156,67;125,33;98,41;77,84;110,16;101,34;64,63;62,28;52,88;58,75;74,21;79,16;24,74;22,26;43,00;42,00;36,00;29,00;51,00;23,00;12,00;11,00;30,00;17,00;23,00;3,00;11,00;6,00;8,00;13,00;8,00;4,00;6,00
2019-06-16;57,00;299,25;185,25;156,75;142,50;120,00;78,00;85,50;94,50;65,31;41,56;47,50;66,50;59,48;52,04;27,26;24,78;48,00;45,00;35,00;29,00;40,00;18,00;23,00;16,00;22,00;15,00;15,00;7,00;16,00;13,00;5,00;17,00;12,00;3,00;3,00
2019-06-23;51,00;280,50;165,75;140,25;114,75;99,00;81,00;87,00;100,50;72,35;46,26;43,88;81,84;58,29;51,00;34,00;26,71;44,00;48,00;47,00;27,00;28,00;18,00;23,00;20,00;27,00;20,00;27,00;17,00;19,00;13,00;9,00;12,00;7,00;6,00;9,00
2019-06-30;48,00;416,00;304,00;240,00;192,00;111,00;96,00;96,00;91,50;81,60;75,60;60,00;72,00;78,32;68,21;20,21;35,37;37,00;50,00;33,00;35,00;55,00;21,00;14,00;23,00;40,00;22,00;23,00;17,00;24,00;17,00;15,00;14,00;2,00;8,00;3,00
2019-07-07;61,00;381,25;289,75;183,00;152,50;112,85;89,98;106,75;99,13;93,29;77,75;63,39;68,18;75,64;80,52;41,48;34,16;41,00;48,00;42,00;35,00;33,00;30,00;17,00;28,00;45,00;24,00;27,00;15,00;11,00;15,00;3,00;21,00;6,00;8,00;11,00
2019-07-14;82,00;396,33;218,67;177,67;150,33;116,29;111,82;87,96;104,36;86,75;65,36;62,99;59,42;74,55;94,42;32,30;39,76;41,00;36,00;42,00;33,00;47,00;30,00;26,00;19,00;35,00;19,00;18,00;26,00;20,00;27,00;9,00;17,00;3,00;10,00;9,00
2019-07-21;59,00;398,25;250,75;191,75;162,25;104,38;86,23;96,82;130,10;89,10;57,80;79,47;56,59;88,50;83,58;34,42;36,88;33,00;49,00;24,00;48,00;51,00;17,00;29,00;22,00;39,00;17,00;26,00;21,00;13,00;18,00;9,00;13,00;6,00;7,00;9,00
2019-07-28;61,00;503,25;305,00;244,00;183,00;117,54;113,07;107,12;110,10;106,45;68,18;55,02;77,75;75,64;73,20;48,80;21,96;40,00;68,00;44,00;51,00;48,00;22,00;34,00;34,00;37,00;22,00;24,00;22,00;14,00;16,00;12,00;20,00;9,00;9,00;6,00
2019-08-04;54,00;391,50;297,00;216,00;175,50;117,00;105,00;97,50;103,50;79,20;69,60;57,60;69,60;54,00;68,73;27,00;31,91;45,00;57,00;44,00;37,00;48,00;23,00;30,00;24,00;36,00;26,00;25,00;24,00;15,00;14,00;9,00;12,00;8,00;9,00;4,00
2019-08-11;58,00;391,50;261,00;232,00;188,50;111,54;96,67;95,18;104,10;84,04;85,22;56,82;68,65;74,92;74,92;31,42;31,42;39,00;59,00;36,00;33,00;42,00;23,00;21,00;16,00;42,00;17,00;17,00;17,00;10,00;20,00;17,00;12,00;10,00;8,00;7,00
2019-08-18;47,00;360,33;313,33;235,00;172,33;129,25;89,59;74,91;110,16;68,15;63,45;49,35;71,68;66,79;64,32;24,74;29,68;38,00;51,00;29,00;27,00;43,00;19,00;26,00;24,00;21,00;21,00;22,00;14,00;12,00;15,00;7,00;9,00;4,00;4,00;6,00
2019-08-25;46,00;337,33;230,00;184,00;153,33;96,60;96,60;150,27;105,80;78,68;59,32;48,42;66,58;65,37;60,53;19,37;16,95;30,00;35,00;31,00;23,00;44,00;23,00;19,00;22,00;28,00;10,00;16,00;8,00;14,00;10,00;9,00;10,00;5,00;8,00;3,00
2019-09-01;40,00;360,00;240,00;200,00;120,00;121,48;105,19;127,41;115,56;80,00;68,24;54,12;57,65;85,00;62,50;35,00;17,50;28,00;51,00;32,00;31,00;40,00;25,00;29,00;12,00;22,00;22,00;17,00;11,00;10,00;4,00;6,00;13,00;6,00;4,00;6,00
2019-09-08;50,00;400,00;366,67;216,67;166,67;118,18;71,21;109,09;122,73;79,76;64,29;40,48;85,71;70,00;82,50;37,50;22,50;47,00;44,00;27,00;32,00;41,00;41,00;18,00;23,00;17,00;15,00;15,00;12,00;6,00;12,00;4,00;13,00;12,00;2,00;2,00
2019-09-15;36,00;276,00;204,00;132,00;132,00;121,50;91,50;145,50;112,50;76,80;81,60;57,60;64,80;57,60;55,20;26,40;36,00;45,00;46,00;23,00;28,00;35,00;27,00;16,00;15,00;17,00;8,00;11,00;8,00;13,00;5,00;5,00;4,00;5,00;5,00;3,00
2019-09-22;32,00;368,00;336,00;208,00;160,00;129,52;109,71;111,24;89,90;81,78;65,19;55,70;82,96;64,00;59,08;24,62;27,08;29,00;46,00;21,00;33,00;35,00;22,00;21,00;20,00;18,00;12,00;11,00;10,00;8,00;9,00;5,00;5,00;12,00;4,00;3,00
2019-09-29;29,00;348,00;304,50;159,50;130,50;102,95;89,90;145,00;89,90;48,72;73,08;60,32;60,32;65,25;58,00;24,17;26,58;35,00;60,00;16,00;28,00;26,00;29,00;21,00;15,00;30,00;23,00;16,00;8,00;11,00;8,00;7,00;5,00;2,00;4,00;3,00
2019-10-06;29,00;348,00;275,50;188,50;101,50;102,26;61,05;97,68;82,42;73,71;71,29;64,04;74,92;58,00;45,92;55,58;21,75;28,00;46,00;26,00;40,00;28,00;19,00;31,00;15,00;19,00;12,00;14,00;16,00;6,00;9,00;12,00;5,00;7,00;4,00;3,00
2019-10-13;27,00;324,00;256,50;175,50;148,50;93,00;90,00;84,00;84,00;70,43;64,57;54,00;63,39;49,09;51,55;41,73;36,82;39,00;49,00;23,00;20,00;18,00;12,00;13,00;12,00;13,00;15,00;22,00;10,00;8,00;6,00;9,00;5,00;4,00;3,00;2,00
2019-10-20;28,00;392,00;294,00;196,00;112,00;100,21;109,05;100,21;78,11;68,83;71,17;52,50;72,33;51,33;35,00;53,67;32,67;34,00;41,00;27,00;39,00;27,00;20,00;9,00;13,00;11,00;12,00;9,00;13,00;12,00;8,00;9,00;5,00;3,00;2,00;6,00
2019-10-27;30,00;450,00;330,00;240,00;105,00;115,50;91,50;108,00;94,50;97,20;68,40;54,00;75,60;65,00;62,50;47,50;40,00;43,00;38,00;19,00;34,00;35,00;18,00;15,00;16,00;24,00;22,00;13,00;21,00;13,00;8,00;7,00;2,00;4,00;1,00;0,00
2019-11-03;28,00;378,00;238,00;168,00;98,00;88,67;84,00;102,67;87,11;66,96;76,70;58,43;62,09;53,45;58,55;33,09;30,55;24,00;47,00;35,00;31,00;22,00;25,00;16,00;10,00;13,00;20,00;13,00;11,00;7,00;6,00;5,00;8,00;7,00;3,00;3,00
2019-11-10;27,00;324,00;324,00;135,00;135,00;103,50;76,50;82,50;81,00;66,91;83,35;38,74;82,17;66,27;108,00;61,36;31,91;38,00;42,00;24,00;30,00;15,00;25,00;13,00;14,00;16,00;16,00;10,00;10,00;13,00;7,00;3,00;5,00;5,00;3,00;2,00
2019-11-17;31,00;356,50;325,50;155,00;108,50;85,62;66,43;72,33;76,76;52,46;78,69;56,04;83,46;45,31;66,77;50,08;50,08;33,00;37,00;22,00;22,00;24,00;13,00;20,00;21,00;15,00;26,00;10,00;10,00;19,00;6,00;9,00;4,00;5,00;3,00;0,00
2019-11-24;19,00;399,00;437,00;171,00;76,00;83,31;55,54;81,85;62,85;72,44;45,13;47,50;74,81;59,38;38,00;38,00;49,88;28,00;41,00;22,00;25,00;23,00;18,00;18,00;16,00;14,00;20,00;12,00;14,00;14,00;5,00;2,00;4,00;6,00;3,00;7,00
2019-12-01;22,00;231,00;231,00;110,00;77,00;83,60;66,00;79,20;64,53;75,26;66,00;44,00;61,37;70,89;34,22;36,67;53,78;39,00;43,00;26,00;19,00;22,00;14,00;17,00;13,00;15,00;14,00;17,00;9,00;11,00;3,00;5,00;5,00;2,00;1,00;2,00
2019-12-08;31,00;325,50;263,50;155,00;108,50;63,48;67,90;79,71;63,48;54,85;66,77;48,88;69,15;54,85;33,38;45,31;40,54;26,00;32,00;22,00;21,00;21,00;12,00;19,00;11,00;15,00;15,00;12,00;9,00;12,00;10,00;6,00;5,00;5,00;5,00;1,00
2019-12-15;26,00;312,00;221,00;182,00;78,00;69,33;72,22;83,78;59,22;47,27;60,27;56,73;49,64;42,55;35,45;35,45;49,64;31,00;40,00;27,00;20,00;25,00;18,00;17,00;14,00;13,00;15,00;9,00;6,00;5,00;10,00;3,00;2,00;5,00;3,00;4,00
2019-12-22;32,00;432,00;368,00;256,00;128,00;76,19;74,67;86,86;73,14;64,00;62,81;47,41;84,15;54,15;46,77;51,69;36,92;38,00;48,00;30,00;29,00;31,00;27,00;25,00;16,00;12,00;18,00;12,00;14,00;11,00;6,00;5,00;3,00;3,00;1,00;0,00
2019-12-29;41,00;355,33;259,67;218,67;95,67;109,82;79,07;74,68;71,75;70,29;83,17;56,23;79,66;53,06;33,76;60,29;36,18;32,00;39,00;24,00;20,00;25,00;23,00;17,00;28,00;18,00;17,00;13,00;12,00;5,00;8,00;8,00;5,00;7,00;1,00;5,00
2020-01-05;25,00;250,00;212,50;137,50;87,50;111,76;57,35;66,18;95,59;66,67;52,38;52,38;91,67;65,00;52,50;55,00;12,50;30,00;43,00;19,00;26,00;26,00;20,00;19,00;23,00;29,00;19,00;8,00;11,00;8,00;6,00;10,00;7,00;4,00;4,00;2,00
2020-01-12;34,00;391,00;323,00;238,00;136,00;107,91;75,39;109,39;90,17;63,31;78,55;62,14;71,52;60,71;51,00;60,71;19,43;35,00;46,00;23,00;27,00;33,00;18,00;17,00;15,00;20,00;23,00;15,00;13,00;13,00;10,00;6,00;5,00;5,00;4,00;5,00
2020-01-19;49,00;392,00;277,67;196,00;147,00;111,36;78,70;95,03;105,42;74,67;89,83;59,50;80,50;51,45;51,45;245,00;24,50;26,00;46,00;20,00;27,00;45,00;24,00;20,00;15,00;16,00;28,00;17,00;7,00;9,00;15,00;4,00;7,00;6,00;9,00;2,00
2020-01-26;31,00;356,50;279,00;186,00;124,00;116,62;75,29;98,90;98,90;64,38;59,62;60,81;82,27;76,31;50,08;97,77;16,69;37,00;40,00;26,00;25,00;30,00;18,00;17,00;16,00;17,00;17,00;18,00;10,00;10,00;10,00;5,00;9,00;8,00;3,00;4,00
2020-02-02;43,00;315,33;229,33;172,00;114,67;99,34;80,07;108,24;103,79;81,22;68,08;62,11;86,00;65,76;48,06;60,71;25,29;37,00;46,00;26,00;25,00;31,00;18,00;18,00;22,00;15,00;22,00;15,00;9,00;10,00;9,00;4,00;9,00;4,00;6,00;4,00
2020-02-09;38,00;278,67;215,33;139,33;101,33;115,46;65,77;90,62;90,62;73,63;70,06;57,00;76,00;68,88;57,00;59,38;19,00;44,00;55,00;23,00;26,00;23,00;32,00;17,00;16,00;21,00;19,00;23,00;7,00;7,00;7,00;6,00;4,00;7,00;7,00;6,00
2020-02-16;39,00;325,00;195,00;169,00;91,00;135,00;85,50;90,00;103,50;79,18;87,45;55,55;79,18;53,63;68,25;46,31;21,94;44,00;49,00;30,00;26,00;40,00;30,00;29,00;25,00;27,00;20,00;11,00;14,00;11,00;13,00;3,00;13,00;8,00;2,00;4,00
2020-02-23;44,00;337,33;220,00;176,00;132,00;103,17;62,21;100,14;86,48;66,59;60,65;71,35;79,68;63,56;73,33;41,56;29,33;32,00;39,00;28,00;22,00;39,00;15,00;17,00;15,00;20,00;19,00;9,00;13,00;10,00;8,00;5,00;4,00;3,00;3,00;5,00
2020-03-01;35,00;350,00;227,50;140,00;122,50;101,96;45,65;94,35;76,09;62,76;41,03;31,38;72,41;42,50;37,50;40,00;22,50;33,00;26,00;18,00;19,00;31,00;13,00;14,00;9,00;16,00;14,00;7,00;6,00;5,00;17,00;3,00;10,00;8,00;6,00;2,00
2020-03-08;100,00;314,29;157,14;100,00;85,71;65,67;35,82;122,39;80,60;60,71;40,48;45,24;59,52;41,46;29,27;29,27;24,39;35,00;35,00;18,00;26,00;13,00;11,00;9,00;10,00;20,00;19,00;5,00;4,00;9,00;9,00;3,00;5,00;3,00;5,00;1,00
2020-03-15;25,00;162,50;75,00;62,50;37,50;35,94;18,75;62,50;28,13;19,05;16,67;26,19;25,00;17,50;75,00;7,50;12,50;23,00;17,00;11,00;17,00;23,00;5,00;1,00;4,00;13,00;3,00;5,00;3,00;5,00;10,00;2,00;1,00;5,00;1,00;1,00
2020-03-22;11,00;88,00;55,00;22,00;22,00;23,57;7,86;37,71;23,57;11,00;14,67;13,44;22,00;13,75;49,50;11,00;11,00;9,00;12,00;6,00;12,00;14,00;6,00;7,00;4,00;3,00;5,00;2,00;5,00;4,00;3,00;2,00;2,00;4,00;2,00;2,00
2020-03-29;8,00;64,00;32,00;16,00;16,00;27,20;9,60;28,80;28,80;14,86;22,86;10,29;19,43;18,67;18,67;8,00;8,00;15,00;9,00;7,00;8,00;8,00;3,00;5,00;3,00;8,00;2,00;3,00;0,00;6,00;3,00;2,00;3,00;4,00;2,00;0,00
2020-04-05;6,00;84,00;48,00;24,00;24,00;22,50;4,50;27,00;21,00;14,40;18,00;10,80;19,20;6,00;16,00;8,00;4,00;14,00;9,00;7,00;10,00;16,00;6,00;5,00;5,00;5,00;3,00;12,00;1,00;2,00;5,00;3,00;1,00;4,00;1,00;0,00
2020-04-12;8,00;56,00;24,00;16,00;16,00;19,20;11,20;25,60;12,80;16,00;17,14;12,57;26,29;13,33;18,67;5,33;5,33;4,00;11,00;5,00;15,00;7,00;4,00;8,00;2,00;5,00;3,00;4,00;3,00;3,00;2,00;3,00;2,00;0,00;1,00;1,00
2020-04-19;5,00;60,00;30,00;20,00;20,00;21,67;5,00;26,67;13,33;12,50;17,50;13,75;21,25;17,50;15,00;12,50;2,50;16,00;11,00;4,00;8,00;7,00;3,00;6,00;1,00;4,00;2,00;8,00;2,00;4,00;5,00;4,00;3,00;5,00;0,00;3,00
2020-04-26;9,00;63,00;27,00;18,00;9,00;28,50;10,50;31,50;22,50;16,88;11,25;9,00;20,25;11,25;29,25;2,25;6,75;13,00;9,00;5,00;7,00;8,00;2,00;6,00;3,00;4,00;3,00;3,00;1,00;1,00;2,00;0,00;1,00;3,00;0,00;1,00
2020-05-03;3,00;30,00;24,00;12,00;12,00;33,00;9,00;25,50;15,00;10,00;10,00;11,00;16,00;18,00;33,00;12,00;15,00;7,00;9,00;5,00;6,00;13,00;6,00;4,00;8,00;5,00;3,00;1,00;3,00;3,00;6,00;3,00;2,00;4,00;1,00;0,00
2020-05-10;12,00;60,00;48,00;12,00;24,00;21,00;6,00;16,50;24,00;12,00;9,60;13,20;21,60;12,00;21,60;2,40;7,20;13,00;14,00;12,00;4,00;6,00;7,00;4,00;5,00;4,00;3,00;4,00;3,00;3,00;2,00;6,00;2,00;5,00;0,00;2,00
2020-05-17;17,00;102,00;51,00;51,00;17,00;20,09;7,73;30,91;24,73;8,50;17,00;17,00;17,00;9,71;12,14;4,86;2,43;13,00;5,00;4,00;16,00;17,00;5,00;5,00;6,00;7,00;4,00;8,00;4,00;3,00;6,00;1,00;2,00;3,00;1,00;0,00
2020-05-24;22,00;66,00;33,00;22,00;22,00;23,47;14,67;22,00;30,80;11,00;28,11;19,56;18,33;12,22;17,11;12,22;4,89;16,00;13,00;9,00;10,00;14,00;10,00;4,00;7,00;10,00;6,00;7,00;3,00;8,00;8,00;2,00;2,00;5,00;3,00;2,00
2020-05-31;19,00;152,00;76,00;76,00;57,00;35,08;29,23;30,69;38,00;15,44;24,94;19,00;23,75;19,00;26,13;14,25;4,75;15,00;11,00;14,00;20,00;27,00;5,00;8,00;4,00;14,00;7,00;7,00;5,00;13,00;9,00;4,00;8,00;5,00;4,00;2,00
2020-06-07;38,00;126,67;50,67;50,67;25,33;39,52;31,92;25,84;41,04;16,63;33,25;24,94;29,69;14,25;28,50;9,50;7,13;17,00;16,00;25,00;23,00;33,00;6,00;10,00;7,00;19,00;6,00;4,00;7,00;7,00;14,00;8,00;13,00;6,00;2,00;7,00
2020-06-14;50,00;137,50;50,00;100,00;37,50;39,39;56,06;53,03;46,97;22,62;25,00;25,00;32,14;17,50;27,50;15,00;12,50;20,00;13,00;21,00;17,00;45,00;13,00;7,00;3,00;29,00;7,00;8,00;5,00;9,00;15,00;7,00;17,00;8,00;9,00;10,00
2020-06-21;49,00;179,67;49,00;130,67;65,33;34,15;54,94;25,24;86,12;17,93;33,46;32,27;31,07;19,60;29,40;26,95;14,70;23,00;12,00;23,00;19,00;42,00;9,00;8,00;6,00;25,00;10,00;13,00;11,00;12,00;11,00;10,00;14,00;9,00;7,00;6,00
2020-06-28;54,00;229,50;54,00;135,00;67,50;60,00;66,00;42,00;63,00;25,83;31,70;29,35;31,70;22,09;46,64;19,64;14,73;35,00;18,00;41,00;12,00;52,00;17,00;7,00;10,00;25,00;19,00;23,00;10,00;13,00;28,00;9,00;17,00;10,00;8,00;10,00
2020-07-05;65,00;247,00;65,00;169,00;52,00;54,66;84,20;48,75;70,91;30,73;37,82;34,27;39,00;33,70;38,52;21,67;28,89;20,00;6,00;46,00;18,00;58,00;15,00;7,00;9,00;32,00;18,00;15,00;8,00;9,00;14,00;12,00;16,00;16,00;7,00;14,00
2020-07-12;59,00;324,50;59,00;177,00;59,00;45,38;71,10;54,46;36,31;24,78;42,48;17,70;40,12;36,88;31,96;12,29;31,96;22,00;12,00;33,00;13,00;73,00;15,00;4,00;5,00;26,00;6,00;15,00;6,00;14,00;14,00;41,00;18,00;12,00;9,00;8,00
2020-07-19;58,00;261,00;87,00;159,50;43,50;60,97;74,36;37,18;37,18;30,78;33,14;24,86;28,41;24,17;33,83;12,08;26,58;18,00;14,00;23,00;12,00;75,00;14,00;2,00;3,00;25,00;13,00;9,00;6,00;10,00;17,00;20,00;10,00;13,00;5,00;7,00
2020-07-26;39,00;208,00;52,00;117,00;39,00;48,00;58,50;36,00;25,50;17,73;31,91;20,09;35,45;21,94;29,25;17,06;24,38;20,00;8,00;27,00;20,00;38,00;16,00;3,00;3,00;19,00;13,00;15,00;7,00;4,00;13,00;18,00;9,00;13,00;9,00;2,00
2020-08-02;50,00;150,00;62,50;75,00;25,00;45,45;65,15;46,97;31,82;19,05;29,76;22,62;29,76;27,50;35,00;12,50;20,00;20,00;8,00;22,00;14,00;53,00;13,00;5,00;4,00;15,00;8,00;19,00;4,00;15,00;21,00;8,00;15,00;6,00;8,00;7,00
2020-08-09;54,00;175,50;54,00;81,00;27,00;34,50;57,00;34,50;37,50;25,83;23,48;28,17;38,74;31,91;49,09;14,73;24,55;26,00;14,00;17,00;13,00;67,00;10,00;6,00;4,00;23,00;9,00;11,00;4,00;8,00;17,00;4,00;5,00;12,00;8,00;4,00
2020-08-16;34,00;221,00;68,00;102,00;34,00;42,87;60,61;23,65;44,35;15,24;29,31;26,97;28,14;24,29;36,43;12,14;24,29;17,00;9,00;16,00;11,00;41,00;14,00;5,00;3,00;27,00;9,00;14,00;5,00;8,00;6,00;5,00;7,00;6,00;5,00;6,00
2020-08-23;44,00;190,67;73,33;102,67;29,33;58,67;57,20;26,40;46,93;26,16;35,68;32,11;40,43;22,00;48,89;12,22;17,11;19,00;13,00;19,00;10,00;29,00;17,00;7,00;4,00;14,00;7,00;17,00;4,00;10,00;13,00;4,00;11,00;8,00;5,00;3,00
2020-08-30;24,00;120,00;60,00;84,00;24,00;54,00;48,00;27,00;51,00;24,00;36,00;50,40;36,00;21,60;28,80;14,40;19,20;19,00;19,00;18,00;8,00;23,00;14,00;6,00;6,00;15,00;8,00;12,00;10,00;10,00;13,00;6,00;6,00;6,00;3,00;5,00
2020-09-06;19,00;171,00;76,00;133,00;38,00;54,08;45,31;24,85;49,69;19,00;33,25;23,75;33,25;14,25;33,25;14,25;16,63;28,00;15,00;15,00;7,00;15,00;16,00;12,00;2,00;15,00;15,00;8,00;6,00;6,00;2,00;3,00;4,00;3,00;5,00;0,00
