Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2021-02-21;8,00;44,00;52,00;28,00;32,00;32,00;0,00;24,00;18,00;32,00;20,00;68,00;12,00;24,00;20,00;12,00;19,43;12,57;2,29;2,00;5,00;4,00;3,00;3,00;2,00;3,00;2,00;1,00;1,00;4,00;0,50;0,00
2021-02-28;9,00;36,00;39,00;18,00;27,00;27,00;0,90;23,40;14,40;21,00;9,00;63,00;13,50;54,00;22,50;13,50;19,13;18,00;1,13;3,00;9,00;3,00;3,00;3,00;2,00;1,00;1,00;0,50;1,00;2,00;0,00;0,50
2021-03-07;9,00;39,00;33,00;21,00;33,00;27,00;1,80;25,20;23,40;21,00;12,00;63,00;13,50;40,50;27,00;27,00;16,88;13,50;2,25;3,00;6,00;4,00;2,00;3,00;2,00;1,00;1,00;1,00;0,50;2,00;0,00;0,50
2021-03-14;9,00;39,00;36,00;18,00;36,00;27,00;1,80;28,80;16,20;27,00;12,00;69,00;13,50;40,50;22,50;18,00;13,00;14,00;2,00;3,00;9,00;3,00;2,00;3,00;1,00;1,00;1,00;1,00;1,00;2,00;0,50;0,50
2021-03-21;8,00;44,00;40,00;20,00;36,00;30,00;2,00;26,00;22,00;24,00;16,00;68,00;12,00;36,00;20,00;12,00;18,29;16,00;1,14;2,00;6,00;3,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;2,00;0,50;0,50
2021-03-28;8,00;24,00;26,67;18,67;26,67;20,80;0,80;20,80;20,80;32,00;12,00;80,00;8,00;36,00;20,00;8,00;13,00;12,00;1,00;2,00;9,00;3,00;2,00;3,00;1,00;1,00;1,00;1,00;1,00;5,00;0,00;0,50
2021-04-04;11,00;47,67;40,33;22,00;44,00;23,83;0,92;34,83;23,83;36,67;14,67;73,33;16,50;44,00;27,50;11,00;16,50;13,20;1,10;2,00;9,00;3,00;2,00;4,00;1,00;1,00;1,00;1,00;1,00;5,00;0,50;0,50
2021-04-11;6,00;42,00;42,00;15,00;30,00;19,50;0,75;21,00;19,50;24,00;12,00;42,00;18,00;36,00;30,00;12,00;17,00;13,00;1,00;3,00;9,00;2,00;1,00;4,00;1,00;1,00;1,00;1,00;0,50;3,00;0,50;0,50
2021-04-18;7,00;38,50;42,00;17,50;35,00;28,00;0,88;26,25;26,25;24,50;14,00;45,50;14,00;56,00;28,00;14,00;23,33;12,83;1,17;3,00;6,00;2,00;2,00;3,00;2,00;1,00;2,00;1,00;1,00;3,00;0,50;0,50
2021-04-25;7,00;45,50;42,00;24,50;45,50;29,75;0,88;26,25;26,25;21,00;14,00;49,00;21,00;49,00;42,00;21,00;22,17;15,17;2,33;3,00;5,00;4,00;3,00;4,00;2,00;1,00;1,00;2,00;0,50;1,00;0,50;1,00
2021-05-02;11,00;51,33;47,67;40,33;58,67;36,67;1,83;42,17;29,33;33,00;18,33;55,00;22,00;55,00;38,50;16,50;25,30;16,50;2,20;4,00;8,00;4,00;3,00;4,00;2,00;1,00;1,00;1,00;1,00;2,00;0,50;1,00
2021-05-09;10,00;50,00;46,67;40,00;63,33;52,00;2,00;64,00;46,00;33,33;23,33;60,00;15,00;65,00;40,00;15,00;36,67;15,56;2,22;4,00;13,00;6,00;3,00;4,00;2,00;2,00;2,00;1,00;1,00;4,00;1,00;0,50
2021-05-16;11,00;44,00;35,75;41,25;60,50;58,67;1,83;31,17;56,83;44,00;29,33;88,00;33,00;110,00;66,00;27,50;38,00;16,00;4,00;6,00;9,00;6,00;3,00;10,00;2,00;2,00;2,00;2,00;2,00;6,00;0,50;0,50
2021-05-23;18,00;63,00;39,00;48,00;75,00;68,40;1,80;32,40;59,40;54,00;43,20;104,40;22,50;117,00;54,00;27,00;47,65;15,88;2,12;11,00;13,00;9,00;6,00;5,00;3,00;2,00;1,00;2,00;1,00;10,00;1,00;1,00
2021-05-30;19,00;60,17;44,33;53,83;82,33;60,45;1,73;29,36;57,00;57,00;34,83;91,83;23,75;118,75;71,25;33,25;39,06;16,89;3,17;6,00;11,00;9,00;5,00;7,00;2,00;3,00;5,00;2,00;2,00;5,00;1,00;0,50
2021-06-06;21,00;72,00;42,00;63,00;87,00;77,00;0,88;31,50;57,75;73,50;31,50;108,50;36,75;141,75;68,25;36,75;42,00;21,00;4,20;10,00;11,00;14,00;6,00;7,00;1,00;2,00;4,00;0,50;1,00;4,00;2,00;1,00
2021-06-13;18,00;75,00;39,00;66,00;87,00;59,40;0,90;34,20;133,20;57,00;27,00;90,00;67,50;103,50;58,50;27,00;47,65;18,00;4,24;12,00;17,00;13,00;5,00;9,00;2,00;3,00;3,00;2,00;1,00;4,00;1,00;1,00
2021-06-20;25,00;106,25;40,63;84,38;103,13;64,29;1,79;35,71;78,57;89,29;39,29;125,00;55,00;130,00;70,00;40,00;46,74;20,65;4,35;13,00;17,00;15,00;8,00;5,00;3,00;4,00;5,00;2,00;1,00;5,00;1,00;0,50
2021-06-27;25,00;106,25;50,00;106,25;106,25;69,64;0,89;41,07;37,50;100,00;42,86;128,57;65,00;125,00;70,00;40,00;53,26;19,57;6,52;13,00;18,00;18,00;6,00;7,00;3,00;4,00;3,00;3,00;2,00;6,00;1,00;0,50
2021-07-04;28,00;112,00;40,44;118,22;112,00;76,53;0,93;37,33;35,47;87,50;45,50;129,50;32,67;130,67;79,33;42,00;51,69;20,46;6,46;12,00;19,00;15,00;8,00;8,00;3,00;3,00;3,00;2,00;1,00;5,00;2,00;1,00
2021-07-11;29,00;116,00;48,33;109,56;87,00;87,00;1,81;30,81;29,00;99,89;45,11;109,56;33,83;174,00;87,00;48,33;41,89;20,41;4,30;11,00;25,00;20,00;7,00;7,00;3,00;3,00;4,00;1,00;1,00;5,00;1,00;1,00
2021-07-18;34,00;114,36;40,18;77,27;86,55;69,79;1,79;28,63;32,21;119,00;44,20;108,80;43,71;160,29;92,29;48,57;45,69;23,38;4,25;14,00;24,00;14,00;9,00;6,00;1,00;3,00;2,00;2,00;2,00;5,00;2,00;1,00
2021-07-25;35,00;105,00;47,73;63,64;85,91;77,37;1,84;33,16;36,84;126,00;52,50;126,00;50,00;155,00;100,00;50,00;52,50;22,97;6,56;10,00;27,00;19,00;5,00;9,00;3,00;4,00;6,00;1,00;1,00;6,00;1,00;1,00
2021-08-01;34,00;126,73;43,27;68,00;83,45;80,53;0,89;28,63;35,79;132,60;51,00;115,60;53,43;184,57;102,00;48,57;106,25;24,44;5,31;15,00;29,00;19,00;6,00;8,00;3,00;3,00;4,00;2,00;2,00;8,00;2,00;2,00
2021-08-08;32,00;134,40;57,60;99,20;89,60;85,33;1,78;32,00;39,11;142,22;49,78;128,00;41,14;187,43;91,43;45,71;59,73;23,47;6,40;10,00;29,00;22,00;9,00;7,00;4,00;2,00;3,00;3,00;1,00;7,00;2,00;1,00
2021-08-15;32,00;118,40;51,20;92,80;92,80;74,67;1,78;32,00;42,67;124,80;48,00;92,80;45,71;164,57;91,43;45,71;49,07;28,80;7,47;8,00;27,00;17,00;6,00;9,00;2,00;2,00;4,00;1,00;2,00;6,00;2,00;1,00
2021-08-22;42,00;113,08;64,62;93,69;90,46;87,50;0,88;35,00;45,50;119,54;38,77;103,38;42,00;172,67;107,33;51,33;40,92;33,38;6,46;23,00;27,00;14,00;7,00;7,00;5,00;3,00;3,00;1,00;1,00;6,00;1,00;0,00
2021-08-29;21,00;114,00;63,00;90,00;105,00;80,50;1,75;36,75;61,25;122,50;56,00;115,50;47,25;194,25;99,75;57,75;43,05;29,40;7,35;12,00;27,00;20,00;7,00;9,00;3,00;1,00;3,00;3,00;1,00;7,00;2,00;1,00
2021-09-05;21,00;120,00;72,00;75,00;105,00;80,50;1,75;40,25;59,50;108,50;45,50;105,00;47,25;173,25;110,25;52,50;46,20;32,55;4,20;8,00;25,00;16,00;5,00;7,00;3,00;2,00;2,00;1,00;1,00;4,00;1,00;1,00
2021-09-12;22,00;182,29;88,00;88,00;113,14;95,33;1,83;45,83;69,67;139,33;51,33;121,00;49,50;159,50;99,00;55,00;45,10;33,00;3,30;8,00;21,00;20,00;6,00;10,00;3,00;2,00;3,00;1,00;2,00;5,00;1,00;0,50
2021-09-19;23,00;210,29;85,43;105,14;124,86;92,00;1,77;47,77;67,23;111,71;46,00;111,71;41,40;124,20;78,20;50,60;53,32;39,73;6,27;10,00;16,00;17,00;7,00;6,00;3,00;3,00;4,00;1,00;1,00;2,00;0,50;0,50
2021-09-26;18,00;168,00;78,00;96,00;111,00;90,00;1,80;45,00;108,00;111,60;50,40;126,00;36,00;112,50;76,50;45,00;46,59;37,06;4,24;9,00;21,00;17,00;4,00;6,00;2,00;2,00;2,00;1,00;1,00;2,00;1,00;0,50
2021-10-03;25,00;181,25;90,63;112,50;112,50;92,86;1,79;48,21;71,43;106,25;53,13;131,25;45,00;115,00;100,00;55,00;50,00;42,71;5,21;9,00;24,00;20,00;5,00;9,00;1,00;4,00;2,00;1,00;1,00;4,00;2,00;0,50
2021-10-10;19,00;186,83;85,50;133,00;101,33;93,27;1,73;53,55;81,18;123,50;41,17;129,83;47,50;114,00;95,00;57,00;52,78;35,89;4,22;10,00;22,00;20,00;4,00;7,00;3,00;2,00;2,00;1,00;2,00;5,00;0,50;0,00
2021-10-17;14,00;189,00;101,50;122,50;129,50;89,25;0,88;47,25;75,25;136,50;49,00;122,50;46,67;102,67;93,33;51,33;48,46;35,54;6,46;9,00;21,00;17,00;3,00;9,00;2,00;2,00;2,00;2,00;2,00;6,00;1,00;0,50
2021-10-24;16,00;150,40;89,60;99,20;112,00;72,89;1,78;49,78;64,00;124,80;41,60;115,20;42,67;117,33;101,33;64,00;49,07;42,67;6,40;9,00;16,00;15,00;3,00;6,00;2,00;3,00;2,00;1,00;1,00;4,00;0,50;0,50
2021-10-31;14,00;157,50;91,00;98,00;112,00;85,75;1,75;47,25;68,25;133,00;42,00;122,50;42,00;107,33;93,33;46,67;42,00;37,69;4,31;6,00;18,00;16,00;3,00;7,00;3,00;2,00;2,00;1,00;1,00;6,00;2,00;1,00
2021-11-07;11,00;143,00;99,00;80,67;91,67;62,33;1,83;45,83;51,33;106,33;40,33;121,00;38,50;82,50;88,00;44,00;34,10;39,60;4,40;5,00;20,00;11,00;3,00;9,00;2,00;3,00;1,00;1,00;0,50;4,00;1,00;0,50
2021-11-14;9,00;102,00;75,00;45,00;72,00;57,60;1,80;37,80;48,60;69,00;30,00;93,00;27,00;49,50;49,50;31,50;32,63;34,88;4,50;5,00;19,00;11,00;4,00;4,00;1,00;2,00;1,00;3,00;1,00;2,00;0,50;0,00
2021-11-21;8,00;80,00;61,33;37,33;64,00;35,20;1,60;49,60;57,60;84,00;36,00;124,00;24,00;36,00;28,00;28,00;22,00;25,00;1,00;5,00;15,00;11,00;2,00;4,00;1,00;1,00;1,00;1,00;1,00;3,00;0,00;0,50
2021-11-28;7,00;101,50;73,50;35,00;70,00;38,50;0,88;35,00;36,75;56,00;24,50;112,00;35,00;63,00;49,00;63,00;21,00;24,50;2,33;5,00;13,00;9,00;2,00;5,00;1,00;2,00;2,00;2,00;0,50;2,00;0,50;0,50
2021-12-05;9,00;96,00;57,00;39,00;81,00;48,60;0,90;37,80;48,60;63,00;27,00;96,00;31,50;45,00;31,50;40,50;22,50;28,13;3,38;6,00;17,00;8,00;3,00;4,00;2,00;2,00;2,00;0,50;13,00;3,00;0,50;0,50
2021-12-12;10,00;120,00;70,00;53,33;90,00;60,00;2,00;48,00;50,00;73,33;30,00;150,00;40,00;55,00;50,00;55,00;30,00;26,67;5,56;6,00;16,00;11,00;5,00;4,00;3,00;3,00;1,00;1,00;1,00;6,00;1,00;0,50
2021-12-19;14,00;136,50;73,50;52,50;105,00;50,75;1,75;45,50;52,50;108,50;31,50;178,50;42,00;51,33;51,33;46,67;32,31;32,31;3,23;5,00;15,00;10,00;3,00;7,00;1,00;2,00;2,00;1,00;2,00;3,00;0,00;1,00
2021-12-26;18,00;174,00;60,00;39,00;90,00;66,60;0,90;43,20;75,60;122,40;43,20;169,20;40,50;90,00;67,50;49,50;33,88;30,71;5,29;9,00;32,00;13,00;2,00;7,00;2,00;2,00;3,00;3,00;2,00;4,00;2,00;1,00
2022-01-02;16,00;131,20;73,60;48,00;102,40;56,89;1,78;42,67;72,89;83,20;28,80;124,80;42,67;90,67;64,00;42,67;33,07;32,00;3,20;8,00;24,00;14,00;4,00;7,00;3,00;4,00;2,00;2,00;1,00;9,00;1,00;1,00
2022-01-09;17,00;125,80;78,20;51,00;108,80;62,90;0,85;45,90;57,80;71,40;34,00;129,20;45,33;96,33;62,33;34,00;41,44;34,00;4,25;8,00;17,00;9,00;4,00;6,00;2,00;2,00;1,00;1,00;1,00;6,00;0,00;2,00
2022-01-16;16,00;108,80;80,00;51,20;89,60;69,33;0,89;51,56;56,89;64,00;28,80;131,20;42,67;80,00;69,33;26,67;35,20;34,13;4,27;7,00;17,00;11,00;6,00;6,00;2,00;2,00;2,00;2,00;1,00;4,00;1,00;1,00
2022-01-23;18,00;114,00;81,00;57,00;99,00;72,00;0,90;52,20;66,60;82,80;36,00;176,40;36,00;76,50;54,00;27,00;59,29;39,18;4,24;6,00;23,00;13,00;5,00;6,00;3,00;3,00;3,00;1,00;2,00;4,00;0,50;1,00
2022-01-30;20,00;143,33;93,33;66,67;133,33;74,55;1,82;56,36;83,64;83,33;53,33;126,67;45,00;90,00;75,00;30,00;48,42;43,16;5,26;8,00;19,00;17,00;4,00;7,00;3,00;2,00;3,00;1,00;1,00;4,00;1,00;1,00
2022-02-06;23,00;154,43;108,43;78,86;157,71;90,23;1,77;54,85;83,15;88,71;42,71;147,86;41,40;110,40;69,00;32,20;51,48;50,38;6,57;18,00;20,00;17,00;4,00;8,00;2,00;2,00;4,00;4,00;1,00;4,00;1,00;1,00
2022-02-13;23,00;164,29;128,14;98,57;164,29;92,00;1,77;72,54;92,00;115,00;55,86;141,29;41,40;96,60;69,00;32,20;50,38;54,76;5,48;12,00;29,00;18,00;5,00;8,00;3,00;4,00;4,00;1,00;1,00;3,00;1,00;1,00
2022-02-20;18,00;162,00;111,00;105,00;165,00;91,80;1,80;64,80;91,80;133,20;54,00;154,80;45,00;94,50;81,00;45,00;44,47;57,18;4,24;11,00;20,00;15,00;6,00;8,00;1,00;2,00;3,00;2,00;1,00;5,00;1,00;0,50
2022-02-27;26,00;165,75;104,00;113,75;159,25;94,71;1,86;57,57;94,71;117,00;48,75;149,50;46,80;93,60;78,00;46,80;49,83;49,83;5,42;10,00;21,00;14,00;6,00;9,00;2,00;4,00;3,00;2,00;1,00;5,00;1,00;0,00
2022-03-06;29,00;180,44;122,44;112,78;219,11;97,88;1,81;68,88;103,31;106,33;61,22;177,22;48,33;106,33;87,00;38,67;51,56;51,56;5,37;11,00;21,00;19,00;5,00;9,00;5,00;2,00;3,00;1,00;1,00;4,00;1,00;1,00
2022-03-13;27,00;189,00;128,25;131,63;239,63;99,00;1,80;66,60;115,20;111,38;50,63;168,75;48,60;108,00;97,20;54,00;57,24;58,32;6,48;12,00;22,00;20,00;6,00;7,00;2,00;3,00;3,00;3,00;3,00;6,00;1,00;1,00
2022-03-20;29,00;193,33;132,11;132,11;254,56;112,38;3,63;77,94;106,94;119,22;58,00;164,33;43,50;135,33;101,50;53,17;52,63;58,00;6,44;16,00;20,00;18,00;7,00;7,00;3,00;3,00;2,00;1,00;2,00;8,00;0,50;1,00
2022-03-27;28,00;174,22;127,56;133,78;155,56;96,25;1,75;61,25;105,00;129,50;66,50;175,00;51,33;107,33;102,67;42,00;50,62;56,00;7,54;12,00;23,00;18,00;5,00;9,00;2,00;3,00;4,00;2,00;2,00;6,00;1,00;1,00
2022-04-03;32,00;227,20;128,00;147,20;240,00;108,44;1,78;65,78;113,78;140,80;64,00;160,00;59,43;128,00;109,71;59,43;59,73;55,47;6,40;15,00;25,00;21,00;7,00;9,00;3,00;4,00;3,00;3,00;3,00;8,00;1,00;0,50
2022-04-10;33,00;260,70;158,40;188,10;323,40;107,68;3,47;76,42;119,84;191,40;82,50;181,50;56,57;160,29;122,57;84,86;59,61;66,00;8,52;15,00;35,00;24,00;8,00;11,00;4,00;4,00;5,00;2,00;3,00;5,00;3,00;2,00
