Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-02-09;34,00;151,45;142,18;71,09;111,27;83,58;4,25;72,25;62,33;47,08;81,08;167,38;62,77;55,86;51,00;43,71;26,71;39,00;28,00;29,00;64,00;11,00;42,00;21,00;12,00;12,00;4,00;72,00;1,00;4,00;1,00;1,00;7,00;4,00;0,00
2020-02-16;28,00;164,89;149,33;62,22;96,44;81,20;1,40;74,20;72,80;63,64;86,55;175,64;63,64;51,33;51,33;53,67;25,67;34,00;33,00;26,00;39,00;12,00;54,00;14,00;16,00;13,00;5,00;61,00;3,00;7,00;2,00;4,00;6,00;7,00;1,00
2020-02-23;23,00;149,50;103,50;48,88;86,25;64,94;4,06;69,00;55,47;48,56;94,56;140,56;56,22;43,70;55,20;39,10;32,20;29,00;27,00;30,00;44,00;13,00;49,00;16,00;13,00;8,00;2,00;42,00;5,00;0,00;3,00;2,00;6,00;3,00;1,00
2020-03-01;19,00;136,17;98,17;44,33;76,00;65,14;2,71;55,64;57,00;40,38;73,63;92,63;57,00;42,75;47,50;33,25;30,88;27,00;31,00;20,00;43,00;13,00;41,00;15,00;9,00;9,00;3,00;41,00;2,00;4,00;4,00;1,00;5,00;6,00;1,00
2020-03-08;17,00;115,60;95,20;37,40;78,20;48,17;1,42;73,67;45,33;51,00;48,57;82,57;41,29;34,00;48,57;41,29;14,57;17,00;22,00;19,00;56,00;8,00;36,00;13,00;7,00;6,00;2,00;35,00;2,00;4,00;2,00;2,00;3,00;1,00;0,00
2020-03-15;11,00;95,33;62,33;25,67;36,67;35,75;1,38;49,50;27,50;13,75;35,75;46,75;27,50;13,20;85,80;15,40;6,60;7,00;16,00;12,00;36,00;6,00;19,00;5,00;4,00;5,00;2,00;19,00;1,00;1,00;0,00;2,00;2,00;1,00;1,00
2020-03-22;6,00;45,00;27,00;12,00;21,00;30,00;0,00;31,20;12,00;10,00;28,00;34,00;16,00;12,00;48,00;10,00;8,00;9,00;7,00;4,00;24,00;5,00;15,00;4,00;1,00;4,00;0,00;17,00;1,00;4,00;0,00;1,00;5,00;0,00;0,00
2020-03-29;3,00;39,00;33,00;12,00;15,00;25,50;0,75;28,50;19,50;15,00;27,00;30,00;15,00;9,00;39,00;6,00;3,00;8,00;9,00;5,00;23,00;2,00;10,00;8,00;3,00;3,00;1,00;13,00;1,00;1,00;1,00;1,00;2,00;1,00;0,00
2020-04-05;3,00;33,00;27,00;6,00;18,00;24,00;1,50;19,50;21,00;12,00;39,00;36,00;24,00;15,00;36,00;12,00;6,00;12,00;10,00;5,00;15,00;6,00;11,00;8,00;3,00;4,00;0,00;16,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00
2020-04-12;6,00;48,00;33,00;12,00;18,00;34,50;1,50;28,50;22,50;12,00;30,00;42,00;24,00;15,00;27,00;9,00;6,00;7,00;10,00;6,00;17,00;4,00;15,00;12,00;6,00;1,00;3,00;13,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00
2020-04-19;5,00;30,00;22,50;10,00;15,00;30,00;0,00;18,33;18,33;15,00;27,50;25,00;17,50;12,50;22,50;10,00;7,50;13,00;8,00;5,00;16,00;5,00;6,00;9,00;2,00;0,00;3,00;13,00;1,00;1,00;1,00;1,00;3,00;1,00;0,00
2020-04-26;6,00;33,00;27,00;12,00;18,00;21,60;0,00;10,80;10,80;8,00;28,00;22,00;16,00;6,00;14,00;8,00;4,00;11,00;11,00;6,00;15,00;5,00;12,00;10,00;3,00;4,00;1,00;16,00;2,00;1,00;1,00;1,00;2,00;1,00;1,00
2020-05-03;7,00;45,50;35,00;10,50;31,50;25,20;1,40;16,80;12,60;14,00;32,67;30,33;25,67;9,33;23,33;11,67;4,67;12,00;7,00;4,00;16,00;3,00;10,00;7,00;2,00;2,00;3,00;19,00;0,00;1,00;1,00;0,00;3,00;1,00;0,00
2020-05-10;10,00;43,33;36,67;16,67;30,00;28,57;1,43;18,57;25,71;12,50;30,00;35,00;17,50;12,50;22,50;20,00;7,50;17,00;5,00;5,00;15,00;5,00;9,00;9,00;3,00;3,00;3,00;18,00;3,00;0,00;3,00;1,00;2,00;1,00;0,00
2020-05-17;11,00;40,33;40,33;11,00;25,67;19,25;0,00;22,00;27,50;13,75;60,50;44,00;22,00;11,00;24,20;17,60;11,00;16,00;11,00;4,00;13,00;5,00;18,00;9,00;1,00;4,00;2,00;24,00;1,00;5,00;2,00;2,00;1,00;0,00;0,00
2020-05-24;11,00;38,50;30,25;13,75;22,00;27,50;2,75;27,50;31,63;19,25;46,75;49,50;19,25;13,20;24,20;15,40;8,80;14,00;10,00;7,00;14,00;6,00;17,00;8,00;4,00;6,00;0,00;17,00;2,00;2,00;1,00;1,00;6,00;1,00;0,00
2020-05-31;26,00;45,50;26,00;29,25;39,00;32,84;1,37;19,16;41,05;20,80;36,40;65,00;28,60;16,55;35,45;23,64;9,45;29,00;4,00;16,00;22,00;10,00;24,00;5,00;6,00;3,00;6,00;36,00;3,00;2,00;2,00;2,00;6,00;2,00;1,00
2020-06-07;23,00;59,14;39,43;29,57;36,14;33,82;1,35;28,41;37,88;20,44;43,44;56,22;20,44;16,10;46,00;23,00;16,10;18,00;8,00;21,00;19,00;21,00;26,00;6,00;6,00;9,00;3,00;46,00;3,00;5,00;4,00;2,00;4,00;3,00;1,00
2020-06-14;34,00;86,55;37,09;27,82;37,09;32,64;2,72;28,56;44,88;24,29;55,86;58,29;29,14;27,20;47,60;34,00;18,13;33,00;13,00;20,00;22,00;16,00;37,00;9,00;4,00;12,00;4,00;44,00;3,00;5,00;4,00;5,00;8,00;6,00;2,00
2020-06-21;47,00;68,93;28,20;37,60;34,47;34,56;1,38;24,88;44,24;14,84;47,00;61,84;22,26;25,85;56,40;32,90;14,10;25,00;13,00;19,00;26,00;21,00;24,00;10,00;9,00;7,00;4,00;31,00;1,00;7,00;6,00;5,00;10,00;3,00;1,00
2020-06-28;44,00;78,57;31,43;37,71;47,14;39,88;1,38;26,13;39,88;26,89;53,78;58,67;19,56;18,53;50,95;37,05;18,53;26,00;10,00;20,00;24,00;14,00;27,00;8,00;9,00;12,00;3,00;39,00;3,00;11,00;7,00;2,00;8,00;2,00;4,00
2020-07-05;76,00;85,12;27,36;36,48;54,72;34,55;2,76;26,25;41,45;25,33;60,80;83,60;30,40;20,73;62,18;36,85;29,94;25,00;10,00;26,00;25,00;23,00;30,00;8,00;5,00;13,00;3,00;38,00;1,00;13,00;4,00;4,00;16,00;3,00;3,00
2020-07-12;91,00;75,31;31,38;31,38;47,07;37,23;1,38;41,36;42,74;30,33;65,72;83,42;40,44;32,67;86,33;39,67;28,00;30,00;7,00;28,00;23,00;28,00;26,00;5,00;5,00;11,00;3,00;45,00;3,00;12,00;26,00;5,00;17,00;2,00;2,00
2020-07-19;100,00;87,50;37,50;34,38;59,38;56,94;2,78;33,33;44,44;32,50;70,00;100,00;40,00;27,91;104,65;34,88;23,26;24,00;11,00;30,00;25,00;41,00;31,00;2,00;12,00;10,00;5,00;48,00;4,00;10,00;16,00;6,00;18,00;4,00;3,00
2020-07-26;78,00;81,12;43,68;31,20;46,80;41,79;0,00;23,68;39,00;35,23;55,35;88,06;35,23;26,00;94,55;30,73;21,27;37,00;11,00;32,00;29,00;29,00;32,00;7,00;4,00;13,00;4,00;39,00;2,00;12,00;7,00;7,00;14,00;5,00;2,00
2020-08-02;71,00;83,35;49,39;24,70;27,78;57,35;1,37;24,58;35,50;25,36;55,79;91,29;40,57;18,32;84,74;36,65;22,90;31,00;9,00;26,00;45,00;28,00;35,00;7,00;5,00;11,00;4,00;40,00;4,00;9,00;4,00;2,00;17,00;6,00;2,00
2020-08-09;55,00;70,28;36,67;24,44;36,67;39,88;2,75;19,25;45,38;20,00;60,00;60,00;35,00;23,91;90,87;28,70;19,13;27,00;10,00;26,00;25,00;18,00;23,00;7,00;5,00;13,00;2,00;19,00;6,00;10,00;7,00;4,00;11,00;1,00;1,00
2020-08-16;35,00;76,36;44,55;35,00;31,82;43,40;2,80;19,60;50,40;25,00;42,50;82,50;40,00;25,67;86,33;21,00;16,33;23,00;7,00;26,00;26,00;9,00;28,00;4,00;7,00;11,00;5,00;27,00;5,00;4,00;3,00;1,00;7,00;3,00;1,00
2020-08-23;28,00;71,56;37,33;28,00;24,89;33,60;1,40;16,80;42,00;20,36;73,82;81,45;35,64;25,67;98,00;37,33;16,33;27,00;5,00;12,00;15,00;10,00;23,00;6,00;4,00;5,00;1,00;29,00;2,00;5,00;1,00;1,00;6,00;3,00;3,00
2020-08-30;30,00;63,00;30,00;24,00;18,00;45,00;1,36;23,18;39,55;32,50;62,50;82,50;37,50;20,77;94,62;25,38;20,77;26,00;7,00;19,00;23,00;7,00;36,00;6,00;7,00;9,00;2,00;35,00;1,00;1,00;1,00;4,00;6,00;1,00;1,00
2020-09-06;16,00;64,00;41,60;28,80;22,40;58,18;1,45;17,45;37,82;26,67;64,00;106,67;48,00;11,43;98,29;34,29;18,29;28,00;10,00;16,00;25,00;9,00;33,00;10,00;5,00;9,00;3,00;42,00;4,00;0,00;4,00;2,00;4,00;1,00;2,00
2020-09-13;11,00;73,33;33,00;29,33;29,33;68,75;1,38;26,13;35,75;22,00;66,00;90,75;52,25;11,00;105,60;17,60;17,60;32,00;12,00;19,00;17,00;18,00;30,00;8,00;7,00;1,00;3,00;28,00;1,00;4,00;3,00;0,00;6,00;3,00;1,00
2020-09-20;12,00;51,00;30,00;33,00;27,00;82,50;0,00;37,50;40,50;16,80;74,40;120,00;50,40;12,00;139,20;21,60;28,80;41,00;10,00;15,00;23,00;3,00;32,00;12,00;4,00;3,00;2,00;38,00;1,00;3,00;2,00;1,00;5,00;1,00;0,00
2020-09-27;8,00;45,33;37,33;10,67;18,67;72,00;1,33;25,33;17,33;18,67;88,00;120,00;58,67;13,33;226,67;21,33;24,00;29,00;7,00;18,00;35,00;3,00;32,00;7,00;4,00;2,00;1,00;35,00;1,00;1,00;2,00;1,00;2,00;1,00;1,00
