Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;49,00;16,33;1,02;0,00;11,23;2,04;16,33;3,06;6,13;11,00;2,00;5,00;1,00;1,48;2,97;25,24;7,42;25,00;6,00;1,00;19,00;1,00;8,00;2,00;18,00;1,00;0,50;4,00;4,00;0,50;4,00;3,00;3,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;1,00;0,50;0,50
2019-01-13;47,00;19,41;2,04;0,00;14,30;3,07;15,33;4,09;5,11;9,00;2,00;6,00;1,00;1,47;4,41;22,03;7,34;25,00;7,00;1,00;18,00;1,00;7,00;2,00;20,00;1,00;0,50;4,00;4,00;0,50;4,00;3,00;4,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;1,00;0,50;0,50
2019-01-20;45,00;16,00;1,00;0,00;13,00;2,00;16,00;4,00;5,00;9,00;1,00;5,00;1,00;1,45;2,90;24,68;7,26;25,00;7,00;1,00;20,00;1,00;7,00;2,00;20,00;1,00;0,50;3,00;3,00;0,50;4,00;2,00;4,00;0,50;1,00;1,00;2,00;1,00;0,50;0,50;1,00;0,50;0,50
2019-01-27;37,00;19,00;1,00;0,00;11,00;3,00;15,00;3,00;6,00;6,00;2,00;5,00;1,00;1,48;2,96;23,68;8,88;23,00;7,00;2,00;17,00;1,00;8,00;1,00;20,00;2,00;0,50;4,00;3,00;0,50;5,00;3,00;3,00;0,50;1,00;1,00;2,00;1,00;0,50;0,50;1,00;0,50;0,50
2019-02-03;37,00;19,00;2,00;0,00;13,00;3,00;17,00;4,00;5,00;5,00;2,00;5,00;1,00;1,42;2,85;25,62;9,96;25,00;8,00;2,00;18,00;1,00;9,00;3,00;22,00;2,00;0,50;3,00;4,00;0,50;5,00;3,00;4,00;0,50;1,00;1,00;2,00;2,00;1,00;1,00;1,00;1,00;0,50
2019-02-10;36,00;20,57;2,06;0,00;13,37;3,09;17,49;5,14;5,14;6,00;2,00;5,00;1,00;1,44;2,88;27,36;10,08;31,00;8,00;1,00;20,00;1,00;9,00;2,00;22,00;2,00;0,50;4,00;6,00;0,50;6,00;4,00;4,00;0,50;1,00;2,00;3,00;2,00;1,00;1,00;1,00;1,00;0,00
2019-02-17;37,00;21,00;1,00;0,00;14,00;4,00;16,00;5,00;6,00;6,00;2,00;5,00;1,00;1,48;2,96;34,04;11,84;33,00;10,00;1,00;22,00;1,00;10,00;2,00;22,00;2,00;0,50;5,00;6,00;1,00;5,00;5,00;5,00;0,50;1,00;2,00;3,00;3,00;1,00;1,00;2,00;1,00;0,50
2019-02-24;39,00;21,55;2,05;0,00;14,37;4,11;18,47;6,16;6,16;7,00;2,00;5,00;1,00;1,44;4,33;31,78;13,00;29,00;10,00;2,00;22,00;1,00;9,00;2,00;22,00;2,00;0,50;5,00;6,00;1,00;5,00;4,00;6,00;0,50;1,00;2,00;3,00;3,00;1,00;1,00;1,00;1,00;0,50
2019-03-03;36,00;22,00;2,00;0,00;14,00;5,00;20,00;5,00;6,00;6,00;3,00;6,00;1,00;1,44;4,32;30,24;11,52;28,00;10,00;1,00;20,00;1,00;11,00;2,00;24,00;1,00;0,50;5,00;5,00;1,00;5,00;4,00;4,00;0,50;2,00;1,00;2,00;2,00;0,50;1,00;1,00;1,00;0,50
2019-03-10;42,00;23,56;2,05;0,00;12,29;4,10;21,51;6,15;5,12;6,00;2,00;5,00;1,00;1,45;4,34;26,07;10,14;27,00;10,00;2,00;21,00;1,00;10,00;2,00;23,00;2,00;0,50;4,00;4,00;1,00;5,00;4,00;5,00;0,50;1,00;1,00;2,00;2,00;1,00;1,00;1,00;1,00;0,00
