Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;55,00;471,43;605,00;0,00;62,86;162,25;2,75;57,75;129,25;193,95;89,74;89,74;34,74;37,32;90,36;13,75;5,89;12,45;3,11;5,19;3,11;39,43;9,34;34,25;5,19;2,00;12,00;1,00;2,00;5,19;1,04;1,04;0,00;4,15;0,52;1,04;1,04;0,00;0,00;0,52;0,00;1,04;0,00
2019-01-13;56,00;378,00;504,00;0,00;49,00;149,33;2,67;56,00;136,00;168,00;89,60;100,80;42,00;30,90;71,45;9,66;7,72;13,24;2,04;7,13;4,07;39,71;10,18;35,64;5,09;2,00;10,00;0,50;2,00;3,05;0,51;1,02;0,00;7,13;0,51;0,51;0,00;0,00;0,51;1,02;0,51;0,51;0,00
2019-01-20;54,00;330,75;438,75;0,00;54,00;121,50;2,70;35,10;129,60;170,53;71,05;79,58;36,95;28,93;73,29;9,64;5,79;12,23;2,04;8,15;3,06;33,62;10,19;33,62;7,13;4,00;8,00;0,00;1,00;4,08;0,00;0,51;0,00;4,08;1,02;1,02;0,00;0,00;0,00;0,00;0,51;0,51;0,00
2019-01-27;48,00;294,86;411,43;0,00;54,86;144,00;2,67;26,67;109,33;149,65;70,59;84,71;42,35;23,04;63,36;9,60;3,84;8,00;2,00;5,00;3,00;29,00;7,00;31,00;7,00;2,00;8,00;0,50;1,00;5,00;1,00;1,00;0,00;4,00;0,50;2,00;1,00;0,00;0,00;0,00;0,50;1,00;0,50
2019-02-03;51,00;335,14;415,29;0,00;51,00;112,74;2,68;32,21;120,79;141,67;68,00;85,00;36,83;29,42;60,81;13,73;7,85;7,29;2,08;6,24;1,04;38,51;6,24;32,27;8,33;2,00;7,00;0,00;2,00;4,16;1,04;1,04;0,00;3,12;0,52;1,04;1,04;0,00;0,00;0,52;0,00;1,04;0,00
2019-02-10;52,00;319,43;438,29;0,00;52,00;101,26;2,74;30,11;106,74;125,89;65,68;82,11;32,84;25,04;53,93;9,63;3,85;8,16;1,02;4,08;2,04;33,65;11,22;32,63;7,14;3,00;9,00;0,00;1,00;3,06;1,02;0,00;0,00;6,12;0,51;1,02;0,00;1,02;0,00;0,00;0,51;0,51;0,00
2019-02-17;53,00;378,57;484,57;0,00;60,57;100,70;2,65;26,50;111,30;145,05;66,95;86,47;41,84;32,18;47,32;13,25;7,57;11,00;2,00;4,00;5,00;38,00;10,00;27,00;6,00;2,00;5,00;0,00;0,50;3,00;2,00;0,50;0,50;5,00;0,50;0,50;1,00;0,50;0,00;0,50;1,00;1,00;0,00
2019-02-24;53,00;298,13;430,63;0,00;39,75;119,25;2,65;29,15;111,30;172,95;66,95;83,68;33,47;26,50;45,43;13,25;5,68;9,00;2,00;6,00;2,00;33,00;10,00;31,00;4,00;1,00;8,00;0,50;2,00;4,00;1,00;1,00;0,50;6,00;1,00;1,00;0,50;0,00;0,00;0,50;0,00;0,50;0,00
2019-03-03;59,00;339,25;427,75;0,00;51,63;109,95;2,68;24,14;104,59;146,10;73,05;92,71;44,95;27,53;49,17;13,77;3,93;9,32;4,14;6,21;3,11;39,33;12,42;34,16;6,21;3,00;6,00;0,50;0,50;5,18;1,04;0,00;1,04;3,11;0,00;1,04;1,04;0,00;1,04;0,00;0,00;1,04;0,00
2019-03-10;64,00;341,33;426,67;0,00;49,78;109,33;2,67;32,00;109,33;139,13;64,00;91,83;38,96;29,09;58,18;17,45;3,88;10,00;1,00;4,00;2,00;37,00;15,00;34,00;6,00;0,50;9,00;0,50;1,00;2,00;1,00;0,00;0,50;5,00;0,50;1,00;0,50;0,00;0,50;0,50;0,00;1,00;0,00
2019-03-17;58,00;413,25;471,25;0,00;43,50;97,55;2,64;39,55;116,00;157,43;85,62;96,67;44,19;32,87;59,93;13,53;7,73;11,00;1,00;5,00;2,00;38,00;8,00;40,00;9,00;2,00;11,00;0,50;2,00;3,00;2,00;1,00;1,00;4,00;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,50
2019-03-24;57,00;413,25;456,00;0,00;42,75;121,77;2,59;28,50;114,00;154,71;78,71;86,86;35,29;34,20;57,00;11,40;5,70;9,00;2,00;6,00;3,00;37,00;15,00;36,00;10,00;2,00;7,00;0,00;2,00;4,00;1,00;0,00;0,00;5,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50;1,00;0,00
2019-03-31;72,00;475,20;424,80;0,00;43,20;122,67;2,67;37,33;138,67;174,46;88,62;121,85;47,08;46,70;60,32;11,68;7,78;10,14;5,07;7,10;3,04;34,48;16,23;40,56;9,13;1,00;7,00;0,50;1,00;4,06;2,03;0,51;0,00;6,08;2,03;0,51;1,01;0,00;0,51;0,51;0,51;1,01;0,00
2019-04-07;80,00;545,45;450,91;3,64;50,91;157,33;2,67;40,00;170,67;190,34;93,79;113,10;46,90;39,02;70,24;17,56;3,90;10,13;2,03;9,11;3,04;50,63;15,19;48,61;10,13;2,00;9,00;0,00;1,00;4,05;2,03;1,01;0,00;5,06;1,01;2,03;1,01;0,00;0,51;0,00;0,51;0,00;0,00
2019-04-14;71,00;532,50;511,20;0,00;42,60;139,27;2,73;43,69;166,58;230,04;113,60;124,96;53,96;43,39;61,14;13,81;5,92;11,32;2,06;5,14;2,06;42,19;14,41;47,33;10,29;6,00;8,00;0,50;1,00;4,12;2,06;0,00;0,51;4,12;0,51;2,06;1,03;0,00;0,00;0,00;0,51;1,03;0,00
2019-04-21;69,00;531,30;517,50;0,00;41,40;159,23;1,33;42,46;191,08;201,48;99,36;115,92;49,68;47,92;70,92;15,33;7,67;11,00;3,00;8,00;4,00;49,00;12,00;51,00;11,00;3,00;7,00;0,50;1,00;5,00;0,50;1,00;0,00;7,00;0,50;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00
2019-04-28;68,00;510,00;421,60;0,00;34,00;159,54;2,62;54,92;206,62;204,00;103,36;108,80;54,40;50,51;71,89;21,37;7,77;14,00;2,00;4,00;4,00;44,00;17,00;50,00;7,00;2,00;8,00;0,50;2,00;5,00;2,00;1,00;0,00;8,00;0,50;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00
2019-05-05;83,00;525,67;470,33;0,00;34,58;184,74;2,68;48,19;230,26;224,10;102,37;127,27;66,40;52,12;94,58;23,16;5,79;18,22;2,02;8,10;4,05;54,66;13,16;59,72;8,10;4,00;12,00;0,00;0,50;4,05;1,01;2,02;0,00;6,07;1,01;1,01;1,01;0,00;0,00;0,00;1,01;1,01;0,00
2019-05-12;85,00;602,08;481,67;0,00;42,50;216,61;2,74;65,81;274,19;260,67;110,50;138,83;53,83;53,37;124,53;15,81;9,88;12,44;2,07;8,29;5,18;54,94;23,84;52,87;9,33;4,00;11,00;0,50;3,00;4,15;2,07;1,04;0,52;5,18;1,04;1,04;0,52;0,52;0,00;0,52;0,00;1,04;0,00
2019-05-19;85,00;630,42;481,67;0,00;42,50;218,94;2,58;61,82;224,09;219,35;128,87;115,16;60,32;52,89;109,56;18,89;5,67;13,00;3,00;13,00;4,00;47,00;25,00;48,00;10,00;2,02;11,13;0,00;1,01;5,00;1,00;0,00;0,50;9,00;2,00;1,00;1,00;0,50;0,00;1,00;0,00;1,00;0,00
2019-05-26;79,00;646,36;438,09;0,00;35,91;213,30;2,63;52,67;244,90;211,61;121,32;129,79;62,07;69,37;132,95;23,12;9,63;14,18;4,05;8,10;4,05;46,59;16,21;60,77;11,14;5,00;9,00;0,50;1,00;7,09;2,03;1,01;0,00;8,10;0,00;1,01;1,01;0,51;0,00;0,51;0,00;1,01;0,00
2019-06-02;93,00;658,15;457,85;0,00;42,92;239,14;2,66;61,11;215,23;259,27;104,27;124,00;56,36;58,13;131,75;17,44;9,69;16,35;2,04;9,20;5,11;50,08;18,40;53,14;7,15;5,00;13,00;0,00;2,00;6,13;2,04;1,02;0,00;7,15;2,04;2,04;0,00;0,00;0,51;0,00;0,51;3,07;0,00
2019-06-09;91,00;686,00;490,00;0,00;35,00;243,56;2,68;56,21;227,50;284,38;110,91;127,97;56,88;60,02;135,53;29,04;9,68;17,38;4,09;8,18;5,11;56,24;18,40;59,30;9,20;2,00;11,00;1,00;1,00;5,11;1,02;1,02;1,02;10,22;1,02;2,04;1,02;0,51;0,51;0,51;0,51;1,02;0,00
2019-06-16;94,00;694,15;484,46;0,00;50,62;252,46;2,69;59,09;212,17;259,21;111,09;136,73;59,82;62,67;133,17;25,46;11,75;19,41;5,11;9,20;2,04;56,20;22,48;59,26;11,24;4,00;9,00;0,00;1,00;8,17;2,04;2,04;1,02;10,22;1,02;1,02;2,04;0,00;1,02;0,00;0,51;1,02;0,51
2019-06-23;94,00;701,38;506,15;0,00;50,62;233,66;2,69;59,09;214,86;225,03;105,39;128,18;59,82;64,63;127,29;25,46;13,71;15,33;6,13;11,24;6,13;62,33;14,30;57,22;11,24;4,00;11,00;0,00;1,00;8,17;3,07;1,02;0,51;10,22;2,04;1,02;0,00;0,00;0,51;0,00;0,00;2,04;0,00
2019-06-30;80,00;654,55;472,73;3,64;43,64;247,74;2,58;46,45;209,03;228,97;96,55;121,38;49,66;68,57;127,62;22,86;11,43;13,00;4,00;10,00;4,00;52,00;18,00;60,00;9,00;4,00;14,00;0,50;2,00;6,00;1,00;2,00;0,50;10,00;1,00;1,00;2,00;0,00;1,00;0,50;0,00;2,00;0,50
