Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;41,00;298,71;128,86;0,00;41,00;255,11;9,11;118,44;150,33;109,33;54,67;87,47;46,47;25,89;43,16;11,87;12,95;9,76;9,76;3,90;15,62;18,92;5,26;23,13;3,15;0,00;18,92;4,21;0,00;3,15;1,05;4,21;0,00;1,00;1,00;0,00;1,00;0,00;1,05;1,05;0,00;0,00;0,00
2019-01-13;48,00;318,00;114,00;0,00;54,00;273,60;4,80;115,20;148,80;152,47;45,18;87,53;42,35;34,13;57,60;12,80;3,20;13,44;15,36;13,44;7,68;26,09;3,13;26,09;4,17;0,00;15,65;0,00;0,00;7,30;3,13;1,04;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,04;0,00
2019-01-20;48,00;246,00;90,00;0,00;48,00;216,00;4,80;81,60;115,20;115,76;53,65;59,29;28,24;28,36;30,55;9,82;6,55;2,00;2,00;8,00;10,00;8,53;5,33;25,60;5,33;0,00;13,87;0,00;1,07;5,33;0,00;1,07;1,07;3,00;1,00;1,00;1,00;1,07;0,00;1,07;0,00;1,07;0,00
2019-01-27;20,00;260,00;146,67;0,00;66,67;210,00;5,00;65,00;120,00;128,57;37,14;77,14;45,71;40,00;54,44;6,67;8,89;4,00;8,00;6,00;14,00;14,74;5,26;9,47;1,05;0,00;8,42;0,00;0,00;0,00;1,05;0,00;1,05;4,00;0,00;1,00;0,00;0,00;1,05;0,00;1,05;0,00;0,00
2019-02-03;25,00;268,75;112,50;0,00;62,50;205,00;5,00;60,00;120,00;75,00;41,67;75,00;38,89;48,91;42,39;11,96;4,35;1,92;1,92;7,69;13,46;11,96;3,26;16,30;5,43;1,09;51,09;3,26;1,09;4,35;3,26;3,26;1,09;6,00;0,00;0,00;0,00;0,00;1,09;0,00;1,09;0,00;0,00
2019-02-10;25,00;262,50;131,25;0,00;68,75;195,00;10,00;85,00;110,00;72,22;41,67;75,00;50,00;21,74;45,65;9,78;8,70;9,62;1,92;13,46;7,69;18,75;1,04;18,75;3,13;0,00;10,42;3,13;0,00;1,04;0,00;0,00;0,00;4,00;0,00;3,00;1,00;0,00;0,00;1,04;0,00;1,04;0,00
2019-02-17;31,00;272,80;93,00;0,00;43,40;159,43;4,43;57,57;97,43;109,91;42,27;50,73;62,00;32,07;40,62;7,48;5,34;3,88;1,94;9,69;7,75;14,47;13,43;14,47;4,13;0,00;6,20;1,03;2,07;6,20;1,03;4,13;0,00;6,00;0,00;3,00;0,00;0,00;0,00;0,00;1,03;1,03;0,00
2019-02-24;39,00;266,50;97,50;0,00;71,50;175,50;9,75;43,88;102,38;103,07;39,00;75,21;55,71;20,03;44,27;5,27;9,49;5,85;7,80;13,65;9,75;18,97;10,54;18,97;3,16;1,05;10,54;3,16;3,16;0,00;1,05;0,00;1,05;4,00;0,00;1,00;1,00;0,00;0,00;0,00;1,05;0,00;0,00
2019-03-03;35,00;239,17;81,67;0,00;52,50;225,00;5,00;35,00;95,00;93,33;35,00;64,17;46,67;26,25;53,59;16,41;0,00;1,94;5,83;7,78;1,94;14,85;12,73;15,91;4,24;0,00;6,36;1,06;1,06;4,24;1,06;3,18;1,06;1,00;1,00;0,00;0,00;0,00;0,00;1,06;0,00;1,06;0,00
2019-03-10;33,00;231,00;132,00;0,00;46,20;231,00;4,71;61,29;99,00;82,50;41,25;57,75;44,00;39,60;33,00;13,20;5,50;9,71;9,71;15,53;15,53;21,29;8,52;15,97;7,45;0,00;7,45;1,06;0,00;5,32;7,45;3,19;0,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
