Semaine;London (GB);Paris (FR);Amsterdam (NL);Roma (IT);Lille (FR);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-06-16;70,00;50,00;15,56;42,61;1,52;16,74;29,00;17,00;14,00;21,00;24,00;23,00;18,00;3,00;7,00;18,00;3,00;7,00;4,00;8,00;8,00;4,00;6,00;3,00;1,00;4,00;4,00;1,00;3,00;1,00;2,00;0,50;0,50
2019-06-23;69,00;50,90;16,97;44,47;0,77;21,47;24,00;19,00;17,00;22,00;21,00;21,00;19,00;3,00;7,00;20,00;3,00;9,00;4,00;8,00;9,00;4,00;6,00;2,00;2,00;3,00;3,00;1,00;3,00;1,00;2,00;0,50;0,50
2019-06-30;65,00;51,55;20,17;46,43;0,77;20,12;29,00;23,00;13,00;20,00;22,00;23,00;21,00;4,00;6,00;23,00;4,00;7,00;4,00;8,00;9,00;5,00;6,00;3,00;1,00;4,00;4,00;2,00;3,00;1,00;2,00;0,50;1,00
2019-07-07;68,00;52,39;16,72;44,82;1,55;20,09;34,00;21,00;16,00;20,00;24,00;26,00;22,00;2,00;7,00;19,00;3,00;7,00;5,00;8,00;10,00;5,00;6,00;4,00;2,00;6,00;4,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-07-14;69,00;61,21;20,03;46,00;0,77;23,00;33,00;20,00;18,00;20,00;25,00;26,00;23,00;3,00;9,00;21,00;4,00;9,00;5,00;10,00;11,00;4,00;7,00;3,00;3,00;4,00;5,00;2,00;4,00;1,00;2,00;0,50;1,00
2019-07-21;81,00;63,00;20,25;48,29;1,56;21,81;35,00;23,00;19,00;23,00;27,00;24,00;22,00;3,00;8,00;22,00;3,00;10,00;5,00;9,00;12,00;4,00;8,00;3,00;2,00;5,00;4,00;2,00;3,00;1,00;2,00;0,50;1,00
2019-07-28;81,00;66,38;21,38;47,38;1,53;24,45;34,00;25,00;17,00;26,00;28,00;27,00;25,00;3,00;7,00;21,00;3,00;10,00;5,00;10,00;15,00;4,00;9,00;3,00;2,00;5,00;6,00;2,00;3,00;1,00;2,00;0,50;1,00
2019-08-04;82,00;61,78;19,10;54,15;1,55;26,30;42,00;23,00;16,00;25,00;32,00;27,00;28,00;3,00;7,00;24,00;4,00;8,00;7,00;10,00;17,00;5,00;10,00;4,00;2,00;5,00;5,00;3,00;4,00;1,00;3,00;0,50;1,00
2019-08-11;79,00;65,46;16,93;69,71;0,77;24,78;37,00;22,00;16,00;24,00;29,00;23,00;26,00;3,00;8,00;22,00;4,00;9,00;7,00;8,00;12,00;5,00;9,00;3,00;2,00;4,00;6,00;4,00;4,00;2,00;2,00;0,50;0,50
2019-08-18;75,00;62,69;19,03;52,04;0,77;21,43;38,00;24,00;16,00;24,00;30,00;23,00;25,00;3,00;8,00;18,00;4,00;9,00;4,00;9,00;11,00;5,00;9,00;3,00;2,00;4,00;5,00;3,00;3,00;1,00;3,00;0,50;0,50
2019-08-25;75,00;57,09;17,91;50,00;1,56;20,31;35,00;23,00;17,00;21,00;26,00;25,00;22,00;3,00;6,00;19,00;3,00;8,00;6,00;8,00;9,00;4,00;7,00;4,00;1,00;5,00;4,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-09-01;76,00;58,12;19,00;51,18;1,55;18,61;34,00;21,00;17,00;30,00;26,00;26,00;21,00;3,00;6,00;20,00;3,00;7,00;4,00;7,00;9,00;5,00;6,00;3,00;2,00;5,00;4,00;1,00;3,00;1,00;1,00;0,50;0,50
2019-09-08;71,00;54,36;17,75;47,85;0,77;16,98;31,00;18,00;17,00;21,00;25,00;25,00;21,00;3,00;6,00;19,00;3,00;8,00;5,00;6,00;9,00;4,00;5,00;3,00;2,00;5,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-09-15;75,00;63,81;17,91;53,57;0,77;18,37;32,00;19,00;18,00;25,00;22,00;23,00;22,00;3,00;7,00;20,00;3,00;8,00;2,00;8,00;7,00;4,00;5,00;4,00;1,00;4,00;3,00;1,00;3,00;0,50;1,00;0,50;0,00
2019-09-22;85,00;61,51;16,78;55,64;0,77;17,00;32,00;20,00;17,00;26,00;24,00;24,00;21,00;4,00;5,00;19,00;3,00;9,00;3,00;10,00;10,00;3,00;5,00;3,00;1,00;5,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2019-09-29;83,00;59,45;19,07;49,19;0,77;15,37;33,00;19,00;17,00;21,00;26,00;23,00;23,00;3,00;5,00;19,00;3,00;7,00;3,00;8,00;8,00;5,00;6,00;3,00;1,00;5,00;3,00;1,00;2,00;1,00;2,00;1,00;0,50
2019-10-06;85,00;55,92;19,01;55,64;1,55;17,00;34,00;20,00;18,00;21,00;26,00;21,00;23,00;3,00;6,00;23,00;4,00;7,00;3,00;8,00;8,00;4,00;5,00;3,00;1,00;4,00;4,00;2,00;2,00;0,50;2,00;0,50;0,00
2019-10-13;71,00;47,70;17,75;47,85;0,77;15,43;29,00;19,00;16,00;19,00;20,00;18,00;18,00;3,00;6,00;18,00;3,00;7,00;4,00;7,00;11,00;3,00;6,00;3,00;1,00;5,00;3,00;1,00;2,00;0,50;1,00;0,00;0,00
2019-10-20;69,00;55,65;15,58;46,00;1,53;15,33;37,00;20,00;17,00;22,00;23,00;18,00;23,00;2,00;5,00;18,00;2,00;8,00;2,00;7,00;8,00;4,00;5,00;3,00;2,00;4,00;4,00;1,00;3,00;1,00;1,00;0,00;0,50
2019-10-27;67,00;64,77;17,87;49,86;0,78;18,70;28,00;18,00;17,00;21,00;23,00;20,00;28,00;2,00;4,00;16,00;2,00;7,00;3,00;8,00;6,00;4,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-03;80,00;54,08;20,28;52,31;0,77;18,46;32,00;31,00;18,00;21,00;26,00;19,00;23,00;3,00;4,00;17,00;3,00;7,00;3,00;9,00;7,00;3,00;5,00;4,00;1,00;4,00;3,00;2,00;2,00;0,50;1,00;0,50;0,50
2019-11-10;100,00;55,06;16,85;47,69;0,77;21,54;32,00;18,00;19,00;17,00;23,00;83,00;24,00;3,00;3,00;15,00;3,00;7,00;2,00;7,00;7,00;3,00;4,00;4,00;0,50;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-17;84,00;52,64;15,68;52,89;0,78;21,78;31,00;18,00;15,00;17,00;25,00;33,00;24,00;4,00;4,00;15,00;2,00;6,00;2,00;6,00;6,00;3,00;6,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-24;97,00;55,75;17,84;46,19;0,77;20,02;33,00;18,00;14,00;21,00;24,00;20,00;23,00;5,00;4,00;15,00;3,00;5,00;2,00;7,00;6,00;3,00;5,00;3,00;1,00;3,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2019-12-01;88,00;56,41;18,05;47,86;0,77;29,33;34,00;21,00;17,00;22,00;26,00;18,00;24,00;3,00;5,00;16,00;3,00;6,00;3,00;7,00;8,00;3,00;6,00;3,00;1,00;3,00;4,00;1,00;2,00;1,00;1,00;0,50;0,50
2019-12-08;68,00;47,60;17,00;41,73;0,77;15,45;27,00;19,00;14,00;21,00;19,00;15,00;20,00;3,00;4,00;12,00;2,00;4,00;3,00;5,00;6,00;3,00;4,00;3,00;1,00;5,00;2,00;0,50;1,00;0,50;1,00;0,00;0,50
2019-12-15;63,00;45,32;14,37;39,95;0,77;13,83;22,00;15,00;13,00;15,00;18,00;16,00;20,00;2,00;4,00;12,00;2,00;7,00;2,00;6,00;5,00;2,00;4,00;3,00;1,00;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-12-22;67,00;48,83;15,90;45,19;0,78;15,58;26,00;17,00;15,00;18,00;21,00;19,00;23,00;3,00;5,00;13,00;3,00;6,00;3,00;6,00;6,00;3,00;5,00;3,00;1,00;4,00;3,00;2,00;2,00;0,50;1,00;0,50;0,50
2019-12-29;73,00;50,88;16,59;44,10;0,76;18,25;27,00;20,00;14,00;18,00;26,00;18,00;44,00;3,00;5,00;16,00;3,00;6,00;4,00;5,00;6,00;4,00;6,00;3,00;1,00;2,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-05;82,00;55,41;21,05;57,25;0,77;18,57;29,00;18,00;16,00;23,00;23,00;20,00;22,00;3,00;5,00;17,00;2,00;6,00;3,00;6,00;7,00;4,00;4,00;3,00;1,00;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-12;86,00;59,19;20,10;61,43;0,77;19,96;29,00;19,00;17,00;23,00;22,00;25,00;22,00;3,00;6,00;16,00;2,00;5,00;3,00;8,00;8,00;3,00;5,00;4,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-19;79,00;53,41;20,03;55,76;0,77;17,04;28,00;17,00;16,00;23,00;25,00;20,00;22,00;1,00;6,00;15,00;2,00;5,00;4,00;6,00;7,00;4,00;5,00;3,00;1,00;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-26;74,00;52,70;19,06;55,50;0,77;15,42;29,00;15,00;16,00;23,00;22,00;23,00;22,00;2,00;6,00;16,00;2,00;5,00;3,00;7,00;7,00;3,00;5,00;3,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-02-02;81,00;57,38;19,13;59,19;0,78;17,13;27,00;18,00;16,00;28,00;21,00;22,00;21,00;1,00;6,00;16,00;3,00;6,00;2,00;6,00;7,00;4,00;4,00;4,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-09;76,00;52,53;17,88;54,29;0,78;17,06;25,00;17,00;16,00;21,00;21,00;21,00;19,00;2,00;6,00;20,00;2,00;7,00;2,00;7,00;6,00;3,00;4,00;3,00;1,00;4,00;4,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-16;69,00;56,76;16,69;53,67;0,77;16,87;28,00;19,00;18,00;22,00;19,00;26,00;22,00;2,00;6,00;15,00;3,00;5,00;3,00;6,00;6,00;3,00;5,00;3,00;1,00;3,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2020-02-23;61,00;47,69;13,31;45,75;1,53;16,78;24,00;15,00;21,00;19,00;21,00;26,00;20,00;2,00;6,00;16,00;3,00;6,00;3,00;7,00;6,00;3,00;4,00;3,00;2,00;4,00;3,00;2,00;2,00;1,00;1,00;0,50;0,50
2020-03-01;56,00;43,68;13,44;38,89;0,78;12,44;21,00;15,00;13,00;17,00;17,00;14,00;16,00;2,00;4,00;13,00;2,00;5,00;2,00;4,00;4,00;2,00;3,00;3,00;1,00;4,00;3,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-03-08;51,00;37,70;9,98;29,36;0,77;10,82;16,00;12,00;14,00;13,00;12,00;11,00;12,00;1,00;3,00;12,00;2,00;6,00;2,00;5,00;4,00;2,00;3,00;2,00;1,00;3,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-03-15;32,00;22,86;6,86;16,76;0,76;4,57;7,00;9,00;5,00;6,00;6,00;23,00;6,00;1,00;1,00;7,00;1,00;7,00;1,00;4,00;4,00;1,00;1,00;2,00;1,00;5,00;1,00;0,50;1,00;0,50;1,00;0,50;0,00
2020-03-22;19,00;15,65;3,35;20,58;0,79;3,17;4,00;5,00;4,00;6,00;4,00;16,00;5,00;0,50;1,00;4,00;1,00;3,00;1,00;3,00;3,00;1,00;1,00;1,00;0,50;2,00;0,50;0,50;0,50;0,50;1,00;0,50;0,50
2020-03-29;18,00;13,50;3,38;15,00;0,75;1,50;6,00;4,00;4,00;6,00;4,00;10,00;4,00;1,00;1,00;3,00;1,00;2,00;1,00;2,00;4,00;0,50;1,00;0,50;1,00;2,00;1,00;0,50;0,50;0,50;0,50;0,00;0,50
2020-04-05;17,00;14,73;2,27;20,09;0,77;3,09;15,00;5,00;3,00;6,00;4,00;10,00;6,00;0,50;1,00;3,00;1,00;3,00;1,00;2,00;6,00;1,00;0,50;0,50;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00
2020-04-12;17,00;15,87;2,27;20,09;0,00;3,09;6,00;4,00;5,00;7,00;4,00;8,00;4,00;0,50;1,00;4,00;1,00;3,00;1,00;2,00;3,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2020-04-19;17,00;13,60;2,27;17,00;0,00;3,09;7,00;4,00;3,00;6,00;5,00;8,00;4,00;0,50;1,00;4,00;0,50;2,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,50
2020-04-26;16,00;11,73;2,13;14,55;0,73;2,91;5,00;4,00;3,00;6,00;4,00;10,00;3,00;0,50;1,00;4,00;1,00;2,00;1,00;1,00;4,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,50
2020-05-03;18,00;13,50;3,38;16,50;0,00;1,50;5,00;5,00;4,00;6,00;4,00;9,00;4,00;0,50;1,00;4,00;1,00;3,00;1,00;1,00;2,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,50;0,00
2020-05-10;17,00;14,73;2,27;17,00;0,77;3,09;5,00;4,00;3,00;5,00;4,00;6,00;5,00;0,50;1,00;4,00;1,00;2,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,50;0,00
2020-05-17;15,00;11,79;2,14;18,00;0,75;3,00;6,00;5,00;4,00;6,00;3,00;6,00;3,00;0,50;1,00;4,00;1,00;1,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,00;0,50;0,50;0,50;0,00
2020-05-24;15,00;11,79;3,21;15,00;0,75;4,50;6,00;4,00;4,00;7,00;3,00;7,00;3,00;0,50;2,00;3,00;0,50;3,00;1,00;1,00;2,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;0,50;0,50;0,00
2020-05-31;16,00;12,80;3,20;13,09;0,73;2,91;5,00;4,00;3,00;7,00;4,00;7,00;5,00;1,00;2,00;4,00;1,00;3,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,00;0,50;0,00;0,00
2020-06-07;16,00;13,87;3,20;14,55;0,73;4,36;6,00;4,00;4,00;7,00;3,00;6,00;5,00;1,00;2,00;4,00;1,00;2,00;1,00;2,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;1,00;0,00;0,50
2020-06-14;17,00;17,00;4,53;13,91;0,77;4,64;6,00;5,00;4,00;7,00;6,00;6,00;6,00;1,00;2,00;4,00;1,00;3,00;2,00;3,00;3,00;1,00;2,00;1,00;0,50;2,00;1,00;0,50;0,50;0,50;1,00;0,50;0,00
2020-06-21;18,00;16,88;4,50;14,73;0,00;4,91;9,00;5,00;5,00;8,00;4,00;6,00;5,00;1,00;2,00;4,00;1,00;3,00;2,00;2,00;3,00;1,00;3,00;1,00;0,50;2,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-06-28;17,00;19,27;4,53;13,91;0,77;6,18;6,00;4,00;5,00;7,00;5,00;6,00;7,00;1,00;2,00;4,00;2,00;3,00;3,00;2,00;3,00;1,00;3,00;2,00;0,50;2,00;1,00;1,00;1,00;1,00;1,00;0,50;0,50
2020-07-05;18,00;16,88;4,50;15,00;0,75;4,50;7,00;5,00;4,00;6,00;5,00;8,00;8,00;0,50;3,00;3,00;1,00;2,00;2,00;3,00;2,00;1,00;2,00;2,00;1,00;2,00;2,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-07-12;18,00;20,25;6,75;13,50;0,75;6,00;7,00;6,00;5,00;8,00;5,00;8,00;8,00;1,00;2,00;5,00;2,00;4,00;2,00;2,00;4,00;1,00;2,00;2,00;0,50;1,00;1,00;1,00;22,00;0,50;1,00;0,50;1,00
2020-07-19;22,00;18,70;5,50;14,14;0,79;6,29;7,00;6,00;5,00;6,00;6,00;8,00;7,00;1,00;3,00;7,00;2,00;4,00;3,00;2,00;3,00;1,00;3,00;2,00;0,50;2,00;2,00;1,00;7,00;0,50;1,00;0,50;0,50
2020-07-26;22,00;20,90;4,40;15,71;0,79;7,86;6,00;6,00;4,00;9,00;4,00;9,00;8,00;1,00;3,00;6,00;1,00;4,00;2,00;2,00;2,00;1,00;3,00;2,00;0,50;2,00;2,00;1,00;2,00;0,50;0,50;0,50;0,50
2020-08-02;17,00;22,67;5,67;17,00;0,77;6,18;8,00;7,00;4,00;9,00;7,00;9,00;8,00;1,00;3,00;5,00;2,00;4,00;3,00;3,00;4,00;1,00;5,00;2,00;1,00;2,00;1,00;2,00;1,00;0,50;1,00;0,50;1,00
2020-08-09;17,00;26,07;5,67;17,00;0,77;9,27;9,00;6,00;4,00;10,00;5,00;8,00;8,00;1,00;2,00;5,00;2,00;5,00;3,00;3,00;3,00;1,00;3,00;1,00;1,00;4,00;2,00;1,00;1,00;1,00;2,00;0,00;0,50
2020-08-16;20,00;29,41;4,71;12,31;0,77;9,23;9,00;6,00;6,00;8,00;5,00;7,00;12,00;1,00;2,00;5,00;2,00;4,00;2,00;2,00;4,00;1,00;3,00;1,00;0,50;2,00;2,00;1,00;1,00;1,00;1,00;0,50;0,50
2020-08-23;17,00;26,07;3,40;12,36;0,77;7,73;6,00;7,00;6,00;9,00;4,00;7,00;6,00;1,00;2,00;4,00;2,00;4,00;2,00;2,00;3,00;0,50;2,00;2,00;0,50;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-08-30;23,00;25,30;5,75;15,33;0,77;7,67;8,00;7,00;5,00;8,00;4,00;11,00;7,00;0,50;2,00;6,00;2,00;4,00;2,00;2,00;4,00;1,00;3,00;1,00;0,50;2,00;1,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-09-06;19,00;24,59;4,47;14,25;0,79;6,33;12,00;5,00;6,00;9,00;5,00;7,00;6,00;1,00;2,00;5,00;2,00;3,00;2,00;1,00;3,00;1,00;2,00;1,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-09-13;18,00;22,50;4,50;70,36;0,82;6,55;6,00;5,00;5,00;8,00;3,00;6,00;5,00;1,00;2,00;6,00;1,00;2,00;2,00;2,00;4,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-09-20;20,00;23,33;4,44;36,92;0,77;6,15;6,00;5,00;5,00;11,00;10,00;6,00;6,00;1,00;1,00;5,00;2,00;3,00;1,00;2,00;3,00;0,50;2,00;1,00;1,00;1,00;1,00;0,50;1,00;0,50;1,00;0,00;0,00
2020-09-27;21,00;21,00;4,67;17,77;0,81;6,46;6,00;6,00;5,00;10,00;3,00;7,00;5,00;0,50;2,00;5,00;1,00;3,00;1,00;2,00;4,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-10-04;23,00;23,00;4,38;15,33;0,77;7,67;7,00;4,00;4,00;10,00;4,00;12,00;5,00;1,00;2,00;5,00;1,00;3,00;1,00;2,00;5,00;1,00;3,00;1,00;1,00;1,00;2,00;0,50;1,00;0,50;0,50;0,00;0,00
2020-10-11;18,00;23,63;4,50;18,00;0,82;6,55;5,00;5,00;4,00;9,00;4,00;7,00;6,00;1,00;2,00;4,00;1,00;2,00;0,50;2,00;3,00;1,00;2,00;1,00;1,00;1,00;2,00;0,50;1,00;0,50;0,50;0,50;0,50
2020-10-18;18,00;16,88;4,50;13,50;0,75;6,00;5,00;5,00;4,00;10,00;3,00;4,00;5,00;1,00;1,00;4,00;2,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;0,50;0,50
2020-10-25;19,00;15,65;3,35;14,25;0,79;4,75;4,00;4,00;5,00;10,00;3,00;4,00;13,00;1,00;1,00;4,00;1,00;2,00;1,00;2,00;4,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2020-11-01;17,00;21,53;3,40;13,91;0,77;1,55;4,00;5,00;4,00;9,00;4,00;4,00;58,00;0,50;1,00;3,00;0,50;2,00;1,00;1,00;3,00;0,50;0,50;1,00;0,50;1,00;0,50;0,50;1,00;0,50;0,50;0,00;0,50
