Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2021-04-18;9,00;0,00;9,00;0,00;18,00;0,00;0,00;36,00;0,00;0,00;4,50;18,00;81,00;18,00;4,50;9,00;189,00;0,00;4,50;54,00;0,00;0,00;0,00;36,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;21,00;0,00;7,20;0,00;7,20;0,00;4,00;2,00;0,00;0,00;0,00;0,00
2021-04-25;11,00;11,00;11,00;0,00;22,00;0,00;0,00;44,00;0,00;0,00;0,00;16,50;55,00;33,00;5,50;11,00;132,00;0,00;0,00;51,33;0,00;0,00;0,00;13,75;0,00;0,00;0,00;0,00;0,00;0,00;3,67;29,33;3,67;29,33;0,00;9,17;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;25,00;0,00;12,50;12,50;25,00;0,00;0,00;75,00;12,50;0,00;0,00;18,75;75,00;33,33;0,00;8,33;100,00;4,17;0,00;79,17;0,00;0,00;2,78;30,56;2,78;0,00;0,00;0,00;4,00;0,00;0,00;28,13;0,00;35,71;0,00;12,50;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;18,00;0,00;9,00;0,00;18,00;9,00;9,00;90,00;0,00;0,00;0,00;36,00;54,00;45,00;0,00;9,00;153,00;0,00;0,00;54,00;0,00;0,00;0,00;27,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;69,00;0,00;25,20;0,00;21,60;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;15,00;0,00;0,00;15,00;30,00;0,00;7,50;135,00;0,00;0,00;0,00;52,50;90,00;60,00;0,00;7,50;180,00;0,00;0,00;60,00;0,00;0,00;0,00;69,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;84,00;0,00;35,63;1,88;20,63;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;27,00;13,50;13,50;13,50;54,00;13,50;13,50;297,00;0,00;0,00;0,00;67,50;87,75;81,00;0,00;9,00;234,00;3,86;3,86;61,71;3,86;0,00;0,00;72,00;0,00;0,00;5,00;0,00;2,00;0,00;0,00;69,00;0,00;59,40;0,00;43,20;2,00;7,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;9,00;9,00;9,00;0,00;36,00;9,00;9,00;198,00;0,00;0,00;0,00;45,00;108,00;63,00;0,00;4,50;243,00;0,00;0,00;67,50;4,50;0,00;0,00;66,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;75,00;0,00;70,20;0,00;28,80;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;18,00;9,00;0,00;0,00;36,00;9,00;0,00;162,00;9,00;6,00;0,00;36,00;138,00;45,00;0,00;9,00;243,00;4,50;4,50;81,00;4,50;0,00;0,00;48,00;6,00;0,00;0,00;2,00;2,00;0,00;0,00;69,00;0,00;86,40;0,00;30,60;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;16,00;16,00;16,00;16,00;64,00;0,00;0,00;160,00;0,00;0,00;0,00;56,00;80,00;56,00;4,00;8,00;208,00;4,00;0,00;56,00;4,00;0,00;0,00;73,60;3,20;2,00;0,00;0,00;0,00;0,00;0,00;70,40;0,00;23,11;0,00;37,33;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;21,00;10,50;21,00;0,00;42,00;10,50;0,00;189,00;10,50;0,00;0,00;63,00;84,00;115,50;5,25;10,50;283,50;4,20;0,00;71,40;4,20;0,00;0,00;66,00;6,00;0,00;0,00;0,00;2,00;0,00;0,00;78,00;0,00;36,27;0,00;22,91;0,00;5,00;0,00;2,00;0,00;0,00;0,00
2021-06-27;26,00;0,00;13,00;13,00;52,00;13,00;0,00;312,00;0,00;0,00;3,25;71,50;97,50;78,00;0,00;4,33;225,33;4,33;0,00;56,33;8,67;0,00;0,00;83,78;2,89;0,00;2,00;0,00;0,00;0,00;3,25;84,50;0,00;61,29;0,00;31,57;2,00;5,00;2,00;0,00;0,00;0,00;0,00
2021-07-04;31,00;15,50;31,00;15,50;62,00;62,00;15,50;372,00;15,50;0,00;0,00;100,75;131,75;113,67;5,17;20,67;372,00;4,43;4,43;48,71;17,71;0,00;0,00;77,50;3,10;0,00;0,00;2,00;2,00;3,10;3,10;93,00;0,00;48,44;0,00;58,13;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;26,00;0,00;26,00;13,00;104,00;13,00;0,00;442,00;13,00;0,00;0,00;97,50;130,00;95,33;0,00;8,67;346,67;4,33;0,00;73,67;0,00;0,00;2,89;92,44;5,78;0,00;2,00;2,00;0,00;0,00;0,00;91,00;0,00;66,86;0,00;53,86;2,00;2,00;2,00;2,00;0,00;0,00;0,00
2021-07-18;40,00;20,00;40,00;20,00;120,00;10,00;0,00;380,00;0,00;0,00;0,00;106,67;100,00;150,00;0,00;10,00;370,00;4,00;4,00;52,00;0,00;0,00;0,00;100,00;0,00;0,00;3,00;0,00;3,00;3,33;0,00;106,67;0,00;70,48;0,00;55,24;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;35,00;17,50;17,50;17,50;140,00;8,75;0,00;297,50;0,00;3,50;0,00;126,00;189,00;148,75;0,00;8,75;323,75;4,38;4,38;74,38;4,38;0,00;0,00;87,50;2,92;0,00;0,00;0,00;2,00;3,18;0,00;89,09;0,00;57,11;0,00;68,16;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;40,00;20,00;20,00;0,00;160,00;0,00;0,00;400,00;0,00;3,33;0,00;120,00;126,67;130,00;0,00;10,00;460,00;4,00;8,00;92,00;4,00;0,00;0,00;148,57;2,86;2,00;2,00;0,00;0,00;0,00;0,00;120,00;0,00;51,43;0,00;40,00;2,00;7,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;34,00;17,00;17,00;0,00;136,00;17,00;17,00;544,00;0,00;3,40;0,00;163,20;136,00;192,67;5,67;11,33;487,33;4,25;0,00;102,00;0,00;2,83;0,00;107,67;5,67;0,00;0,00;0,00;0,00;3,09;9,27;132,91;0,00;88,78;0,00;62,33;3,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;45,00;22,50;22,50;22,50;180,00;11,25;11,25;382,50;11,25;0,00;0,00;127,50;112,50;135,00;0,00;9,00;360,00;0,00;4,09;114,55;4,09;0,00;3,00;135,00;3,00;0,00;0,00;0,00;2,00;6,43;6,43;128,57;3,21;82,50;0,00;46,88;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;53,00;13,25;13,25;0,00;106,00;0,00;13,25;397,50;0,00;0,00;0,00;106,00;145,75;148,40;0,00;10,60;371,00;4,08;4,08;85,62;4,08;0,00;0,00;91,28;2,94;0,00;3,00;0,00;3,00;0,00;3,12;87,29;0,00;47,32;0,00;37,86;3,00;5,00;3,00;0,00;0,00;0,00;0,00
2021-08-29;50,00;25,00;25,00;25,00;250,00;0,00;0,00;425,00;0,00;0,00;0,00;114,29;85,71;140,00;0,00;10,00;410,00;0,00;4,17;91,67;4,17;0,00;0,00;141,18;0,00;0,00;0,00;0,00;0,00;6,25;3,13;81,25;0,00;98,15;0,00;35,19;3,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;37,00;18,50;18,50;18,50;74,00;9,25;9,25;240,50;0,00;0,00;0,00;111,00;103,60;101,75;0,00;9,25;249,75;0,00;0,00;69,89;0,00;0,00;0,00;89,42;3,08;0,00;5,00;3,00;5,00;6,17;3,08;77,08;0,00;53,65;1,85;33,30;5,00;8,00;3,00;0,00;0,00;0,00;0,00
2021-09-12;21,00;10,50;10,50;0,00;105,00;10,50;0,00;231,00;10,50;7,00;0,00;98,00;84,00;73,50;0,00;10,50;304,50;4,20;0,00;75,60;4,20;0,00;0,00;111,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;99,00;0,00;40,09;0,00;26,73;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;16,00;16,00;32,00;16,00;96,00;8,00;0,00;144,00;8,00;0,00;8,00;88,00;96,00;80,00;4,00;8,00;232,00;4,00;4,00;52,00;0,00;0,00;0,00;60,80;9,60;0,00;0,00;3,00;5,00;0,00;3,20;96,00;0,00;86,00;0,00;24,00;3,00;8,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;10,00;10,00;10,00;10,00;60,00;0,00;10,00;200,00;0,00;10,00;0,00;70,00;150,00;70,00;0,00;10,00;320,00;5,00;10,00;80,00;0,00;3,33;0,00;93,33;0,00;0,00;3,00;0,00;0,00;0,00;3,33;113,33;0,00;60,00;0,00;40,00;3,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;13,00;13,00;13,00;13,00;104,00;6,50;0,00;117,00;6,50;0,00;0,00;65,00;117,00;156,00;0,00;6,50;338,00;4,33;0,00;86,67;4,33;0,00;3,25;58,50;6,50;3,00;3,00;0,00;3,00;0,00;0,00;74,75;0,00;52,00;0,00;31,57;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;16,00;32,00;16,00;16,00;128,00;8,00;0,00;128,00;0,00;8,00;0,00;88,00;152,00;80,00;0,00;8,00;264,00;4,00;4,00;72,00;0,00;0,00;9,60;83,20;0,00;0,00;3,00;0,00;5,00;3,20;6,40;99,20;0,00;60,44;0,00;28,44;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;16,00;16,00;16,00;16,00;192,00;8,00;8,00;144,00;8,00;8,00;4,00;72,00;112,00;104,00;0,00;16,00;224,00;8,00;12,00;76,00;4,00;0,00;3,20;64,00;12,80;0,00;3,00;0,00;3,00;3,20;0,00;131,20;0,00;30,00;0,00;46,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;15,00;15,00;30,00;15,00;180,00;7,50;7,50;135,00;7,50;0,00;3,75;67,50;112,50;82,50;7,50;7,50;165,00;3,75;0,00;86,25;0,00;0,00;0,00;48,00;9,00;0,00;3,00;0,00;0,00;0,00;3,00;72,00;0,00;56,25;1,88;22,50;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-10-31;26,00;26,00;13,00;13,00;182,00;26,00;13,00;338,00;13,00;3,25;3,25;104,00;208,00;130,00;4,33;8,67;234,00;0,00;4,33;160,33;4,33;0,00;5,78;52,00;14,44;0,00;0,00;0,00;5,00;6,50;0,00;81,25;0,00;59,43;0,00;39,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;18,00;9,00;9,00;9,00;108,00;9,00;9,00;216,00;9,00;0,00;0,00;84,00;114,00;108,00;4,50;18,00;288,00;9,00;0,00;108,00;4,50;0,00;3,00;54,00;24,00;0,00;0,00;0,00;0,00;9,00;0,00;84,00;0,00;54,00;0,00;12,60;0,00;5,00;3,00;0,00;0,00;0,00;0,00
2021-11-14;23,00;23,00;11,50;0,00;207,00;23,00;11,50;184,00;0,00;7,67;3,83;107,33;145,67;103,50;5,75;23,00;264,50;4,60;0,00;124,20;4,60;0,00;0,00;48,88;17,25;0,00;2,00;2,00;5,00;0,00;6,57;49,29;0,00;15,33;0,00;21,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;22,00;11,00;11,00;22,00;110,00;11,00;11,00;132,00;11,00;7,33;0,00;58,67;220,00;55,00;0,00;22,00;121,00;4,40;8,80;154,00;0,00;0,00;0,00;27,50;27,50;2,00;0,00;0,00;12,00;6,29;6,29;28,29;0,00;29,33;0,00;12,83;2,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-11-28;37,00;37,00;18,50;18,50;185,00;9,25;9,25;148,00;9,25;7,40;0,00;51,80;162,80;92,50;4,63;18,50;129,50;4,11;8,22;115,11;0,00;0,00;2,85;31,31;34,15;0,00;0,00;0,00;10,00;3,08;3,08;64,75;0,00;44,40;0,00;9,25;2,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;36,00;36,00;36,00;18,00;288,00;9,00;9,00;270,00;9,00;7,20;7,20;144,00;151,20;99,00;0,00;18,00;180,00;4,00;4,00;176,00;0,00;6,00;9,00;63,00;33,00;0,00;3,00;0,00;3,00;16,36;3,27;117,82;0,00;47,37;0,00;45,47;5,00;3,00;3,00;0,00;0,00;0,00;0,00
2021-12-12;28,00;28,00;14,00;14,00;336,00;28,00;14,00;476,00;14,00;7,00;14,00;252,00;126,00;158,67;4,67;28,00;373,33;4,00;0,00;208,00;0,00;3,11;6,22;93,33;34,22;0,00;5,00;0,00;11,00;21,78;6,22;152,44;0,00;82,13;24,27;63,47;0,00;8,00;3,00;0,00;0,00;0,00;0,00
2021-12-19;76,00;38,00;19,00;0,00;418,00;25,33;12,67;532,00;12,67;3,45;6,91;221,09;172,73;304,00;4,75;19,00;313,50;0,00;0,00;325,11;4,22;0,00;23,38;111,08;38,00;0,00;3,00;3,00;10,00;15,83;3,17;183,67;3,17;81,56;16,68;37,07;3,00;10,00;0,00;3,00;0,00;0,00;3,00
2021-12-26;83,00;41,50;41,50;20,75;830,00;10,38;20,75;767,75;20,75;6,92;13,83;345,83;214,42;425,38;10,38;72,63;726,25;4,15;16,60;282,20;0,00;0,00;17,79;183,79;77,07;3,00;7,00;3,00;20,00;6,38;6,38;284,12;0,00;124,50;0,00;71,68;0,00;17,00;0,00;0,00;0,00;0,00;0,00
2022-01-02;57,00;28,50;28,50;0,00;484,50;28,50;28,50;1026,00;14,25;7,13;3,56;399,00;220,88;541,50;0,00;38,00;579,50;4,07;8,14;191,36;12,21;0,00;27,00;201,00;39,00;0,00;3,00;6,00;12,00;15,83;12,67;316,67;0,00;123,50;0,00;74,10;0,00;27,00;0,00;3,00;0,00;0,00;0,00
2022-01-09;84,00;42,00;21,00;21,00;630,00;21,00;21,00;567,00;10,50;3,50;7,00;259,00;161,00;438,67;4,67;102,67;522,67;4,20;4,20;176,40;0,00;0,00;8,69;144,83;37,66;0,00;0,00;3,00;9,00;3,11;3,11;214,67;0,00;95,20;0,00;78,40;3,00;9,00;0,00;3,00;0,00;0,00;0,00
2022-01-16;23,00;23,00;11,50;11,50;230,00;23,00;11,50;667,00;11,50;15,33;7,67;237,67;207,00;264,50;0,00;46,00;529,00;3,83;3,83;184,00;3,83;0,00;11,50;178,25;25,88;0,00;3,00;0,00;14,00;9,86;9,86;292,43;0,00;88,17;0,00;65,17;0,00;14,00;6,00;0,00;0,00;0,00;0,00
2022-01-23;37,00;18,50;18,50;18,50;296,00;18,50;9,25;499,50;9,25;7,40;7,40;214,60;192,40;259,00;0,00;27,75;471,75;8,22;4,11;168,56;0,00;0,00;8,54;93,92;45,54;0,00;0,00;0,00;8,00;6,17;3,08;240,50;0,00;138,75;0,00;66,60;3,00;14,00;0,00;0,00;0,00;0,00;0,00
2022-01-30;36,00;36,00;36,00;18,00;360,00;18,00;9,00;558,00;9,00;3,60;3,60;316,80;223,20;234,00;0,00;36,00;423,00;4,00;4,00;164,00;4,00;0,00;3,00;141,00;27,00;3,00;0,00;3,00;6,00;3,27;3,27;225,82;0,00;102,32;0,00;72,00;3,00;9,00;0,00;0,00;0,00;0,00;0,00
2022-02-06;47,00;47,00;47,00;23,50;564,00;11,75;11,75;728,50;11,75;6,71;3,36;241,71;188,00;244,40;0,00;37,60;479,40;4,27;4,27;226,45;4,27;0,00;11,75;105,75;61,69;6,00;0,00;0,00;3,00;0,00;3,13;197,40;0,00;86,48;3,76;67,68;0,00;17,00;0,00;3,00;0,00;0,00;0,00
2022-02-13;38,00;38,00;38,00;19,00;532,00;9,50;19,00;494,00;9,50;15,20;7,60;266,00;159,60;228,00;4,75;38,00;342,00;4,22;0,00;118,22;4,22;2,92;8,77;114,00;46,77;0,00;3,00;3,00;6,00;0,00;6,33;205,83;0,00;121,60;0,00;91,20;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2022-02-20;29,00;14,50;14,50;14,50;319,00;29,00;14,50;696,00;14,50;0,00;7,25;326,25;159,50;270,67;0,00;38,67;406,00;8,29;4,14;153,29;0,00;2,90;8,70;75,40;46,40;3,00;0,00;0,00;6,00;3,22;6,44;183,67;0,00;61,63;0,00;52,56;6,00;9,00;0,00;0,00;0,00;0,00;3,00
2022-02-27;33,00;16,50;16,50;33,00;297,00;16,50;16,50;627,00;16,50;13,20;3,30;204,60;151,80;286,00;11,00;22,00;396,00;0,00;4,13;148,50;0,00;0,00;3,00;99,00;18,00;3,00;0,00;0,00;3,00;3,30;0,00;141,90;0,00;88,00;0,00;58,67;0,00;15,00;6,00;0,00;0,00;0,00;0,00
2022-03-06;40,00;40,00;20,00;20,00;400,00;10,00;20,00;340,00;10,00;6,67;13,33;186,67;113,33;280,00;0,00;20,00;340,00;0,00;8,00;120,00;0,00;0,00;20,00;85,71;14,29;0,00;3,00;0,00;18,00;0,00;20,00;180,00;0,00;59,05;0,00;51,43;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2022-03-13;47,00;23,50;47,00;23,50;470,00;11,75;11,75;376,00;23,50;6,71;6,71;174,57;134,29;150,40;0,00;28,20;263,20;4,27;4,27;205,09;4,27;0,00;38,19;79,31;17,63;0,00;0,00;0,00;58,00;3,13;3,13;90,87;0,00;56,40;0,00;43,24;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2022-03-20;37,00;18,50;37,00;18,50;259,00;9,25;9,25;166,50;9,25;7,40;0,00;199,80;103,60;101,75;4,63;9,25;222,00;0,00;0,00;123,33;0,00;0,00;14,23;62,62;17,08;0,00;3,00;0,00;34,00;3,08;0,00;80,17;0,00;31,45;0,00;27,75;0,00;3,00;3,00;0,00;0,00;0,00;3,00
2022-03-27;35,00;17,50;17,50;17,50;245,00;8,75;0,00;157,50;8,75;3,50;7,00;84,00;126,00;78,75;0,00;8,75;201,25;0,00;4,38;109,38;0,00;0,00;5,83;64,17;17,50;0,00;0,00;0,00;6,00;3,18;3,18;98,64;3,18;56,39;0,00;27,22;0,00;6,00;3,00;0,00;0,00;0,00;0,00
2022-04-03;35,00;17,50;35,00;17,50;210,00;8,75;0,00;157,50;8,75;3,50;3,50;105,00;154,00;96,25;4,38;17,50;183,75;4,38;0,00;83,13;0,00;0,00;0,00;64,17;8,75;0,00;0,00;0,00;5,00;0,00;0,00;47,73;0,00;55,26;0,00;25,79;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2022-04-10;25,00;25,00;25,00;12,50;200,00;12,50;12,50;175,00;12,50;3,13;6,25;100,00;150,00;91,67;0,00;8,33;175,00;0,00;4,17;79,17;4,17;0,00;8,33;47,22;8,33;0,00;0,00;0,00;6,00;0,00;0,00;84,38;0,00;36,54;0,00;28,85;0,00;9,00;0,00;0,00;0,00;0,00;0,00
