Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;43,00;178,14;79,86;49,14;178,14;14,33;28,67;716,67;28,67;5,38;53,75;327,88;75,25;390,91;15,64;27,36;152,45;35,59;23,72;40,03;31,14;14,00;14,00;79,00;7,00;4,00;0,00;11,00;4,00;8,00;11,00;47,00;0,00;21,50;24,57;0,00;153,57;4,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;54,00;108,00;60,75;74,25;216,00;46,29;30,86;555,43;30,86;27,00;27,00;253,80;59,40;281,57;3,86;23,14;111,86;36,00;39,00;36,00;25,50;14,00;11,00;72,00;7,00;4,00;18,00;11,00;4,00;11,00;4,00;36,00;0,00;35,49;18,51;3,09;100,29;4,24;4,24;0,00;0,00;0,00;0,00;0,00
2019-01-20;62,00;99,20;74,40;31,00;105,40;7,75;23,25;403,00;31,00;28,18;33,82;129,64;39,45;205,38;3,88;15,50;93,00;24,20;33,27;21,17;21,17;7,00;42,00;55,00;0,00;3,00;7,00;21,00;10,00;0,00;0,00;45,00;7,00;13,95;17,05;0,00;71,30;7,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;31,00;74,40;24,80;55,80;62,00;38,75;38,75;364,25;54,25;36,17;20,67;155,00;62,00;220,88;11,63;31,00;62,00;36,90;25,10;10,33;16,24;17,00;10,00;59,00;24,00;3,00;7,00;14,00;14,00;4,00;3,00;31,00;3,00;6,20;23,25;0,00;63,55;10,00;7,00;3,00;0,00;0,00;0,00;0,00
2019-02-03;29,00;79,75;72,50;65,25;101,50;7,25;14,50;326,25;21,75;17,40;23,20;214,60;40,60;186,43;8,29;29,00;66,29;13,74;27,47;33,58;7,63;7,00;11,00;64,00;0,00;4,00;4,00;4,00;14,00;4,00;7,00;25,00;0,00;29,00;22,56;3,22;43,50;11,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;40,00;100,00;33,33;46,67;133,33;16,00;16,00;416,00;24,00;17,14;34,29;131,43;62,86;296,00;0,00;20,00;80,00;36,92;24,62;23,08;10,77;11,00;18,00;65,00;0,00;4,00;7,00;7,00;11,00;8,00;4,00;22,00;0,00;29,23;18,46;0,00;69,23;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;40,00;120,00;60,00;60,00;113,33;40,00;24,00;464,00;32,00;11,43;17,14;131,43;40,00;240,00;8,00;44,00;64,00;14,81;38,52;25,19;10,37;15,00;4,00;88,00;4,00;0,00;7,00;7,00;15,00;8,00;0,00;22,00;0,00;26,15;13,85;0,00;58,46;11,89;7,57;0,00;4,32;0,00;0,00;0,00
2019-02-24;43,00;79,86;86,00;61,43;98,29;35,83;50,17;422,83;28,67;26,88;16,13;129,00;32,25;191,55;3,91;23,45;74,27;7,41;23,72;35,59;2,97;14,00;7,00;58,00;11,00;0,00;4,00;4,00;11,00;8,00;14,00;25,00;0,00;21,50;13,82;0,00;50,68;4,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;32,00;115,20;64,00;57,60;89,60;24,00;32,00;376,00;32,00;16,00;10,67;138,67;42,67;212,00;12,00;8,00;52,00;13,71;22,86;15,24;13,71;11,00;7,00;79,00;7,00;0,00;0,00;11,00;14,00;0,00;0,00;21,00;0,00;13,71;13,71;10,67;60,95;4,00;4,00;11,00;0,00;0,00;0,00;0,00
2019-03-10;18,00;60,00;96,00;42,00;102,00;36,00;9,00;387,00;27,00;30,00;30,00;204,00;66,00;220,50;0,00;9,00;94,50;21,00;7,50;18,00;10,50;4,00;14,00;46,00;0,00;0,00;11,00;4,00;11,00;4,00;7,00;4,00;0,00;0,00;14,73;0,00;47,45;0,00;5,14;5,14;0,00;0,00;0,00;0,00
2019-03-17;32,00;96,00;83,20;38,40;76,80;24,00;16,00;272,00;40,00;10,67;10,67;122,67;21,33;112,00;4,00;28,00;56,00;3,05;19,81;10,67;0,00;4,00;4,00;25,00;4,00;0,00;4,00;4,00;0,00;7,00;4,00;21,00;0,00;8,00;11,20;0,00;19,20;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;47,00;53,71;87,29;20,14;80,57;7,83;7,83;141,00;15,67;5,22;0,00;109,67;26,11;82,25;3,92;19,58;50,92;7,58;0,00;15,16;7,58;0,00;4,00;29,00;0,00;0,00;4,00;0,00;4,00;4,00;4,00;11,00;0,00;10,97;3,13;0,00;12,53;4,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;29,00;34,80;75,40;29,00;46,40;14,50;7,25;94,25;7,25;17,40;5,80;69,60;29,00;33,14;4,14;12,43;29,00;7,63;4,58;41,21;0,00;4,00;7,00;33,00;0,00;7,00;0,00;4,00;4,00;4,00;0,00;7,00;0,00;18,32;10,68;3,05;7,63;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;11,00;27,50;55,00;16,50;22,00;22,00;11,00;88,00;11,00;0,00;5,50;27,50;27,50;51,33;7,33;11,00;36,67;3,14;4,71;48,71;3,14;0,00;0,00;28,00;0,00;0,00;7,00;0,00;0,00;0,00;4,00;14,00;0,00;3,14;0,00;3,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;26,00;32,50;45,50;13,00;32,50;13,00;0,00;26,00;0,00;0,00;5,20;41,60;5,20;44,57;0,00;7,43;29,71;7,65;4,59;7,65;0,00;0,00;0,00;34,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;7,65;0,00;0,00;12,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;26,00;97,50;45,50;13,00;39,00;6,50;13,00;52,00;6,50;0,00;5,20;41,60;15,60;26,00;0,00;11,14;29,71;0,00;0,00;0,00;10,71;0,00;0,00;15,00;0,00;0,00;4,00;0,00;4,00;8,00;0,00;11,00;0,00;7,65;15,29;0,00;7,65;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2019-04-28;4,00;36,00;32,00;4,00;28,00;16,00;4,00;88,00;4,00;0,00;4,00;8,00;12,00;52,00;4,00;8,00;24,00;0,00;0,00;24,00;10,00;4,00;0,00;21,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;7,00;0,00;14,00;10,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;35,00;21,00;91,00;7,00;14,00;0,00;3,50;49,00;7,00;0,00;0,00;35,00;17,50;23,33;0,00;3,89;27,22;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;7,00;0,00;11,14;11,14;0,00;19,09;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-05-12;28,00;21,00;70,00;7,00;14,00;0,00;3,50;42,00;0,00;0,00;0,00;28,00;28,00;24,00;0,00;8,00;24,00;2,95;4,42;10,32;0,00;0,00;0,00;14,00;0,00;4,00;7,00;0,00;4,00;0,00;4,00;7,00;0,00;3,11;14,00;3,11;3,11;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-05-19;38,00;12,67;88,67;0,00;31,67;0,00;0,00;68,40;3,80;5,43;0,00;27,14;21,71;15,20;0,00;11,40;19,00;3,04;4,56;13,68;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;10,64;0,00;3,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00
