Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;24,00;288,00;9,60;2,40;24,00;43,50;16,50;28,50;81,00;74,18;10,91;27,27;8,73;17,00;33,00;4,00;1,00;1,00;2,00;3,00;2,00;10,00;3,00;10,00;3,00;0,50;1,00;0,50;0,50;1,00;2,00;2,00;0,00;1,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;22,00;363,00;11,00;0,00;33,00;45,47;23,47;20,53;80,67;75,90;9,90;24,20;6,60;19,00;30,00;4,00;1,00;3,00;3,00;1,00;1,00;10,00;3,00;15,00;3,00;0,00;1,00;0,50;1,00;1,00;1,00;1,00;0,00;1,00;0,50;1,00;1,00;0,00;0,50;0,50;0,50;0,00;0,00
2019-01-20;22,00;319,00;11,00;0,00;27,50;38,13;16,13;16,13;70,40;67,10;8,80;24,20;12,10;22,00;27,00;3,00;1,00;3,00;1,00;3,00;2,00;8,00;5,00;10,00;2,00;0,50;1,00;0,00;1,00;1,00;1,00;1,00;0,00;1,00;0,50;0,50;1,00;0,50;0,00;0,50;0,00;0,00;0,00
2019-01-27;17,00;345,67;5,67;0,00;28,33;36,83;19,83;17,00;80,75;51,00;8,50;23,38;10,63;15,00;29,00;2,00;4,00;2,00;1,00;3,00;1,00;11,00;3,00;10,00;2,00;0,50;0,50;0,50;0,50;2,00;2,00;2,00;0,50;1,00;0,00;1,00;1,00;0,50;0,00;0,00;1,00;0,00;0,00
2019-02-03;14,00;284,67;4,67;0,00;28,00;39,20;14,00;11,20;58,80;46,31;8,62;25,85;9,69;16,00;24,00;4,00;2,00;2,00;1,00;2,00;2,00;11,00;3,00;10,00;1,00;0,50;1,00;0,50;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,50;1,00;0,50;0,00;0,50;0,00;0,50;0,00
2019-02-10;16,00;309,33;5,33;2,67;26,67;36,36;17,45;11,64;69,82;45,87;11,73;25,60;9,60;16,00;22,00;4,00;1,00;3,00;1,00;2,00;2,00;10,00;3,00;9,00;3,00;0,00;1,00;0,50;0,50;2,00;2,00;1,00;0,00;1,00;1,00;0,50;0,50;0,50;0,00;0,00;0,00;0,50;0,00
2019-02-17;18,00;247,50;4,50;0,00;27,00;33,00;15,00;12,00;57,00;49,76;7,41;24,35;7,41;17,00;27,00;4,00;1,00;2,00;1,00;3,00;1,00;7,00;4,00;9,00;3,00;0,50;1,00;0,50;0,50;1,00;1,00;1,00;0,50;1,00;0,00;0,00;0,50;0,50;0,50;0,00;0,50;0,00;0,00
2019-02-24;16,00;309,33;10,67;0,00;26,67;32,00;13,09;8,73;55,27;46,93;6,40;21,33;8,53;17,00;22,00;3,00;1,00;2,00;2,00;3,00;2,00;6,00;4,00;10,00;2,00;0,00;0,00;0,50;0,50;1,00;1,00;1,00;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,50;0,00;0,00;0,00
2019-03-03;17,00;267,75;4,25;0,00;21,25;32,58;15,58;9,92;62,33;47,81;4,25;26,56;8,50;16,00;27,00;3,00;1,00;2,00;1,00;3,00;2,00;12,00;4,00;13,00;2,00;0,50;1,00;0,50;0,50;2,00;1,00;0,00;1,00;2,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2019-03-10;19,00;299,25;4,75;0,00;19,00;36,54;20,46;13,15;59,92;48,56;6,33;26,39;8,44;15,00;25,00;4,00;2,00;1,00;3,00;3,00;2,00;10,00;4,00;10,00;2,00;0,00;0,50;0,50;0,50;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,50;0,50;0,00;0,00;0,50;0,00;0,00
2019-03-17;22,00;335,50;5,50;0,00;33,00;38,13;17,60;13,20;66,00;46,20;8,80;26,40;8,80;17,00;25,00;4,00;0,50;3,00;0,50;1,00;1,00;12,00;3,00;11,00;3,00;0,00;0,50;0,00;0,00;1,00;1,00;1,00;0,50;2,00;0,50;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00
2019-03-24;18,00;247,50;4,50;0,00;18,00;43,50;16,50;19,50;66,00;46,59;4,24;24,35;9,53;22,00;22,00;3,00;2,00;2,00;3,00;4,00;2,00;9,00;5,00;9,00;3,00;0,00;1,00;0,50;0,50;1,00;1,00;2,00;0,00;2,00;0,50;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2019-03-31;24,00;307,20;4,80;0,00;24,00;38,12;15,53;11,29;60,71;44,87;5,22;21,91;8,35;24,00;27,00;3,00;2,00;4,00;2,00;2,00;2,00;11,00;3,00;13,00;2,00;0,00;1,00;0,50;1,00;3,00;2,00;1,00;0,50;1,00;0,00;0,00;0,50;0,50;1,00;0,00;0,00;0,00;0,00
2019-04-07;36,00;360,00;5,14;0,00;20,57;46,50;19,50;16,50;90,00;40,24;6,35;25,41;7,41;19,00;25,00;4,00;2,00;3,00;2,00;3,00;1,00;14,00;5,00;11,00;3,00;0,50;0,50;0,50;0,00;2,00;1,00;1,00;0,50;1,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;33,00;334,71;9,43;0,00;23,57;41,61;22,96;15,78;76,04;49,50;7,22;21,66;7,22;26,00;26,00;3,00;1,00;4,00;2,00;5,00;3,00;15,00;5,00;12,00;4,00;0,00;0,50;0,00;1,00;2,00;1,00;1,00;0,00;2,00;0,50;1,00;0,50;0,50;0,50;0,50;0,50;0,00;0,00
2019-04-21;36,00;370,29;5,14;2,57;15,43;51,00;19,50;15,00;88,50;52,94;6,35;22,24;6,35;26,00;28,00;5,00;2,00;6,00;3,00;4,00;1,00;11,00;4,00;15,00;3,00;0,00;0,50;0,50;0,50;2,00;2,00;2,00;0,50;1,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2019-04-28;30,00;380,00;5,00;0,00;15,00;43,50;24,00;12,00;96,00;60,00;6,43;25,71;7,50;32,00;32,00;5,00;2,00;4,00;2,00;3,00;2,00;10,00;4,00;14,00;3,00;0,00;1,00;0,00;0,50;3,00;3,00;1,00;0,50;0,50;0,00;0,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00
2019-05-05;27,00;364,50;4,50;0,00;18,00;46,89;18,47;17,05;115,11;52,96;8,31;21,81;9,35;28,00;27,00;4,00;2,00;3,00;3,00;3,00;1,00;11,00;4,00;18,00;4,00;0,50;0,50;0,50;0,50;1,00;2,00;0,50;0,00;1,00;0,50;0,00;0,50;0,50;0,50;0,00;0,00;0,50;0,00
2019-05-12;32,00;356,57;9,14;0,00;22,86;65,45;21,82;18,91;114,91;67,20;6,40;27,73;7,47;30,00;34,00;5,00;2,00;5,00;3,00;5,00;2,00;11,00;6,00;16,00;4,00;0,00;0,50;0,50;0,50;2,00;2,00;1,00;0,50;2,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2019-05-19;29,00;391,50;4,83;0,00;19,33;72,50;23,20;26,10;97,15;51,56;7,52;21,48;6,44;37,00;31,00;4,00;2,00;4,00;3,00;5,00;2,00;10,00;6,00;21,00;3,00;0,00;0,50;0,50;0,00;3,00;2,00;1,00;0,50;1,00;0,50;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2019-05-26;34,00;412,86;4,86;2,43;19,43;70,96;22,17;31,04;103,48;70,13;9,56;24,44;6,38;39,00;35,00;7,00;2,00;5,00;4,00;3,00;3,00;11,00;6,00;15,00;4,00;0,00;0,50;0,50;1,00;4,00;2,00;1,00;0,50;3,00;0,50;0,00;1,00;0,50;0,50;0,00;0,00;0,00;0,00
2019-06-02;39,00;443,63;4,88;0,00;19,50;62,11;24,56;36,11;108,33;71,68;10,54;27,41;7,38;39,00;42,00;7,00;6,00;4,00;4,00;3,00;3,00;15,00;6,00;14,00;3,00;0,00;0,50;1,00;1,00;2,00;1,00;2,00;1,00;2,00;0,50;1,00;1,00;0,00;0,50;0,50;0,00;0,00;0,00
2019-06-09;39,00;487,50;4,88;0,00;19,50;70,78;31,78;44,78;112,67;89,59;8,43;25,30;9,49;41,00;45,00;7,00;4,00;4,00;3,00;5,00;4,00;16,00;4,00;19,00;4,00;0,00;1,00;1,00;1,00;2,00;4,00;2,00;1,00;1,00;1,00;0,50;0,50;1,00;0,50;0,50;0,00;0,50;0,00
2019-06-16;44,00;488,89;9,78;0,00;19,56;64,53;30,80;41,07;110,00;91,14;7,33;24,10;8,38;42,00;52,00;8,00;4,00;4,00;4,00;4,00;4,00;18,00;7,00;22,00;5,00;0,50;1,00;0,00;2,00;7,00;2,00;1,00;1,00;1,00;1,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00
