Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;17,00;100,11;3,78;0,00;7,56;30,00;10,00;8,00;19,00;37,00;6,00;5,00;7,00;6,80;30,60;8,50;1,70;2,00;3,00;1,00;2,00;5,00;5,00;7,00;6,00;0,00;1,00;0,00;0,00;2,00;2,00;2,00;1,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;27,00;98,36;1,93;0,00;9,64;36,00;14,00;5,00;15,00;32,00;6,00;11,00;4,00;5,06;25,31;8,44;5,06;0,00;6,00;4,00;2,00;6,00;4,00;4,00;4,00;0,00;0,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;29,00;79,75;9,06;0,00;5,44;26,00;13,00;6,00;22,00;32,00;10,00;15,00;3,00;4,83;24,17;3,22;0,81;2,00;3,00;2,00;2,00;11,00;4,00;9,00;4,00;1,00;0,00;1,00;2,00;1,00;2,00;1,00;1,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;17,00;107,67;5,67;0,00;5,67;23,00;16,00;7,00;20,00;30,00;5,00;11,00;6,00;3,40;20,40;6,80;5,10;2,00;2,00;5,00;0,00;6,00;2,00;7,00;6,00;0,00;0,00;1,00;0,00;2,00;2,00;1,00;1,00;0,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;12,00;82,29;3,43;0,00;8,57;24,00;8,00;9,00;25,00;37,00;8,00;22,00;4,00;7,50;24,00;7,50;1,50;1,00;4,00;5,00;2,00;3,00;4,00;2,00;4,00;0,00;1,00;2,00;0,00;2,00;6,00;3,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-02-10;21,00;95,45;9,55;0,00;11,45;21,00;13,00;13,00;23,00;35,00;9,00;9,00;3,00;4,85;22,62;9,69;3,23;2,00;4,00;3,00;1,00;9,00;6,00;7,00;3,00;0,00;2,00;1,00;3,00;3,00;1,00;1,00;0,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-02-17;25,00;83,93;3,57;0,00;8,93;19,00;13,00;8,00;17,00;26,00;9,00;11,00;5,00;4,69;25,00;10,94;3,13;5,00;5,00;0,00;1,00;7,00;3,00;8,00;8,00;0,00;1,00;0,00;1,00;3,00;2,00;1,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;20,00;85,45;3,64;0,00;5,45;21,00;12,00;7,00;21,00;32,00;6,00;7,00;5,00;5,00;31,67;10,00;3,33;3,00;2,00;3,00;3,00;5,00;2,00;9,00;2,00;0,00;0,00;1,00;1,00;2,00;4,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00
2019-03-03;23,00;92,00;3,83;0,00;5,75;22,00;14,00;9,00;28,00;26,00;10,00;12,00;8,00;8,21;26,29;11,50;3,29;2,00;3,00;6,00;2,00;5,00;5,00;5,00;6,00;0,00;0,00;1,00;0,00;5,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00
2019-03-10;27,00;93,60;5,40;0,00;12,60;13,00;12,00;10,00;19,00;34,00;10,00;4,00;9,00;4,76;33,35;6,35;1,59;5,00;4,00;3,00;4,00;7,00;3,00;3,00;8,00;0,00;2,00;3,00;0,00;4,00;3,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
