Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;78,00;5,00;6,00;2,00;11,00;9,00;2,00;3,00;0,00;8,21;0,00;34,21;67,05;6,00;2,00;29,00;5,00;5,03;0,00;57,87;2,52;0,00;3,00;5,00;2,00;0,00;5,00;0,00;9,00;3,00;11,00;7,00;0,00;6,00;3,00;0,00;0,00;3,00;5,00;3,00;0,00;0,00;0,00;0,00
2019-01-13;87,00;7,00;0,00;1,00;0,00;12,14;5,06;1,01;3,03;0,00;2,76;29,00;82,86;0,00;0,00;19,22;3,03;2,56;0,00;63,97;1,28;0,00;5,06;0,00;0,00;0,00;3,03;0,00;4,05;3,03;6,07;2,02;0,00;13,15;0,00;0,00;0,00;0,00;0,00;3,03;0,00;0,00;0,00;0,00
2019-01-20;72,00;3,04;7,10;1,01;4,06;7,00;5,00;6,00;0,00;5,43;1,36;20,38;72,00;3,00;1,00;16,00;1,00;1,24;0,00;47,17;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;4,00;1,00;1,00;8,00;0,00;15,00;3,00;0,00;1,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;67,00;1,00;3,00;3,00;1,00;3,00;6,00;1,00;1,00;0,00;1,37;20,51;64,27;1,00;1,00;15,00;3,00;2,48;1,24;45,91;1,24;0,00;3,00;3,00;1,00;2,00;0,00;0,00;6,00;7,00;7,00;2,00;0,00;4,00;3,00;0,00;0,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00
2019-02-03;53,00;3,00;4,00;0,00;7,00;6,00;5,00;0,00;0,00;0,00;0,00;17,67;77,46;3,00;1,00;9,00;1,00;2,52;0,00;32,81;1,26;0,00;12,00;1,00;0,00;3,00;1,00;0,00;11,00;3,00;9,00;6,00;0,00;4,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;68,00;4,00;10,00;3,00;6,00;4,00;2,00;0,00;0,00;1,36;0,00;8,16;61,20;1,00;1,00;20,00;1,00;2,52;1,26;57,93;0,00;1,00;20,00;0,00;1,00;3,00;0,00;0,00;9,00;6,00;3,00;6,00;0,00;7,00;0,00;1,00;1,00;1,00;9,00;0,00;1,00;0,00;0,00;0,00
2019-02-17;58,00;0,00;16,00;1,00;3,00;1,00;0,00;1,00;0,00;1,35;1,35;5,40;76,88;1,00;0,00;13,00;1,00;6,17;0,00;50,60;1,23;0,00;5,00;1,00;0,00;0,00;0,00;0,00;9,00;4,00;6,00;0,00;1,00;6,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;66,00;3,00;10,00;1,00;1,00;1,00;2,00;3,00;1,00;2,69;2,69;21,55;94,29;4,00;1,00;17,00;0,00;6,23;0,00;39,85;1,25;0,00;5,00;1,00;0,00;2,00;0,00;0,00;4,00;3,00;1,00;3,00;0,00;7,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;68,00;6,18;10,30;1,03;0,00;6,00;5,00;1,00;0,00;0,00;0,00;9,52;76,16;0,00;0,00;15,00;0,00;1,26;0,00;35,26;0,00;0,00;9,00;1,00;1,00;0,00;0,00;0,00;1,00;7,00;4,00;6,00;0,00;9,00;2,00;0,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00
2019-03-10;49,00;1,00;7,00;0,00;4,00;7,30;2,09;4,17;3,13;0,00;0,00;9,80;58,80;1,04;1,04;10,43;3,13;1,29;0,00;41,26;2,58;0,00;6,26;1,04;0,00;0,00;1,04;0,00;1,04;7,30;1,04;3,13;0,00;4,17;2,09;0,00;0,00;0,00;1,04;0,00;0,00;0,00;0,00;0,00
