Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;45,00;61,20;7,20;0,90;7,20;29,00;1,00;2,00;18,00;270,00;18,00;9,00;9,00;7,11;194,21;7,11;2,37;6,00;2,00;8,00;1,00;6,00;2,00;8,00;1,00;0,00;1,00;0,00;1,00;7,00;1,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00
2019-01-13;45,00;63,00;5,40;0,00;7,20;28,00;0,50;1,00;17,00;265,50;13,50;13,50;9,00;7,11;142,11;7,11;1,18;7,00;4,00;6,00;1,00;7,00;4,00;6,00;1,00;0,50;0,50;0,00;0,00;10,00;2,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;49,00;54,44;7,26;0,00;3,63;26,00;3,00;1,00;23,00;289,55;22,27;8,91;4,45;7,00;126,00;9,33;0,00;6,00;2,00;6,00;1,00;6,00;2,00;6,00;1,00;0,50;2,00;0,00;0,50;11,00;2,00;0,50;0,00;1,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2019-01-27;41,00;61,50;5,59;0,00;7,45;28,00;1,00;1,00;17,00;259,67;18,22;4,56;9,11;7,24;130,24;7,24;1,21;4,00;1,00;11,00;0,50;4,00;1,00;11,00;0,50;0,00;0,00;0,00;0,50;8,00;1,00;0,00;0,50;1,00;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2019-02-03;51,00;56,46;7,29;0,00;7,29;29,00;1,00;1,00;21,00;236,45;13,91;9,27;4,64;9,71;111,71;7,29;2,43;4,00;3,00;6,00;0,50;4,00;3,00;6,00;0,50;0,00;2,00;1,00;0,50;8,00;2,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;50,00;55,56;9,26;0,00;9,26;34,00;3,00;4,00;19,00;231,82;22,73;9,09;4,55;4,76;111,90;9,52;2,38;4,00;3,00;3,00;0,50;4,00;3,00;3,00;0,50;0,00;0,50;0,00;0,00;8,00;2,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00
2019-02-17;44,00;67,83;7,33;0,00;3,67;31,00;3,00;1,00;27,00;246,40;17,60;13,20;4,40;7,33;117,33;9,78;2,44;7,00;1,00;6,00;0,50;7,00;1,00;6,00;0,50;0,00;2,00;0,00;0,00;11,00;0,00;1,00;0,50;2,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00
2019-02-24;49,00;68,96;7,26;0,00;7,26;27,00;1,00;3,00;20,00;258,36;13,36;8,91;4,45;9,80;115,15;9,80;2,45;7,00;2,00;7,00;0,50;7,00;2,00;7,00;0,50;0,00;0,50;0,00;0,50;8,00;1,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50
2019-03-03;54,00;67,03;5,59;0,00;9,31;33,00;2,00;4,00;24,00;265,50;18,00;13,50;9,00;7,36;122,73;7,36;1,23;6,00;3,00;8,00;1,00;6,00;3,00;8,00;1,00;0,00;0,50;0,00;2,00;12,00;0,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;62,00;105,76;9,12;0,00;9,12;28,00;2,00;2,00;21,00;252,43;22,14;13,29;4,43;9,54;102,54;9,54;2,38;8,00;3,00;7,00;1,00;8,00;3,00;7,00;1,00;0,50;1,00;0,00;1,00;8,00;2,00;0,00;0,50;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;59,00;79,28;9,22;0,00;5,53;29,00;1,00;2,00;30,00;281,38;22,69;13,62;9,08;7,08;115,64;11,80;1,18;6,00;2,00;8,00;0,50;6,00;2,00;8,00;0,50;0,50;2,00;0,00;1,00;10,00;0,50;0,00;0,00;2,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;59,00;68,22;5,53;0,00;9,22;28,00;3,00;4,00;26,00;281,38;27,23;13,62;4,54;7,08;106,20;9,44;2,36;6,00;4,00;7,00;0,50;6,00;4,00;7,00;0,50;0,00;1,00;0,00;0,50;8,00;2,00;0,00;0,00;4,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;59,00;79,28;3,69;0,00;9,22;37,00;1,00;3,00;19,00;290,46;27,23;13,62;9,08;14,16;108,56;11,80;1,18;6,00;2,00;9,00;1,00;6,00;2,00;9,00;1,00;0,00;0,50;0,00;1,00;10,00;0,50;0,00;0,00;4,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;61,00;81,33;7,39;0,00;11,09;31,00;1,00;4,00;23,00;283,21;21,79;8,71;8,71;11,73;117,31;11,73;1,17;6,00;1,00;9,00;0,50;6,00;1,00;9,00;0,50;0,00;0,00;0,00;0,50;11,00;1,00;0,00;0,00;3,00;0,00;1,00;1,00;0,00;0,50;0,00;0,50;0,00;0,00
2019-04-14;61,00;68,39;7,39;0,00;9,24;35,00;1,00;4,00;26,00;335,50;21,79;13,07;8,71;7,32;119,56;12,20;2,44;11,00;1,00;5,00;1,00;11,00;1,00;5,00;1,00;0,00;2,00;0,00;0,50;11,00;2,00;0,00;0,00;3,00;0,00;1,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2019-04-21;55,00;78,83;12,83;0,00;7,33;27,00;1,00;2,00;25,00;311,67;18,33;9,17;4,58;9,57;119,57;9,57;2,39;6,00;2,00;8,00;1,00;6,00;2,00;8,00;1,00;0,50;0,00;0,00;0,50;12,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00;0,00
2019-04-28;69,00;79,89;10,89;0,00;5,45;36,00;2,00;4,00;21,00;297,56;21,56;8,63;4,31;14,28;133,24;11,90;2,38;4,00;4,00;4,00;0,50;4,00;4,00;4,00;0,50;0,50;0,50;0,50;0,50;13,00;2,00;0,50;0,50;2,00;0,50;0,00;1,00;0,50;0,00;0,00;0,50;0,00;0,00
