Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-05-12;49,00;343,00;212,33;179,67;179,67;124,87;80,61;88,52;109,06;60,95;63,34;54,98;58,56;61,25;68,60;22,05;14,70;48,00;42,00;21,00;23,00;36,00;20,00;25,00;26,00;21,00;15,00;10,00;14,00;6,00;11,00;7,00;8,00;10,00;1,00;7,00
2019-05-19;46,00;352,67;230,00;168,67;168,67;118,97;69,79;84,07;104,69;47,21;61,74;76,26;58,11;66,44;74,11;25,56;25,56;43,00;49,00;28,00;34,00;24,00;13,00;27,00;27,00;27,00;12,00;27,00;17,00;8,00;8,00;12,00;10,00;5,00;4,00;5,00
2019-05-26;42,00;322,00;182,00;168,00;126,00;108,89;94,89;94,89;87,11;63,60;51,60;43,20;62,40;76,59;64,24;19,76;27,18;26,00;39,00;29,00;26,00;34,00;13,00;24,00;12,00;25,00;6,00;19,00;9,00;10,00;7,00;8,00;14,00;7,00;10,00;4,00
2019-06-02;40,00;306,67;213,33;146,67;133,33;100,80;80,00;81,60;97,60;64,24;80,00;48,48;56,97;57,50;125,00;32,50;20,00;46,00;39,00;32,00;19,00;43,00;19,00;22,00;24,00;26,00;13,00;19,00;13,00;13,00;8,00;9,00;9,00;13,00;10,00;4,00
2019-06-09;49,00;343,00;245,00;163,33;147,00;101,16;88,52;116,97;105,90;69,32;62,15;57,37;60,95;73,50;78,40;24,50;24,50;46,00;42,00;35,00;30,00;52,00;25,00;13,00;12,00;30,00;16,00;24,00;5,00;12,00;6,00;8,00;13,00;8,00;5,00;6,00
2019-06-16;57,00;299,25;185,25;142,50;142,50;118,62;80,11;86,27;93,97;66,50;39,19;47,50;66,50;61,96;54,52;24,78;29,74;48,00;44,00;34,00;29,00;39,00;19,00;22,00;19,00;21,00;15,00;15,00;9,00;17,00;12,00;6,00;18,00;11,00;3,00;3,00
2019-06-23;52,00;286,00;169,00;143,00;117,00;102,42;91,39;83,52;97,70;73,77;49,58;50,79;85,86;59,43;54,48;34,67;29,71;47,00;45,00;52,00;25,00;31,00;18,00;27,00;20,00;28,00;22,00;28,00;16,00;19,00;13,00;8,00;12,00;6,00;5,00;10,00
2019-06-30;50,00;433,33;316,67;250,00;183,33;114,06;103,13;92,19;93,75;83,33;77,38;60,71;67,86;77,50;70,00;17,50;40,00;36,00;51,00;35,00;36,00;52,00;21,00;17,00;24,00;39,00;21,00;23,00;17,00;22,00;18,00;16,00;14,00;3,00;8,00;5,00
2019-07-07;60,00;390,00;285,00;195,00;165,00;115,26;93,16;107,37;105,79;93,60;80,40;63,60;68,40;77,50;92,50;42,50;40,00;46,00;47,00;42,00;35,00;40,00;31,00;18,00;29,00;44,00;24,00;28,00;16,00;11,00;17,00;3,00;21,00;6,00;7,00;13,00
2019-07-14;82,00;396,33;218,67;177,67;150,33;117,58;114,49;83,55;108,30;92,70;65,36;61,80;59,42;77,03;94,42;34,79;42,24;43,00;37,00;39,00;34,00;49,00;30,00;29,00;19,00;37,00;19,00;17,00;26,00;19,00;27,00;9,00;18,00;3,00;11,00;10,00
2019-07-21;64,00;432,00;288,00;208,00;176,00;110,83;93,66;101,46;128,00;90,57;60,38;78,49;57,96;86,15;86,15;36,92;36,92;38,00;49,00;28,00;45,00;52,00;19,00;28,00;28,00;37,00;20,00;26,00;22,00;12,00;19,00;7,00;13,00;6,00;7,00;9,00
2019-07-28;64,00;512,00;320,00;272,00;192,00;115,51;115,51;112,39;113,95;108,68;67,62;55,55;78,49;73,85;71,38;44,31;22,15;41,00;66,00;49,00;51,00;50,00;22,00;34,00;36,00;37,00;23,00;26,00;21,00;13,00;16,00;11,00;20,00;11,00;9,00;6,00
2019-08-04;58,00;406,00;304,50;232,00;188,50;119,14;108,16;98,76;103,46;80,96;72,50;58,00;71,29;58,00;73,13;30,26;37,83;46,00;57,00;46,00;39,00;51,00;25,00;32,00;23,00;38,00;28,00;30,00;24,00;16,00;16,00;9,00;11,00;8,00;9,00;3,00
2019-08-11;56,00;364,00;266,00;224,00;182,00;110,44;99,56;96,44;99,56;91,74;82,21;56,00;69,11;75,48;77,91;31,65;31,65;40,00;58,00;37,00;34,00;45,00;24,00;23,00;18,00;42,00;17,00;16,00;17,00;10,00;20,00;15,00;12,00;12,00;7,00;6,00
2019-08-18;48,00;384,00;304,00;240,00;160,00;134,71;100,65;75,87;117,68;73,20;66,00;50,40;72,00;70,74;65,68;27,79;32,84;40,00;49,00;30,00;27,00;42,00;22,00;25,00;24,00;20,00;20,00;21,00;13,00;12,00;14,00;6,00;10,00;5,00;5,00;8,00
2019-08-25;44,00;322,67;220,00;176,00;132,00;94,29;99,00;147,71;106,86;76,11;57,08;49,95;63,03;63,56;58,67;22,00;22,00;34,00;36,00;36,00;26,00;44,00;23,00;20,00;21,00;28,00;11,00;16,00;7,00;13,00;9,00;8,00;11,00;5,00;7,00;4,00
2019-09-01;40,00;360,00;226,67;200,00;120,00;124,62;106,15;133,85;116,92;77,65;72,94;50,59;60,00;85,00;62,50;32,50;20,00;29,00;48,00;36,00;34,00;40,00;25,00;28,00;11,00;24,00;22,00;18,00;11,00;9,00;6,00;6,00;13,00;6,00;4,00;7,00
2019-09-08;49,00;392,00;343,00;212,33;163,33;122,50;79,63;104,13;124,03;82,46;65,73;41,83;86,05;73,50;78,40;36,75;26,95;46,00;44,00;29,00;31,00;40,00;38,00;24,00;23,00;17,00;14,00;15,00;11,00;6,00;12,00;6,00;12,00;11,00;2,00;2,00
2019-09-15;39,00;299,00;221,00;143,00;143,00;121,68;96,72;145,08;118,56;76,82;85,09;57,91;57,91;56,06;56,06;26,81;36,56;43,00;46,00;27,00;29,00;34,00;25,00;17,00;15,00;16,00;9,00;11,00;9,00;13,00;6,00;5,00;4,00;6,00;5,00;4,00
2019-09-22;31,00;356,50;325,50;201,50;155,00;122,45;103,85;111,60;88,35;83,46;67,96;54,85;83,46;62,00;54,85;26,23;26,23;29,00;48,00;25,00;33,00;36,00;23,00;22,00;18,00;18,00;12,00;12,00;10,00;8,00;9,00;6,00;5,00;12,00;4,00;3,00
2019-09-29;28,00;336,00;294,00;154,00;126,00;104,22;93,33;155,56;91,78;51,13;79,13;62,09;64,52;66,18;61,09;25,45;30,55;37,00;57,00;15,00;31,00;27,00;29,00;22,00;17,00;30,00;24,00;15,00;8,00;11,00;8,00;7,00;5,00;2,00;4,00;3,00
2019-10-06;28,00;336,00;266,00;182,00;112,00;102,67;68,44;94,89;79,33;73,04;71,83;65,74;79,13;58,55;48,36;56,00;28,00;30,00;48,00;28,00;41,00;31,00;20,00;30,00;17,00;19,00;14,00;15,00;17,00;7,00;10,00;12,00;5,00;7,00;5,00;3,00
2019-10-13;26,00;312,00;247,00;169,00;143,00;90,24;90,24;84,12;82,59;75,64;65,00;56,73;63,82;49,40;52,00;44,20;39,00;41,00;51,00;26,00;21,00;21,00;13,00;13,00;14,00;13,00;16,00;23,00;10,00;8,00;7,00;10,00;5,00;7,00;3,00;3,00
2019-10-20;30,00;435,00;330,00;210,00;120,00;104,21;112,11;99,47;83,68;73,20;73,20;52,80;75,60;55,00;42,50;57,50;40,00;33,00;44,00;27,00;39,00;28,00;19,00;9,00;13,00;14,00;14,00;9,00;13,00;15,00;9,00;9,00;5,00;4,00;3,00;6,00
2019-10-27;30,00;450,00;330,00;225,00;105,00;116,84;99,47;107,37;94,74;93,60;72,00;54,00;76,80;65,00;60,00;47,50;42,50;44,00;41,00;21,00;35,00;36,00;18,00;16,00;16,00;23,00;21,00;12,00;21,00;12,00;8,00;7,00;2,00;4,00;1,00;0,00
2019-11-03;29,00;391,50;246,50;174,00;101,50;82,42;82,42;102,26;80,89;71,29;76,13;58,00;64,04;55,58;58,00;31,42;31,42;26,00;53,00;36,00;32,00;21,00;23,00;22,00;13,00;12,00;20,00;15,00;12,00;8,00;7,00;5,00;8,00;7,00;3,00;3,00
2019-11-10;28,00;336,00;322,00;140,00;140,00;105,78;79,33;84,00;82,44;69,39;86,43;41,39;82,78;68,73;112,00;66,18;38,18;42,00;43,00;25,00;30,00;16,00;26,00;13,00;16,00;15,00;16,00;10,00;11,00;13,00;7,00;3,00;5,00;5,00;3,00;2,00
2019-11-17;30,00;345,00;315,00;150,00;105,00;88,42;72,63;75,79;80,53;55,20;76,80;60,00;86,40;50,00;67,50;55,00;52,50;36,00;42,00;25,00;22,00;29,00;14,00;22,00;23,00;15,00;25,00;12,00;10,00;19,00;6,00;9,00;4,00;6,00;3,00;0,00
2019-11-24;21,00;441,00;483,00;189,00;84,00;90,46;69,46;92,08;67,85;70,00;44,33;46,67;74,67;65,63;42,00;42,00;55,13;28,00;42,00;24,00;27,00;22,00;19,00;17,00;16,00;16,00;21,00;11,00;15,00;14,00;5,00;4,00;4,00;5,00;3,00;6,00
2019-12-01;23,00;241,50;230,00;115,00;92,00;84,33;67,47;82,80;62,87;82,32;72,63;47,21;65,37;71,56;35,78;35,78;53,67;37,00;43,00;28,00;19,00;23,00;15,00;17,00;15,00;14,00;15,00;17,00;10,00;11,00;3,00;5,00;5,00;2,00;1,00;2,00
2019-12-08;33,00;346,50;280,50;165,00;115,50;70,71;77,00;78,57;73,86;57,44;69,67;53,78;74,56;55,85;38,08;48,23;45,69;30,00;32,00;27,00;20,00;21,00;13,00;19,00;11,00;14,00;15,00;13,00;9,00;11,00;9,00;7,00;5,00;5,00;5,00;1,00
2019-12-15;28,00;336,00;238,00;182,00;98,00;73,11;76,22;87,11;60,67;52,35;60,87;57,22;52,35;45,82;40,73;40,73;58,55;32,00;42,00;31,00;21,00;24,00;17,00;20,00;14,00;15,00;15,00;8,00;7,00;7,00;9,00;3,00;3,00;5,00;3,00;6,00
2019-12-22;32,00;448,00;352,00;240,00;128,00;76,80;86,40;86,40;75,20;73,85;66,46;50,46;87,38;56,62;49,23;54,15;41,85;36,00;48,00;30,00;29,00;30,00;25,00;29,00;16,00;12,00;18,00;12,00;13,00;11,00;6,00;5,00;3,00;4,00;1,00;0,00
2019-12-29;41,00;355,33;246,00;205,00;95,67;110,38;88,31;85,15;82,00;74,76;86,82;54,26;79,59;53,06;33,76;62,71;33,76;34,00;39,00;26,00;19,00;25,00;22,00;24,00;27,00;18,00;18,00;13,00;11,00;6,00;8,00;9,00;6,00;7,00;1,00;5,00
2020-01-05;24,00;240,00;204,00;132,00;96,00;116,80;67,20;68,80;94,40;69,60;54,00;50,40;94,80;60,00;50,40;55,20;14,40;30,00;43,00;21,00;27,00;29,00;19,00;20,00;22,00;28,00;21,00;9,00;12,00;10,00;5,00;10,00;7,00;4,00;4,00;2,00
2020-01-12;34,00;391,00;340,00;238,00;136,00;111,27;81,91;111,27;98,91;64,48;80,90;62,14;68,00;58,29;51,00;58,29;21,86;34,00;46,00;26,00;28,00;34,00;20,00;18,00;14,00;20,00;25,00;16,00;12,00;13,00;10,00;5,00;6,00;4,00;3,00;4,00
2020-01-19;51,00;306,00;204,00;153,00;114,75;114,75;87,66;102,00;109,97;81,36;95,93;63,14;85,00;56,10;56,10;255,00;28,05;29,00;47,00;20,00;27,00;44,00;24,00;22,00;15,00;17,00;28,00;17,00;6,00;12,00;14,00;4,00;6,00;5,00;8,00;2,00
2020-01-26;31,00;356,50;263,50;186,00;124,00;119,35;82,15;96,10;99,20;64,38;60,81;63,19;77,50;80,08;54,25;103,33;18,08;39,00;40,00;27,00;25,00;30,00;16,00;15,00;19,00;18,00;16,00;18,00;9,00;10,00;11,00;5,00;10,00;8,00;3,00;5,00
2020-02-02;45,00;330,00;240,00;165,00;120,00;105,52;85,34;111,72;111,72;80,53;67,50;67,50;87,63;62,50;45,00;60,00;22,50;40,00;45,00;27,00;26,00;34,00;18,00;20,00;22,00;18,00;21,00;14,00;10,00;12,00;9,00;5,00;9,00;5,00;5,00;4,00
2020-02-09;37,00;271,33;209,67;148,00;98,67;120,25;77,08;87,88;94,04;71,61;70,42;60,87;75,19;71,53;56,73;56,73;19,73;44,00;59,00;23,00;27,00;26,00;33,00;16,00;15,00;22,00;20,00;21,00;7,00;8,00;6,00;6,00;4,00;6,00;7,00;5,00
2020-02-16;41,00;341,67;205,00;177,67;95,67;130,88;86,73;97,77;104,08;83,21;85,62;55,47;83,21;53,06;72,35;45,82;24,12;44,00;55,00;31,00;25,00;41,00;31,00;29,00;25,00;28,00;21,00;12,00;14,00;12,00;15,00;4,00;13,00;8,00;3,00;4,00
2020-02-23;45,00;345,00;225,00;180,00;120,00;103,97;68,28;100,86;86,90;68,11;60,81;74,19;86,35;65,00;72,50;42,50;30,00;32,00;40,00;30,00;23,00;39,00;17,00;20,00;15,00;21,00;20,00;9,00;13,00;11,00;8,00;6,00;4,00;3,00;3,00;5,00
2020-03-01;35,00;350,00;227,50;157,50;122,50;106,59;50,91;93,86;79,55;60,34;38,62;31,38;72,41;45,00;37,50;35,00;20,00;32,00;26,00;17,00;19,00;31,00;13,00;15,00;10,00;16,00;14,00;7,00;6,00;6,00;18,00;3,00;10,00;8,00;6,00;2,00
2020-03-08;100,00;314,29;157,14;100,00;85,71;67,19;45,31;123,44;81,25;63,86;42,17;43,37;61,45;42,50;32,50;30,00;25,00;34,00;35,00;19,00;26,00;13,00;11,00;9,00;11,00;20,00;20,00;4,00;3,00;10,00;9,00;3,00;4,00;3,00;6,00;1,00
2020-03-15;24,00;156,00;72,00;48,00;36,00;33,00;21,00;61,50;25,50;18,00;19,20;25,20;25,20;16,80;74,40;7,20;12,00;23,00;18,00;12,00;18,00;23,00;7,00;2,00;3,00;12,00;3,00;5,00;3,00;7,00;10,00;2,00;1,00;5,00;1,00;1,00
2020-03-22;10,00;80,00;50,00;20,00;20,00;26,67;8,33;38,33;23,33;11,25;18,75;12,50;23,75;12,50;42,50;7,50;7,50;10,00;12,00;6,00;13,00;13,00;6,00;8,00;4,00;3,00;5,00;2,00;5,00;4,00;3,00;2,00;3,00;4,00;3,00;2,00
2020-03-29;7,00;56,00;28,00;14,00;14,00;22,40;8,40;23,80;25,20;14,00;23,33;10,50;19,83;16,33;18,67;7,00;4,67;16,00;10,00;8,00;7,00;9,00;3,00;7,00;2,00;7,00;2,00;3,00;0,00;6,00;3,00;2,00;2,00;4,00;2,00;0,00
2020-04-05;7,00;98,00;56,00;28,00;28,00;28,00;7,00;31,50;24,50;14,00;17,50;12,83;17,50;7,00;21,00;9,33;4,67;14,00;9,00;7,00;10,00;16,00;6,00;4,00;4,00;5,00;3,00;11,00;1,00;2,00;4,00;3,00;1,00;3,00;1,00;0,00
2020-04-12;8,00;56,00;24,00;16,00;8,00;19,20;9,60;24,00;12,80;14,86;17,14;12,57;26,29;10,67;16,00;5,33;5,33;7,00;11,00;4,00;14,00;8,00;4,00;8,00;2,00;5,00;2,00;3,00;2,00;3,00;2,00;3,00;2,00;0,00;1,00;1,00
2020-04-19;5,00;60,00;30,00;20,00;10,00;21,67;5,00;26,67;13,33;12,50;17,50;12,50;21,25;15,00;15,00;12,50;2,50;15,00;11,00;4,00;8,00;6,00;3,00;7,00;2,00;5,00;2,00;7,00;2,00;4,00;5,00;4,00;2,00;5,00;0,00;4,00
2020-04-26;10,00;70,00;30,00;20,00;10,00;24,29;10,00;28,57;21,43;18,89;10,00;7,78;20,00;12,50;32,50;5,00;5,00;13,00;10,00;5,00;7,00;7,00;2,00;6,00;2,00;4,00;2,00;3,00;1,00;2,00;2,00;0,00;1,00;2,00;0,00;1,00
2020-05-03;3,00;30,00;24,00;12,00;6,00;30,00;10,50;25,50;13,50;11,00;10,00;10,00;16,00;18,00;33,00;12,00;12,00;8,00;9,00;6,00;6,00;13,00;6,00;4,00;9,00;6,00;2,00;2,00;3,00;3,00;6,00;3,00;2,00;4,00;1,00;0,00
2020-05-10;11,00;55,00;44,00;22,00;22,00;23,57;11,00;17,29;23,57;12,22;11,00;13,44;23,22;13,75;27,50;2,75;11,00;14,00;14,00;12,00;5,00;6,00;6,00;6,00;5,00;4,00;3,00;4,00;3,00;2,00;2,00;5,00;2,00;6,00;0,00;2,00
2020-05-17;17,00;102,00;51,00;51,00;34,00;20,09;7,73;30,91;24,73;9,07;17,00;14,73;17,00;9,71;9,71;4,86;4,86;13,00;7,00;6,00;16,00;17,00;5,00;5,00;6,00;7,00;5,00;7,00;4,00;3,00;5,00;1,00;2,00;2,00;1,00;0,00
2020-05-24;22,00;132,00;66,00;44,00;44,00;25,14;15,71;20,43;31,43;12,22;26,89;18,33;18,33;12,22;17,11;12,22;7,33;17,00;14,00;8,00;11,00;15,00;9,00;3,00;7,00;10,00;6,00;7,00;3,00;8,00;7,00;2,00;2,00;6,00;2,00;2,00
2020-05-31;19,00;152,00;76,00;76,00;57,00;36,42;33,25;31,67;41,17;15,44;23,75;17,81;23,75;19,00;23,75;11,88;9,50;16,00;12,00;16,00;19,00;30,00;5,00;7,00;4,00;14,00;7,00;8,00;5,00;12,00;9,00;4,00;9,00;5,00;4,00;2,00
2020-06-07;39,00;130,00;52,00;52,00;39,00;40,56;40,56;24,96;39,00;17,06;34,13;25,59;32,91;14,63;34,13;9,75;7,31;17,00;18,00;26,00;22,00;33,00;5,00;11,00;7,00;19,00;5,00;5,00;7,00;6,00;12,00;7,00;14,00;7,00;2,00;7,00
2020-06-14;52,00;143,00;52,00;104,00;39,00;40,97;63,03;52,00;48,85;22,98;26,60;24,19;33,86;19,81;27,24;17,33;14,86;23,00;13,00;27,00;17,00;46,00;14,00;6,00;3,00;30,00;7,00;8,00;5,00;10,00;15,00;7,00;18,00;8,00;9,00;10,00
2020-06-21;52,00;143,00;39,00;104,00;52,00;33,09;59,88;28,36;83,52;18,14;33,86;32,65;32,65;22,29;32,19;27,24;14,86;24,00;12,00;27,00;19,00;41,00;9,00;8,00;6,00;24,00;9,00;13,00;11,00;12,00;10,00;9,00;15,00;11,00;7,00;6,00
2020-06-28;56,00;238,00;56,00;140,00;70,00;62,22;63,78;42,00;65,33;28,00;31,65;31,65;35,30;22,91;48,36;17,82;15,27;33,00;19,00;46,00;12,00;54,00;18,00;8,00;10,00;27,00;20,00;22,00;9,00;12,00;27,00;9,00;16,00;10,00;8,00;10,00
2020-07-05;64,00;304,00;80,00;208,00;64,00;60,88;87,41;48,39;74,93;31,40;44,68;32,60;43,47;34,46;41,85;19,69;29,54;20,00;7,00;49,00;18,00;58,00;14,00;6,00;9,00;31,00;20,00;16,00;8,00;9,00;13,00;12,00;16,00;15,00;7,00;14,00
2020-07-12;57,00;327,75;57,00;171,00;57,00;45,92;77,58;53,83;38,00;24,26;43,66;18,19;42,45;34,70;29,74;14,87;32,22;24,00;12,00;38,00;13,00;73,00;14,00;5,00;5,00;25,00;5,00;14,00;5,00;16,00;16,00;41,00;17,00;11,00;8,00;9,00
2020-07-19;56,00;252,00;84,00;154,00;42,00;59,11;80,89;34,22;37,33;31,65;34,09;25,57;30,43;25,45;33,09;12,73;28,00;19,00;16,00;24,00;15,00;80,00;17,00;4,00;3,00;25,00;15,00;9,00;7,00;10,00;18,00;21,00;10,00;13,00;6,00;8,00
2020-07-26;40,00;200,00;53,33;120,00;26,67;47,69;61,54;35,38;27,69;19,39;32,73;20,61;32,73;22,50;30,00;17,50;22,50;20,00;7,00;30,00;19,00;37,00;16,00;5,00;4,00;18,00;12,00;15,00;6,00;4,00;12,00;19,00;11,00;14,00;10,00;5,00
2020-08-02;48,00;192,00;80,00;96,00;48,00;43,35;60,39;44,90;32,52;18,00;28,80;21,60;30,00;25,26;35,37;10,11;22,74;21,00;9,00;22,00;14,00;49,00;13,00;4,00;5,00;15,00;8,00;20,00;4,00;14,00;20,00;10,00;14,00;6,00;8,00;6,00
2020-08-09;51,00;178,50;51,00;89,25;25,50;34,00;57,18;32,45;35,55;27,28;24,91;30,84;41,51;34,00;48,57;14,57;24,29;25,00;14,00;17,00;13,00;65,00;9,00;6,00;3,00;25,00;9,00;10,00;5,00;8,00;19,00;3,00;5,00;11,00;9,00;3,00
2020-08-16;35,00;227,50;70,00;105,00;35,00;49,32;62,05;28,64;49,32;18,10;28,97;27,76;28,97;22,50;40,00;12,50;25,00;16,00;8,00;17,00;10,00;42,00;13,00;5,00;3,00;27,00;9,00;13,00;5,00;9,00;6,00;5,00;7,00;6,00;4,00;8,00
2020-08-23;49,00;212,33;81,67;114,33;32,67;56,90;63,23;28,45;47,42;25,73;36,75;39,20;39,20;22,05;49,00;12,25;22,05;20,00;11,00;19,00;9,00;30,00;19,00;7,00;3,00;14,00;8,00;17,00;3,00;9,00;12,00;3,00;11,00;8,00;5,00;3,00
2020-08-30;24,00;120,00;60,00;96,00;24,00;57,60;48,00;30,40;52,80;25,20;37,20;48,00;36,00;24,00;28,80;14,40;19,20;19,00;18,00;15,00;10,00;23,00;14,00;5,00;7,00;15,00;8,00;13,00;10,00;10,00;12,00;6,00;6,00;6,00;3,00;4,00
2020-09-06;19,00;171,00;76,00;133,00;38,00;55,42;50,67;25,33;50,67;19,00;35,63;23,75;30,88;14,25;35,63;14,25;16,63;28,00;14,00;15,00;8,00;14,00;14,00;12,00;2,00;16,00;14,00;8,00;5,00;7,00;3,00;4,00;4,00;4,00;4,00;0,00
