Semaine;Nice (FR);Paris (FR);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-17;60,00;370,00;265,00;395,00;260,00;10,00;160,00;110,00;172,17;120,00;96,52;140,87;189,23;221,54;55,38;9,23;90,00;438,00;18,00;36,00;19,00;37,00;33,00;40,00;24,21;55,79;5,26;22,11;12,00;8,00;6,00;3,00;8,00;2,00;1,00
2019-03-24;59,00;348,64;262,82;396,91;236,00;9,83;157,33;108,17;171,87;102,61;94,91;130,83;190,62;222,38;45,38;9,08;88,50;424,80;17,70;41,30;17,00;37,00;41,00;37,00;24,23;52,68;9,48;24,23;16,00;5,00;6,00;5,00;16,00;1,00;1,00
2019-03-31;71,00;324,57;268,79;400,64;243,43;10,14;172,43;121,71;176,19;113,07;99,93;155,15;195,25;213,00;53,25;8,88;94,67;426,00;17,75;41,42;16,00;39,00;42,00;49,00;30,73;54,04;11,66;27,55;15,00;9,00;9,00;6,00;16,00;1,00;1,00
2019-04-07;81,00;405,00;293,63;445,50;273,38;10,13;182,25;121,50;206,42;130,65;104,52;151,55;207,00;252,00;67,50;9,00;98,36;433,93;17,36;46,29;22,00;39,00;34,00;46,00;22,09;52,60;11,57;25,25;16,00;12,00;14,00;3,00;14,00;2,00;1,00
2019-04-14;68,00;423,69;251,08;523,08;223,43;9,71;184,57;126,29;170,00;120,31;94,15;136,00;194,93;213,07;49,87;9,07;102,00;402,33;17,00;45,33;18,00;36,00;29,00;32,00;26,15;36,62;10,46;25,11;18,00;9,00;10,00;3,00;17,00;2,00;2,00
2019-04-21;70,00;325,00;230,00;425,00;220,00;10,00;170,00;110,00;147,78;108,89;77,78;142,59;188,13;214,38;56,88;8,75;87,50;425,83;17,50;40,83;21,00;32,00;36,00;43,00;22,99;44,93;9,40;28,21;16,00;10,00;7,00;6,00;14,00;2,00;2,00
2019-04-28;66,00;314,77;248,77;431,54;207,43;9,43;179,14;113,14;154,85;109,15;83,77;126,92;180,40;224,40;52,80;8,80;102,00;408,00;18,00;48,00;23,00;40,00;51,00;50,00;24,10;35,62;12,57;25,14;15,00;6,00;8,00;7,00;11,00;1,00;2,00
2019-05-05;84,00;346,50;288,75;519,75;241,50;10,50;1050,00;126,00;154,88;110,25;107,63;141,75;185,68;243,16;48,63;8,84;96,00;396,00;18,00;54,00;23,00;39,00;43,00;36,00;32,55;40,95;17,85;28,35;27,00;9,00;8,00;12,00;20,00;1,00;2,00
2019-05-12;83,00;347,56;233,44;446,13;238,63;10,38;363,13;124,50;147,84;114,13;101,16;129,69;179,83;235,17;55,33;9,22;100,79;391,29;17,79;35,57;20,00;45,00;37,00;43,00;22,06;42,03;11,56;27,32;17,00;8,00;10,00;5,00;19,00;1,00;2,00
2019-05-19;87,00;383,82;281,47;440,12;251,33;9,67;232,00;106,33;174,00;122,82;92,12;122,82;183,16;233,53;59,53;9,16;110,20;417,60;23,20;46,40;25,00;34,00;41,00;46,00;26,20;50,31;9,43;30,40;16,00;10,00;8,00;9,00;33,00;1,00;2,00
2019-05-26;79,00;389,73;279,13;437,13;217,25;9,88;543,13;108,63;152,90;117,23;89,19;145,26;254,56;210,67;57,06;8,78;115,46;443,62;18,23;42,54;27,00;42,00;38,00;36,00;26,33;38,97;11,59;26,33;14,00;7,00;13,00;6,00;33,00;3,00;3,00
2019-06-02;92,00;383,33;250,44;434,44;224,89;10,22;265,78;122,67;163,56;107,33;99,67;132,89;207,00;427,80;50,60;13,80;103,50;396,75;23,00;46,00;28,00;37,00;41,00;43,00;35,55;42,86;14,64;29,27;23,00;7,00;15,00;9,00;17,00;3,00;2,00
2019-06-09;90,00;386,47;270,00;476,47;220,00;10,00;180,00;120,00;182,57;126,00;97,71;141,43;207,00;247,50;54,00;9,00;108,00;492,00;24,00;48,00;31,00;36,00;38,00;50,00;29,65;38,12;12,71;31,76;21,00;7,00;12,00;10,00;20,00;2,00;4,00
2019-06-16;96,00;419,37;267,79;419,37;211,20;9,60;163,20;96,00;166,05;116,76;101,19;150,49;210,29;214,86;54,86;13,71;108,00;456,00;24,00;42,00;26,00;43,00;38,00;50,00;36,92;34,81;11,60;28,48;18,00;11,00;12,00;10,00;17,00;2,00;3,00
2019-06-23;91,00;429,72;278,06;434,78;242,67;10,11;161,78;121,33;187,20;119,60;101,40;153,40;222,95;209,30;59,15;13,65;109,20;515,67;30,33;42,47;27,00;44,00;36,00;47,00;32,43;44,98;12,55;26,15;27,00;12,00;10,00;9,00;17,00;1,00;3,00
2019-06-30;83,00;415,00;280,13;420,19;228,25;10,38;176,38;114,13;194,53;129,69;95,97;142,66;216,72;212,11;59,94;13,83;118,57;533,57;29,64;35,57;29,00;42,00;40,00;42,00;30,47;39,92;11,56;23,11;16,00;12,00;18,00;6,00;17,00;2,00;2,00
2019-07-07;89,00;434,53;277,47;492,12;227,44;9,89;178,00;108,78;183,09;116,97;96,63;144,94;191,35;213,60;57,85;8,90;118,67;498,40;17,80;35,60;22,00;43,00;32,00;46,00;31,41;41,88;14,66;27,22;21,00;11,00;12,00;9,00;17,00;2,00;2,00
2019-07-14;100,00;421,05;284,21;457,89;220,00;20,00;150,00;110,00;187,18;130,77;87,18;138,46;190,91;236,36;68,18;9,09;135,29;464,71;23,53;52,94;30,00;41,00;33,00;43,00;33,68;43,16;14,74;28,42;20,00;13,00;13,00;9,00;14,00;4,00;2,00
2019-07-21;87,00;440,12;261,00;450,35;222,33;9,67;164,33;106,33;181,68;140,74;102,35;148,41;210,63;224,37;59,53;9,16;104,40;498,80;29,00;46,40;27,00;40,00;42,00;51,00;32,49;52,41;14,67;31,45;22,00;10,00;13,00;10,00;17,00;3,00;4,00
2019-07-28;70,00;440,00;290,00;410,00;230,00;10,00;150,00;110,00;186,67;129,63;80,37;142,59;223,13;258,13;56,88;13,13;93,33;484,17;17,50;40,83;28,00;43,00;39,00;48,00;29,25;40,75;15,67;31,34;21,00;10,00;15,00;7,00;16,00;3,00;3,00
2019-08-04;91,00;414,56;278,06;384,22;232,56;10,11;161,78;111,22;187,20;135,20;104,00;143,00;209,30;259,35;63,70;13,65;103,13;606,67;18,20;42,47;27,00;38,00;34,00;51,00;30,69;47,62;15,87;26,45;25,00;7,00;16,00;6,00;15,00;4,00;1,00
2019-08-11;77,00;410,67;287,47;410,67;221,38;19,25;134,75;115,50;182,23;120,63;84,70;182,23;203,82;226,47;58,88;9,06;100,69;527,15;17,77;47,38;28,00;36,00;39,00;48,00;31,64;34,81;11,60;24,26;19,00;13,00;13,00;7,00;12,00;2,00;3,00
2019-08-18;82,00;389,50;287,00;374,13;215,25;10,25;164,00;112,75;205,00;128,13;89,69;140,94;205,00;209,56;63,78;9,11;99,57;521,29;23,43;46,86;22,00;41,00;49,00;46,00;33,64;42,05;9,46;33,64;19,00;12,00;10,00;7,00;17,00;2,00;2,00
2019-08-25;68,00;387,08;277,23;387,08;223,43;19,43;174,86;97,14;177,85;128,15;96,77;128,15;185,87;204,00;54,40;9,07;96,33;436,33;17,00;39,67;21,00;45,00;40,00;52,00;29,29;43,94;7,32;26,15;16,00;8,00;13,00;6,00;12,00;2,00;1,00
2019-09-01;82,00;399,75;322,88;410,00;276,75;20,50;184,50;112,75;184,50;146,06;115,31;197,31;223,22;223,22;68,33;13,67;99,57;474,43;23,43;52,71;25,00;55,00;42,00;48,00;26,28;50,46;11,56;34,69;18,00;10,00;10,00;8,00;17,00;4,00;3,00
2019-09-08;77,00;426,07;318,27;400,40;259,88;9,63;182,88;105,88;202,77;148,87;115,50;151,43;217,41;226,47;72,47;18,12;112,54;473,85;23,69;59,23;26,00;52,00;51,00;53,00;27,42;52,74;12,66;44,30;15,00;9,00;10,00;8,00;17,00;2,00;3,00
2019-09-15;74,00;470,43;322,43;433,43;317,14;21,14;211,43;126,86;196,48;145,45;109,72;155,66;203,50;249,75;74,00;13,88;117,17;524,17;24,67;67,83;21,00;67,00;49,00;51,00;26,43;50,74;9,51;40,17;24,00;12,00;13,00;7,00;22,00;3,00;2,00
2019-09-22;78,00;426,40;338,00;395,20;263,25;19,50;195,00;97,50;202,80;140,40;122,20;163,80;197,29;247,76;73,41;18,35;108,00;510,00;24,00;60,00;24,00;69,00;49,00;49,00;28,46;48,49;10,54;39,00;21,00;13,00;9,00;5,00;15,00;2,00;2,00
2019-09-29;63,00;435,75;315,00;388,50;252,00;21,00;189,00;105,00;210,00;157,50;107,63;152,25;202,50;202,50;67,50;13,50;91,64;458,18;17,18;51,55;22,00;63,00;49,00;56,00;23,10;47,25;14,70;40,95;20,00;10,00;10,00;4,00;17,00;3,00;4,00
2019-10-06;58,00;427,09;348,00;390,18;261,00;19,33;174,00;106,33;252,17;141,22;110,96;161,39;209,69;214,15;89,23;17,85;92,80;498,80;23,20;58,00;14,00;57,00;48,00;51,00;20,71;53,86;17,61;33,14;16,00;10,00;6,00;4,00;11,00;3,00;1,00
2019-10-13;57,00;424,91;295,36;476,73;228,00;9,50;152,00;85,50;235,77;137,32;101,05;152,86;210,46;184,15;74,54;17,54;79,80;421,80;17,10;57,00;18,00;47,00;46,00;43,00;17,94;49,61;13,72;33,78;16,00;8,00;9,00;4,00;15,00;2,00;3,00
2019-10-20;50,00;395,00;270,00;325,00;230,00;10,00;160,00;100,00;215,79;131,58;115,79;142,11;195,45;195,45;63,64;13,64;81,25;475,00;18,75;50,00;20,00;57,00;41,00;45,00;18,09;51,06;12,77;32,98;20,00;9,00;7,00;3,00;10,00;3,00;1,00
2019-10-27;35,00;360,00;260,00;270,00;166,25;8,75;122,50;70,00;185,00;125,00;87,50;125,00;179,38;157,50;70,00;13,13;70,00;431,67;17,50;52,50;12,00;43,00;33,00;46,00;12,73;47,73;10,61;31,82;14,00;7,00;8,00;3,00;12,00;2,00;2,00
2019-11-03;38,00;390,86;276,86;309,43;190,00;9,50;142,50;85,50;205,20;197,60;86,13;126,67;204,25;190,00;76,00;14,25;76,00;449,67;25,33;63,33;17,00;39,00;41,00;44,00;19,00;45,39;10,56;28,50;14,00;8,00;7,00;3,00;10,00;1,00;3,00
2019-11-10;35,00;360,00;260,00;250,00;157,50;17,50;140,00;61,25;201,92;140,00;88,85;145,38;188,13;437,50;74,38;13,13;64,17;396,67;17,50;40,83;17,00;45,00;36,00;42,00;18,03;46,67;12,73;30,76;14,00;4,00;8,00;4,00;12,00;2,00;2,00
2019-11-17;38,00;374,57;276,86;255,14;161,50;9,50;152,00;66,50;169,73;121,60;93,73;119,07;194,75;223,25;76,00;14,25;76,00;430,67;19,00;50,67;14,00;44,00;39,00;52,00;14,78;33,78;7,39;30,61;12,00;8,00;6,00;3,00;11,00;4,00;1,00
2019-11-24;41,00;328,00;251,13;225,50;194,75;10,25;153,75;71,75;174,25;120,44;89,69;115,31;182,22;154,89;77,44;13,67;64,43;386,57;17,57;52,71;15,00;47,00;39,00;45,00;16,82;43,10;12,62;30,49;16,00;6,00;8,00;2,00;11,00;2,00;2,00
2019-12-01;35,00;340,00;230,00;245,00;166,25;8,75;122,50;52,50;165,00;115,00;95,00;107,50;175,00;131,25;70,00;13,13;64,17;373,33;17,50;52,50;15,00;52,00;39,00;43,00;20,15;50,91;9,55;29,70;16,00;4,00;6,00;2,00;12,00;2,00;1,00
2019-12-08;35,00;300,00;200,00;200,00;148,75;8,75;122,50;61,25;160,00;117,50;85,00;115,00;170,63;135,63;65,63;13,13;58,33;355,83;17,50;46,67;15,00;54,00;41,00;34,00;13,79;55,15;8,48;30,76;18,00;9,00;7,00;4,00;9,00;3,00;2,00
2019-12-15;41,00;374,13;256,25;251,13;194,75;10,25;174,25;102,50;171,69;117,88;87,13;138,38;173,11;136,67;86,56;18,22;70,29;374,86;23,43;52,71;22,00;61,00;45,00;55,00;17,87;66,23;11,56;28,38;15,00;10,00;10,00;3,00;8,00;2,00;2,00
2019-12-22;47,00;407,33;297,67;287,22;225,60;9,40;141,00;103,40;206,28;133,17;112,28;156,67;197,40;183,30;89,30;14,10;76,38;387,75;23,50;47,00;24,00;50,00;37,00;52,00;25,64;73,70;13,89;39,52;10,00;4,00;12,00;2,00;12,00;1,00;3,00
2019-12-29;61,00;421,92;335,50;299,92;264,33;10,17;162,67;122,00;216,04;142,33;96,58;129,63;209,14;187,36;82,79;13,07;103,70;512,40;30,50;42,70;20,00;48,00;46,00;54,00;26,29;75,72;11,57;31,55;22,00;8,00;17,00;6,00;11,00;1,00;2,00
2020-01-05;67,00;484,46;432,92;381,38;287,14;19,14;172,29;114,86;247,38;152,04;115,96;157,19;259,07;218,87;75,93;13,40;109,64;511,64;24,36;48,73;26,00;52,00;50,00;60,00;33,50;82,70;10,47;33,50;24,00;12,00;15,00;6,00;17,00;3,00;5,00
2020-01-12;68,00;476,00;397,54;418,46;310,86;9,71;165,14;126,29;240,62;138,62;122,92;149,08;253,87;272,00;81,60;13,60;111,27;593,45;24,73;49,45;28,00;50,00;43,00;55,00;28,69;89,25;17,00;31,88;23,00;10,00;9,00;8,00;15,00;3,00;4,00
2020-01-19;62,00;449,50;372,00;423,67;279,00;10,33;165,33;124,00;222,17;139,50;113,67;155,00;230,29;225,86;79,71;13,29;105,40;508,40;24,80;49,60;21,00;51,00;46,00;56,00;29,42;83,02;17,86;35,73;20,00;8,00;9,00;6,00;13,00;1,00;2,00
2020-01-26;61,00;381,25;325,33;350,75;264,33;10,17;162,67;111,83;206,87;135,26;111,39;148,52;225,23;201,77;75,08;9,38;109,80;512,40;18,30;42,70;24,00;46,00;40,00;45,00;32,60;64,16;16,83;28,40;22,00;10,00;10,00;6,00;11,00;2,00;3,00
2020-02-02;57,00;404,18;373,09;383,45;256,50;9,50;190,00;95,00;199,50;132,14;116,59;165,82;228,00;192,92;70,15;13,15;96,90;490,20;17,10;45,60;23,00;42,00;47,00;47,00;27,44;69,67;14,78;30,61;21,00;8,00;11,00;6,00;16,00;2,00;2,00
2020-02-09;64,00;464,00;378,67;394,67;237,71;9,14;173,71;109,71;222,72;145,92;107,52;140,80;233,14;228,57;68,57;13,71;104,73;541,09;29,09;58,18;24,00;56,00;41,00;57,00;29,38;104,92;15,74;33,57;21,00;7,00;11,00;5,00;13,00;2,00;3,00
2020-02-16;71,00;420,93;324,57;365,14;294,14;20,29;182,57;121,71;177,50;134,39;111,57;157,21;226,31;217,44;71,00;8,88;100,58;508,83;23,67;47,33;26,00;50,00;51,00;60,00;24,01;64,74;13,57;28,19;20,00;11,00;11,00;8,00;12,00;2,00;1,00
2020-02-23;59,00;429,09;284,27;380,82;285,17;9,83;177,00;98,33;171,87;130,83;138,52;148,78;195,15;381,23;63,54;13,62;88,50;442,50;17,70;47,20;26,00;49,00;36,00;45,00;24,23;54,79;13,70;28,45;16,00;12,00;10,00;6,00;10,00;2,00;2,00
2020-03-01;45,00;375,00;250,00;330,00;243,00;9,00;153,00;81,00;162,50;112,50;90,00;115,00;171,00;225,00;45,00;13,50;78,75;382,50;22,50;39,38;19,00;46,00;31,00;31,00;19,88;66,98;15,70;28,26;12,00;9,00;9,00;4,00;9,00;1,00;2,00
2020-03-08;36,00;318,86;226,29;339,43;216,00;9,00;225,00;72,00;185,14;108,00;108,00;118,29;171,00;207,00;45,00;13,50;72,00;408,00;18,00;42,00;16,00;37,00;27,00;38,00;18,00;68,82;8,47;23,29;10,00;7,00;5,00;3,00;11,00;1,00;1,00
2020-03-15;28,00;229,60;134,40;156,80;121,33;4,67;121,33;56,00;68,73;86,55;53,45;86,55;93,33;359,33;32,67;9,33;50,40;224,00;16,80;39,20;16,00;38,00;26,00;18,00;12,92;63,54;4,31;19,38;11,00;5,00;7,00;2,00;6,00;2,00;1,00
2020-03-22;9,00;108,00;49,50;72,00;81,00;4,50;90,00;27,00;45,00;54,00;45,00;75,00;40,50;153,00;18,00;4,50;31,50;94,50;4,50;13,50;12,00;25,00;20,00;13,00;7,00;13,00;3,00;13,00;3,00;4,00;2,00;2,00;4,00;1,00;1,00
2020-03-29;12,00;144,00;66,00;84,00;96,00;6,00;96,00;24,00;33,60;36,00;26,40;50,40;32,00;88,00;16,00;4,00;30,00;114,00;6,00;18,00;9,00;18,00;17,00;14,00;10,91;10,91;3,27;12,00;3,00;5,00;2,00;1,00;8,00;1,00;0,50
2020-04-05;13,00;99,67;47,67;69,33;104,00;6,50;91,00;26,00;41,60;46,80;31,20;57,20;39,00;86,67;17,33;8,67;39,00;130,00;6,50;13,00;12,00;21,00;16,00;17,00;10,83;11,92;4,33;13,00;4,00;3,00;3,00;2,00;5,00;0,50;1,00
2020-04-12;15,00;125,00;60,00;80,00;60,00;3,75;52,50;22,50;45,00;45,00;37,50;60,00;45,00;80,00;20,00;5,00;25,00;85,00;5,00;15,00;10,00;22,00;18,00;18,00;7,00;11,00;3,00;10,00;4,00;2,00;2,00;2,00;5,00;1,00;1,00
2020-04-19;15,00;100,00;55,00;80,00;52,50;3,75;45,00;15,00;47,50;40,00;32,50;57,50;45,00;100,00;20,00;5,00;40,00;95,00;5,00;15,00;6,00;18,00;19,00;16,00;7,00;16,00;4,00;9,00;7,00;3,00;4,00;1,00;5,00;1,00;1,00
2020-04-26;15,00;105,00;55,00;70,00;60,00;3,75;60,00;22,50;40,00;40,00;27,50;55,00;40,00;90,00;20,00;5,00;30,00;95,00;5,00;15,00;4,00;16,00;15,00;19,00;8,57;12,86;2,14;12,86;3,00;3,00;3,00;1,00;7,00;1,00;1,00
2020-05-03;14,00;102,67;51,33;84,00;126,00;7,00;84,00;42,00;53,20;53,20;42,00;64,40;42,00;88,67;18,67;4,67;49,00;147,00;7,00;21,00;7,00;21,00;18,00;18,00;7,54;14,00;5,38;11,85;5,00;3,00;2,00;1,00;8,00;0,50;1,00
2020-05-10;16,00;128,00;69,33;96,00;72,00;4,00;56,00;24,00;88,00;42,67;34,67;66,67;44,00;64,00;16,00;8,00;42,67;96,00;5,33;16,00;10,00;15,00;20,00;18,00;9,00;11,00;4,00;13,00;5,00;5,00;3,00;2,00;6,00;1,00;2,00
2020-05-17;22,00;137,50;66,00;93,50;88,00;5,50;77,00;33,00;57,75;55,00;49,50;66,00;44,00;74,80;22,00;4,40;49,50;115,50;5,50;22,00;4,00;15,00;22,00;18,00;8,38;15,71;4,19;13,62;5,00;4,00;3,00;2,00;7,00;1,00;1,00
2020-05-24;19,00;104,50;57,00;90,25;85,50;4,75;66,50;28,50;45,13;47,50;38,00;64,13;42,75;71,25;19,00;4,75;50,67;133,00;6,33;25,33;10,00;16,00;17,00;19,00;7,00;13,00;6,00;9,00;6,00;4,00;3,00;1,00;6,00;1,00;2,00
2020-05-31;24,00;115,20;67,20;86,40;108,00;6,00;84,00;36,00;50,67;48,00;40,00;69,33;48,00;81,60;24,00;4,80;48,00;138,00;6,00;24,00;9,00;20,00;19,00;18,00;7,30;15,65;4,17;14,61;4,00;3,00;3,00;1,00;6,00;2,00;2,00
2020-06-07;21,00;126,00;78,75;105,00;94,50;5,25;73,50;42,00;52,50;52,50;44,63;76,13;42,00;79,80;21,00;4,20;42,00;147,00;10,50;21,00;11,00;20,00;19,00;20,00;12,60;15,75;6,30;16,80;6,00;4,00;5,00;4,00;28,00;1,00;1,00
2020-06-14;30,00;145,00;85,00;110,00;110,00;10,00;70,00;30,00;57,50;52,50;40,00;77,50;47,14;68,57;25,71;8,57;48,00;144,00;12,00;24,00;11,00;24,00;19,00;22,00;10,34;17,59;5,17;15,52;5,00;6,00;5,00;3,00;24,00;4,00;2,00
2020-06-21;43,00;177,38;91,38;150,50;118,25;10,75;96,75;43,00;58,18;55,65;48,06;78,41;62,11;86,00;28,67;4,78;67,57;178,14;12,29;24,57;15,00;20,00;25,00;22,00;11,54;25,17;5,24;13,63;5,00;8,00;6,00;6,00;23,00;2,00;3,00
2020-06-28;44,00;156,44;107,56;166,22;96,80;8,80;79,20;26,40;72,47;59,53;59,53;90,59;66,00;105,60;35,20;4,40;55,00;198,00;16,50;22,00;18,00;20,00;15,00;21,00;16,76;24,10;7,33;17,81;11,00;9,00;8,00;5,00;16,00;1,00;2,00
2020-07-05;44,00;200,44;122,22;161,33;121,00;11,00;99,00;44,00;77,65;62,12;59,53;106,12;74,80;92,40;26,40;8,80;62,86;220,00;12,57;25,14;19,00;27,00;19,00;22,00;25,14;24,10;8,38;11,52;10,00;6,00;7,00;5,00;12,00;3,00;3,00
2020-07-12;54,00;226,80;156,60;280,80;140,40;10,80;97,20;43,20;69,43;69,43;64,29;105,43;72,00;108,00;31,50;9,00;72,00;234,00;18,00;30,00;16,00;26,00;20,00;21,00;22,24;23,29;7,41;21,18;11,00;7,00;23,00;3,00;12,00;5,00;3,00
2020-07-19;61,00;228,75;162,67;269,42;142,33;10,17;81,33;50,83;91,50;71,17;66,08;111,83;78,43;108,93;26,14;8,71;73,20;244,00;12,20;30,50;17,00;21,00;21,00;31,00;27,92;22,75;7,24;16,54;13,00;8,00;15,00;2,00;13,00;3,00;2,00
2020-07-26;55,00;210,00;145,00;120,00;110,00;9,17;73,33;27,50;81,19;60,24;57,62;120,48;64,17;119,17;27,50;9,17;85,56;244,44;12,22;24,44;22,00;25,00;21,00;26,00;26,98;24,91;7,26;14,53;12,00;6,00;11,00;5,00;15,00;3,00;3,00
2020-08-02;48,00;192,00;154,67;117,33;124,80;9,60;76,80;38,40;75,79;63,16;65,68;123,79;56,73;104,73;26,18;8,73;90,00;204,00;12,00;24,00;16,00;24,00;17,00;27,00;13,87;25,60;6,40;21,33;11,00;7,00;8,00;4,00;12,00;3,00;3,00
2020-08-09;50,00;170,00;145,00;140,00;130,00;10,00;80,00;40,00;78,95;71,05;65,79;128,95;63,64;122,73;36,36;9,09;81,25;237,50;18,75;25,00;13,00;30,00;27,00;30,00;18,09;28,72;9,57;22,34;9,00;7,00;9,00;4,00;14,00;3,00;2,00
2020-08-16;29,00;140,17;111,17;106,33;125,67;4,83;58,00;77,33;100,18;63,27;65,91;123,91;77,33;140,17;38,67;4,83;69,60;220,40;11,60;29,00;12,00;30,00;21,00;31,00;11,39;25,89;5,18;17,61;8,00;7,00;4,00;3,00;13,00;1,00;1,00
2020-08-23;31,00;144,67;124,00;103,33;144,67;10,33;82,67;93,00;82,67;72,33;64,58;131,75;62,00;132,86;31,00;8,86;86,80;235,60;12,40;24,80;12,00;27,00;26,00;29,00;12,40;18,60;5,17;20,67;8,00;4,00;5,00;4,00;11,00;1,00;2,00
2020-08-30;27,00;156,60;129,60;129,60;135,00;9,00;72,00;54,00;71,18;68,73;68,73;135,00;63,00;126,00;27,00;9,00;59,40;189,00;5,40;27,00;9,00;35,00;22,00;32,00;9,35;18,69;5,19;21,81;8,00;6,00;5,00;3,00;9,00;1,00;1,00
2020-09-06;23,00;143,75;115,00;109,25;149,50;5,75;92,00;46,00;63,89;66,44;61,33;122,67;50,60;110,40;23,00;4,60;69,00;184,00;5,75;23,00;12,00;24,00;26,00;31,00;9,41;17,77;4,18;19,86;5,00;6,00;5,00;2,00;7,00;1,00;1,00
2020-09-13;19,00;118,75;99,75;85,50;133,00;4,75;85,50;28,50;62,43;76,00;70,57;135,71;42,75;99,75;23,75;4,75;69,67;215,33;12,67;31,67;12,00;22,00;32,00;31,00;9,50;14,78;5,28;19,00;6,00;3,00;6,00;1,00;7,00;1,00;2,00
2020-09-20;18,00;108,00;81,00;85,50;117,00;4,50;81,00;27,00;46,29;59,14;59,14;138,86;45,00;108,00;22,50;9,00;72,00;168,00;6,00;30,00;8,00;27,00;29,00;22,00;8,00;16,00;5,00;17,00;4,00;4,00;5,00;1,00;8,00;3,00;1,00
2020-09-27;19,00;109,25;85,50;80,75;114,00;4,75;85,50;19,00;67,86;70,57;65,14;149,29;38,00;114,00;19,00;9,50;76,00;158,33;6,33;31,67;10,00;27,00;29,00;24,00;10,56;17,94;3,17;20,06;7,00;3,00;4,00;1,00;8,00;1,00;1,00
