Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2021-01-03;5,00;32,50;25,00;15,00;27,50;21,25;0,00;65,00;12,50;12,50;27,50;42,50;27,50;12,50;20,00;12,50;7,50;11,00;8,00;14,00;9,00;5,00;6,00;6,00;2,00;2,00;1,00;10,00;1,00;1,00;1,00;1,00;5,00;1,00;1,00
2021-01-10;8,00;40,00;26,67;8,00;24,00;21,33;1,33;112,00;16,00;13,33;21,33;48,00;24,00;10,67;21,33;13,33;8,00;15,00;9,00;9,00;13,00;10,00;10,00;5,00;3,00;3,00;1,00;11,00;2,00;1,00;0,00;1,00;5,00;1,00;1,00
2021-01-17;5,00;35,00;22,50;5,00;25,00;26,25;1,25;60,00;20,00;15,00;25,00;42,50;37,50;12,50;15,00;10,00;7,50;13,00;4,00;11,00;16,00;3,00;9,00;8,00;3,00;1,00;2,00;10,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00
2021-01-24;8,00;37,33;24,00;8,00;26,67;18,67;2,67;18,67;14,67;21,33;21,33;50,67;40,00;13,33;13,33;16,00;8,00;11,00;6,00;11,00;19,00;4,00;7,00;9,00;1,00;3,00;2,00;15,00;3,00;2,00;1,00;2,00;5,00;1,00;1,00
2021-01-31;11,00;41,25;24,75;11,00;19,25;30,25;1,38;13,75;16,50;13,20;17,60;50,60;26,40;11,00;19,80;13,20;6,60;9,00;9,00;11,00;8,00;3,00;10,00;5,00;3,00;1,00;2,00;17,00;3,00;2,00;1,00;0,00;5,00;1,00;0,00
2021-02-07;8,00;50,67;16,00;13,33;24,00;32,00;0,67;21,33;12,00;13,33;40,00;66,67;40,00;18,67;34,67;10,67;5,33;10,00;5,00;10,00;19,00;12,00;10,00;6,00;1,00;3,00;1,00;16,00;0,00;3,00;1,00;0,00;5,00;3,00;1,00
2021-02-14;7,00;52,50;21,00;7,00;52,50;29,40;0,00;23,80;12,60;14,00;23,33;49,00;30,33;11,67;21,00;16,33;2,33;14,00;8,00;9,00;11,00;2,00;13,00;4,00;6,00;2,00;3,00;11,00;0,00;2,00;0,00;0,00;1,00;1,00;1,00
2021-02-21;6,00;48,00;24,00;9,00;42,00;31,50;1,50;27,00;13,50;15,00;30,00;84,00;48,00;18,00;27,00;12,00;15,00;11,00;8,00;11,00;11,00;3,00;11,00;4,00;4,00;4,00;1,00;16,00;0,00;1,00;3,00;1,00;1,00;1,00;1,00
2021-02-28;10,00;27,50;22,50;7,50;25,00;30,00;1,25;28,75;20,00;10,00;27,50;55,00;42,50;12,50;40,00;12,50;10,00;12,00;6,00;6,00;11,00;3,00;8,00;4,00;3,00;1,00;2,00;15,00;1,00;4,00;1,00;1,00;1,00;1,00;0,00
2021-03-07;10,00;57,50;22,50;7,50;47,50;34,29;0,00;24,29;14,29;12,50;27,50;47,50;47,50;7,50;30,00;7,50;10,00;13,00;7,00;11,00;21,00;5,00;11,00;3,00;5,00;3,00;3,00;17,00;1,00;3,00;1,00;1,00;5,00;2,00;1,00
2021-03-14;11,00;41,25;24,75;13,75;38,50;27,50;1,38;34,38;22,00;6,60;22,00;33,00;48,40;11,00;22,00;15,40;4,40;12,00;8,00;8,00;21,00;6,00;15,00;8,00;2,00;2,00;0,00;16,00;3,00;2,00;0,00;0,00;1,00;0,00;1,00
2021-03-21;9,00;33,00;21,00;9,00;42,00;19,29;0,00;33,43;21,86;6,75;22,50;33,75;42,75;4,50;18,00;9,00;6,75;16,00;7,00;11,00;18,00;3,00;13,00;5,00;3,00;7,00;3,00;13,00;1,00;4,00;1,00;2,00;3,00;1,00;1,00
2021-03-28;8,00;32,00;21,33;13,33;32,00;22,67;1,33;32,00;17,33;8,00;26,67;56,00;66,67;8,00;18,67;8,00;8,00;11,00;4,00;9,00;18,00;5,00;11,00;5,00;4,00;2,00;4,00;12,00;2,00;0,00;2,00;1,00;2,00;2,00;0,00
2021-04-04;4,00;56,00;32,00;8,00;72,00;21,33;1,33;40,00;26,67;14,00;20,00;44,00;34,00;6,00;18,00;12,00;6,00;17,00;7,00;9,00;23,00;5,00;15,00;2,00;2,00;4,00;3,00;18,00;1,00;1,00;1,00;0,00;2,00;1,00;1,00
2021-04-11;12,00;39,00;30,00;6,00;39,00;20,00;2,67;40,00;21,33;9,60;21,60;38,40;31,20;12,00;21,60;9,60;4,80;11,00;10,00;8,00;10,00;3,00;15,00;2,00;4,00;4,00;3,00;16,00;1,00;3,00;1,00;0,00;3,00;1,00;1,00
2021-04-18;15,00;36,00;33,00;9,00;42,00;30,00;0,00;38,18;28,64;7,50;25,00;50,00;27,50;5,00;17,50;12,50;10,00;11,00;8,00;6,00;12,00;5,00;12,00;3,00;3,00;3,00;1,00;14,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00
2021-04-25;10,00;32,50;17,50;7,50;37,50;27,50;1,25;30,00;31,25;15,00;30,00;65,00;30,00;12,50;30,00;12,50;2,50;10,00;9,00;8,00;9,00;8,00;17,00;7,00;3,00;4,00;3,00;13,00;3,00;1,00;2,00;1,00;3,00;1,00;0,00
2021-05-02;13,00;41,60;23,40;7,80;62,40;32,50;0,00;63,70;32,50;7,80;28,60;65,00;26,00;7,80;33,80;13,00;2,60;19,00;10,00;7,00;10,00;5,00;20,00;6,00;3,00;6,00;1,00;15,00;1,00;4,00;0,00;1,00;5,00;1,00;1,00
2021-05-09;16,00;48,00;41,60;16,00;67,20;85,82;1,45;61,09;43,64;16,00;32,00;98,67;18,67;10,67;48,00;13,33;8,00;32,00;5,00;15,00;18,00;9,00;19,00;10,00;5,00;4,00;4,00;21,00;3,00;6,00;2,00;3,00;4,00;1,00;2,00
2021-05-16;20,00;51,43;40,00;14,29;54,29;70,00;0,00;41,43;57,14;15,00;27,50;102,50;35,00;17,50;72,50;22,50;10,00;33,00;7,00;21,00;20,00;10,00;19,00;7,00;2,00;9,00;3,00;26,00;1,00;3,00;3,00;1,00;4,00;0,00;1,00
2021-05-23;26,00;46,22;31,78;17,33;63,56;67,05;0,00;30,11;50,63;18,91;40,18;87,45;26,00;23,64;66,18;26,00;11,82;27,00;11,00;12,00;21,00;10,00;14,00;11,00;3,00;6,00;0,00;31,00;2,00;4,00;3,00;1,00;8,00;0,00;4,00
2021-05-30;16,00;67,20;32,00;22,40;57,60;62,55;1,45;42,18;59,64;21,33;42,67;117,33;50,67;18,67;69,33;29,33;10,67;38,00;11,00;13,00;13,00;13,00;24,00;6,00;5,00;2,00;2,00;32,00;1,00;6,00;4,00;4,00;6,00;1,00;3,00
2021-06-06;33,00;66,00;27,50;27,50;55,00;58,08;3,96;33,00;42,24;14,14;42,43;94,29;47,14;16,50;63,64;21,21;11,79;42,00;10,00;13,00;19,00;15,00;19,00;10,00;6,00;10,00;3,00;29,00;3,00;3,00;3,00;3,00;7,00;1,00;0,00
2021-06-13;41,00;84,93;35,14;17,57;73,21;56,03;1,37;46,47;76,53;9,65;48,24;96,47;45,82;38,59;65,12;19,29;12,06;40,00;9,00;17,00;20,00;13,00;32,00;7,00;8,00;8,00;1,00;38,00;0,00;7,00;1,00;1,00;9,00;3,00;4,00
2021-06-20;38,00;93,54;29,23;23,38;93,54;57,00;1,36;43,43;59,71;17,73;48,13;96,27;58,27;45,13;78,38;28,50;16,63;43,00;20,00;25,00;29,00;20,00;22,00;8,00;7,00;11,00;3,00;31,00;3,00;6,00;3,00;3,00;9,00;2,00;1,00
2021-06-27;37,00;85,38;37,00;22,77;88,23;52,07;1,37;34,26;52,07;14,80;41,93;108,53;44,40;46,87;81,40;27,13;14,80;40,00;15,00;21,00;21,00;23,00;29,00;10,00;12,00;10,00;1,00;32,00;3,00;12,00;4,00;5,00;6,00;2,00;2,00
2021-07-04;57,00;108,30;34,20;31,35;105,45;61,07;2,71;52,93;54,29;21,38;54,63;125,88;47,50;23,75;92,63;38,00;14,25;45,00;11,00;22,00;24,00;27,00;32,00;15,00;7,00;16,00;4,00;42,00;6,00;7,00;4,00;2,00;7,00;5,00;4,00
2021-07-11;54,00;90,95;39,79;28,42;88,11;67,50;0,00;36,45;44,55;29,45;49,09;162,00;46,64;31,91;130,09;41,73;19,64;52,00;10,00;17,00;26,00;23,00;41,00;13,00;12,00;15,00;3,00;43,00;1,00;15,00;2,00;8,00;8,00;2,00;3,00
2021-07-18;69,00;129,38;37,38;28,75;115,00;70,35;0,00;46,00;48,71;27,11;66,54;147,86;59,14;26,17;118,97;38,07;14,28;65,00;19,00;17,00;29,00;20,00;47,00;14,00;11,00;12,00;7,00;51,00;4,00;9,00;2,00;8,00;13,00;2,00;1,00
2021-07-25;64,00;90,18;34,91;40,73;101,82;69,45;1,36;35,40;49,02;29,54;66,46;125,54;54,15;35,56;137,48;35,56;23,70;45,00;18,00;28,00;33,00;30,00;36,00;17,00;10,00;15,00;7,00;45,00;2,00;17,00;2,00;7,00;11,00;1,00;2,00
2021-08-01;53,00;114,83;41,22;38,28;94,22;77,46;2,72;44,85;58,44;26,50;69,86;137,32;48,18;55,41;137,32;36,14;19,27;85,00;15,00;24,00;31,00;24,00;42,00;9,00;12,00;15,00;2,00;57,00;2,00;10,00;2,00;5,00;12,00;6,00;2,00
2021-08-08;44,00;146,67;35,20;32,27;85,07;46,75;4,13;41,25;52,25;34,22;66,00;117,33;58,67;29,33;107,56;36,67;22,00;51,00;14,00;21,00;40,00;15,00;28,00;9,00;11,00;11,00;3,00;33,00;5,00;11,00;4,00;3,00;14,00;5,00;3,00
2021-08-15;41,00;102,50;46,86;26,36;82,00;58,77;1,37;47,83;46,47;21,71;62,71;96,47;50,65;36,18;79,59;41,00;21,71;27,00;21,00;13,00;33,00;17,00;24,00;10,00;16,00;14,00;4,00;49,00;4,00;11,00;2,00;2,00;8,00;1,00;2,00
2021-08-22;40,00;88,57;51,43;31,43;62,86;48,28;5,52;42,76;45,52;37,50;65,00;137,50;62,50;30,59;89,41;32,94;18,82;35,00;18,00;27,00;24,00;15,00;37,00;11,00;13,00;7,00;5,00;42,00;0,00;9,00;6,00;3,00;6,00;1,00;1,00
2021-08-29;27,00;105,30;51,30;35,10;70,20;47,25;2,70;37,80;55,35;24,55;63,82;130,09;56,45;22,09;88,36;31,91;19,64;35,00;18,00;35,00;33,00;13,00;44,00;12,00;10,00;14,00;2,00;40,00;5,00;4,00;3,00;2,00;7,00;3,00;2,00
2021-09-05;31,00;126,82;53,55;39,45;73,27;72,78;1,35;43,13;56,61;23,85;64,38;133,54;66,77;33,38;83,46;35,77;19,08;43,00;26,00;31,00;26,00;19,00;32,00;5,00;14,00;11,00;5,00;44,00;2,00;2,00;4,00;0,00;8,00;5,00;1,00
2021-09-12;36,00;141,00;63,00;36,00;81,00;60,92;1,38;66,46;59,54;28,80;60,00;129,60;62,40;31,20;98,40;36,00;24,00;46,00;15,00;36,00;35,00;12,00;39,00;8,00;18,00;9,00;1,00;34,00;3,00;5,00;3,00;2,00;7,00;4,00;2,00
2021-09-19;25,00;161,11;69,44;30,56;86,11;77,78;2,78;70,83;59,72;30,00;65,00;140,00;65,00;25,00;95,00;40,00;25,00;51,00;13,00;24,00;29,00;11,00;34,00;14,00;12,00;6,00;4,00;42,00;2,00;4,00;7,00;4,00;5,00;2,00;1,00
2021-09-26;23,00;158,13;74,75;43,13;97,75;78,47;2,71;63,59;55,47;27,60;55,20;142,60;75,90;23,00;98,90;41,40;20,70;39,00;21,00;27,00;30,00;8,00;42,00;19,00;14,00;11,00;2,00;33,00;1,00;8,00;3,00;2,00;3,00;3,00;2,00
2021-10-03;25,00;163,89;69,44;52,78;86,11;98,61;1,39;66,67;77,78;42,50;90,00;187,50;90,00;40,00;122,50;42,50;35,00;52,00;22,00;23,00;33,00;12,00;40,00;15,00;22,00;6,00;2,00;41,00;2,00;7,00;3,00;3,00;8,00;6,00;2,00
2021-10-10;19,00;198,14;81,43;57,00;92,29;100,43;2,71;65,14;73,29;35,63;76,00;178,13;83,13;33,25;114,00;38,00;40,38;35,00;22,00;36,00;26,00;20,00;36,00;10,00;14,00;9,00;4,00;46,00;5,00;8,00;4,00;2,00;10,00;2,00;2,00
2021-10-17;25,00;219,44;61,11;50,00;75,00;73,61;2,78;81,94;52,78;35,00;70,00;167,50;85,00;27,50;97,50;47,50;37,50;41,00;28,00;37,00;30,00;12,00;33,00;16,00;9,00;11,00;8,00;47,00;2,00;3,00;2,00;4,00;5,00;4,00;1,00
2021-10-24;21,00;183,00;69,00;63,00;90,00;70,00;2,80;60,20;60,20;23,63;70,88;181,13;78,75;42,00;67,67;46,67;35,00;30,00;24,00;29,00;36,00;28,00;48,00;18,00;12,00;8,00;5,00;38,00;1,00;3,00;3,00;2,00;2,00;6,00;1,00
2021-10-31;14,00;156,80;72,80;39,20;75,60;74,20;4,20;67,20;43,40;46,67;63,00;130,67;67,67;32,67;51,33;42,00;44,33;28,00;17,00;26,00;41,00;8,00;43,00;11,00;14,00;4,00;3,00;35,00;1,00;2,00;4,00;0,00;5,00;3,00;1,00
2021-11-07;11,00;176,00;66,00;49,50;46,75;56,38;1,38;52,25;53,63;30,80;57,20;134,20;57,20;33,00;48,40;35,20;30,80;23,00;16,00;35,00;36,00;9,00;43,00;12,00;10,00;7,00;3,00;25,00;1,00;3,00;3,00;1,00;4,00;2,00;1,00
2021-11-14;11,00;151,25;77,00;33,00;52,25;53,63;1,38;66,00;39,88;35,75;60,50;137,50;71,50;22,00;52,25;33,00;35,75;28,00;22,00;16,00;31,00;7,00;25,00;12,00;8,00;4,00;1,00;37,00;3,00;4,00;1,00;0,00;4,00;2,00;1,00
2021-11-21;13,00;111,80;57,20;23,40;52,00;40,30;1,30;46,80;24,70;33,80;46,80;124,80;65,00;23,40;33,80;18,20;41,60;17,00;15,00;22,00;29,00;4,00;27,00;7,00;17,00;4,00;4,00;25,00;3,00;2,00;2,00;1,00;4,00;1,00;1,00
2021-11-28;12,00;129,00;51,00;24,00;45,00;33,33;2,67;49,33;26,67;16,80;33,60;93,60;50,40;12,00;33,60;9,60;31,20;23,00;13,00;20,00;26,00;7,00;14,00;8,00;4,00;3,00;3,00;37,00;1,00;0,00;0,00;3,00;3,00;1,00;0,00
2021-12-05;6,00;108,00;33,00;15,00;51,00;45,00;3,00;46,50;24,00;24,00;45,00;129,00;66,00;21,00;36,00;24,00;36,00;11,00;14,00;23,00;20,00;7,00;16,00;10,00;6,00;6,00;1,00;18,00;2,00;1,00;3,00;3,00;2,00;0,00;1,00
2021-12-12;7,00;133,00;49,00;35,00;59,50;44,80;2,80;44,80;32,20;16,33;28,00;102,67;39,67;18,67;18,67;16,33;23,33;14,00;16,00;16,00;23,00;9,00;17,00;6,00;8,00;2,00;2,00;25,00;2,00;2,00;2,00;2,00;3,00;3,00;1,00
2021-12-19;10,00;156,67;46,67;20,00;60,00;50,00;1,43;55,71;35,71;15,00;35,00;80,00;57,50;17,50;25,00;22,50;20,00;9,00;14,00;25,00;31,00;9,00;23,00;8,00;4,00;2,00;4,00;20,00;0,00;0,00;4,00;3,00;5,00;3,00;1,00
2021-12-26;20,00;134,29;45,71;20,00;57,14;40,00;2,67;38,67;34,67;22,50;50,00;95,00;60,00;40,00;35,00;22,50;15,00;20,00;15,00;25,00;31,00;8,00;20,00;13,00;7,00;3,00;4,00;46,00;2,00;5,00;2,00;2,00;5,00;2,00;0,00
2022-01-02;15,00;123,00;57,00;27,00;60,00;30,00;0,00;43,64;43,64;20,00;47,50;82,50;50,00;17,50;30,00;20,00;10,00;19,00;17,00;22,00;36,00;4,00;24,00;17,00;11,00;4,00;2,00;26,00;2,00;3,00;2,00;1,00;6,00;2,00;2,00
2022-01-09;15,00;111,00;45,00;21,00;57,00;28,64;2,73;53,18;35,45;22,50;35,00;90,00;60,00;22,50;32,50;20,00;7,50;15,00;12,00;12,00;27,00;6,00;23,00;7,00;8,00;5,00;2,00;30,00;2,00;3,00;2,00;1,00;8,00;0,00;2,00
2022-01-16;10,00;133,33;60,00;33,33;70,00;45,71;2,86;42,86;44,29;20,00;25,00;97,50;72,50;27,50;52,50;22,50;7,50;20,00;10,00;19,00;21,00;8,00;12,00;6,00;9,00;3,00;2,00;31,00;2,00;3,00;5,00;2,00;8,00;1,00;0,00
2022-01-23;23,00;120,75;71,88;34,50;63,25;50,06;1,35;75,76;47,35;20,70;43,70;98,90;80,50;23,00;41,40;18,40;16,10;29,00;17,00;17,00;22,00;7,00;18,00;12,00;5,00;7,00;1,00;35,00;1,00;6,00;1,00;1,00;7,00;0,00;2,00
2022-01-30;21,00;150,00;75,00;39,00;81,00;67,20;1,40;60,20;67,20;26,25;55,13;154,88;63,00;25,67;56,00;21,00;16,33;27,00;24,00;14,00;28,00;12,00;31,00;9,00;13,00;7,00;4,00;39,00;2,00;6,00;2,00;2,00;5,00;3,00;0,00
2022-02-06;25,00;177,78;88,89;44,44;100,00;75,00;3,95;72,37;50,00;30,00;60,00;137,50;72,50;37,50;60,00;35,00;25,00;32,00;28,00;17,00;28,00;11,00;29,00;16,00;14,00;6,00;3,00;47,00;6,00;2,00;5,00;4,00;4,00;3,00;0,00
2022-02-13;27,00;177,00;105,00;57,00;123,00;85,26;2,84;76,74;59,68;34,36;51,55;144,82;85,91;27,00;58,91;39,27;14,73;40,00;24,00;24,00;30,00;11,00;28,00;15,00;11,00;6,00;4,00;49,00;6,00;3,00;5,00;5,00;7,00;5,00;1,00
