Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;35,00;96,76;67,94;0,00;35,00;40,30;44,55;46,67;32,88;45,00;29,00;19,00;14,00;13,00;16,00;10,00;14,00;5,00;15,00;9,00;10,00;9,00;9,00;13,00;2,00;2,00;7,00;5,00;0,00;3,00;4,00;1,00;1,00;0,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00
2019-01-13;33,00;77,65;42,71;0,00;38,82;46,84;37,26;30,87;31,94;42,00;29,00;32,00;15,00;12,00;12,00;9,00;10,00;12,00;10,00;11,00;9,00;4,00;7,00;12,00;2,00;4,00;3,00;2,00;0,00;5,00;3,00;1,00;2,00;1,00;1,00;0,00;4,00;0,00;0,00;0,00;1,00;0,00;1,00
2019-01-20;30,00;86,00;60,00;0,00;44,00;30,00;34,29;34,29;33,21;47,00;16,00;27,00;16,00;13,00;19,00;9,00;13,00;6,00;7,00;9,00;6,00;10,00;6,00;14,00;8,00;3,00;4,00;2,00;1,00;2,00;2,00;3,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-01-27;22,00;76,00;54,00;0,00;58,00;40,70;53,90;38,50;31,90;40,00;19,00;18,00;27,00;21,00;14,00;10,00;13,00;7,00;7,00;9,00;6,00;7,00;9,00;10,00;8,00;5,00;1,00;7,00;1,00;2,00;2,00;1,00;2,00;2,00;2,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2019-02-03;18,00;92,00;52,00;0,00;46,00;45,53;37,06;31,76;36,00;25,00;27,00;17,00;21,00;16,00;10,00;6,00;15,00;12,00;5,00;4,00;8,00;9,00;7,00;9,00;9,00;5,00;3,00;3,00;4,00;2,00;5,00;2,00;0,00;2,00;1,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-02-10;28,00;84,00;42,00;0,00;38,00;45,23;38,77;30,15;39,85;43,00;21,00;18,00;24,00;10,00;20,00;10,00;15,00;8,00;8,00;8,00;16,00;6,00;11,00;5,00;4,00;2,00;5,00;6,00;3,00;1,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;25,00;87,50;50,00;0,00;70,83;40,22;31,52;27,17;30,43;29,00;29,00;23,00;18,00;14,00;15,00;8,00;8,00;10,00;8,00;5,00;16,00;8,00;6,00;10,00;5,00;6,00;1,00;2,00;3,00;2,00;3,00;2,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-02-24;28,00;80,00;48,00;0,00;46,00;36,62;51,69;34,46;26,92;35,00;25,00;14,00;23,00;15,00;17,00;10,00;11,00;11,00;10,00;5,00;9,00;7,00;3,00;15,00;1,00;5,00;1,00;4,00;4,00;1,00;6,00;3,00;0,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;31,00;90,93;47,53;0,00;43,40;37,41;45,97;26,72;27,79;30,00;33,00;20,00;22,00;12,00;18,00;11,00;14,00;11,00;15,00;4,00;13,00;7,00;11,00;14,00;4,00;4,00;2,00;3,00;2,00;1,00;3,00;2,00;1,00;1,00;2,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00
2019-03-10;23,00;101,58;49,83;0,00;44,08;43,91;53,32;37,64;29,27;22,00;29,00;21,00;26,00;14,00;5,00;12,00;11,00;9,00;9,00;5,00;8,00;9,00;8,00;11,00;1,00;3,00;0,00;1,00;0,00;3,00;4,00;3,00;1,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00
