Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-01-19;44,00;616,00;586,67;293,33;240,00;24,00;140,00;256,00;208,00;240,00;104,00;208,00;137,87;85,07;143,73;17,60;80,96;158,40;17,60;49,28;22,76;98,62;65,24;68,28;10,06;33,94;37,71;45,26;12,00;12,00;10,00;7,00;11,00;1,00;1,00
2020-01-26;42,00;532,00;532,00;238,00;252,00;16,80;142,80;252,00;205,80;260,40;121,80;172,20;123,20;75,60;100,80;11,20;85,75;131,25;22,75;52,50;21,00;79,50;54,00;54,00;17,82;28,00;36,91;47,09;13,00;5,00;7,00;5,00;18,00;5,00;2,00
2020-02-02;54,00;684,00;1296,00;360,00;236,77;16,62;328,15;282,46;216,00;257,54;112,15;261,69;153,47;99,47;113,68;22,74;74,90;128,90;22,65;54,00;19,50;93,00;60,00;54,00;15,43;41,14;28,29;48,86;21,00;12,00;8,00;5,00;14,00;4,00;0,00
2020-02-09;53,00;742,00;901,00;318,00;228,31;16,31;224,23;232,38;203,85;244,62;126,38;183,46;111,89;73,61;103,06;23,56;98,93;136,03;30,03;79,50;34,83;93,89;33,31;72,69;23,27;45,24;24,56;63,34;8,00;13,00;3,00;5,00;10,00;5,00;1,00
2020-02-16;43,00;602,00;716,67;344,00;227,90;21,50;197,80;313,90;215,00;275,20;141,90;197,80;149,07;74,53;111,80;11,47;104,92;125,56;15,48;63,64;26,69;90,45;54,86;51,90;16,44;24,03;21,50;46,79;9,00;12,00;8,00;4,00;5,00;1,00;2,00
2020-02-23;35,00;735,00;735,00;367,50;227,50;17,50;179,38;214,38;210,00;271,25;218,75;210,00;113,75;107,92;84,58;11,67;66,50;124,25;19,25;61,25;24,35;77,61;44,13;56,30;12,96;42,78;25,93;51,85;9,00;9,00;7,00;2,00;7,00;6,00;2,00
2020-03-01;39,00;721,50;721,50;312,00;173,33;8,67;160,33;208,00;169,00;208,00;125,67;156,00;111,00;75,00;72,00;15,00;62,05;108,14;19,50;46,09;27,00;70,50;37,50;45,00;22,10;39,00;20,80;48,10;9,00;20,00;10,00;1,00;15,00;7,00;2,00
2020-03-08;29,00;435,00;464,00;261,00;169,86;4,14;219,57;190,57;153,29;232,00;107,71;140,86;110,20;69,60;58,00;11,60;68,88;96,06;21,75;52,56;12,21;59,53;36,63;38,16;11,86;21,09;25,05;39,55;8,00;10,00;1,00;2,00;4,00;1,00;2,00
2020-03-15;14,00;196,00;266,00;84,00;60,67;9,33;144,67;84,00;46,67;126,00;46,67;88,67;47,60;249,20;28,00;8,40;35,00;49,00;8,75;36,75;14,00;60,20;18,20;9,80;5,09;15,27;10,18;25,45;4,00;2,00;3,00;0,00;6,00;2,00;1,00
2020-03-22;8,00;176,00;208,00;64,00;52,00;4,00;72,00;36,00;32,00;80,00;40,00;52,00;26,67;112,00;18,67;2,67;36,00;38,00;6,00;26,00;6,40;41,60;9,60;17,60;8,00;8,00;9,33;20,00;1,00;2,00;2,00;0,00;8,00;1,00;0,00
2020-03-29;13,00;156,00;143,00;39,00;52,00;4,33;65,00;65,00;39,00;65,00;26,00;56,33;29,25;65,00;19,50;3,25;18,57;29,71;3,71;24,14;8,13;21,13;13,00;9,75;3,90;7,80;14,30;11,70;2,00;3,00;2,00;2,00;3,00;0,00;0,00
2020-04-05;9,00;81,00;90,00;27,00;36,00;4,50;49,50;45,00;22,50;72,00;27,00;45,00;30,00;54,00;18,00;3,00;19,80;28,80;1,80;23,40;3,00;27,00;19,50;15,00;5,14;5,14;6,43;12,86;0,00;1,00;0,00;1,00;4,00;0,00;0,00
2020-04-12;6,00;120,00;108,00;36,00;84,00;6,00;84,00;54,00;42,00;90,00;54,00;66,00;36,00;75,00;15,00;1,50;20,00;38,00;6,00;30,00;3,00;27,00;15,00;10,50;6,00;4,50;15,00;19,50;1,00;3,00;1,00;1,00;3,00;1,00;0,00
2020-04-19;10,00;90,00;80,00;30,00;55,00;5,00;60,00;40,00;45,00;55,00;30,00;55,00;36,67;33,33;26,67;10,00;11,67;23,33;3,33;13,33;5,71;21,43;28,57;8,57;2,50;3,75;8,75;17,50;2,00;1,00;1,00;2,00;5,00;1,00;2,00
2020-04-26;7,00;126,00;140,00;42,00;28,00;1,75;38,50;28,00;38,50;59,50;14,00;31,50;31,50;42,00;28,00;3,50;21,00;29,75;1,75;17,50;7,00;10,50;15,75;12,25;7,00;4,20;11,20;9,80;1,00;2,00;0,00;2,00;2,00;0,00;0,00
2020-05-03;11,00;99,00;99,00;44,00;44,00;3,67;44,00;33,00;33,00;55,00;18,33;51,33;30,25;41,25;22,00;5,50;16,50;29,33;7,33;11,00;7,86;14,14;17,29;12,57;6,88;8,25;8,25;12,38;1,00;5,00;1,00;0,00;3,00;0,00;0,00
2020-05-10;4,00;80,00;88,00;40,00;44,00;4,00;40,00;32,00;28,00;76,00;20,00;48,00;40,00;64,00;28,00;8,00;36,00;30,00;4,00;24,00;2,67;21,33;16,00;12,00;2,67;5,33;6,67;29,33;1,00;0,00;1,00;2,00;5,00;1,00;0,00
2020-05-17;14,00;126,00;154,00;56,00;70,00;4,67;42,00;65,33;32,67;93,33;37,33;79,33;22,40;47,60;19,60;2,80;38,50;24,50;5,25;22,75;4,67;24,89;15,56;17,11;6,36;11,45;12,73;22,91;1,00;2,00;1,00;1,00;3,00;1,00;0,00
2020-05-24;12,00;156,00;132,00;60,00;52,00;4,00;44,00;44,00;44,00;68,00;24,00;44,00;21,00;45,00;30,00;9,00;29,14;24,00;5,14;18,86;12,00;24,00;25,50;18,00;9,33;9,33;9,33;22,67;6,00;6,00;0,00;0,00;6,00;0,00;4,00
2020-05-31;34,00;255,00;187,00;85,00;63,75;8,50;59,50;68,00;46,75;93,50;38,25;76,50;34,00;56,67;28,33;8,50;39,37;35,79;19,68;30,42;23,65;26,61;25,13;14,78;13,85;11,33;12,59;25,19;5,00;10,00;2,00;3,00;8,00;1,00;3,00
2020-06-07;33,00;264,00;198,00;99,00;74,25;12,38;53,63;74,25;37,13;115,50;33,00;86,63;39,00;54,00;33,00;12,00;38,21;27,79;20,84;22,58;18,00;52,50;15,00;12,00;13,96;17,77;12,69;29,19;6,00;8,00;2,00;3,00;17,00;3,00;1,00
2020-06-14;48,00;304,00;176,00;112,00;65,45;17,45;56,73;104,73;65,45;109,09;56,73;65,45;42,00;45,00;42,00;12,00;32,00;30,22;23,11;33,78;25,50;45,00;25,50;21,00;12,97;15,57;14,27;32,43;7,00;8,00;2,00;4,00;14,00;4,00;2,00
2020-06-21;51,00;391,00;221,00;119,00;80,75;4,25;68,00;157,25;76,50;136,00;55,25;72,25;45,00;81,00;42,00;15,00;28,14;43,97;19,34;26,38;31,50;57,00;6,00;28,50;17,00;13,08;13,08;35,31;7,00;15,00;4,00;2,00;13,00;8,00;7,00
2020-06-28;46,00;414,00;168,67;199,33;75,27;8,36;79,45;192,36;92,00;158,91;54,36;83,64;66,13;74,75;57,50;23,00;61,92;33,62;30,08;46,00;25,23;43,03;16,32;26,71;26,83;25,56;10,22;37,06;11,00;13,00;5,00;7,00;16,00;8,00;3,00
2020-07-05;67,00;586,25;284,75;217,75;87,94;20,94;71,19;104,69;87,94;188,44;67,00;100,50;67,00;72,83;61,17;26,22;51,13;35,26;33,50;38,79;38,07;60,91;18,27;27,41;33,50;25,77;25,77;41,23;11,00;22,00;5,00;7,00;13,00;9,00;7,00
2020-07-12;63,00;645,75;252,00;299,25;79,80;16,80;79,80;75,60;134,40;231,00;79,80;92,40;80,18;85,91;68,73;28,64;63,00;31,50;42,00;43,75;25,50;67,50;15,00;33,00;30,86;23,14;15,43;51,43;17,00;20,00;27,00;8,00;16,00;7,00;4,00
2020-07-19;66,00;660,00;247,50;198,00;74,25;12,38;74,25;74,25;111,38;206,25;66,00;123,75;66,00;100,43;60,26;22,96;66,00;42,81;30,32;41,03;33,77;96,70;16,88;19,95;23,29;31,06;20,71;54,35;11,00;7,00;16,00;2,00;23,00;12,00;1,00
2020-07-26;49,00;604,33;196,00;196,00;61,25;16,33;73,50;77,58;98,00;196,00;61,25;102,08;60,53;95,12;49,00;25,94;57,75;52,50;24,50;40,25;36,75;79,63;13,78;38,28;24,50;25,79;11,61;42,55;11,00;12,00;5,00;6,00;21,00;9,00;6,00
2020-08-02;63,00;519,75;236,25;110,25;75,60;12,60;75,60;63,00;100,80;184,80;46,20;105,00;71,59;120,27;54,41;22,91;64,75;38,50;33,25;40,25;25,50;55,50;31,50;31,50;28,29;19,29;18,00;55,29;11,00;12,00;5,00;9,00;14,00;7,00;7,00
2020-08-09;52,00;658,67;242,67;121,33;86,67;13,00;60,67;78,00;91,00;177,67;52,00;86,67;63,56;72,22;46,22;31,78;41,60;41,60;26,00;32,93;35,18;67,29;13,76;29,06;22,10;19,50;18,20;29,90;6,00;15,00;7,00;5,00;17,00;4,00;5,00
2020-08-16;44,00;308,00;161,33;88,00;79,20;13,20;44,00;57,20;96,80;158,40;70,40;79,20;64,53;90,93;41,07;20,53;28,16;31,68;14,08;31,68;19,72;48,55;22,76;21,24;20,71;25,88;7,76;29,76;10,00;14,00;2,00;1,00;10,00;9,00;3,00
2020-08-23;66,00;297,00;412,50;66,00;86,63;16,50;37,13;78,38;82,50;177,38;66,00;86,63;48,78;103,30;60,26;17,22;33,89;35,68;14,27;46,38;16,88;66,00;21,49;29,16;22,00;18,12;23,29;24,59;8,00;8,00;2,00;2,00;13,00;6,00;5,00
2020-08-30;53,00;265,00;318,00;53,00;65,23;8,15;48,92;53,00;85,62;134,54;77,46;57,08;29,44;82,44;55,94;14,72;60,07;54,77;14,13;38,87;6,06;57,54;19,69;27,26;11,63;20,68;12,93;40,07;8,00;8,00;4,00;1,00;6,00;2,00;0,00
2020-09-06;20,00;360,00;280,00;80,00;88,00;12,00;44,00;56,00;92,00;132,00;68,00;76,00;28,57;100,00;45,71;11,43;65,00;45,00;10,00;31,67;10,77;52,31;20,00;33,85;10,00;15,00;10,00;43,75;7,00;5,00;3,00;1,00;7,00;2,00;0,00
2020-09-13;19,00;285,00;228,00;57,00;109,25;4,75;57,00;57,00;80,75;161,50;85,50;95,00;31,67;117,17;79,17;19,00;58,73;39,73;6,91;34,55;19,00;44,33;17,42;36,42;7,60;13,93;5,07;45,60;5,00;7,00;1,00;1,00;5,00;0,00;1,00
2020-09-20;11,00;198,00;143,00;44,00;88,00;3,67;51,33;51,33;47,67;110,00;62,33;77,00;33,00;96,25;46,75;19,25;55,00;33,00;5,50;31,17;9,43;36,14;25,14;18,86;6,11;12,22;8,56;29,33;8,00;6,00;5,00;1,00;5,00;1,00;0,00
2020-09-27;11,00;176,00;99,00;44,00;62,33;3,67;58,67;40,33;29,33;88,00;51,33;80,67;30,25;63,25;27,50;5,50;45,83;34,83;7,33;22,00;2,75;24,75;19,25;11,00;12,22;9,78;8,56;33,00;2,00;3,00;2,00;1,00;3,00;0,00;1,00
