Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-05-05;16,00;1,00;0,00;12,00;1,00;2,00;1,00;3,00;0,00;1,33;0,00;2,67;18,67;1,00;0,00;3,00;2,00;0,00;0,00;50,29;2,29;0,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-05-12;18,00;1,00;6,00;7,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;15,43;0,00;0,00;2,00;3,00;2,25;0,00;38,25;2,25;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;10,00;0,00;2,00;9,00;1,00;2,00;1,00;3,00;0,00;0,00;0,00;5,00;15,00;5,00;0,00;2,00;6,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;18,00;0,00;2,00;8,00;2,00;2,00;0,00;3,00;0,00;0,00;1,29;0,00;12,86;0,00;0,00;6,00;3,00;0,00;0,00;31,50;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;22,00;0,00;6,00;5,00;0,00;5,00;0,00;0,00;0,00;1,38;0,00;2,75;19,25;0,00;1,00;4,00;5,00;4,40;0,00;37,40;0,00;0,00;0,00;5,00;1,00;1,00;0,00;0,00;0,00;1,00;4,00;1,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;24,00;1,00;5,00;12,00;2,00;5,00;1,00;4,00;0,00;2,67;1,33;5,33;29,33;5,00;0,00;0,00;7,00;2,18;0,00;41,45;0,00;0,00;5,00;0,00;0,00;1,00;1,00;0,00;1,00;1,00;5,00;0,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;39,00;0,00;7,00;31,00;4,00;4,00;0,00;5,00;0,00;0,00;0,00;7,80;26,00;1,00;0,00;2,00;5,00;2,17;0,00;52,00;2,17;0,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;7,00;0,00;5,00;0,00;0,00;5,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-06-23;29,00;1,00;9,00;21,00;1,00;4,00;0,00;9,00;0,00;0,00;0,00;5,27;29,00;0,00;0,00;5,00;5,00;4,46;0,00;55,77;2,23;0,00;1,00;2,00;0,00;4,00;1,00;0,00;1,00;1,00;2,00;0,00;5,00;2,00;0,00;1,00;2,00;4,00;1,00;0,00;0,00;0,00
2019-06-30;39,00;4,00;5,00;29,00;1,00;1,00;1,00;2,00;0,00;1,30;0,00;10,40;31,20;2,00;4,00;5,00;6,00;2,17;0,00;62,83;0,00;0,00;2,00;1,00;2,00;0,00;1,00;1,00;1,00;1,00;6,00;0,00;12,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;50,00;0,00;9,00;17,00;2,00;8,00;0,00;5,00;0,00;0,00;0,00;2,63;36,84;4,00;0,00;7,00;6,00;6,52;0,00;50,00;6,52;0,00;1,00;1,00;2,00;0,00;0,00;1,00;1,00;2,00;3,00;0,00;9,00;2,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-07-14;56,00;0,00;8,00;24,00;5,00;5,00;1,00;7,00;0,00;2,55;0,00;5,09;43,27;2,00;0,00;11,00;12,00;2,15;0,00;68,92;2,15;0,00;1,00;7,00;1,00;0,00;0,00;0,00;2,00;0,00;7,00;0,00;5,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;53,00;15,00;16,00;21,00;2,00;20,00;0,00;5,00;1,00;0,00;0,00;7,57;252,38;3,00;0,00;2,00;11,00;2,21;4,42;86,13;2,21;0,00;0,00;4,00;6,00;0,00;2,00;2,00;11,00;2,00;9,00;4,00;6,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;50,00;3,00;4,00;24,00;4,00;3,00;3,00;3,00;0,00;0,00;0,00;10,53;94,74;0,00;5,00;8,00;6,00;2,17;2,17;80,43;2,17;0,00;1,00;1,00;1,00;0,00;1,00;3,00;1,00;1,00;13,00;0,00;6,00;4,00;0,00;5,00;3,00;1,00;0,00;0,00;0,00;0,00
2019-08-04;85,00;0,00;1,00;26,00;5,00;6,00;0,00;9,00;0,00;0,00;1,29;10,30;48,94;4,00;1,00;3,00;13,00;2,18;2,18;87,18;4,36;0,00;0,00;5,00;4,00;3,00;0,00;1,00;0,00;9,00;6,00;4,00;6,00;0,00;1,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;77,00;1,00;5,00;19,00;5,00;7,00;0,00;10,00;1,00;2,57;2,57;10,27;56,47;7,00;1,00;7,00;10,00;2,20;0,00;121,00;2,20;0,00;0,00;4,00;3,00;3,00;1,00;3,00;1,00;4,00;4,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;67,00;1,00;4,00;8,00;1,00;4,00;1,00;3,00;0,00;0,00;0,00;5,15;43,81;1,00;1,00;8,00;9,00;2,23;2,23;100,50;0,00;0,00;0,00;5,00;3,00;0,00;4,00;3,00;5,00;3,00;11,00;1,00;3,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;53,00;0,00;1,00;13,00;2,00;2,00;0,00;8,00;0,00;2,52;1,26;5,05;32,81;2,00;2,00;4,00;5,00;0,00;0,00;108,21;0,00;0,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;2,00;4,00;1,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;36,00;1,00;1,00;2,00;3,00;3,00;1,00;3,00;0,00;0,00;0,00;5,14;23,14;1,00;0,00;5,00;8,00;1,13;0,00;63,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2,00;1,00;1,00;1,00;1,00;4,00;0,00;0,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;39,00;3,00;0,00;6,00;5,00;2,00;0,00;6,00;2,00;0,00;2,60;5,20;20,80;1,00;0,00;8,00;5,00;4,59;0,00;55,06;0,00;0,00;0,00;2,00;2,00;1,00;0,00;0,00;2,00;5,00;5,00;0,00;5,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;34,00;1,00;9,00;9,00;2,00;0,00;0,00;3,00;1,00;2,62;0,00;7,85;23,54;2,00;0,00;0,00;7,00;2,27;0,00;47,60;0,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;3,00;3,00;0,00;6,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00
2019-09-22;32,00;4,00;4,00;7,00;3,00;2,00;1,00;1,00;1,00;1,23;0,00;4,92;32,00;3,00;1,00;3,00;4,00;6,40;2,13;68,27;0,00;0,00;1,00;2,00;4,00;0,00;1,00;1,00;2,00;2,00;0,00;1,00;6,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;33,00;1,00;1,00;4,00;7,00;2,00;0,00;3,00;0,00;2,54;0,00;2,54;15,23;1,00;0,00;7,00;8,00;2,20;0,00;55,00;0,00;0,00;1,00;1,00;3,00;2,00;0,00;1,00;2,00;0,00;7,00;1,00;4,00;2,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-10-06;39,00;1,00;2,00;6,00;3,00;0,00;0,00;5,00;0,00;0,00;0,00;2,60;23,40;0,00;0,00;8,00;7,00;6,50;0,00;45,50;2,17;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;3,00;11,00;0,00;7,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;36,00;6,00;0,00;9,00;3,00;6,00;0,00;3,00;2,00;1,29;2,57;5,14;15,43;1,00;0,00;2,00;5,00;2,12;0,00;44,47;0,00;0,00;1,00;2,00;1,00;0,00;0,00;2,00;2,00;0,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-20;32,00;3,00;3,00;12,00;1,00;2,00;1,00;7,00;0,00;0,00;1,33;1,33;26,67;1,00;2,00;2,00;6,00;2,13;0,00;51,20;2,13;0,00;1,00;2,00;3,00;1,00;2,00;1,00;3,00;2,00;7,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-10-27;43,00;1,00;0,00;10,00;2,00;3,00;1,00;2,00;1,00;1,26;0,00;2,53;25,29;0,00;0,00;6,00;2,00;4,30;0,00;64,50;0,00;0,00;6,00;2,00;3,00;0,00;2,00;1,00;1,00;4,00;6,00;0,00;1,00;0,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;30,00;1,00;6,00;4,00;4,00;4,00;2,00;5,00;1,00;2,50;1,25;1,25;25,00;0,00;0,00;12,00;8,00;2,14;1,07;79,29;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2,00;5,00;5,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00
2019-11-10;42,00;2,00;3,00;8,00;5,00;4,00;0,00;1,00;1,00;1,31;0,00;7,88;26,25;0,00;1,00;5,00;7,00;2,21;0,00;70,74;1,11;0,00;5,00;2,00;2,00;0,00;0,00;0,00;1,00;3,00;3,00;2,00;1,00;1,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;31,00;4,00;1,00;10,00;3,00;2,00;1,00;3,00;0,00;1,29;0,00;2,58;38,75;1,00;0,00;6,00;2,00;2,21;0,00;99,64;0,00;0,00;4,00;0,00;0,00;0,00;1,00;1,00;1,00;3,00;4,00;3,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;35,00;3,00;2,00;6,00;9,00;5,00;2,00;2,00;0,00;5,00;0,00;2,50;30,00;0,00;0,00;12,00;2,00;1,09;0,00;83,13;0,00;1,00;6,00;1,00;0,00;1,00;0,00;0,00;1,00;3,00;5,00;0,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2019-12-01;32,00;3,00;7,00;14,00;1,00;3,00;0,00;3,00;2,00;0,00;0,00;9,85;24,62;1,00;0,00;8,00;6,00;4,27;0,00;93,87;0,00;1,00;4,00;2,00;3,00;1,00;0,00;2,00;3,00;4,00;4,00;1,00;4,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-12-08;43,00;3,00;3,00;18,00;7,00;5,00;2,00;3,00;2,00;1,26;0,00;2,53;30,35;1,00;0,00;8,00;3,00;2,26;2,26;158,42;2,26;0,00;6,00;1,00;6,00;0,00;1,00;5,00;3,00;6,00;6,00;3,00;1,00;2,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00
2019-12-15;50,00;7,00;7,00;15,00;5,00;6,00;2,00;2,00;1,00;2,63;0,00;7,89;21,05;2,00;2,00;3,00;5,00;2,27;2,27;150,00;0,00;0,00;8,00;3,00;5,00;1,00;0,00;3,00;5,00;2,00;14,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-12-22;68,00;9,00;7,00;11,00;4,00;3,00;3,00;8,00;1,00;0,00;0,00;7,85;39,23;4,00;0,00;24,00;0,00;0,00;0,00;182,06;0,00;1,00;5,00;3,00;7,00;3,00;0,00;1,00;3,00;4,00;16,00;7,00;4,00;1,00;0,00;0,00;5,00;3,00;1,00;0,00;0,00;0,00
2019-12-29;100,00;4,00;7,00;20,00;7,00;5,00;6,00;6,00;0,00;7,69;1,28;10,26;53,85;1,00;2,00;27,00;6,00;4,44;0,00;222,22;2,22;0,00;12,00;1,00;6,00;4,00;1,00;4,00;2,00;9,00;10,00;4,00;6,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;43,00;7,00;8,00;8,00;7,00;3,00;1,00;10,00;0,00;2,69;2,69;8,06;32,25;1,00;0,00;7,00;3,00;0,00;0,00;99,58;0,00;1,00;11,00;0,00;5,00;1,00;0,00;1,00;0,00;7,00;9,00;0,00;0,00;1,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2020-01-12;45,00;5,00;3,00;10,00;5,00;1,00;0,00;16,00;0,00;1,32;0,00;7,94;31,76;28,00;1,00;8,00;6,00;2,25;0,00;101,25;0,00;1,00;5,00;1,00;7,00;0,00;2,00;1,00;1,00;2,00;10,00;4,00;3,00;1,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;36,00;3,00;4,00;7,00;3,00;0,00;2,00;4,00;0,00;2,57;0,00;7,71;30,86;4,00;1,00;6,00;3,00;2,25;0,00;101,25;2,25;1,00;3,00;4,00;6,00;0,00;2,00;1,00;1,00;4,00;11,00;2,00;3,00;3,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;37,00;2,00;6,00;10,00;3,00;2,00;1,00;16,00;1,00;4,93;1,23;7,40;29,60;4,00;1,00;15,00;2,00;4,35;2,18;76,18;1,09;0,00;5,00;1,00;7,00;0,00;1,00;5,00;1,00;3,00;5,00;3,00;4,00;11,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-02;35,00;4,00;4,00;13,00;8,00;3,00;1,00;6,00;0,00;1,25;0,00;5,00;30,00;2,00;1,00;7,00;8,00;1,09;0,00;85,31;0,00;0,00;2,00;2,00;7,00;0,00;0,00;1,00;2,00;1,00;6,00;2,00;14,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;70,00;7,00;5,00;13,00;7,00;3,00;2,00;27,00;1,00;0,00;1,30;12,96;28,52;5,00;2,00;4,00;2,00;1,09;1,09;72,19;0,00;1,00;3,00;1,00;3,00;0,00;2,00;1,00;1,00;2,00;5,00;3,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-02-16;36,00;4,00;2,00;4,00;5,00;1,00;1,00;2,00;1,00;2,57;1,29;2,57;23,14;1,00;0,00;6,00;6,00;2,25;0,00;76,50;0,00;2,00;4,00;1,00;8,00;2,00;1,00;0,00;3,00;6,00;3,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;32,00;4,00;5,00;4,00;3,00;0,00;1,00;3,00;1,00;2,67;1,33;8,00;18,67;2,00;0,00;9,00;2,00;2,29;0,00;84,57;1,14;0,00;2,00;1,00;4,00;2,00;0,00;1,00;1,00;2,00;7,00;7,00;0,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;26,00;2,00;2,00;7,00;7,00;0,00;0,00;4,00;1,00;2,60;0,00;2,60;20,80;3,00;0,00;11,00;3,00;1,08;0,00;39,00;0,00;0,00;2,00;1,00;6,00;0,00;0,00;4,00;1,00;2,00;1,00;6,00;1,00;2,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;19,00;3,00;6,00;4,00;7,00;3,00;1,00;0,00;0,00;0,00;0,00;8,14;13,57;0,00;2,00;4,00;0,00;0,00;0,00;27,44;0,00;1,00;5,00;2,00;2,00;2,00;0,00;0,00;2,00;0,00;5,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-15;14,00;3,00;5,00;6,00;10,00;1,00;1,00;2,00;0,00;0,00;0,00;4,67;16,33;1,00;0,00;3,00;5,00;0,00;0,00;25,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;15,00;1,00;4,00;2,00;45,00;1,00;0,00;1,00;0,00;1,25;0,00;2,50;10,00;0,00;1,00;2,00;1,00;0,00;0,00;19,29;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;6,00;0,00;3,00;1,00;17,00;1,00;0,00;1,00;0,00;0,00;0,00;1,50;9,00;2,00;0,00;5,00;2,00;0,00;0,00;20,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;2,00;0,00;5,00;4,00;5,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;6,00;1,00;0,00;0,00;1,00;0,00;0,00;14,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;8,00;0,00;1,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;1,00;1,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;12,00;1,00;6,00;3,00;4,00;2,00;0,00;0,00;0,00;1,20;0,00;0,00;7,20;0,00;0,00;1,00;0,00;1,20;0,00;16,80;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;7,00;0,00;7,00;10,00;1,00;0,00;0,00;1,00;0,00;0,00;1,17;1,17;7,00;0,00;0,00;2,00;0,00;1,17;0,00;14,00;1,17;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;5,00;0,00;1,00;6,00;2,00;1,00;0,00;0,00;0,00;1,25;0,00;2,50;5,00;0,00;0,00;2,00;2,00;0,00;1,25;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;3,00;0,00;3,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,50;1,50;3,00;0,00;0,00;5,00;2,00;0,00;0,00;24,00;1,50;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;13,00;0,00;1,00;8,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;2,60;10,40;0,00;0,00;3,00;1,00;0,00;0,00;17,33;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;6,00;1,00;2,00;5,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;3,00;15,00;1,00;1,00;1,00;1,00;1,00;0,00;22,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;15,00;0,00;2,00;5,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;2,50;10,00;0,00;0,00;0,00;0,00;0,00;0,00;19,29;0,00;0,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;7,00;0,00;3,00;14,00;1,00;3,00;0,00;3,00;0,00;1,17;0,00;1,17;14,00;1,00;0,00;9,00;0,00;1,17;0,00;25,67;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
