Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-09-01;15,00;2,14;137,14;87,86;1,07;12,00
2019-09-08;19,00;2,11;154,11;95,00;1,06;18,00
2019-09-15;15,00;2,14;141,43;83,57;6,43;11,00
2019-09-22;13,00;2,17;153,83;80,17;2,17;14,00
2019-09-29;18,00;4,50;132,75;87,75;0,00;12,00
2019-10-06;13,00;4,33;134,33;91,00;1,08;12,00
2019-10-13;9,00;4,50;123,75;99,00;2,25;10,00
2019-10-20;13,00;6,50;117,00;75,83;1,08;13,00
2019-10-27;11,00;1,10;110,00;79,20;2,20;14,00
2019-11-03;54,00;2,16;123,12;79,92;0,00;11,00
2019-11-10;18,00;2,25;132,75;63,00;2,25;10,00
2019-11-17;13,00;4,33;99,67;73,67;2,17;13,00
2019-11-24;12,00;4,80;124,80;69,60;2,40;9,00
2019-12-01;9,00;2,25;105,75;74,25;1,13;7,00
2019-12-08;15,00;4,29;90,00;57,86;2,14;9,00
2019-12-15;13,00;2,17;95,33;75,83;2,17;13,00
2019-12-22;14,00;2,33;154,00;88,67;2,33;17,00
2019-12-29;12,00;2,00;178,00;92,00;2,00;31,00
2020-01-05;18,00;4,50;207,00;112,50;2,25;20,00
2020-01-12;20,00;2,22;200,00;108,89;2,22;15,00
2020-01-19;15,00;2,14;169,29;102,86;2,14;16,00
2020-01-26;12,00;4,80;182,40;115,20;2,40;13,00
2020-02-02;12,00;2,00;132,00;90,00;2,00;15,00
2020-02-09;12,00;4,80;153,60;88,80;1,20;15,00
2020-02-16;12,00;4,00;134,00;88,00;2,00;14,00
2020-02-23;11,00;4,40;125,40;77,00;0,00;12,00
2020-03-01;14,00;4,00;90,00;74,00;1,00;10,00
2020-03-08;18,00;2,25;101,25;85,50;2,25;10,00
2020-03-15;9,00;6,75;96,75;83,25;1,13;9,00
2020-03-22;13,00;6,50;52,00;47,67;2,17;6,00
2020-03-29;12,00;4,00;40,00;48,00;1,00;9,00
2020-04-05;11,00;2,20;68,20;59,40;1,10;6,00
2020-04-12;13,00;2,17;134,33;56,33;1,08;12,00
2020-04-19;10,00;6,00;60,00;58,00;1,00;8,00
2020-04-26;9,00;2,25;58,50;47,25;2,25;8,00
2020-05-03;8,00;6,00;42,00;44,00;0,00;10,00
2020-05-10;8,00;4,00;54,00;40,00;1,00;8,00
2020-05-17;8,00;2,00;52,00;46,00;1,00;7,00
2020-05-24;8,00;2,00;54,00;50,00;0,00;3,00
2020-05-31;10,00;4,00;58,00;42,00;1,00;10,00
2020-06-07;7,00;2,33;53,67;53,67;2,33;8,00
2020-06-14;12,00;7,20;50,40;55,20;1,20;7,00
2020-06-21;7,00;4,67;65,33;56,00;2,33;5,00
2020-06-28;18,00;4,50;69,75;51,75;1,13;4,00
2020-07-05;14,00;4,00;66,00;50,00;2,00;7,00
2020-07-12;12,00;2,40;69,60;57,60;1,20;7,00
2020-07-19;11,00;2,20;70,40;41,80;2,20;4,00
2020-07-26;9,00;2,25;58,50;60,75;1,13;6,00
2020-08-02;12,00;4,00;68,00;48,00;2,00;7,00
2020-08-09;13,00;4,33;97,50;58,50;1,08;8,00
2020-08-16;13,00;4,33;73,67;54,17;2,17;8,00
2020-08-23;10,00;1,00;58,00;54,00;2,00;6,00
2020-08-30;8,00;2,00;62,00;52,00;1,00;7,00
2020-09-06;26,00;4,33;65,00;52,00;1,08;4,00
2020-09-13;12,00;4,80;69,60;64,80;1,20;7,00
2020-09-20;11,00;2,20;57,20;46,20;2,20;8,00
2020-09-27;12,00;4,00;48,00;48,00;1,00;6,00
2020-10-04;12,00;2,00;58,00;60,00;2,00;6,00
2020-10-11;10,00;1,00;54,00;52,00;1,00;11,00
2020-10-18;9,00;2,25;63,00;63,00;2,25;4,00
2020-10-25;10,00;2,50;57,50;87,50;2,50;4,00
2020-11-01;9,00;2,25;45,00;38,25;0,00;7,00
2020-11-08;6,00;2,00;58,00;44,00;2,00;8,00
2020-11-15;7,00;2,33;51,33;53,67;2,33;5,00
2020-11-22;7,00;2,33;60,67;60,67;2,33;7,00
2020-11-29;8,00;2,00;38,00;52,00;1,00;5,00
2020-12-06;6,00;2,00;46,00;50,00;1,00;5,00
2020-12-13;90,00;2,14;51,43;49,29;1,07;21,00
2020-12-20;100,00;2,17;39,13;58,70;2,17;10,00
2020-12-27;46,00;2,09;73,18;58,55;2,09;13,00
2021-01-03;19,00;2,11;61,22;61,22;2,11;8,00
2021-01-10;19,00;2,11;61,22;52,78;2,11;9,00
2021-01-17;17,00;2,13;61,63;65,88;1,06;6,00
2021-01-24;10,00;2,00;34,00;44,00;4,00;6,00
2021-01-31;12,00;2,00;38,00;46,00;1,00;5,00
2021-02-07;11,00;2,20;46,20;50,60;2,20;6,00
2021-02-14;10,00;2,00;42,00;42,00;2,00;8,00
2021-02-21;10,00;2,00;72,00;42,00;1,00;10,00
2021-02-28;8,00;2,00;58,00;54,00;1,00;6,00
2021-03-07;8,00;2,00;48,00;48,00;2,00;8,00
2021-03-14;10,00;5,00;62,50;55,00;2,50;7,00
2021-03-21;12,00;2,00;36,00;60,00;1,00;6,00
2021-03-28;10,00;2,00;42,00;48,00;0,00;8,00
2021-04-04;10,00;2,50;45,00;65,00;2,50;4,00
2021-04-11;11,00;2,20;37,40;44,00;0,00;4,00
2021-04-18;9,00;1,13;38,25;51,75;1,13;2,00
2021-04-25;6,00;2,00;36,00;44,00;1,00;8,00
2021-05-02;10,00;2,50;60,00;100,00;2,50;7,00
2021-05-09;5,00;1,67;26,67;60,00;0,83;5,00
2021-05-16;6,00;2,00;28,00;42,00;1,00;5,00
2021-05-23;9,00;0,00;31,50;49,50;1,13;4,00
2021-05-30;12,00;1,20;38,40;43,20;1,20;3,00
2021-06-06;8,00;1,00;22,00;34,00;0,00;3,00
2021-06-13;7,00;2,33;32,67;42,00;1,17;4,00
2021-06-20;9,00;4,50;40,50;38,25;1,13;3,00
2021-06-27;9,00;2,25;36,00;38,25;1,13;5,00
2021-07-04;7,00;2,33;53,67;35,00;2,33;5,00
2021-07-11;13,00;2,17;49,83;39,00;1,08;3,00
2021-07-18;17,00;2,13;59,50;40,38;2,13;6,00
2021-07-25;22,00;1,10;77,00;46,20;1,10;3,00
2021-08-01;24,00;15,27;96,00;41,45;1,09;8,00
2021-08-08;12,00;2,40;81,60;43,20;0,00;4,00
2021-08-15;11,00;2,20;77,00;44,00;1,10;5,00
2021-08-22;12,00;2,40;93,60;45,60;1,20;7,00
2021-08-29;12,00;1,20;93,60;48,00;0,00;5,00
2021-09-05;24,00;1,09;85,09;34,91;1,09;3,00
2021-09-12;7,00;2,33;100,33;37,33;2,33;6,00
2021-09-19;9,00;1,13;117,00;45,00;2,25;7,00
2021-09-26;8,00;2,00;92,00;34,00;1,00;6,00
2021-10-03;15,00;4,29;141,43;51,43;0,00;6,00
2021-10-10;8,00;2,00;140,00;58,00;2,00;5,00
2021-10-17;11,00;1,10;125,40;63,80;0,00;5,00
2021-10-24;8,00;1,00;106,00;44,00;1,00;5,00
2021-10-31;8,00;2,00;90,00;48,00;1,00;8,00
2021-11-07;10,00;1,25;120,00;67,50;1,25;7,00
2021-11-14;12,00;1,00;96,00;48,00;1,00;7,00
2021-11-21;8,00;2,00;88,00;38,00;4,00;7,00
2021-11-28;10,00;1,00;60,00;38,00;2,00;4,00
2021-12-05;11,00;2,20;66,00;35,20;2,20;7,00
2021-12-12;10,00;2,00;62,00;46,00;0,00;4,00
2021-12-19;13,00;4,33;56,33;52,00;2,17;4,00
2021-12-26;16,00;2,29;128,00;86,86;2,29;8,00
2022-01-02;9,00;1,13;166,50;94,50;2,25;16,00
2022-01-09;8,00;1,00;154,00;76,00;2,00;7,00
2022-01-16;7,00;2,33;168,00;93,33;1,17;3,00
2022-01-23;14,00;2,33;168,00;88,67;2,33;11,00
2022-01-30;10,00;1,25;195,00;92,50;1,25;8,00
2022-02-06;6,00;2,00;150,00;72,00;0,00;11,00
2022-02-13;12,00;2,40;158,40;91,20;0,00;6,00
