Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;20,00;3,33;1,11;2,22;3,33;2,00;5,00;2,00;0,00;0,00;1,00;2,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;30,00;3,33;0,00;2,22;2,22;0,00;5,00;4,00;0,00;1,00;1,00;2,00;3,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2019-01-20;24,00;2,18;4,36;6,55;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00
2019-01-27;29,00;6,69;8,92;2,23;3,35;1,00;1,00;2,00;0,00;1,00;1,00;4,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00
2019-02-03;21,00;4,42;0,00;2,21;2,21;2,00;2,00;3,00;0,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-02-10;29,00;4,46;2,23;1,12;3,35;2,00;2,00;2,00;0,00;0,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;19,00;7,82;1,12;4,47;4,47;1,00;4,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-02-24;24,00;7,64;1,09;6,55;3,27;1,00;1,00;2,00;0,00;0,00;2,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;28,00;4,48;2,24;1,12;2,24;1,00;5,00;3,00;0,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-03-10;33,00;5,50;1,10;0,00;1,10;1,00;5,00;2,00;1,00;1,00;2,00;0,00;2,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00
2019-03-17;31,00;4,43;3,32;4,43;2,21;1,00;7,00;1,00;0,00;1,00;0,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;34,00;4,39;1,10;3,29;0,00;2,00;3,00;5,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-03-31;39,00;2,17;1,08;2,17;2,17;2,00;3,00;3,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;35,00;4,52;0,00;7,90;1,13;1,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;37,00;2,18;2,18;5,44;1,09;4,00;5,00;1,00;0,00;0,00;2,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;48,00;6,70;2,23;3,35;3,35;1,00;8,00;4,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-04-28;43,00;7,72;3,31;3,31;0,00;4,00;3,00;2,00;0,00;2,00;0,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;44,00;7,90;1,13;2,26;3,38;0,00;3,00;1,00;0,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;48,00;5,45;0,00;5,45;4,36;1,00;9,00;2,00;0,00;0,00;2,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;26,00;8,67;1,08;6,50;4,33;1,00;6,00;7,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;45,00;3,29;1,10;7,68;6,59;2,00;4,00;8,00;0,00;0,00;1,00;6,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-06-02;38,00;10,06;10,06;7,82;3,35;2,00;4,00;3,00;0,00;0,00;1,00;3,00;2,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-06-09;57,00;7,82;3,35;10,06;3,35;9,00;8,00;5,00;1,00;1,00;1,00;2,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-06-16;48,00;12,28;4,47;5,58;1,12;3,00;11,00;3,00;0,00;1,00;3,00;2,00;4,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-06-23;46,00;7,67;4,38;5,48;4,38;1,00;7,00;3,00;0,00;0,00;1,00;3,00;6,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-06-30;52,00;5,53;9,96;12,17;3,32;1,00;13,00;7,00;0,00;0,00;1,00;2,00;6,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-07-07;44,00;11,00;4,40;3,30;4,40;3,00;5,00;5,00;0,00;1,00;1,00;4,00;2,00;0,00;1,00;2,00;5,00;1,00;1,00;0,00;0,00
2019-07-14;59,00;13,36;5,57;11,13;4,45;7,00;5,00;5,00;0,00;0,00;1,00;3,00;5,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;40,00;10,81;4,32;7,57;5,41;1,00;5,00;5,00;0,00;0,00;1,00;5,00;4,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;36,00;10,13;4,50;1,13;1,13;5,00;5,00;5,00;1,00;0,00;0,00;2,00;7,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-08-04;48,00;15,63;5,58;5,58;3,35;1,00;4,00;3,00;0,00;2,00;1,00;3,00;3,00;0,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00
2019-08-11;28,00;15,68;5,60;4,48;4,48;2,00;5,00;5,00;1,00;0,00;0,00;4,00;7,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00
2019-08-18;52,00;87,40;2,21;5,53;5,53;2,00;7,00;4,00;1,00;0,00;1,00;2,00;6,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-08-25;50,00;111,11;5,56;4,44;10,00;2,00;7,00;2,00;0,00;0,00;1,00;2,00;3,00;1,00;0,00;2,00;0,00;0,00;1,00;1,00;0,00
2019-09-01;33,00;15,40;1,10;5,50;2,20;3,00;3,00;0,00;1,00;1,00;1,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00
2019-09-08;35,00;6,77;0,00;5,65;2,26;4,00;6,00;9,00;1,00;1,00;0,00;2,00;5,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-09-15;33,00;8,80;2,20;4,40;4,40;5,00;3,00;5,00;0,00;1,00;0,00;1,00;6,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00
